Parameters: 	Upper Cutoff: : 500	Lower Cutoff: : 30	Sample Rate (HZ)1000	Frames Per Second: 30	Display Window Size (S)400	MVC Window Size (s): 400	Seconds To Acquire MVC: 3	Display Channel: 0
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/19/2017  17:46:32.642892	10/19/2017  17:46:32.642892	10/19/2017  17:46:32.642892	10/19/2017  17:46:32.642892	10/19/2017  17:46:32.642892	10/19/2017  17:46:32.642892	10/19/2017  17:46:32.642892	10/19/2017  17:46:32.642892
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/19/2017  17:46:32.627803	4.136900E-1	6.440919E-3	4.448537E-4	1.538642E-2	2.031594E-3	7.251344E-3	3.332013E-3	4.590193E-3
10/19/2017  17:46:32.628803	2.686065E-1	2.303256E-3	6.935916E-3	7.155188E-3	6.622362E-4	1.988081E-3	1.659002E-3	3.859771E-3
10/19/2017  17:46:32.629803	1.940119E-1	4.403095E-3	7.580138E-3	8.345227E-3	1.619635E-3	1.512735E-3	2.502197E-3	3.217713E-3
10/19/2017  17:46:32.630803	1.482750E-1	7.855394E-3	1.704293E-3	1.167911E-2	2.097360E-3	2.883678E-3	5.261662E-3	4.752683E-3
10/19/2017  17:46:32.631803	5.229441E-1	3.293185E-3	4.199353E-3	3.031481E-3	1.359651E-2	4.670750E-3	3.584272E-4	1.120151E-2
10/19/2017  17:46:32.632803	4.020693E-1	1.860076E-3	3.956777E-4	5.773068E-3	1.424788E-2	6.860752E-3	1.721816E-3	1.896766E-3
10/19/2017  17:46:32.633803	5.621860E-2	9.139380E-3	1.035702E-3	1.105212E-2	1.222768E-2	4.455164E-3	3.393901E-4	9.105543E-5
10/19/2017  17:46:32.634803	2.316815E-1	3.011283E-3	1.076118E-2	1.155174E-2	2.028578E-3	8.953607E-4	6.578684E-3	8.246508E-4
10/19/2017  17:46:32.635803	1.987665E-1	1.307856E-2	8.693203E-4	2.353026E-3	3.439315E-3	5.989349E-3	2.265718E-3	9.393159E-3
10/19/2017  17:46:32.636803	6.706730E-1	6.103389E-3	1.894029E-3	1.354717E-2	8.459789E-3	4.463767E-4	4.580512E-3	1.873764E-3
10/19/2017  17:46:32.637803	4.473204E-1	3.290092E-3	9.638445E-3	2.107094E-3	2.676942E-3	1.310335E-2	3.589465E-3	3.064283E-3
10/19/2017  17:46:32.638803	6.856232E-1	4.800903E-3	5.802954E-3	5.148656E-3	3.259980E-3	2.338472E-3	8.229180E-3	5.166750E-4
10/19/2017  17:46:32.639803	4.184069E-1	5.397469E-3	5.174615E-3	1.183098E-3	1.228591E-3	4.813747E-4	2.487362E-4	2.715058E-3
10/19/2017  17:46:32.640803	1.880051E-2	5.269112E-3	4.075397E-4	1.338133E-3	3.010904E-4	1.841616E-4	4.807687E-3	4.109728E-3
10/19/2017  17:46:32.641803	6.193311E-1	3.316327E-3	1.424313E-2	7.449323E-4	1.334840E-2	7.952727E-3	3.726514E-4	4.099810E-3
10/19/2017  17:46:32.642803	2.002939E-1	8.312743E-3	5.983761E-3	2.800855E-4	3.767730E-3	1.619553E-4	5.922194E-4	4.805919E-3
10/19/2017  17:46:32.643803	1.297031E+0	6.249004E-4	3.863282E-3	3.906957E-3	1.313576E-4	4.746337E-3	5.222854E-3	1.183744E-3
10/19/2017  17:46:32.644803	1.774105E+0	7.728678E-3	1.824074E-3	4.272479E-3	4.561502E-3	1.440105E-3	3.667149E-3	4.751700E-3
10/19/2017  17:46:32.645803	5.648869E-1	8.682508E-3	6.745948E-3	9.769095E-4	4.877701E-3	6.377547E-4	5.549535E-3	1.142998E-2
10/19/2017  17:46:32.646803	2.802426E-1	1.870498E-3	7.037302E-4	1.085161E-3	5.383849E-3	6.183726E-3	3.307672E-3	3.666672E-3
10/19/2017  17:46:32.647803	8.376849E-1	7.860065E-3	5.339999E-3	1.784446E-3	3.190109E-3	1.383773E-4	2.500686E-3	6.952751E-4
10/19/2017  17:46:32.648803	3.553636E-1	8.092748E-4	1.816393E-3	2.558547E-3	4.464123E-3	1.980534E-3	2.181735E-3	2.853728E-3
10/19/2017  17:46:32.649803	1.193434E-1	5.907207E-3	1.558996E-3	9.361399E-4	7.654622E-4	1.085229E-3	3.136184E-3	7.985359E-3
10/19/2017  17:46:32.650803	3.803119E-1	1.459923E-3	3.300082E-3	6.189715E-3	4.145362E-4	3.576254E-3	8.082882E-3	4.131325E-3
10/19/2017  17:46:32.651803	1.777096E+0	3.472320E-3	3.881381E-3	4.654634E-5	1.382053E-4	1.007699E-2	5.633843E-3	5.284578E-3
10/19/2017  17:46:32.652803	4.226715E-1	1.715342E-3	1.898737E-3	2.711740E-4	1.919759E-3	2.894214E-3	1.157576E-2	6.389677E-3
10/19/2017  17:46:32.653803	1.163843E+0	2.652519E-3	3.541998E-3	2.368755E-3	1.207489E-3	1.066745E-2	7.781537E-3	9.167038E-4
10/19/2017  17:46:32.654803	1.346714E+0	8.674010E-4	4.598851E-3	6.547177E-3	5.049284E-3	5.442461E-3	8.970954E-3	2.630515E-3
10/19/2017  17:46:32.655803	4.799030E-1	8.405885E-3	2.822078E-3	5.738054E-4	5.027559E-3	5.126199E-3	5.136643E-3	1.062013E-2
10/19/2017  17:46:32.656803	2.207050E-1	1.444150E-3	1.250229E-2	4.910962E-3	2.713454E-3	9.108243E-3	3.424943E-3	1.396162E-3
10/19/2017  17:46:32.657803	3.798616E-1	6.877214E-3	7.194131E-3	1.107502E-2	1.023619E-3	7.316690E-3	1.379554E-2	6.922914E-4
10/19/2017  17:46:32.658803	6.067187E-1	4.684087E-3	4.662586E-3	4.232088E-3	9.274126E-3	3.116586E-3	9.780964E-4	9.707283E-3
10/19/2017  17:46:32.659803	2.367708E-1	1.459478E-3	3.325861E-3	1.134976E-2	5.007779E-4	6.808722E-3	1.410384E-2	5.085720E-3
								
10/19/2017  17:46:32.660803	3.731416E-2	5.842407E-4	2.014024E-3	1.118338E-2	8.453709E-3	2.353962E-3	5.006577E-3	1.036765E-2
10/19/2017  17:46:32.661803	2.639530E-1	2.722196E-4	5.041750E-3	7.016314E-5	7.443238E-3	4.551635E-3	4.996265E-3	8.680235E-4
10/19/2017  17:46:32.662803	4.327020E-2	4.809337E-3	2.336355E-3	5.099070E-3	3.459334E-3	3.505698E-4	1.297795E-3	5.513008E-3
10/19/2017  17:46:32.663803	3.905367E-1	3.174980E-3	1.682299E-3	1.841357E-3	3.807075E-3	4.303031E-3	1.068936E-3	6.291155E-3
10/19/2017  17:46:32.664803	9.173719E-1	1.408385E-4	8.123279E-3	3.740030E-3	6.358622E-3	1.310195E-2	1.150589E-3	7.139133E-3
10/19/2017  17:46:32.665803	2.919912E-1	1.369673E-2	4.518428E-3	3.366265E-3	1.000127E-2	7.448972E-3	4.001108E-4	3.120671E-3
10/19/2017  17:46:32.666803	8.388684E-2	3.172133E-3	6.187299E-3	6.589542E-3	7.644104E-4	1.148742E-2	1.872123E-3	2.410433E-3
