Time, Activation By Channel (% of MVC)
45.144000, 1.433768E-1, 1.398929E+0
45.145000, 1.127690E-1, 1.409125E+0
45.146000, 6.175602E-2, 1.398929E+0
45.147000, 6.175602E-2, 1.398929E+0
45.148000, 9.236383E-2, 1.398929E+0
45.149000, 1.127690E-1, 1.409125E+0
45.150000, 7.195862E-2, 1.398929E+0
45.151000, 6.175602E-2, 1.398929E+0
45.152000, 5.155342E-2, 1.409125E+0
45.153000, 8.216122E-2, 1.409125E+0
45.154000, 1.127690E-1, 1.398929E+0
45.155000, 9.236383E-2, 1.409125E+0
45.156000, 1.025664E-1, 1.409125E+0
45.157000, 6.175602E-2, 1.398929E+0
45.158000, -3.006740E-2, 1.398929E+0
45.159000, 5.155342E-2, 1.409125E+0
45.160000, 9.236383E-2, 1.398929E+0
45.161000, 8.216122E-2, 1.398929E+0
45.162000, 6.175602E-2, 1.409125E+0
45.163000, 6.175602E-2, 1.398929E+0
45.164000, 1.025664E-1, 1.398929E+0
45.165000, 1.025664E-1, 1.409125E+0
45.166000, 1.025664E-1, 1.409125E+0
45.167000, 9.236383E-2, 1.398929E+0
45.168000, 6.175602E-2, 1.409125E+0
45.169000, 5.404097E-4, 1.398929E+0
45.170000, 2.094561E-2, 1.398929E+0
45.171000, 2.094561E-2, 1.398929E+0
45.172000, 4.135082E-2, 1.409125E+0
45.173000, 6.175602E-2, 1.409125E+0
45.174000, 5.155342E-2, 1.398929E+0
45.175000, 6.175602E-2, 1.409125E+0
45.176000, 8.216122E-2, 1.398929E+0
, , 
