Time, Activation By Channel (% of MVC)
490.875000, 9.085720E-1, 1.398929E+0
490.876000, 2.045924E-1, 1.398929E+0
490.877000, 5.616835E-1, 1.398929E+0
490.878000, 4.494549E-1, 1.398929E+0
490.879000, 2.454029E-1, 1.398929E+0
490.880000, 3.372263E-1, 1.409125E+0
490.881000, 2.454029E-1, 1.409125E+0
490.882000, 2.094561E-2, 1.409125E+0
490.883000, 7.195862E-2, 1.398929E+0
490.884000, 1.025664E-1, 1.409125E+0
490.885000, 8.216122E-2, 1.398929E+0
490.886000, -9.662192E-3, 1.398929E+0
490.887000, -4.027000E-2, 1.398929E+0
490.888000, -9.662192E-3, 1.398929E+0
490.889000, 1.331742E-1, 1.398929E+0
490.890000, 2.147950E-1, 1.409125E+0
490.891000, 2.454029E-1, 1.398929E+0
490.892000, 1.127690E-1, 1.398929E+0
490.893000, 1.841872E-1, 1.398929E+0
490.894000, 1.229716E-1, 1.409125E+0
490.895000, 5.155342E-2, 1.409125E+0
490.896000, 3.114822E-2, 1.409125E+0
490.897000, 4.135082E-2, 1.409125E+0
490.898000, 3.114822E-2, 1.409125E+0
490.899000, 4.135082E-2, 1.409125E+0
490.900000, 4.135082E-2, 1.409125E+0
490.901000, 6.175602E-2, 1.409125E+0
490.902000, 5.155342E-2, 1.398929E+0
490.903000, 7.195862E-2, 1.398929E+0
490.904000, 7.195862E-2, 1.398929E+0
490.905000, 6.175602E-2, 1.398929E+0
490.906000, 6.175602E-2, 1.398929E+0
490.907000, 8.216122E-2, 1.398929E+0
, , 
490.908000, 6.175602E-2, 1.398929E+0
490.909000, 7.195862E-2, 1.398929E+0
490.910000, 8.216122E-2, 1.409125E+0
490.911000, 6.175602E-2, 1.398929E+0
490.912000, 3.114822E-2, 1.409125E+0
490.913000, 2.094561E-2, 1.409125E+0
490.914000, 5.404097E-4, 1.409125E+0
490.915000, 4.135082E-2, 1.409125E+0
490.916000, 7.195862E-2, 1.398929E+0
490.917000, 4.135082E-2, 1.409125E+0
490.918000, 7.195862E-2, 1.398929E+0
490.919000, 6.175602E-2, 1.398929E+0
490.920000, 6.175602E-2, 1.398929E+0
490.921000, 1.025664E-1, 1.398929E+0
490.922000, 1.025664E-1, 1.398929E+0
490.923000, 9.236383E-2, 1.409125E+0
490.924000, 1.025664E-1, 1.398929E+0
490.925000, 1.127690E-1, 1.398929E+0
490.926000, 1.433768E-1, 1.398929E+0
490.927000, 3.114822E-2, 1.398929E+0
490.928000, -9.662192E-3, 1.398929E+0
490.929000, -3.006740E-2, 1.409125E+0
490.930000, -5.047260E-2, 1.409125E+0
490.931000, 3.114822E-2, 1.409125E+0
490.932000, 1.331742E-1, 1.409125E+0
490.933000, 2.094561E-2, 1.409125E+0
490.934000, 1.074301E-2, 1.398929E+0
490.935000, 1.229716E-1, 1.398929E+0
490.936000, 2.658081E-1, 1.398929E+0
490.937000, 1.331742E-1, 1.398929E+0
490.938000, 5.155342E-2, 1.398929E+0
490.939000, 1.127690E-1, 1.398929E+0
490.940000, 1.331742E-1, 1.409125E+0
, , 
490.941000, -1.014856E-1, 1.398929E+0
490.942000, -3.157402E-1, 1.398929E+0
490.943000, -3.973611E-1, 1.398929E+0
490.944000, -3.055376E-1, 1.409125E+0
490.945000, -9.128301E-2, 1.398929E+0
490.946000, 5.820887E-1, 1.409125E+0
490.947000, 1.841872E-1, 1.409125E+0
490.948000, -3.006740E-2, 1.409125E+0
490.949000, 3.114822E-2, 1.398929E+0
490.950000, 1.943898E-1, 1.409125E+0
490.951000, 3.678341E-1, 1.398929E+0
490.952000, 2.249977E-1, 1.398929E+0
490.953000, 1.943898E-1, 1.398929E+0
490.954000, 2.147950E-1, 1.398929E+0
490.955000, 1.841872E-1, 1.409125E+0
490.956000, 1.739846E-1, 1.409125E+0
490.957000, 1.637820E-1, 1.398929E+0
490.958000, 1.433768E-1, 1.409125E+0
490.959000, 1.025664E-1, 1.398929E+0
490.960000, 5.155342E-2, 1.409125E+0
490.961000, -9.128301E-2, 1.398929E+0
490.962000, -4.177663E-1, 1.409125E+0
490.963000, -5.197923E-1, 1.409125E+0
490.964000, -3.259428E-1, 1.409125E+0
490.965000, -8.108041E-2, 1.409125E+0
490.966000, 4.188471E-1, 1.398929E+0
490.967000, 7.249251E-1, 1.409125E+0
490.968000, 2.454029E-1, 1.398929E+0
490.969000, 2.658081E-1, 1.398929E+0
490.970000, 2.862133E-1, 1.409125E+0
490.971000, 2.658081E-1, 1.398929E+0
490.972000, 1.943898E-1, 1.398929E+0
490.973000, 1.841872E-1, 1.398929E+0
, , 
490.974000, 8.216122E-2, 1.398929E+0
490.975000, 9.236383E-2, 1.398929E+0
490.976000, 1.229716E-1, 1.398929E+0
490.977000, 1.127690E-1, 1.409125E+0
490.978000, 1.025664E-1, 1.409125E+0
490.979000, 1.025664E-1, 1.409125E+0
490.980000, 1.025664E-1, 1.409125E+0
490.981000, 7.195862E-2, 1.409125E+0
490.982000, 8.216122E-2, 1.409125E+0
490.983000, 5.404097E-4, 1.409125E+0
490.984000, 7.195862E-2, 1.398929E+0
490.985000, -1.218908E-1, 1.398929E+0
490.986000, -5.401975E-1, 1.398929E+0
490.987000, -7.340469E-1, 1.398929E+0
490.988000, -6.218183E-1, 1.398929E+0
490.989000, -3.006740E-2, 1.409125E+0
490.990000, 7.657355E-1, 1.398929E+0
490.991000, 1.535794E-1, 1.398929E+0
490.992000, -3.463481E-1, 1.398929E+0
490.993000, -3.361455E-1, 1.398929E+0
490.994000, 1.127690E-1, 1.398929E+0
490.995000, 3.882393E-1, 1.409125E+0
490.996000, 6.637095E-1, 1.409125E+0
490.997000, 5.412783E-1, 1.398929E+0
490.998000, 3.678341E-1, 1.409125E+0
490.999000, 3.066185E-1, 1.409125E+0
491.000000, 1.637820E-1, 1.409125E+0
491.001000, 1.943898E-1, 1.398929E+0
491.002000, 1.331742E-1, 1.398929E+0
491.003000, 1.025664E-1, 1.398929E+0
491.004000, 2.249977E-1, 1.409125E+0
491.005000, 2.249977E-1, 1.398929E+0
491.006000, 1.943898E-1, 1.398929E+0
, , 
491.007000, 1.637820E-1, 1.398929E+0
491.008000, 1.943898E-1, 1.398929E+0
491.009000, 1.025664E-1, 1.398929E+0
491.010000, 1.074301E-2, 1.409125E+0
491.011000, 1.074301E-2, 1.409125E+0
491.012000, -1.422960E-1, 1.409125E+0
491.013000, -1.320934E-1, 1.409125E+0
491.014000, -1.218908E-1, 1.409125E+0
491.015000, -7.087780E-2, 1.398929E+0
491.016000, -4.027000E-2, 1.409125E+0
491.017000, 1.331742E-1, 1.398929E+0
491.018000, -2.647272E-1, 1.398929E+0
491.019000, -5.504001E-1, 1.398929E+0
491.020000, -7.850599E-1, 1.398929E+0
491.021000, -8.768833E-1, 1.398929E+0
491.022000, -3.871585E-1, 1.409125E+0
491.023000, 6.535069E-1, 1.398929E+0
491.024000, 5.514809E-1, 1.398929E+0
491.025000, 1.331742E-1, 1.398929E+0
491.026000, -4.075637E-1, 1.398929E+0
491.027000, -7.748573E-1, 1.409125E+0
491.028000, -3.463481E-1, 1.409125E+0
491.029000, 8.371538E-1, 1.409125E+0
491.030000, 1.541133E+0, 1.409125E+0
491.031000, -1.218908E-1, 1.409125E+0
491.032000, -1.703294E+0, 1.398929E+0
491.033000, -2.448084E+0, 1.398929E+0
491.034000, -1.489039E+0, 1.398929E+0
491.035000, 6.739121E-1, 1.398929E+0
491.036000, 1.847211E+0, 1.398929E+0
491.037000, 2.826661E+0, 1.398929E+0
491.038000, 1.571741E+0, 1.398929E+0
491.039000, 8.371538E-1, 1.398929E+0
, , 
491.040000, 8.779642E-1, 1.398929E+0
491.041000, 8.371538E-1, 1.398929E+0
491.042000, 7.657355E-1, 1.398929E+0
491.043000, 7.249251E-1, 1.409125E+0
491.044000, 3.678341E-1, 1.409125E+0
491.045000, 2.760107E-1, 1.409125E+0
491.046000, 3.270237E-1, 1.409125E+0
491.047000, 2.658081E-1, 1.409125E+0
491.048000, 1.637820E-1, 1.398929E+0
491.049000, 1.229716E-1, 1.398929E+0
491.050000, 1.025664E-1, 1.398929E+0
491.051000, 6.175602E-2, 1.398929E+0
491.052000, 4.135082E-2, 1.398929E+0
491.053000, 4.135082E-2, 1.409125E+0
491.054000, 1.074301E-2, 1.409125E+0
491.055000, 5.404097E-4, 1.409125E+0
491.056000, 2.094561E-2, 1.409125E+0
491.057000, 4.135082E-2, 1.398929E+0
491.058000, 5.404097E-4, 1.398929E+0
491.059000, 5.155342E-2, 1.409125E+0
491.060000, 1.074301E-2, 1.409125E+0
491.061000, -1.986479E-2, 1.409125E+0
491.062000, -5.047260E-2, 1.409125E+0
491.063000, -5.047260E-2, 1.409125E+0
491.064000, -7.087780E-2, 1.398929E+0
491.065000, -5.047260E-2, 1.398929E+0
491.066000, -5.047260E-2, 1.398929E+0
491.067000, -4.027000E-2, 1.398929E+0
491.068000, -6.067520E-2, 1.398929E+0
491.069000, -5.047260E-2, 1.398929E+0
491.070000, 1.074301E-2, 1.398929E+0
491.071000, 1.074301E-2, 1.398929E+0
491.072000, -1.831064E-1, 1.398929E+0
, , 
491.073000, -4.075637E-1, 1.398929E+0
491.074000, -4.177663E-1, 1.409125E+0
491.075000, -3.769559E-1, 1.409125E+0
491.076000, -2.545246E-1, 1.409125E+0
491.077000, 6.228991E-1, 1.409125E+0
491.078000, 3.678341E-1, 1.409125E+0
491.079000, 3.114822E-2, 1.409125E+0
491.080000, 1.841872E-1, 1.409125E+0
491.081000, 1.229716E-1, 1.398929E+0
491.082000, 5.155342E-2, 1.398929E+0
491.083000, 1.127690E-1, 1.398929E+0
491.084000, 1.127690E-1, 1.409125E+0
491.085000, -1.014856E-1, 1.398929E+0
491.086000, 4.135082E-2, 1.409125E+0
491.087000, 1.433768E-1, 1.398929E+0
491.088000, 2.352003E-1, 1.409125E+0
491.089000, 1.127690E-1, 1.409125E+0
491.090000, 3.114822E-2, 1.398929E+0
491.091000, 6.175602E-2, 1.398929E+0
491.092000, 4.135082E-2, 1.409125E+0
491.093000, -1.014856E-1, 1.409125E+0
491.094000, -3.463481E-1, 1.409125E+0
491.095000, -4.993871E-1, 1.409125E+0
491.096000, -4.789819E-1, 1.409125E+0
491.097000, -1.831064E-1, 1.398929E+0
491.098000, 7.045199E-1, 1.398929E+0
491.099000, 7.657355E-1, 1.409125E+0
491.100000, 2.045924E-1, 1.398929E+0
491.101000, 6.175602E-2, 1.398929E+0
491.102000, 1.739846E-1, 1.398929E+0
491.103000, 1.841872E-1, 1.409125E+0
491.104000, 1.841872E-1, 1.409125E+0
491.105000, 6.175602E-2, 1.409125E+0
, , 
491.106000, -6.067520E-2, 1.398929E+0
491.107000, -3.055376E-1, 1.409125E+0
491.108000, -4.177663E-1, 1.409125E+0
491.109000, -6.524261E-1, 1.409125E+0
491.110000, -4.483741E-1, 1.409125E+0
491.111000, 2.147950E-1, 1.409125E+0
491.112000, 1.739846E-1, 1.398929E+0
491.113000, -2.341194E-1, 1.409125E+0
491.114000, 4.698601E-1, 1.398929E+0
491.115000, 9.236383E-2, 1.398929E+0
491.116000, 3.066185E-1, 1.398929E+0
491.117000, 6.433043E-1, 1.409125E+0
491.118000, 4.494549E-1, 1.398929E+0
491.119000, 2.454029E-1, 1.398929E+0
491.120000, 2.862133E-1, 1.409125E+0
491.121000, 3.576315E-1, 1.409125E+0
491.122000, 3.576315E-1, 1.409125E+0
491.123000, 1.025664E-1, 1.398929E+0
491.124000, 3.114822E-2, 1.398929E+0
491.125000, 1.331742E-1, 1.409125E+0
491.126000, 2.249977E-1, 1.409125E+0
491.127000, 3.780367E-1, 1.409125E+0
491.128000, 3.168211E-1, 1.409125E+0
491.129000, 6.175602E-2, 1.398929E+0
491.130000, 2.094561E-2, 1.409125E+0
491.131000, 5.155342E-2, 1.398929E+0
491.132000, -9.662192E-3, 1.398929E+0
491.133000, -5.047260E-2, 1.398929E+0
491.134000, -8.108041E-2, 1.398929E+0
491.135000, -2.443220E-1, 1.398929E+0
491.136000, -2.851324E-1, 1.398929E+0
491.137000, -2.137142E-1, 1.398929E+0
491.138000, -7.087780E-2, 1.398929E+0
, , 
491.139000, 3.474289E-1, 1.398929E+0
491.140000, 3.474289E-1, 1.409125E+0
491.141000, 1.127690E-1, 1.409125E+0
491.142000, 1.025664E-1, 1.409125E+0
491.143000, 1.025664E-1, 1.409125E+0
491.144000, 1.025664E-1, 1.409125E+0
491.145000, 1.637820E-1, 1.409125E+0
491.146000, 1.229716E-1, 1.409125E+0
491.147000, 5.155342E-2, 1.398929E+0
491.148000, 7.195862E-2, 1.398929E+0
491.149000, 7.195862E-2, 1.398929E+0
491.150000, 4.135082E-2, 1.409125E+0
491.151000, 2.094561E-2, 1.398929E+0
491.152000, 2.094561E-2, 1.398929E+0
491.153000, 4.135082E-2, 1.409125E+0
491.154000, 7.195862E-2, 1.409125E+0
491.155000, 9.236383E-2, 1.398929E+0
491.156000, 4.135082E-2, 1.398929E+0
491.157000, 8.216122E-2, 1.398929E+0
491.158000, 4.135082E-2, 1.398929E+0
491.159000, -1.627012E-1, 1.409125E+0
491.160000, -2.443220E-1, 1.409125E+0
491.161000, -2.035116E-1, 1.409125E+0
491.162000, -8.108041E-2, 1.409125E+0
491.163000, 4.392523E-1, 1.409125E+0
491.164000, 3.984419E-1, 1.409125E+0
491.165000, 6.175602E-2, 1.398929E+0
491.166000, 5.404097E-4, 1.398929E+0
491.167000, 8.216122E-2, 1.398929E+0
491.168000, 1.025664E-1, 1.398929E+0
491.169000, 1.127690E-1, 1.398929E+0
491.170000, 1.841872E-1, 1.398929E+0
491.171000, 2.658081E-1, 1.398929E+0
, , 
491.172000, 2.454029E-1, 1.398929E+0
491.173000, 1.739846E-1, 1.409125E+0
491.174000, 1.535794E-1, 1.398929E+0
491.175000, 7.195862E-2, 1.398929E+0
491.176000, -1.986479E-2, 1.409125E+0
491.177000, -1.986479E-2, 1.409125E+0
491.178000, 2.094561E-2, 1.409125E+0
491.179000, -9.662192E-3, 1.409125E+0
491.180000, -3.157402E-1, 1.409125E+0
491.181000, -5.912105E-1, 1.409125E+0
491.182000, -6.218183E-1, 1.398929E+0
491.183000, -5.912105E-1, 1.398929E+0
491.184000, 3.114822E-2, 1.398929E+0
491.185000, 9.595850E-1, 1.398929E+0
491.186000, 5.310757E-1, 1.398929E+0
491.187000, 2.556055E-1, 1.409125E+0
491.188000, 2.760107E-1, 1.398929E+0
491.189000, 2.556055E-1, 1.398929E+0
491.190000, 2.147950E-1, 1.398929E+0
491.191000, 1.637820E-1, 1.398929E+0
491.192000, 1.433768E-1, 1.398929E+0
491.193000, 8.216122E-2, 1.409125E+0
491.194000, -1.116882E-1, 1.409125E+0
491.195000, -1.729038E-1, 1.409125E+0
491.196000, -2.341194E-1, 1.409125E+0
491.197000, -5.047260E-2, 1.398929E+0
491.198000, 3.576315E-1, 1.398929E+0
491.199000, 2.658081E-1, 1.398929E+0
491.200000, -1.986479E-2, 1.398929E+0
491.201000, -1.986479E-2, 1.398929E+0
491.202000, 1.433768E-1, 1.398929E+0
491.203000, 3.270237E-1, 1.409125E+0
491.204000, 1.841872E-1, 1.409125E+0
, , 
491.205000, 4.135082E-2, 1.409125E+0
491.206000, 3.114822E-2, 1.398929E+0
491.207000, -1.986479E-2, 1.409125E+0
491.208000, 1.841872E-1, 1.409125E+0
491.209000, 3.372263E-1, 1.398929E+0
491.210000, 5.404097E-4, 1.409125E+0
491.211000, -3.055376E-1, 1.409125E+0
491.212000, -4.891845E-1, 1.409125E+0
491.213000, -3.463481E-1, 1.409125E+0
491.214000, -2.239168E-1, 1.398929E+0
491.215000, -1.831064E-1, 1.398929E+0
491.216000, 5.404097E-4, 1.398929E+0
491.217000, -7.136417E-1, 1.398929E+0
491.218000, -6.218183E-1, 1.398929E+0
491.219000, -5.401975E-1, 1.398929E+0
491.220000, -8.360729E-1, 1.398929E+0
491.221000, -5.912105E-1, 1.398929E+0
491.222000, -2.647272E-1, 1.398929E+0
491.223000, 2.556055E-1, 1.398929E+0
491.224000, 2.755243E+0, 1.409125E+0
491.225000, 1.673767E+0, 1.398929E+0
491.226000, 7.147225E-1, 1.409125E+0
491.227000, 6.841147E-1, 1.409125E+0
491.228000, 6.943173E-1, 1.409125E+0
491.229000, 5.616835E-1, 1.409125E+0
491.230000, 4.290497E-1, 1.398929E+0
491.231000, 3.168211E-1, 1.409125E+0
491.232000, 5.155342E-2, 1.398929E+0
491.233000, -1.116882E-1, 1.398929E+0
491.234000, -1.422960E-1, 1.398929E+0
491.235000, -1.524986E-1, 1.398929E+0
491.236000, 1.025664E-1, 1.398929E+0
491.237000, 8.983694E-1, 1.409125E+0
, , 
491.238000, 4.596575E-1, 1.398929E+0
491.239000, 2.454029E-1, 1.398929E+0
491.240000, 1.331742E-1, 1.398929E+0
491.241000, -4.027000E-2, 1.398929E+0
491.242000, -3.973611E-1, 1.409125E+0
491.243000, -9.585042E-1, 1.409125E+0
491.244000, -1.111543E+0, 1.409125E+0
491.245000, -9.278964E-1, 1.409125E+0
491.246000, 1.127690E-1, 1.409125E+0
491.247000, 1.898224E+0, 1.398929E+0
491.248000, 6.739121E-1, 1.398929E+0
491.249000, 3.066185E-1, 1.398929E+0
491.250000, 4.290497E-1, 1.398929E+0
491.251000, 3.270237E-1, 1.398929E+0
491.252000, 2.556055E-1, 1.398929E+0
491.253000, 1.229716E-1, 1.398929E+0
491.254000, -1.986479E-2, 1.398929E+0
491.255000, -6.067520E-2, 1.398929E+0
491.256000, -6.067520E-2, 1.398929E+0
491.257000, -1.986479E-2, 1.398929E+0
491.258000, 2.147950E-1, 1.398929E+0
491.259000, 1.025664E-1, 1.398929E+0
491.260000, -2.647272E-1, 1.398929E+0
491.261000, -8.564781E-1, 1.398929E+0
491.262000, -8.462755E-1, 1.409125E+0
491.263000, -5.912105E-1, 1.409125E+0
491.264000, -6.218183E-1, 1.409125E+0
491.265000, 1.357486E+0, 1.398929E+0
491.266000, 1.184042E+0, 1.398929E+0
491.267000, 2.964159E-1, 1.398929E+0
491.268000, 1.637820E-1, 1.398929E+0
491.269000, 8.216122E-2, 1.398929E+0
491.270000, -3.055376E-1, 1.398929E+0
, , 
491.271000, -5.299949E-1, 1.398929E+0
