Time, Activation By Channel (% of MVC)
553.707000, 4.290497E-1, 1.398929E+0
553.708000, 2.760107E-1, 1.398929E+0
553.709000, 1.535794E-1, 1.398929E+0
553.710000, 2.249977E-1, 1.398929E+0
553.711000, 3.066185E-1, 1.409125E+0
553.712000, 1.127690E-1, 1.409125E+0
553.713000, 5.155342E-2, 1.398929E+0
553.714000, 1.637820E-1, 1.409125E+0
553.715000, -2.851324E-1, 1.398929E+0
553.716000, -3.055376E-1, 1.409125E+0
553.717000, -4.483741E-1, 1.409125E+0
553.718000, -7.238443E-1, 1.409125E+0
553.719000, -1.116882E-1, 1.409125E+0
553.720000, 1.229716E-1, 1.409125E+0
553.721000, 4.135082E-2, 1.398929E+0
553.722000, 2.454029E-1, 1.409125E+0
553.723000, -2.953350E-1, 1.409125E+0
553.724000, -4.279689E-1, 1.409125E+0
553.725000, 2.147950E-1, 1.398929E+0
553.726000, 2.045924E-1, 1.398929E+0
553.727000, 7.195862E-2, 1.409125E+0
553.728000, 2.045924E-1, 1.409125E+0
553.729000, 9.236383E-2, 1.398929E+0
553.730000, 1.943898E-1, 1.409125E+0
553.731000, 6.175602E-2, 1.409125E+0
553.732000, -1.218908E-1, 1.409125E+0
553.733000, 8.216122E-2, 1.409125E+0
553.734000, 9.085720E-1, 1.409125E+0
553.735000, 5.514809E-1, 1.409125E+0
553.736000, 2.454029E-1, 1.409125E+0
553.737000, 2.352003E-1, 1.409125E+0
553.738000, 1.943898E-1, 1.409125E+0
553.739000, -9.128301E-2, 1.409125E+0
, , 
553.740000, -2.851324E-1, 1.409125E+0
553.741000, -4.789819E-1, 1.409125E+0
553.742000, -4.789819E-1, 1.409125E+0
553.743000, 1.331742E-1, 1.409125E+0
553.744000, 4.494549E-1, 1.409125E+0
553.745000, 5.616835E-1, 1.409125E+0
553.746000, 8.473564E-1, 1.409125E+0
553.747000, 5.718861E-1, 1.409125E+0
553.748000, 1.739846E-1, 1.409125E+0
553.749000, -4.381715E-1, 1.409125E+0
553.750000, -1.591065E+0, 1.409125E+0
553.751000, -2.284842E+0, 1.409125E+0
553.752000, -2.254235E+0, 1.409125E+0
553.753000, -4.789819E-1, 1.409125E+0
553.754000, 1.969643E+0, 1.409125E+0
553.755000, 1.653362E+0, 1.409125E+0
553.756000, 1.194245E+0, 1.409125E+0
553.757000, 9.236383E-2, 1.409125E+0
553.758000, -6.932365E-1, 1.409125E+0
553.759000, -7.034391E-1, 1.409125E+0
553.760000, -9.128301E-2, 1.409125E+0
553.761000, 1.520728E+0, 1.409125E+0
