Time (s), Percentage Displayed
658.915949, 10.205674
658.949047, 10.897084
658.982132, 11.081766
659.014204, 10.017949
659.047273, 9.971927
659.081402, 9.376519
659.114450, 9.296121
659.147554, 8.220620
659.180626, 8.639735
659.214748, 7.986157
659.248834, 7.754003
659.281922, 8.354001
659.315010, 8.432361
659.348098, 8.903801
659.382189, 8.302968
659.415250, 8.346964
659.448369, 8.161576
659.481454, 8.124192
659.515543, 8.645581
659.548635, 8.610416
659.581719, 9.110183
659.614807, 9.509944
659.647899, 9.653601
659.680964, 10.007423
659.714045, 10.411505
659.747132, 10.411505
659.780242, 9.483884
659.813334, 9.483884
659.847399, 8.586651
659.881516, 8.846406
659.914583, 9.281875
659.948695, 9.281875
659.981791, 8.250918
660.014844, 8.937021
660.047985, 9.240138
660.082063, 8.736300
660.115131, 8.869529
660.148199, 9.194563
660.181331, 9.394077
660.214406, 9.424545
660.248505, 9.379142
660.281594, 9.035499
660.314642, 9.901842
660.347774, 10.153869
660.381864, 10.760465
660.414948, 10.399759
660.447997, 10.935388
660.482128, 11.384462
660.514204, 11.806104
660.547272, 12.261364
660.581378, 12.394665
660.614480, 12.373236
660.648574, 11.925829
660.681647, 11.424299
660.714739, 11.424299
660.747841, 11.287232
660.781925, 11.067074
660.814972, 11.067074
660.848101, 10.779940
660.881173, 10.779940
660.913273, 10.308732
660.947322, 9.633344
660.980409, 9.633344
661.013498, 8.685144
661.046617, 8.685144
661.079717, 7.356803
661.112804, 8.082854
661.145891, 8.278681
661.178979, 8.343646
661.212067, 8.517162
661.245116, 8.517162
661.277201, 7.919799
661.311332, 7.877704
661.344420, 8.275814
661.377508, 8.109114
661.410596, 7.570099
661.443683, 7.549209
661.476775, 8.205080
661.510870, 8.060881
661.543949, 8.275427
661.576998, 8.524351
661.611132, 8.326936
661.643205, 8.326936
661.676291, 8.225505
661.709349, 8.225505
661.743447, 8.986598
661.776568, 9.105332
661.809615, 9.105332
661.842734, 8.882124
661.875831, 8.506698
661.908915, 8.506698
661.941994, 9.214621
661.975094, 9.083507
662.008185, 9.520616
662.040229, 9.520616
662.073317, 8.750282
662.106407, 8.750282
662.139523, 8.914510
662.173623, 8.768948
662.206703, 8.768948
662.239801, 8.174543
662.272892, 9.297924
662.306979, 8.560301
662.340057, 8.560301
662.373145, 8.913889
662.405247, 9.099081
662.439334, 9.234360
662.473406, 9.067788
662.506492, 8.425586
662.539576, 8.919719
662.573670, 9.381848
662.606766, 9.269079
662.639844, 9.041964
662.672910, 9.263023
662.706030, 9.747349
662.739118, 10.000539
662.771202, 9.482185
662.805298, 9.437796
662.838381, 9.908430
662.871469, 10.511093
662.904551, 10.688912
662.937614, 10.703049
662.970728, 10.808895
663.003820, 11.243527
663.036909, 11.434639
663.069997, 11.063916
663.103086, 11.089856
663.136141, 10.949349
663.168260, 10.759776
663.202343, 10.590473
663.235405, 11.241309
663.268494, 10.858395
663.301581, 10.501415
663.334669, 10.687624
663.367795, 10.687624
663.400845, 10.771916
663.433967, 10.151995
663.467021, 9.665385
663.500111, 9.848962
663.532222, 10.321119
663.565320, 10.413168
663.598403, 10.413168
663.631485, 9.405190
663.664567, 11.154163
663.697667, 11.023120
663.731756, 10.540507
663.764844, 10.132219
663.797926, 10.958161
663.832023, 10.327413
663.865079, 9.814309
663.898191, 9.893094
663.930252, 10.617623
663.964382, 10.470697
663.997430, 10.115806
664.031554, 9.149142
664.064647, 9.273021
664.097699, 10.324838
664.130826, 8.649208
664.163873, 8.923862
664.197995, 9.026515
664.231085, 9.154197
664.264193, 9.440444
664.296225, 9.004185
664.329345, 9.158629
664.362434, 9.812213
664.395513, 9.808717
664.428577, 9.164920
664.461697, 9.949128
664.494778, 9.875837
664.527873, 10.231177
664.560961, 10.356646
664.594048, 9.075863
664.627136, 8.954781
664.660224, 8.921352
664.693313, 9.388458
664.727403, 8.913385
664.760461, 8.369852
664.793581, 8.584661
664.826672, 8.589258
664.859722, 8.437102
664.892811, 8.382338
664.925899, 8.336495
664.959989, 7.596756
664.993101, 7.982399
665.025203, 7.903699
665.058261, 7.919707
665.091358, 8.317922
665.125439, 8.505106
665.158525, 9.237697
665.191645, 9.212132
665.225705, 9.106084
665.258823, 10.474673
665.291913, 10.188947
665.325033, 10.735552
665.358122, 10.688184
665.390206, 11.340538
665.423326, 11.602984
665.456415, 11.887803
665.489502, 11.965335
665.522590, 11.730797
665.555678, 12.131416
665.588766, 12.316480
665.621849, 11.987766
665.654941, 11.640821
665.687999, 11.583990
665.721118, 11.826262
665.753202, 10.661028
665.786292, 10.512521
665.819384, 10.627844
665.853465, 11.312168
665.886537, 10.813685
665.919641, 10.525332
665.952701, 10.218828
665.985821, 9.891391
666.018904, 9.884667
666.051994, 9.837516
666.085091, 10.072342
666.118142, 10.837075
666.150260, 10.781920
666.183314, 10.145683
666.217432, 9.837894
666.250494, 10.450883
666.283583, 11.304246
666.316696, 11.571283
666.349784, 10.105479
666.382845, 10.255814
666.415966, 10.982077
666.449053, 11.627749
666.482148, 11.324011
666.515228, 11.685183
666.548316, 11.672297
666.581404, 11.767142
666.614494, 11.396646
666.648584, 11.766157
666.682673, 11.904925
666.715759, 12.020640
666.748838, 12.506309
666.781906, 11.418699
666.816029, 10.988169
666.849111, 10.985135
666.881205, 10.721952
666.914292, 10.265910
666.947347, 9.800191
666.981468, 9.624371
667.014558, 9.139672
667.047647, 8.997142
667.081735, 9.026429
667.114833, 8.814886
667.147913, 8.814886
667.180992, 8.568569
667.215091, 8.568569
667.248145, 8.197146
667.281264, 8.197146
667.314353, 8.486440
667.347437, 8.486440
667.381543, 9.591684
667.414619, 9.591684
667.448677, 9.453836
667.481798, 9.453836
667.514896, 10.545109
667.547975, 10.545109
667.581031, 10.291436
667.614121, 10.291436
667.646245, 10.303863
667.679326, 10.303863
667.712422, 11.370344
667.745491, 11.370344
667.778599, 11.012315
667.811676, 11.012315
667.844775, 11.359590
667.877852, 11.359590
667.910949, 10.558429
667.943994, 10.558429
667.977116, 10.382084
668.009201, 10.382084
668.043259, 9.768240
668.076348, 9.768240
668.109467, 11.078617
668.142524, 11.078617
668.175647, 10.139945
668.208736, 10.139945
668.242832, 9.410209
668.275909, 9.410209
668.308966, 10.325381
668.342080, 10.325381
668.376175, 9.896936
668.408256, 9.896936
668.441317, 10.918469
668.474437, 10.965731
668.507493, 11.361944
668.540583, 11.239844
668.573700, 12.175063
668.606791, 11.964416
668.639879, 11.654228
668.672965, 11.266101
668.706053, 11.376131
668.739151, 12.626949
668.771226, 12.626949
668.804325, 11.235912
668.837370, 11.235912
668.870501, 11.146795
668.903577, 11.146795
668.936677, 10.259243
668.969759, 10.259243
669.003854, 9.200558
669.037929, 9.200558
669.072027, 8.858570
669.107127, 8.858570
669.140174, 8.662259
669.172262, 8.426745
669.206378, 8.736529
669.240480, 8.453775
