Time, Activation By Channel (% of MVC)
192.555000, 7.195862E-2, 1.398929E+0
192.556000, 8.216122E-2, 1.398929E+0
192.557000, 2.094561E-2, 1.398929E+0
192.558000, 3.114822E-2, 1.398929E+0
192.559000, 6.175602E-2, 1.409125E+0
192.560000, 8.216122E-2, 1.398929E+0
192.561000, 5.404097E-4, 1.409125E+0
192.562000, -3.361455E-1, 1.398929E+0
192.563000, -6.830339E-1, 1.398929E+0
192.564000, -6.830339E-1, 1.398929E+0
192.565000, -4.381715E-1, 1.409125E+0
192.566000, 2.454029E-1, 1.398929E+0
192.567000, 9.289772E-1, 1.398929E+0
192.568000, 6.331017E-1, 1.398929E+0
192.569000, 2.147950E-1, 1.409125E+0
192.570000, 2.760107E-1, 1.409125E+0
192.571000, 2.556055E-1, 1.398929E+0
192.572000, 2.147950E-1, 1.409125E+0
192.573000, 1.229716E-1, 1.409125E+0
192.574000, 6.175602E-2, 1.409125E+0
192.575000, 6.175602E-2, 1.398929E+0
192.576000, 1.127690E-1, 1.398929E+0
192.577000, -6.067520E-2, 1.398929E+0
192.578000, -4.381715E-1, 1.398929E+0
192.579000, -5.197923E-1, 1.409125E+0
192.580000, -8.768833E-1, 1.409125E+0
192.581000, -7.034391E-1, 1.409125E+0
192.582000, 2.862133E-1, 1.398929E+0
192.583000, 7.555329E-1, 1.409125E+0
192.584000, 7.555329E-1, 1.398929E+0
192.585000, 6.943173E-1, 1.398929E+0
192.586000, 2.556055E-1, 1.398929E+0
192.587000, -6.067520E-2, 1.398929E+0
, , 
192.588000, 2.094561E-2, 1.409125E+0
192.589000, 2.147950E-1, 1.398929E+0
192.590000, 4.188471E-1, 1.409125E+0
192.591000, 5.412783E-1, 1.398929E+0
192.592000, 7.195862E-2, 1.409125E+0
192.593000, -7.544521E-1, 1.398929E+0
192.594000, -8.768833E-1, 1.409125E+0
192.595000, -6.830339E-1, 1.398929E+0
192.596000, -3.006740E-2, 1.409125E+0
192.597000, 1.112624E+0, 1.398929E+0
192.598000, 9.799902E-1, 1.409125E+0
192.599000, 2.658081E-1, 1.398929E+0
192.600000, 8.216122E-2, 1.398929E+0
192.601000, 1.841872E-1, 1.409125E+0
192.602000, 6.331017E-1, 1.398929E+0
192.603000, 7.045199E-1, 1.409125E+0
192.604000, 3.678341E-1, 1.398929E+0
192.605000, 2.964159E-1, 1.409125E+0
192.606000, 2.964159E-1, 1.398929E+0
192.607000, 2.658081E-1, 1.409125E+0
192.608000, -7.087780E-2, 1.398929E+0
192.609000, -2.749298E-1, 1.398929E+0
192.610000, -3.055376E-1, 1.409125E+0
192.611000, -2.137142E-1, 1.398929E+0
192.612000, 1.127690E-1, 1.409125E+0
192.613000, 8.473564E-1, 1.398929E+0
192.614000, 4.392523E-1, 1.398929E+0
192.615000, 1.943898E-1, 1.398929E+0
192.616000, 6.175602E-2, 1.409125E+0
192.617000, 1.229716E-1, 1.398929E+0
192.618000, 1.229716E-1, 1.398929E+0
192.619000, 5.155342E-2, 1.398929E+0
192.620000, 5.404097E-4, 1.398929E+0
, , 
192.621000, 5.404097E-4, 1.398929E+0
192.622000, 3.114822E-2, 1.398929E+0
192.623000, 6.175602E-2, 1.409125E+0
192.624000, 1.637820E-1, 1.398929E+0
192.625000, 9.236383E-2, 1.409125E+0
192.626000, -5.047260E-2, 1.398929E+0
192.627000, 2.094561E-2, 1.409125E+0
192.628000, 1.074301E-2, 1.398929E+0
192.629000, 1.074301E-2, 1.398929E+0
192.630000, -9.662192E-3, 1.398929E+0
192.631000, -6.067520E-2, 1.398929E+0
192.632000, -4.027000E-2, 1.398929E+0
192.633000, 5.404097E-4, 1.409125E+0
192.634000, 5.404097E-4, 1.409125E+0
192.635000, 5.404097E-4, 1.398929E+0
192.636000, 5.155342E-2, 1.409125E+0
192.637000, 3.114822E-2, 1.398929E+0
192.638000, 1.074301E-2, 1.409125E+0
192.639000, 4.135082E-2, 1.398929E+0
192.640000, 3.114822E-2, 1.409125E+0
192.641000, 5.155342E-2, 1.398929E+0
192.642000, 6.175602E-2, 1.398929E+0
192.643000, 3.114822E-2, 1.409125E+0
192.644000, 5.404097E-4, 1.398929E+0
192.645000, 2.094561E-2, 1.409125E+0
192.646000, 1.074301E-2, 1.398929E+0
192.647000, 2.094561E-2, 1.409125E+0
192.648000, 2.094561E-2, 1.398929E+0
192.649000, 3.114822E-2, 1.409125E+0
192.650000, 1.074301E-2, 1.398929E+0
192.651000, 4.135082E-2, 1.398929E+0
192.652000, 7.195862E-2, 1.398929E+0
192.653000, 8.216122E-2, 1.398929E+0
, , 
