Time (s), Percentage Displayed
1128.044495, 14.070440
1128.087632, 14.070440
1128.121726, 14.844253
1128.154810, 14.553641
1128.187871, 15.104697
1128.220979, 14.535453
1128.254074, 14.807211
1128.287162, 15.726743
1128.319247, 14.872707
1128.352335, 14.235352
1128.385423, 15.093319
1128.418512, 15.729662
1128.451600, 15.949580
1128.484687, 15.811039
1128.517769, 15.613799
1128.550862, 15.332959
1128.584926, 15.818327
1128.618014, 14.932583
1128.652132, 15.155579
1128.684223, 14.251003
1128.718283, 14.251003
1128.751396, 14.845968
1128.784490, 14.063187
1128.818589, 14.074894
1128.851641, 13.837857
1128.884765, 13.183719
1128.917854, 13.203642
1128.950939, 13.377363
1128.984029, 13.777497
1129.017117, 13.794225
1129.050191, 13.800671
1129.082276, 13.757564
1129.115337, 13.757564
1129.148425, 14.802304
1129.181540, 15.024781
1129.214634, 15.408745
1129.247730, 16.197580
1129.280777, 16.197580
1129.314910, 15.741989
1129.347998, 16.214700
1129.381084, 17.166672
1129.414163, 17.166672
1129.446248, 16.337132
1129.479304, 16.275214
1129.512426, 16.449642
1129.546515, 16.909928
1129.579605, 16.493299
1129.612690, 15.452992
1129.645781, 15.628961
1129.678867, 15.878807
1129.712969, 15.941995
1129.746055, 14.963439
1129.779119, 15.415776
1129.812232, 16.246590
1129.845321, 16.732066
1129.879404, 15.166524
1129.912457, 15.781963
1129.945580, 16.255248
1129.979683, 15.935181
1130.012763, 16.553494
1130.045811, 16.648544
1130.078935, 17.390146
1130.111990, 18.099709
1130.146079, 17.545976
1130.179197, 18.358636
1130.212253, 17.674532
1130.245382, 18.651786
1130.278457, 18.043170
1130.312558, 17.765279
1130.345641, 17.183896
1130.379741, 17.486606
1130.412803, 17.299798
1130.445915, 16.143470
1130.479007, 15.558422
1130.512091, 14.349371
1130.546181, 14.041546
1130.579271, 14.690261
1130.612355, 13.830173
1130.646449, 13.312440
1130.679521, 12.733736
1130.712611, 12.067253
1130.745683, 11.085179
1130.779804, 12.709462
1130.812890, 12.876118
