Time, Activation By Channel (% of MVC)
1047.552000, -2.749298E-1, 1.409125E+0
1047.553000, 3.168211E-1, 1.409125E+0
1047.554000, 7.963434E-1, 1.409125E+0
1047.555000, 2.658081E-1, 1.398929E+0
1047.556000, 1.739846E-1, 1.398929E+0
1047.557000, 1.841872E-1, 1.398929E+0
1047.558000, 1.841872E-1, 1.398929E+0
1047.559000, 1.841872E-1, 1.409125E+0
1047.560000, 1.433768E-1, 1.398929E+0
1047.561000, 1.127690E-1, 1.409125E+0
1047.562000, 1.331742E-1, 1.398929E+0
1047.563000, 9.236383E-2, 1.398929E+0
1047.564000, 1.127690E-1, 1.409125E+0
1047.565000, 6.175602E-2, 1.398929E+0
1047.566000, 6.175602E-2, 1.409125E+0
1047.567000, -5.047260E-2, 1.398929E+0
1047.568000, -1.831064E-1, 1.398929E+0
1047.569000, -3.361455E-1, 1.409125E+0
1047.570000, -3.157402E-1, 1.398929E+0
1047.571000, 7.195862E-2, 1.409125E+0
1047.572000, 5.208731E-1, 1.398929E+0
1047.573000, 3.576315E-1, 1.409125E+0
1047.574000, 3.066185E-1, 1.398929E+0
1047.575000, 1.637820E-1, 1.398929E+0
1047.576000, 1.229716E-1, 1.409125E+0
1047.577000, 1.127690E-1, 1.409125E+0
1047.578000, 1.127690E-1, 1.409125E+0
1047.579000, 1.025664E-1, 1.398929E+0
1047.580000, 1.127690E-1, 1.398929E+0
1047.581000, 9.236383E-2, 1.398929E+0
1047.582000, 8.216122E-2, 1.398929E+0
1047.583000, 6.175602E-2, 1.398929E+0
1047.584000, 5.155342E-2, 1.398929E+0
, , 
1047.585000, 6.175602E-2, 1.409125E+0
1047.586000, 6.175602E-2, 1.398929E+0
1047.587000, 2.094561E-2, 1.409125E+0
1047.588000, 5.155342E-2, 1.409125E+0
1047.589000, 6.175602E-2, 1.398929E+0
1047.590000, 3.114822E-2, 1.409125E+0
1047.591000, -1.014856E-1, 1.398929E+0
1047.592000, -1.218908E-1, 1.409125E+0
1047.593000, -1.986479E-2, 1.398929E+0
1047.594000, 9.236383E-2, 1.398929E+0
1047.595000, 1.331742E-1, 1.398929E+0
1047.596000, -4.027000E-2, 1.398929E+0
1047.597000, -3.055376E-1, 1.409125E+0
1047.598000, -2.749298E-1, 1.398929E+0
1047.599000, -8.108041E-2, 1.409125E+0
1047.600000, 6.331017E-1, 1.398929E+0
1047.601000, 4.902653E-1, 1.398929E+0
1047.602000, 1.637820E-1, 1.409125E+0
1047.603000, 1.943898E-1, 1.398929E+0
1047.604000, 1.637820E-1, 1.409125E+0
1047.605000, 1.331742E-1, 1.398929E+0
1047.606000, 1.841872E-1, 1.409125E+0
1047.607000, 1.739846E-1, 1.409125E+0
1047.608000, 1.535794E-1, 1.398929E+0
1047.609000, 1.331742E-1, 1.409125E+0
1047.610000, 1.331742E-1, 1.398929E+0
1047.611000, 7.195862E-2, 1.409125E+0
1047.612000, -9.662192E-3, 1.409125E+0
1047.613000, -1.116882E-1, 1.409125E+0
1047.614000, -2.137142E-1, 1.409125E+0
1047.615000, -2.137142E-1, 1.398929E+0
1047.616000, -1.014856E-1, 1.409125E+0
1047.617000, 2.658081E-1, 1.398929E+0
, , 
1047.618000, 2.045924E-1, 1.409125E+0
1047.619000, -3.463481E-1, 1.398929E+0
1047.620000, -4.687793E-1, 1.398929E+0
1047.621000, -2.749298E-1, 1.398929E+0
1047.622000, -1.986479E-2, 1.398929E+0
1047.623000, 4.494549E-1, 1.409125E+0
1047.624000, 5.718861E-1, 1.398929E+0
1047.625000, -1.933090E-1, 1.398929E+0
1047.626000, -3.361455E-1, 1.398929E+0
1047.627000, -3.157402E-1, 1.398929E+0
1047.628000, -8.108041E-2, 1.398929E+0
1047.629000, 8.167486E-1, 1.398929E+0
1047.630000, 5.004679E-1, 1.409125E+0
1047.631000, 5.404097E-4, 1.398929E+0
1047.632000, 4.135082E-2, 1.409125E+0
1047.633000, 1.535794E-1, 1.398929E+0
1047.634000, 5.106705E-1, 1.398929E+0
1047.635000, 4.290497E-1, 1.409125E+0
1047.636000, 1.739846E-1, 1.398929E+0
1047.637000, 1.637820E-1, 1.398929E+0
1047.638000, 1.433768E-1, 1.398929E+0
1047.639000, 1.535794E-1, 1.409125E+0
1047.640000, 1.331742E-1, 1.409125E+0
1047.641000, 9.236383E-2, 1.398929E+0
1047.642000, 7.195862E-2, 1.409125E+0
1047.643000, 1.331742E-1, 1.398929E+0
1047.644000, -4.027000E-2, 1.409125E+0
1047.645000, -4.687793E-1, 1.398929E+0
1047.646000, -7.442495E-1, 1.388733E+0
1047.647000, -7.442495E-1, 1.398929E+0
1047.648000, -2.137142E-1, 1.398929E+0
1047.649000, 7.249251E-1, 1.409125E+0
1047.650000, 1.112624E+0, 1.398929E+0
, , 
1047.651000, 2.045924E-1, 1.409125E+0
1047.652000, 1.025664E-1, 1.398929E+0
1047.653000, 2.147950E-1, 1.398929E+0
1047.654000, 1.841872E-1, 1.409125E+0
1047.655000, 2.094561E-2, 1.398929E+0
1047.656000, -3.259428E-1, 1.409125E+0
1047.657000, -6.626287E-1, 1.409125E+0
1047.658000, -6.830339E-1, 1.398929E+0
1047.659000, -4.381715E-1, 1.409125E+0
1047.660000, 2.862133E-1, 1.398929E+0
1047.661000, 9.289772E-1, 1.409125E+0
1047.662000, 9.901928E-1, 1.398929E+0
1047.663000, 4.188471E-1, 1.409125E+0
1047.664000, 1.229716E-1, 1.409125E+0
1047.665000, 1.229716E-1, 1.388733E+0
1047.666000, -1.320934E-1, 1.398929E+0
1047.667000, -4.483741E-1, 1.398929E+0
1047.668000, -3.871585E-1, 1.409125E+0
1047.669000, -1.524986E-1, 1.398929E+0
1047.670000, 2.556055E-1, 1.398929E+0
1047.671000, 8.065460E-1, 1.398929E+0
1047.672000, 6.535069E-1, 1.398929E+0
1047.673000, 4.902653E-1, 1.409125E+0
1047.674000, 2.964159E-1, 1.398929E+0
1047.675000, 2.556055E-1, 1.409125E+0
1047.676000, 3.066185E-1, 1.409125E+0
1047.677000, 2.249977E-1, 1.398929E+0
1047.678000, 1.229716E-1, 1.398929E+0
1047.679000, 6.175602E-2, 1.398929E+0
1047.680000, -9.662192E-3, 1.409125E+0
1047.681000, -2.341194E-1, 1.398929E+0
1047.682000, -2.749298E-1, 1.409125E+0
1047.683000, -1.422960E-1, 1.398929E+0
, , 
1047.684000, -1.986479E-2, 1.398929E+0
1047.685000, 5.718861E-1, 1.409125E+0
1047.686000, 1.433768E-1, 1.398929E+0
1047.687000, -7.087780E-2, 1.409125E+0
1047.688000, 4.135082E-2, 1.398929E+0
1047.689000, 5.155342E-2, 1.409125E+0
1047.690000, 8.216122E-2, 1.398929E+0
1047.691000, 7.195862E-2, 1.398929E+0
1047.692000, 8.216122E-2, 1.409125E+0
1047.693000, 8.216122E-2, 1.398929E+0
1047.694000, 6.175602E-2, 1.398929E+0
1047.695000, -9.662192E-3, 1.398929E+0
1047.696000, 3.114822E-2, 1.398929E+0
1047.697000, 2.094561E-2, 1.409125E+0
1047.698000, 1.074301E-2, 1.398929E+0
1047.699000, 5.404097E-4, 1.409125E+0
1047.700000, 1.074301E-2, 1.398929E+0
1047.701000, -1.986479E-2, 1.409125E+0
1047.702000, -3.006740E-2, 1.409125E+0
1047.703000, -9.662192E-3, 1.398929E+0
1047.704000, 4.135082E-2, 1.409125E+0
1047.705000, 8.216122E-2, 1.398929E+0
1047.706000, 1.841872E-1, 1.409125E+0
1047.707000, 6.175602E-2, 1.409125E+0
1047.708000, 5.155342E-2, 1.409125E+0
1047.709000, 4.135082E-2, 1.409125E+0
1047.710000, 7.195862E-2, 1.398929E+0
1047.711000, 8.216122E-2, 1.409125E+0
1047.712000, 4.135082E-2, 1.398929E+0
1047.713000, -6.067520E-2, 1.409125E+0
1047.714000, -1.218908E-1, 1.398929E+0
1047.715000, -4.687793E-1, 1.398929E+0
1047.716000, -7.442495E-1, 1.398929E+0
, , 
1047.717000, -5.912105E-1, 1.398929E+0
1047.718000, -3.055376E-1, 1.409125E+0
1047.719000, 5.922913E-1, 1.398929E+0
1047.720000, 1.020801E+0, 1.409125E+0
1047.721000, 1.331742E-1, 1.398929E+0
1047.722000, -1.422960E-1, 1.398929E+0
1047.723000, -3.871585E-1, 1.409125E+0
1047.724000, 1.025664E-1, 1.398929E+0
1047.725000, -7.087780E-2, 1.398929E+0
1047.726000, 3.114822E-2, 1.409125E+0
1047.727000, 9.391798E-1, 1.398929E+0
1047.728000, 6.331017E-1, 1.398929E+0
1047.729000, 2.964159E-1, 1.398929E+0
1047.730000, 2.556055E-1, 1.409125E+0
1047.731000, 1.127690E-1, 1.398929E+0
1047.732000, 8.216122E-2, 1.409125E+0
1047.733000, 7.195862E-2, 1.409125E+0
1047.734000, 1.229716E-1, 1.398929E+0
1047.735000, 2.862133E-1, 1.398929E+0
1047.736000, 2.045924E-1, 1.398929E+0
1047.737000, 1.535794E-1, 1.409125E+0
1047.738000, 7.195862E-2, 1.409125E+0
1047.739000, 1.229716E-1, 1.398929E+0
1047.740000, 1.229716E-1, 1.398929E+0
1047.741000, 8.216122E-2, 1.398929E+0
1047.742000, 1.025664E-1, 1.409125E+0
1047.743000, 7.195862E-2, 1.398929E+0
1047.744000, 6.175602E-2, 1.398929E+0
1047.745000, 6.175602E-2, 1.409125E+0
1047.746000, 6.175602E-2, 1.398929E+0
1047.747000, 1.074301E-2, 1.409125E+0
1047.748000, -2.953350E-1, 1.398929E+0
1047.749000, -5.095897E-1, 1.409125E+0
, , 
1047.750000, -5.504001E-1, 1.398929E+0
1047.751000, -4.381715E-1, 1.409125E+0
1047.752000, 3.576315E-1, 1.398929E+0
1047.753000, 7.861408E-1, 1.398929E+0
1047.754000, 3.066185E-1, 1.398929E+0
1047.755000, 6.175602E-2, 1.398929E+0
1047.756000, 1.433768E-1, 1.409125E+0
1047.757000, 5.155342E-2, 1.398929E+0
1047.758000, 1.127690E-1, 1.398929E+0
1047.759000, 1.943898E-1, 1.409125E+0
1047.760000, 2.094561E-2, 1.398929E+0
1047.761000, 5.404097E-4, 1.409125E+0
1047.762000, 9.236383E-2, 1.398929E+0
1047.763000, 4.086445E-1, 1.409125E+0
1047.764000, 2.658081E-1, 1.398929E+0
1047.765000, 9.236383E-2, 1.398929E+0
1047.766000, 8.216122E-2, 1.409125E+0
1047.767000, 2.094561E-2, 1.398929E+0
1047.768000, -1.986479E-2, 1.409125E+0
1047.769000, -7.087780E-2, 1.409125E+0
1047.770000, 4.135082E-2, 1.409125E+0
1047.771000, 1.841872E-1, 1.398929E+0
1047.772000, 1.433768E-1, 1.398929E+0
1047.773000, 1.331742E-1, 1.398929E+0
1047.774000, 1.127690E-1, 1.398929E+0
1047.775000, 9.236383E-2, 1.409125E+0
1047.776000, -1.524986E-1, 1.398929E+0
1047.777000, -3.463481E-1, 1.398929E+0
1047.778000, -8.666807E-1, 1.409125E+0
1047.779000, -1.264582E+0, 1.398929E+0
1047.780000, -8.666807E-1, 1.398929E+0
1047.781000, -1.014856E-1, 1.398929E+0
1047.782000, 2.862133E-1, 1.409125E+0
, , 
1047.783000, 1.184042E+0, 1.398929E+0
1047.784000, 2.249977E-1, 1.409125E+0
1047.785000, 7.195862E-2, 1.409125E+0
1047.786000, 5.106705E-1, 1.398929E+0
1047.787000, 2.760107E-1, 1.409125E+0
1047.788000, 6.228991E-1, 1.398929E+0
1047.789000, 3.270237E-1, 1.398929E+0
1047.790000, 1.127690E-1, 1.398929E+0
1047.791000, 3.372263E-1, 1.398929E+0
1047.792000, 4.596575E-1, 1.398929E+0
1047.793000, 4.800627E-1, 1.398929E+0
1047.794000, 1.637820E-1, 1.409125E+0
1047.795000, 2.147950E-1, 1.398929E+0
1047.796000, 2.760107E-1, 1.409125E+0
1047.797000, 1.637820E-1, 1.398929E+0
1047.798000, -1.986479E-2, 1.398929E+0
1047.799000, -8.360729E-1, 1.398929E+0
1047.800000, -9.687068E-1, 1.398929E+0
1047.801000, -9.687068E-1, 1.409125E+0
1047.802000, -6.218183E-1, 1.398929E+0
1047.803000, 1.612552E+0, 1.409125E+0
1047.804000, 8.983694E-1, 1.398929E+0
1047.805000, 1.637820E-1, 1.398929E+0
1047.806000, 5.208731E-1, 1.409125E+0
1047.807000, 3.474289E-1, 1.409125E+0
1047.808000, 2.045924E-1, 1.409125E+0
1047.809000, 1.841872E-1, 1.409125E+0
1047.810000, 9.236383E-2, 1.398929E+0
1047.811000, 1.127690E-1, 1.398929E+0
1047.812000, 1.841872E-1, 1.398929E+0
1047.813000, 1.535794E-1, 1.409125E+0
1047.814000, 2.249977E-1, 1.398929E+0
1047.815000, 1.841872E-1, 1.409125E+0
, , 
1047.816000, -3.006740E-2, 1.409125E+0
1047.817000, -1.986479E-2, 1.398929E+0
1047.818000, -1.986479E-2, 1.398929E+0
1047.819000, 6.175602E-2, 1.398929E+0
1047.820000, 2.352003E-1, 1.409125E+0
1047.821000, 1.535794E-1, 1.398929E+0
1047.822000, 1.074301E-2, 1.409125E+0
1047.823000, 4.135082E-2, 1.409125E+0
1047.824000, 7.195862E-2, 1.398929E+0
1047.825000, 1.127690E-1, 1.409125E+0
1047.826000, 1.025664E-1, 1.398929E+0
1047.827000, 1.127690E-1, 1.409125E+0
1047.828000, 1.127690E-1, 1.409125E+0
1047.829000, 5.155342E-2, 1.388733E+0
1047.830000, 6.175602E-2, 1.409125E+0
1047.831000, 7.195862E-2, 1.398929E+0
1047.832000, 4.135082E-2, 1.409125E+0
1047.833000, 5.404097E-4, 1.398929E+0
1047.834000, -1.986479E-2, 1.409125E+0
1047.835000, -1.986479E-2, 1.409125E+0
1047.836000, -9.662192E-3, 1.398929E+0
1047.837000, -9.662192E-3, 1.409125E+0
1047.838000, 5.404097E-4, 1.398929E+0
1047.839000, 2.094561E-2, 1.409125E+0
1047.840000, 5.404097E-4, 1.409125E+0
1047.841000, 5.155342E-2, 1.409125E+0
1047.842000, 5.155342E-2, 1.409125E+0
1047.843000, 4.135082E-2, 1.398929E+0
1047.844000, 5.155342E-2, 1.409125E+0
1047.845000, 7.195862E-2, 1.398929E+0
1047.846000, 9.236383E-2, 1.409125E+0
1047.847000, 6.175602E-2, 1.398929E+0
1047.848000, 1.025664E-1, 1.398929E+0
, , 
1047.849000, 6.175602E-2, 1.398929E+0
1047.850000, 2.094561E-2, 1.398929E+0
1047.851000, -1.986479E-2, 1.409125E+0
1047.852000, 1.074301E-2, 1.398929E+0
1047.853000, 5.155342E-2, 1.409125E+0
1047.854000, 1.074301E-2, 1.398929E+0
1047.855000, -9.662192E-3, 1.398929E+0
1047.856000, -2.647272E-1, 1.409125E+0
1047.857000, -3.565507E-1, 1.409125E+0
1047.858000, -2.749298E-1, 1.409125E+0
1047.859000, -9.128301E-2, 1.409125E+0
1047.860000, 4.596575E-1, 1.409125E+0
1047.861000, 6.331017E-1, 1.398929E+0
1047.862000, 1.841872E-1, 1.398929E+0
1047.863000, 1.433768E-1, 1.409125E+0
1047.864000, 1.127690E-1, 1.398929E+0
1047.865000, 1.637820E-1, 1.409125E+0
