Time (s), Activation By Channel (% of MVC)
402.798000, 2.983991E-1, 6.016138E-3
402.799000, 1.304873E-1, 4.620185E-3
402.800000, 3.095720E-1, 5.216423E-3
402.801000, 1.022888E-1, 3.372550E-3
402.802000, 2.770554E-1, 1.834170E-3
402.803000, 5.117432E-1, 5.717596E-4
402.804000, 9.763106E-1, 9.093879E-3
402.805000, 5.431040E-1, 7.047494E-3
402.806000, 1.466710E-1, 3.370312E-3
402.807000, 3.126652E-1, 2.041610E-3
402.808000, 6.884323E-2, 9.556853E-4
402.809000, 8.364059E-1, 8.643216E-5
402.810000, 9.272317E-1, 5.907895E-4
402.811000, 2.891200E-1, 9.750204E-3
402.812000, 1.435909E+0, 7.271513E-3
402.813000, 1.671657E+0, 5.141272E-3
402.814000, 9.646182E-1, 3.330289E-3
402.815000, 1.937372E-1, 6.840576E-3
402.816000, 2.186472E-1, 3.394776E-3
402.817000, 2.940373E-1, 1.902214E-3
402.818000, 4.518314E-1, 6.713925E-4
402.819000, 5.048198E-1, 3.236861E-4
402.820000, 4.956180E-1, 1.107804E-3
402.821000, 4.575604E-1, 1.035556E-2
402.822000, 4.246269E-1, 7.038312E-4
402.823000, 3.951340E-1, 5.896088E-5
402.824000, 3.417890E-1, 6.493385E-4
402.825000, 2.634525E-1, 1.088249E-3
402.826000, 2.299245E-1, 1.004638E-2
402.827000, 1.683926E-1, 7.400043E-3
402.828000, 9.714010E-2, 5.132571E-3
402.829000, 4.734701E-2, 5.439366E-3
402.830000, 6.093633E-3, 4.204776E-3
, , 
402.831000, 2.746596E-2, 5.491342E-3
402.832000, 1.190025E-1, 5.124519E-3
402.833000, 2.061217E-1, 4.725336E-3
402.834000, 1.589715E-1, 2.901728E-3
402.835000, 6.827861E-1, 7.261578E-3
402.836000, 7.170507E-1, 5.653207E-3
402.837000, 2.985168E-1, 4.268672E-3
402.838000, 3.210888E-3, 5.563327E-3
402.839000, 2.363985E+0, 3.719965E-3
402.840000, 2.871820E+0, 2.185698E-3
402.841000, 8.290554E-1, 7.721393E-3
402.842000, 2.037415E-1, 2.762437E-3
402.843000, 1.053345E-1, 1.501117E-3
402.844000, 3.117348E-1, 4.827764E-4
402.845000, 4.371596E-1, 3.197148E-4
402.846000, 2.765497E-1, 9.318929E-4
402.847000, 3.231941E-1, 1.002875E-2
402.848000, 4.987056E-1, 7.490646E-3
402.849000, 4.718121E-1, 5.304663E-3
402.850000, 3.764780E-1, 3.442031E-3
402.851000, 5.721610E-1, 6.776067E-3
402.852000, 7.326189E-1, 5.234367E-3
402.853000, 7.362340E-1, 4.726183E-3
402.854000, 7.445312E-1, 2.986962E-3
402.855000, 2.414599E-1, 7.114814E-3
402.856000, 6.785572E-1, 3.186479E-3
402.857000, 6.700695E-1, 6.894783E-3
402.858000, 6.661824E-1, 5.227331E-3
402.859000, 5.419091E-1, 4.847231E-3
402.860000, 2.908560E-1, 3.209820E-3
402.861000, 5.728685E-1, 1.848432E-3
402.862000, 3.431383E-1, 7.915512E-3
402.863000, 5.998926E-1, 5.966179E-3
, , 
402.864000, 2.470648E-1, 4.294686E-3
402.865000, 2.819909E-2, 5.774593E-3
402.866000, 4.086657E-1, 4.527973E-3
402.867000, 2.924609E-1, 5.579280E-3
402.868000, 3.419984E-1, 3.961208E-3
402.869000, 5.672233E-1, 6.044336E-3
402.870000, 2.604034E-1, 4.321864E-3
402.871000, 4.504580E-2, 2.862783E-3
402.872000, 1.494440E-3, 7.008282E-3
402.873000, 6.443474E-1, 5.172522E-3
402.874000, 3.726308E-1, 3.618320E-3
402.875000, 1.251966E-1, 2.318623E-3
402.876000, 7.963982E-2, 7.403264E-3
402.877000, 4.379802E-2, 5.429581E-3
402.878000, 3.562057E-1, 4.901557E-3
402.879000, 1.195574E-1, 3.474661E-3
402.880000, 1.743348E-1, 2.281387E-3
402.881000, 2.727941E-1, 7.353151E-3
402.882000, 6.926654E-1, 5.309430E-3
402.883000, 8.986140E-1, 3.574917E-3
402.884000, 5.534727E-1, 6.529599E-3
402.885000, 1.412924E-1, 3.762027E-3
402.886000, 1.922684E+0, 6.335233E-3
402.887000, 6.085439E-1, 3.961598E-3
402.888000, 1.189901E-2, 2.518560E-3
402.889000, 2.501895E-1, 1.325617E-3
402.890000, 4.853421E-1, 8.293851E-3
402.891000, 6.579541E-1, 2.428971E-3
402.892000, 2.693499E-1, 7.288190E-3
402.893000, 5.967520E-1, 3.340462E-3
402.894000, 1.298107E+0, 2.183849E-3
402.895000, 1.392835E+0, 1.234863E-3
402.896000, 6.077215E-1, 8.180158E-3
, , 
402.897000, 5.197118E-1, 2.710581E-3
402.898000, 1.253713E+0, 6.872221E-3
402.899000, 1.104444E+0, 4.790864E-3
402.900000, 1.045763E-1, 5.619549E-3
402.901000, 2.699246E-1, 4.246453E-3
402.902000, 1.335689E-1, 5.566720E-3
402.903000, 6.160645E-1, 3.699077E-3
402.904000, 5.586036E-3, 2.136806E-3
402.905000, 3.889717E-1, 7.800471E-3
402.906000, 1.765302E-1, 5.998718E-3
402.907000, 4.620636E-1, 4.450847E-3
402.908000, 7.281201E-1, 5.516984E-3
402.909000, 6.277296E-1, 3.784421E-3
402.910000, 5.420533E-1, 2.338315E-3
402.911000, 3.555444E-1, 1.150116E-3
402.912000, 2.717237E-2, 8.458320E-3
402.913000, 4.567971E-1, 6.370614E-3
402.914000, 1.553283E-1, 4.073820E-3
402.915000, 1.108196E-1, 2.758292E-3
402.916000, 7.126692E-2, 6.977697E-3
402.917000, 2.831707E-2, 3.634095E-3
402.918000, 7.150307E-2, 6.189056E-3
402.919000, 1.054944E-1, 4.312734E-3
402.920000, 4.458543E-2, 1.457586E-2
402.921000, 1.604284E-1, 1.568090E-3
402.922000, 1.295895E-1, 7.887160E-3
402.923000, 3.143992E-1, 2.965028E-3
402.924000, 3.507991E-1, 6.654629E-3
402.925000, 2.166968E-1, 4.608384E-3
402.926000, 1.725235E-1, 2.882328E-3
402.927000, 1.769069E-1, 7.204104E-3
402.928000, 1.199714E-1, 3.113902E-3
402.929000, 4.670733E-2, 6.949976E-3
, , 
402.930000, 9.605044E-2, 5.265063E-3
402.931000, 4.035105E-1, 4.826541E-3
402.932000, 4.508552E-1, 3.205350E-3
402.933000, 2.636391E-1, 6.792023E-3
402.934000, 1.114314E-1, 3.599707E-3
402.935000, 8.300127E-1, 6.405187E-3
402.936000, 1.025044E+0, 3.975733E-3
402.937000, 2.153858E-1, 2.608126E-3
402.938000, 6.037636E-1, 1.481724E-3
402.939000, 1.465501E-1, 8.080185E-3
402.940000, 4.330778E-1, 5.959799E-3
402.941000, 3.901946E-1, 4.146179E-3
402.942000, 8.152753E-2, 6.038416E-3
402.943000, 1.626032E-1, 4.477565E-3
402.944000, 4.218959E-1, 3.162050E-3
402.945000, 3.725750E-1, 6.583827E-3
402.946000, 6.300385E-2, 4.641305E-3
402.947000, 7.058524E-1, 2.998554E-3
402.948000, 1.024047E+0, 1.628078E-3
402.949000, 6.098600E-1, 8.147473E-3
402.950000, 3.762257E-1, 6.211173E-3
402.951000, 1.337953E+0, 4.097871E-3
402.952000, 1.146111E+0, 2.663052E-3
402.953000, 7.693937E-1, 7.176248E-3
402.954000, 7.742515E-1, 3.347900E-3
402.955000, 1.790719E-1, 6.547706E-3
402.956000, 7.277749E-1, 4.729281E-3
402.957000, 1.019892E+0, 5.464162E-3
402.958000, 1.952295E-1, 3.916178E-3
