Time (s), Filtered Data By Channel
0.286000, 9.647623E-1, 3.055409E-3
0.287000, 1.842911E+0, 6.680269E-3
0.288000, 2.757414E+0, 4.751893E-3
0.289000, 2.561916E+0, 3.141460E-3
0.290000, 1.900580E+0, 6.834985E-3
0.291000, 3.555494E+0, 5.066420E-3
0.292000, 5.865158E+0, 5.102813E-3
0.293000, 2.037219E+0, 5.099567E-3
0.294000, 3.177890E+0, 3.545168E-3
0.295000, 5.601442E-1, 2.228954E-3
0.296000, 5.076335E-1, 1.129805E-3
, , 
0.297000, 3.535532E-1, 8.423658E-3
0.298000, 3.299115E-1, 2.342125E-3
0.299000, 3.022380E-1, 1.300191E-3
0.300000, 1.240448E+0, 4.470845E-4
0.301000, 1.167301E+0, 8.887638E-3
0.302000, 1.238975E+0, 6.580428E-3
0.303000, 3.018365E-2, 4.035957E-3
0.304000, 1.554199E+0, 2.850984E-3
0.305000, 8.137916E-1, 6.790169E-3
0.306000, 3.946547E+0, 4.765106E-3
0.307000, 2.506589E+0, 5.592323E-3
0.308000, 4.675795E+0, 4.170539E-3
0.309000, 2.841998E-1, 2.964770E-3
0.310000, 5.592879E+0, 6.696619E-3
0.311000, 2.107966E-1, 4.691165E-3
0.312000, 5.153421E-1, 5.647366E-3
0.313000, 1.200655E+0, 4.207497E-3
0.314000, 1.135827E-2, 2.984559E-3
0.315000, 4.922791E-1, 6.692979E-3
0.316000, 4.720471E-1, 3.948494E-3
0.317000, 2.832310E+0, 2.782249E-3
0.318000, 4.447080E+0, 1.805203E-3
0.319000, 4.578706E+0, 7.652602E-3
0.320000, 1.227302E+0, 5.467052E-3
0.321000, 1.175874E+0, 3.621339E-3
0.322000, 1.126207E-1, 6.567707E-3
0.323000, 5.208623E-1, 3.662407E-3
0.324000, 1.985241E+0, 2.174349E-3
0.325000, 5.883510E+0, 9.549708E-4
0.326000, 2.035421E+0, 8.675213E-3
0.327000, 1.980271E+0, 2.049990E-3
0.328000, 2.847872E+0, 7.654088E-3
0.329000, 2.095349E+0, 2.996186E-3
, , 
0.330000, 4.297932E+0, 1.867779E-3
0.331000, 5.261966E+0, 9.518405E-4
0.332000, 3.875777E+0, 8.426838E-3
0.333000, 3.816641E+0, 6.148877E-3
0.334000, 1.378728E+0, 4.449355E-3
0.335000, 8.212184E-1, 3.254224E-3
0.336000, 3.473676E+0, 2.259341E-3
0.337000, 5.666336E-1, 7.208140E-3
0.338000, 7.736432E-1, 5.026594E-3
0.339000, 6.736445E-1, 3.181330E-3
0.340000, 1.313398E+0, 7.009051E-3
0.341000, 9.114871E-1, 3.219397E-3
0.342000, 6.304261E-1, 1.730505E-3
0.343000, 5.410957E-1, 5.120204E-4
0.344000, 2.296531E+0, 9.114880E-3
0.345000, 1.613725E+0, 1.616447E-3
0.346000, 3.782130E-1, 5.726569E-4
0.347000, 8.610882E-1, 2.555666E-4
0.348000, 3.934709E+0, 9.544012E-3
0.349000, 8.955389E-1, 7.173969E-3
0.350000, 3.387442E+0, 3.517460E-3
0.351000, 4.374953E+0, 2.415872E-3
0.352000, 2.781817E+0, 1.514093E-3
0.353000, 5.142161E-1, 7.861502E-3
0.354000, 1.319612E+0, 3.061014E-3
0.355000, 3.179049E-1, 2.153619E-3
0.356000, 2.710824E+0, 1.412316E-3
0.357000, 1.651302E-1, 8.176470E-4
0.358000, 1.811829E-2, 8.299543E-3
0.359000, 2.364643E-1, 2.837030E-3
0.360000, 4.517201E-2, 2.103567E-3
0.361000, 1.297209E+0, 1.500149E-3
0.362000, 1.141428E+0, 1.011233E-3
, , 
0.363000, 6.549456E-1, 8.028599E-3
0.364000, 8.883657E-1, 3.160489E-3
0.365000, 3.419298E-1, 2.458050E-3
0.366000, 1.531219E+0, 1.867318E-3
0.367000, 1.440593E+0, 7.275370E-3
0.368000, 3.755711E-1, 4.839653E-3
0.369000, 6.361859E-1, 2.802571E-3
0.370000, 1.943535E+0, 7.525071E-3
0.371000, 4.286482E-1, 6.037694E-3
0.372000, 2.145056E+0, 3.914760E-3
0.373000, 1.403319E+0, 2.205383E-3
0.374000, 9.717671E-1, 8.148549E-4
0.375000, 1.575675E+0, 8.942198E-3
0.376000, 2.579488E+0, 6.956224E-3
0.377000, 4.941833E+0, 3.426948E-3
0.378000, 3.239779E+0, 6.566421E-3
0.379000, 2.383326E-1, 4.809344E-3
0.380000, 3.231461E+0, 5.352955E-3
0.381000, 4.676820E-1, 4.852663E-3
0.382000, 6.356512E-1, 5.352431E-3
0.383000, 2.472337E+0, 4.820548E-3
0.384000, 2.758210E-1, 5.408197E-3
0.385000, 4.230956E-1, 4.748997E-3
0.386000, 2.196708E+0, 5.488739E-3
0.387000, 3.141293E-1, 3.985811E-3
0.388000, 1.064208E+0, 2.730984E-3
0.389000, 1.756946E+0, 6.953179E-3
0.390000, 1.739382E+0, 4.949394E-3
0.391000, 1.134914E+0, 3.247066E-3
0.392000, 1.350203E+0, 6.831341E-3
0.393000, 1.014899E+0, 3.481740E-3
0.394000, 8.038706E-1, 2.053535E-3
0.395000, 7.654061E-1, 8.749614E-4
, , 
0.396000, 7.362701E-1, 8.729862E-3
0.397000, 1.325664E+0, 6.642619E-3
0.398000, 4.266798E+0, 4.852146E-3
0.399000, 2.614572E+0, 5.319271E-3
0.400000, 1.576034E+0, 4.896092E-3
0.401000, 4.090919E+0, 3.365887E-3
0.402000, 3.836698E+0, 6.569377E-3
0.403000, 3.281379E+0, 4.791716E-3
0.404000, 6.153527E-1, 3.290210E-3
0.405000, 2.401699E-1, 6.612661E-3
0.406000, 1.434208E+0, 4.800049E-3
0.407000, 1.144863E-2, 5.388947E-3
0.408000, 3.510440E+0, 3.837795E-3
0.409000, 3.050508E+0, 2.537062E-3
0.410000, 4.900905E+0, 1.461797E-3
0.411000, 4.207940E+0, 8.062676E-3
0.412000, 5.623110E-2, 2.734407E-3
0.413000, 1.193727E+0, 1.723754E-3
0.414000, 1.923189E+0, 9.000136E-4
0.415000, 4.366097E-1, 8.408761E-3
0.416000, 1.815747E+0, 6.080163E-3
0.417000, 3.843168E-2, 4.552231E-3
0.418000, 1.019530E+0, 3.377355E-3
0.419000, 1.316121E-1, 6.259890E-3
0.420000, 4.751775E-1, 4.237167E-3
0.421000, 4.970845E-1, 6.111802E-3
0.422000, 1.359627E+0, 3.975331E-3
0.423000, 5.000577E+0, 6.290131E-3
0.424000, 3.700039E+0, 3.871259E-3
0.425000, 2.459614E+0, 2.322153E-3
0.426000, 2.428437E+0, 1.049278E-3
0.427000, 4.249142E-1, 8.627064E-3
0.428000, 4.731335E+0, 6.592027E-3
, , 
0.429000, 4.708739E-1, 3.813474E-3
0.430000, 4.204250E+0, 6.179771E-3
0.431000, 3.282113E+0, 4.440621E-3
0.432000, 7.573859E-1, 5.689474E-3
0.433000, 3.125865E+0, 4.091837E-3
0.434000, 9.278673E-2, 2.755088E-3
0.435000, 1.394160E+0, 1.652521E-3
0.436000, 2.087996E+0, 7.589457E-4
0.437000, 2.512022E+0, 8.600378E-3
0.438000, 1.969600E+0, 2.345409E-3
0.439000, 1.482655E+0, 1.467264E-3
0.440000, 1.413947E+0, 7.890837E-3
0.441000, 9.675188E-1, 5.607279E-3
0.442000, 8.351120E-1, 3.667362E-3
0.443000, 9.819553E-1, 6.610344E-3
0.444000, 7.120633E-1, 3.538042E-3
0.445000, 2.015161E-1, 6.674798E-3
0.446000, 1.437374E-1, 3.531813E-3
0.447000, 4.989281E-1, 6.629437E-3
0.448000, 7.859307E-1, 5.028859E-3
0.449000, 1.270469E+0, 4.990476E-3
0.450000, 1.431414E+0, 3.308115E-3
0.451000, 7.969146E-1, 1.910789E-3
0.452000, 1.035673E+0, 7.881248E-3
0.453000, 4.089527E+0, 5.953238E-3
0.454000, 9.726389E-1, 4.297279E-3
0.455000, 1.189559E+0, 5.761362E-3
0.456000, 7.619911E-1, 4.103296E-3
0.457000, 8.844248E-2, 5.934653E-3
0.458000, 1.483075E+0, 4.237956E-3
0.459000, 3.469818E-1, 2.798911E-3
0.460000, 3.352098E+0, 7.057037E-3
0.461000, 7.948670E-1, 5.210323E-3
, , 
0.462000, 4.468476E-1, 5.002410E-3
0.463000, 1.243227E+0, 5.184219E-3
0.464000, 6.044884E-1, 3.635683E-3
0.465000, 1.017147E+0, 2.341542E-3
0.466000, 2.710913E-2, 1.275959E-3
0.467000, 1.193469E-1, 4.145376E-4
0.468000, 5.877733E-1, 2.656847E-4
0.469000, 2.802853E+0, 9.437308E-3
0.470000, 2.990254E+0, 1.672581E-3
0.471000, 1.038400E+0, 7.714155E-3
0.472000, 3.064985E+0, 5.458608E-3
0.473000, 1.851135E+0, 5.105350E-3
0.474000, 4.481575E-1, 3.866412E-3
0.475000, 9.084154E-1, 2.820330E-3
0.476000, 1.337530E+0, 6.703777E-3
0.477000, 2.941071E+0, 4.582502E-3
0.478000, 4.554460E+0, 2.799553E-3
0.479000, 3.322775E+0, 1.323165E-3
0.480000, 1.994309E+0, 8.528075E-3
0.481000, 6.125645E+0, 2.009964E-3
0.482000, 2.990733E+0, 8.014955E-4
0.483000, 2.975905E+0, 8.816214E-3
0.484000, 2.433411E+0, 6.728189E-3
0.485000, 3.030249E-1, 4.926251E-3
0.486000, 5.220260E-1, 5.264662E-3
0.487000, 8.202551E-1, 4.925502E-3
0.488000, 8.308015E-1, 5.284631E-3
0.489000, 1.247138E+0, 4.891295E-3
0.490000, 1.560363E+0, 3.322416E-3
0.491000, 1.476232E+0, 6.649556E-3
0.492000, 1.518846E+0, 3.745372E-3
0.493000, 3.920643E+0, 2.376845E-3
0.494000, 4.062999E+0, 1.238174E-3
, , 
0.495000, 1.705837E+0, 8.344178E-3
0.496000, 1.257554E+0, 6.249622E-3
0.497000, 1.841345E+0, 4.186246E-3
