Time, Activation By Channel (% of MVC)
1078.605000, 3.474289E-1, 1.398929E+0
1078.606000, 1.943898E-1, 1.398929E+0
1078.607000, 1.943898E-1, 1.398929E+0
1078.608000, 1.739846E-1, 1.398929E+0
1078.609000, 1.025664E-1, 1.398929E+0
1078.610000, 4.135082E-2, 1.398929E+0
1078.611000, -6.067520E-2, 1.409125E+0
1078.612000, -1.014856E-1, 1.398929E+0
1078.613000, -3.006740E-2, 1.398929E+0
1078.614000, 6.175602E-2, 1.409125E+0
1078.615000, 1.433768E-1, 1.409125E+0
1078.616000, 2.658081E-1, 1.398929E+0
1078.617000, 1.433768E-1, 1.409125E+0
1078.618000, 9.236383E-2, 1.398929E+0
1078.619000, -4.027000E-2, 1.398929E+0
1078.620000, -8.108041E-2, 1.409125E+0
1078.621000, -1.986479E-2, 1.398929E+0
1078.622000, 5.155342E-2, 1.409125E+0
1078.623000, 2.454029E-1, 1.398929E+0
1078.624000, 3.474289E-1, 1.409125E+0
1078.625000, 1.841872E-1, 1.398929E+0
1078.626000, -5.047260E-2, 1.409125E+0
1078.627000, -3.361455E-1, 1.398929E+0
1078.628000, -4.585767E-1, 1.409125E+0
1078.629000, -3.667533E-1, 1.409125E+0
1078.630000, -1.524986E-1, 1.398929E+0
1078.631000, 7.453303E-1, 1.409125E+0
1078.632000, 6.331017E-1, 1.398929E+0
1078.633000, 3.678341E-1, 1.409125E+0
1078.634000, 2.147950E-1, 1.398929E+0
1078.635000, 1.331742E-1, 1.409125E+0
1078.636000, 1.841872E-1, 1.409125E+0
1078.637000, 1.841872E-1, 1.409125E+0
, , 
1078.638000, 1.637820E-1, 1.398929E+0
1078.639000, 1.637820E-1, 1.398929E+0
1078.640000, 1.433768E-1, 1.398929E+0
1078.641000, 9.236383E-2, 1.398929E+0
1078.642000, 8.216122E-2, 1.409125E+0
1078.643000, 8.216122E-2, 1.398929E+0
1078.644000, 6.175602E-2, 1.409125E+0
1078.645000, 8.216122E-2, 1.398929E+0
1078.646000, 2.094561E-2, 1.409125E+0
1078.647000, -6.067520E-2, 1.398929E+0
1078.648000, -9.662192E-3, 1.398929E+0
1078.649000, 6.175602E-2, 1.398929E+0
1078.650000, 4.135082E-2, 1.398929E+0
1078.651000, 4.135082E-2, 1.398929E+0
1078.652000, 1.074301E-2, 1.398929E+0
1078.653000, 4.135082E-2, 1.409125E+0
1078.654000, 6.175602E-2, 1.398929E+0
1078.655000, 7.195862E-2, 1.409125E+0
1078.656000, -3.006740E-2, 1.398929E+0
1078.657000, 1.074301E-2, 1.409125E+0
1078.658000, 3.114822E-2, 1.398929E+0
1078.659000, 1.229716E-1, 1.409125E+0
1078.660000, 2.760107E-1, 1.398929E+0
1078.661000, 1.535794E-1, 1.398929E+0
1078.662000, 4.135082E-2, 1.409125E+0
1078.663000, 8.216122E-2, 1.398929E+0
1078.664000, 5.155342E-2, 1.409125E+0
1078.665000, 3.114822E-2, 1.398929E+0
1078.666000, -9.662192E-3, 1.409125E+0
1078.667000, -6.067520E-2, 1.398929E+0
1078.668000, -1.116882E-1, 1.409125E+0
1078.669000, -5.047260E-2, 1.398929E+0
1078.670000, 6.175602E-2, 1.398929E+0
, , 
1078.671000, 2.045924E-1, 1.398929E+0
1078.672000, 1.535794E-1, 1.398929E+0
1078.673000, 2.249977E-1, 1.409125E+0
1078.674000, 1.841872E-1, 1.398929E+0
1078.675000, 1.331742E-1, 1.409125E+0
1078.676000, 1.229716E-1, 1.398929E+0
1078.677000, 1.025664E-1, 1.409125E+0
1078.678000, 8.216122E-2, 1.398929E+0
1078.679000, 9.236383E-2, 1.398929E+0
1078.680000, 3.114822E-2, 1.398929E+0
1078.681000, 1.074301E-2, 1.398929E+0
1078.682000, -4.027000E-2, 1.409125E+0
1078.683000, -6.067520E-2, 1.398929E+0
1078.684000, -9.662192E-3, 1.409125E+0
1078.685000, 1.127690E-1, 1.398929E+0
1078.686000, 1.535794E-1, 1.409125E+0
1078.687000, -7.087780E-2, 1.398929E+0
1078.688000, -2.137142E-1, 1.409125E+0
1078.689000, -1.627012E-1, 1.398929E+0
1078.690000, -1.218908E-1, 1.398929E+0
1078.691000, -1.986479E-2, 1.398929E+0
1078.692000, 3.372263E-1, 1.398929E+0
1078.693000, 5.155342E-2, 1.398929E+0
1078.694000, 8.216122E-2, 1.398929E+0
1078.695000, 4.596575E-1, 1.409125E+0
1078.696000, 2.249977E-1, 1.398929E+0
1078.697000, -1.986479E-2, 1.409125E+0
1078.698000, -1.986479E-2, 1.398929E+0
1078.699000, 1.074301E-2, 1.398929E+0
1078.700000, 6.175602E-2, 1.398929E+0
1078.701000, 3.372263E-1, 1.409125E+0
1078.702000, 2.862133E-1, 1.398929E+0
1078.703000, 1.841872E-1, 1.398929E+0
, , 
1078.704000, 1.535794E-1, 1.398929E+0
1078.705000, 1.433768E-1, 1.398929E+0
1078.706000, 1.739846E-1, 1.409125E+0
1078.707000, 1.127690E-1, 1.409125E+0
1078.708000, 1.739846E-1, 1.409125E+0
1078.709000, 1.229716E-1, 1.409125E+0
1078.710000, -1.116882E-1, 1.409125E+0
1078.711000, -2.647272E-1, 1.409125E+0
1078.712000, -2.443220E-1, 1.409125E+0
1078.713000, -2.749298E-1, 1.398929E+0
1078.714000, 1.127690E-1, 1.398929E+0
1078.715000, 4.290497E-1, 1.398929E+0
1078.716000, 2.249977E-1, 1.398929E+0
1078.717000, 1.841872E-1, 1.409125E+0
1078.718000, 2.760107E-1, 1.398929E+0
1078.719000, 2.249977E-1, 1.409125E+0
1078.720000, 1.841872E-1, 1.398929E+0
1078.721000, 1.739846E-1, 1.409125E+0
1078.722000, 1.433768E-1, 1.398929E+0
1078.723000, 1.433768E-1, 1.388733E+0
1078.724000, 9.236383E-2, 1.409125E+0
1078.725000, 7.195862E-2, 1.398929E+0
1078.726000, -4.027000E-2, 1.409125E+0
1078.727000, -2.953350E-1, 1.398929E+0
1078.728000, -2.749298E-1, 1.398929E+0
1078.729000, -2.647272E-1, 1.398929E+0
1078.730000, -1.627012E-1, 1.409125E+0
1078.731000, 1.229716E-1, 1.398929E+0
1078.732000, 1.229716E-1, 1.398929E+0
1078.733000, 2.094561E-2, 1.409125E+0
1078.734000, 1.229716E-1, 1.398929E+0
1078.735000, 2.658081E-1, 1.409125E+0
1078.736000, -1.986479E-2, 1.409125E+0
, , 
1078.737000, -3.157402E-1, 1.409125E+0
1078.738000, -4.177663E-1, 1.398929E+0
1078.739000, -1.627012E-1, 1.409125E+0
1078.740000, 7.147225E-1, 1.398929E+0
1078.741000, 1.000395E+0, 1.398929E+0
1078.742000, 4.494549E-1, 1.398929E+0
1078.743000, 2.658081E-1, 1.398929E+0
1078.744000, 2.760107E-1, 1.409125E+0
1078.745000, 2.556055E-1, 1.398929E+0
1078.746000, 2.045924E-1, 1.409125E+0
1078.747000, 1.433768E-1, 1.398929E+0
1078.748000, 1.433768E-1, 1.409125E+0
1078.749000, 9.236383E-2, 1.398929E+0
1078.750000, 1.331742E-1, 1.398929E+0
1078.751000, 8.216122E-2, 1.398929E+0
1078.752000, 4.135082E-2, 1.398929E+0
1078.753000, 7.195862E-2, 1.409125E+0
1078.754000, 1.025664E-1, 1.398929E+0
1078.755000, 8.216122E-2, 1.409125E+0
