Time, Activation By Channel (% of MVC)
69.993000, -1.729038E-1, 1.398929E+0
69.994000, -7.087780E-2, 1.409125E+0
69.995000, 3.270237E-1, 1.398929E+0
69.996000, 7.045199E-1, 1.398929E+0
69.997000, 5.922913E-1, 1.409125E+0
69.998000, 1.841872E-1, 1.398929E+0
69.999000, -3.006740E-2, 1.398929E+0
70.000000, 2.094561E-2, 1.409125E+0
70.001000, 8.216122E-2, 1.398929E+0
70.002000, 1.025664E-1, 1.398929E+0
70.003000, 7.195862E-2, 1.398929E+0
70.004000, 7.195862E-2, 1.409125E+0
70.005000, 8.216122E-2, 1.398929E+0
70.006000, 9.236383E-2, 1.398929E+0
70.007000, 1.127690E-1, 1.409125E+0
70.008000, 7.195862E-2, 1.409125E+0
70.009000, 7.195862E-2, 1.409125E+0
70.010000, 8.216122E-2, 1.409125E+0
70.011000, 4.135082E-2, 1.409125E+0
70.012000, 2.094561E-2, 1.398929E+0
70.013000, 4.135082E-2, 1.409125E+0
70.014000, -9.662192E-3, 1.398929E+0
70.015000, 2.094561E-2, 1.398929E+0
70.016000, 7.195862E-2, 1.409125E+0
70.017000, 9.236383E-2, 1.409125E+0
70.018000, 5.404097E-4, 1.409125E+0
70.019000, 1.074301E-2, 1.409125E+0
70.020000, 1.074301E-2, 1.398929E+0
70.021000, -6.067520E-2, 1.398929E+0
70.022000, -2.137142E-1, 1.409125E+0
70.023000, -2.545246E-1, 1.398929E+0
70.024000, -1.933090E-1, 1.409125E+0
70.025000, -1.014856E-1, 1.409125E+0
, , 
