Time (s), Percentage Displayed
1161.917100, 5.436549
1161.960229, 5.436549
1161.994347, 5.241787
1162.027396, 5.241787
1162.060481, 5.003343
1162.094613, 4.611616
1162.127703, 4.325580
1162.161785, 4.282394
1162.194879, 4.657456
1162.227967, 4.071988
1162.261015, 4.149114
1162.294145, 4.197366
1162.326229, 3.859883
1162.359317, 4.069677
1162.392405, 4.355475
1162.425493, 4.133379
1162.458582, 4.261429
1162.491667, 4.362994
1162.524757, 4.807545
1162.557845, 4.854288
1162.590934, 4.979194
1162.625024, 5.322286
1162.658112, 5.656221
1162.690196, 5.568469
1162.724287, 5.439988
1162.757375, 5.227723
1162.790464, 5.419763
1162.823551, 5.376372
1162.856639, 5.422536
1162.889727, 5.127264
1162.922774, 5.127264
1162.955861, 5.127356
1162.988950, 5.082820
1163.022039, 4.601647
1163.055127, 5.060550
1163.087245, 5.060550
1163.120304, 4.817730
1163.153415, 4.817730
1163.186507, 4.817730
1163.219602, 4.817730
1163.252679, 4.598478
1163.285770, 4.830013
1163.318858, 5.065616
1163.352949, 4.973652
1163.386046, 5.153288
1163.419140, 4.863014
1163.451209, 4.863014
1163.484267, 4.705607
1163.517354, 4.626523
1163.550482, 4.403722
1163.583571, 4.611262
1163.616660, 4.870124
1163.649748, 4.762608
1163.682836, 4.566879
1163.715923, 4.292614
1163.749013, 4.453299
1163.782099, 4.471886
1163.816191, 4.460858
1163.848276, 4.403184
1163.881366, 3.780452
1163.914451, 4.350704
1163.948501, 4.395164
1163.981632, 4.485778
1164.014687, 4.507039
1164.047764, 4.384870
1164.080884, 4.177822
1164.114943, 4.214963
1164.149062, 4.217268
1164.182155, 4.334901
1164.214207, 4.209842
1164.247319, 4.097853
1164.280417, 3.963872
1164.313472, 4.323226
1164.346579, 4.480617
1164.379679, 4.550843
1164.412763, 4.725732
1164.445855, 5.049776
1164.478939, 4.974875
1164.512030, 5.062734
1164.546116, 5.226289
1164.578203, 5.487985
1164.611264, 5.499361
1164.644350, 5.550490
1164.677441, 5.643698
1164.711563, 5.967543
1164.744617, 6.029117
1164.777729, 6.130223
1164.810821, 5.941184
1164.844915, 6.256292
1164.878004, 6.556742
1164.911090, 6.271411
1164.943221, 5.851076
1164.976334, 5.772204
1165.009392, 5.841044
1165.042481, 5.977592
1165.075568, 5.545940
1165.109657, 5.438726
1165.142777, 5.444425
1165.175835, 5.584143
1165.208953, 5.718342
1165.242010, 5.245209
1165.276133, 5.194101
1165.308211, 5.307611
1165.341305, 5.369149
1165.374385, 5.396267
1165.407449, 4.999554
1165.440569, 4.929537
1165.473652, 4.948743
1165.506740, 5.114238
1165.539833, 4.866716
1165.572915, 5.222888
1165.605977, 5.161605
1165.639091, 4.940419
1165.672184, 4.911682
1165.704270, 4.833393
1165.737357, 4.963754
1165.770446, 5.136376
1165.804535, 4.811560
1165.837624, 4.685957
1165.870702, 4.347388
1165.903799, 4.961386
1165.936859, 5.062808
1165.969944, 5.296063
1166.003034, 5.337392
1166.037155, 5.451664
1166.069208, 5.369061
1166.102298, 5.256572
1166.135415, 5.778364
1166.168472, 6.139153
1166.201594, 6.090843
1166.234650, 5.797859
1166.267738, 5.927147
1166.300825, 6.158527
1166.333943, 6.425015
1166.367031, 6.324782
1166.400090, 5.940042
1166.432199, 6.067176
1166.465263, 5.775980
1166.498350, 5.488586
1166.531438, 5.470547
1166.564526, 5.171554
1166.597615, 5.251983
1166.630728, 4.845336
1166.663791, 4.612284
1166.696904, 4.646352
1166.729967, 4.730825
1166.763083, 4.662842
1166.796143, 4.629993
1166.828228, 4.491402
1166.861346, 4.627529
1166.894403, 4.974068
1166.927516, 5.068761
1166.960579, 5.421414
1166.993668, 5.486726
1167.026755, 5.508687
1167.060861, 5.711341
1167.094967, 6.005737
1167.128025, 5.863798
1167.162115, 6.089163
1167.194227, 6.178401
1167.227321, 6.553496
1167.260375, 6.420784
1167.293463, 6.139980
1167.326552, 6.467626
1167.359647, 6.498347
1167.392726, 6.461410
1167.425846, 6.303723
1167.458902, 6.081643
1167.491991, 6.718765
1167.525080, 6.576686
1167.558193, 6.531084
1167.590251, 6.279168
1167.623339, 6.998139
1167.656459, 7.014408
1167.689515, 6.869392
1167.722642, 6.683185
1167.755691, 6.636026
1167.788781, 7.059172
1167.821867, 6.770434
1167.854970, 6.512745
1167.888043, 5.985613
1167.921132, 5.985613
1167.953217, 6.802031
1167.986329, 6.802031
1168.019425, 6.406966
1168.052482, 6.357010
1168.085575, 5.918614
1168.118656, 5.931151
1168.151745, 6.119015
1168.184860, 5.890086
1168.217920, 5.890086
1168.251008, 5.917900
1168.284096, 6.073709
1168.317184, 6.080792
1168.349270, 6.196194
1168.382357, 6.430635
1168.415446, 6.096161
1168.448533, 5.942048
1168.481652, 6.023778
1168.514753, 5.954182
1168.547836, 6.552744
1168.580927, 6.689934
1168.613984, 6.033834
1168.647097, 5.879424
1168.680190, 5.821963
1168.712274, 6.036029
1168.745333, 5.770364
1168.778453, 5.356610
1168.811509, 5.149205
1168.844597, 5.266374
1168.877717, 5.115347
1168.910773, 4.860227
1168.943907, 4.755726
1168.976995, 4.594097
1169.010083, 4.628370
1169.043171, 4.183811
1169.075257, 4.031001
1169.108345, 4.359983
1169.141435, 4.186120
1169.174522, 4.236386
1169.207610, 4.379145
1169.240697, 4.030152
1169.273784, 4.564918
1169.306909, 4.508105
1169.339960, 4.769470
1169.373049, 4.946872
1169.406170, 4.722920
1169.438255, 5.010068
1169.471341, 4.973820
1169.504397, 4.982748
1169.537485, 5.230205
1169.570574, 5.430563
1169.603661, 5.589722
1169.636750, 5.417530
1169.669838, 5.880600
1169.702926, 5.726400
1169.736014, 5.604439
1169.769101, 5.477669
1169.802189, 5.330823
1169.834275, 5.154564
1169.867362, 5.232297
1169.900451, 5.477143
1169.933538, 5.503340
1169.966645, 5.418449
1169.999807, 5.184250
1170.032900, 4.906389
1170.065956, 4.881984
1170.099076, 4.812381
1170.133170, 4.976794
1170.166249, 4.878855
1170.199311, 4.807590
1170.232398, 4.796789
1170.265487, 4.460290
1170.298574, 4.481947
1170.331662, 4.628294
1170.364782, 4.627868
1170.397838, 4.402982
1170.430958, 4.290682
1170.464045, 4.457316
1170.497102, 4.455701
1170.530189, 4.474034
1170.562275, 4.601928
1170.595365, 4.491314
1170.628451, 4.374341
1170.661566, 4.213200
1170.694627, 3.873423
1170.727746, 4.077170
1170.760836, 4.830128
1170.793923, 4.747051
1170.827009, 4.580730
1170.860100, 4.329066
1170.894158, 4.502235
1170.927281, 4.449019
1170.961375, 4.417735
1170.994424, 4.890419
1171.027512, 5.261176
1171.060631, 5.527230
1171.094723, 5.316761
1171.127780, 5.288354
1171.160899, 5.153980
1171.193955, 5.244635
1171.227043, 6.056542
1171.260132, 5.284189
1171.292247, 5.506188
1171.325336, 5.376881
1171.358392, 5.425418
1171.391479, 5.444751
1171.424567, 5.044309
1171.457655, 5.129178
1171.491778, 5.304031
1171.524866, 4.991975
1171.557923, 4.868435
1171.591009, 4.724420
1171.624130, 4.885998
1171.656210, 5.118928
1171.689271, 5.387813
1171.723362, 4.613493
1171.757452, 4.542715
1171.790540, 4.512845
1171.823654, 5.033133
1171.856753, 5.521074
1171.889805, 5.310537
1171.923895, 5.479898
1171.957010, 5.560705
1171.990070, 5.140190
1172.023187, 5.913886
1172.055244, 5.579602
1172.088365, 5.712589
1172.121420, 5.822847
1172.154526, 6.161477
1172.187596, 6.051669
1172.220684, 5.867529
1172.253772, 5.849263
1172.286860, 5.962351
1172.319959, 6.088400
1172.353036, 5.684240
1172.386124, 5.551651
1172.418215, 5.419741
1172.451298, 5.323522
1172.484385, 5.465097
1172.517473, 4.802917
1172.550561, 4.835481
1172.583650, 4.678557
1172.616737, 4.512525
1172.649825, 3.874024
1172.682914, 4.033282
1172.716001, 4.146386
1172.749089, 4.575301
1172.782178, 4.343230
1172.814276, 3.823945
1172.847381, 3.828880
1172.880438, 3.941378
