Time (s), Activation By Channel (% of MVC)
368.313000, 3.138035E-1, 3.796195E-3
368.314000, 5.612907E-1, 6.153152E-3
368.315000, 4.332924E-1, 4.382828E-3
368.316000, 3.504130E-1, 2.883938E-3
368.317000, 2.761400E-1, 7.019297E-3
368.318000, 1.927208E-1, 3.442498E-3
368.319000, 1.313688E-1, 2.138390E-3
368.320000, 9.650559E-2, 1.061160E-3
368.321000, 7.296790E-2, 1.878526E-4
368.322000, 1.480064E-2, 9.154403E-3
368.323000, 2.275618E-2, 1.806783E-3
368.324000, 1.032059E-1, 9.435927E-4
368.325000, 4.272637E-1, 2.520076E-4
368.326000, 4.361307E-1, 8.938707E-3
368.327000, 8.733458E-1, 6.505037E-3
368.328000, 5.653722E-1, 4.220452E-3
368.329000, 3.119854E-1, 3.127629E-3
368.330000, 1.187970E+0, 2.213312E-3
368.331000, 2.262436E+0, 7.192414E-3
368.332000, 1.882302E+0, 3.685804E-3
368.333000, 5.238380E-1, 2.723082E-3
368.334000, 2.577220E-1, 6.732775E-3
368.335000, 1.819616E-1, 4.556657E-3
368.336000, 7.517851E-2, 2.730693E-3
368.337000, 2.269097E-1, 7.429394E-3
368.338000, 7.459161E-1, 5.813306E-3
368.339000, 8.979616E-1, 4.233526E-3
368.340000, 6.631209E-1, 2.588475E-3
368.341000, 5.728835E-1, 1.236270E-3
368.342000, 3.891809E-1, 8.504662E-3
368.343000, 4.268312E-1, 6.521221E-3
368.344000, 1.023409E-1, 3.844052E-3
368.345000, 2.676781E-1, 2.471496E-3
, , 
368.346000, 9.044093E-2, 1.348867E-3
368.347000, 1.238634E-1, 8.202343E-3
368.348000, 1.943452E-1, 6.065945E-3
368.349000, 1.662932E-1, 4.418615E-3
368.350000, 1.282774E-1, 3.134754E-3
368.351000, 1.186587E-1, 6.577789E-3
368.352000, 9.457265E-2, 4.601485E-3
368.353000, 1.721851E-2, 2.925560E-3
368.354000, 1.749091E-2, 1.523408E-3
368.355000, 8.073009E-2, 8.281590E-3
368.356000, 6.638684E-2, 2.279124E-3
368.357000, 2.923534E-2, 1.073833E-3
368.358000, 2.889746E-2, 9.456804E-5
368.359000, 9.136946E-2, 9.333390E-3
368.360000, 9.342597E-2, 7.090520E-3
368.361000, 1.382281E-1, 3.486632E-3
368.362000, 1.248210E-1, 6.367066E-3
368.363000, 1.216099E-1, 4.516679E-3
368.364000, 1.427554E-1, 2.951193E-3
368.365000, 1.799533E-1, 1.644035E-3
368.366000, 1.397614E-1, 5.699136E-4
368.367000, 9.694255E-2, 2.951810E-4
368.368000, 9.693692E-2, 9.739819E-4
368.369000, 6.668320E-2, 1.487947E-3
368.370000, 8.487049E-2, 1.050832E-2
368.371000, 6.742684E-2, 7.390545E-4
368.372000, 7.386327E-3, 1.281890E-4
368.373000, 3.318806E-1, 3.430065E-4
368.374000, 4.664162E-1, 6.922292E-4
368.375000, 3.590924E-1, 9.586997E-3
368.376000, 6.339320E-2, 1.750499E-3
368.377000, 8.401634E-1, 1.197884E-3
368.378000, 1.281205E+0, 7.565765E-4
, , 
368.379000, 2.216049E-1, 8.238764E-3
368.380000, 1.205391E-2, 5.659309E-3
368.381000, 4.804539E-2, 3.483474E-3
