Time (s), Activation By Channel (% of MVC)
341.979000, 3.459912E-2, 4.374616E-3
341.980000, 2.136297E-2, 3.149238E-3
341.981000, 3.692988E-2, 2.129676E-3
341.982000, 3.109213E-3, 7.357099E-3
341.983000, 4.420135E-3, 3.461342E-3
341.984000, 3.956835E-2, 2.457376E-3
341.985000, 6.551516E-3, 1.627311E-3
341.986000, 3.363312E-3, 7.699163E-3
341.987000, 1.187366E-3, 5.398042E-3
341.988000, 9.889724E-4, 5.198648E-3
341.989000, 3.773560E-2, 4.669726E-3
341.990000, 5.435439E-2, 5.787263E-3
341.991000, 1.226703E-2, 4.208093E-3
341.992000, 4.430260E-2, 6.134351E-3
341.993000, 3.069625E-2, 4.687604E-3
341.994000, 4.490925E-2, 3.448358E-3
341.995000, 5.155708E-2, 6.253554E-3
341.996000, 1.627026E-1, 4.356825E-3
341.997000, 4.513846E-2, 5.496987E-3
341.998000, 2.437024E-2, 3.674821E-3
341.999000, 4.748609E-2, 2.160723E-3
342.000000, 6.195571E-2, 9.235030E-4
342.001000, 2.600441E-2, 6.640676E-5
342.002000, 4.176024E-2, 9.487993E-3
342.003000, 7.275105E-3, 1.425505E-3
342.004000, 6.791408E-2, 5.411147E-4
342.005000, 2.632980E-1, 8.800934E-3
342.006000, 2.169696E-1, 6.482573E-3
342.007000, 1.101299E-1, 4.158618E-3
342.008000, 1.141451E-1, 3.007906E-3
342.009000, 6.552053E-1, 1.524420E-2
342.010000, 7.053679E-1, 1.685320E-3
342.011000, 1.890693E-1, 4.112425E-4
, , 
342.012000, 3.106358E-2, 9.271706E-3
342.013000, 9.105783E-4, 1.404846E-3
342.014000, 9.675493E-2, 3.090161E-4
342.015000, 1.389199E-1, 5.673009E-4
342.016000, 1.141759E-1, 9.898928E-3
342.017000, 9.391681E-2, 1.084637E-3
342.018000, 9.478201E-2, 2.537635E-4
342.019000, 8.451887E-2, 3.972976E-4
342.020000, 9.236047E-2, 9.540917E-3
342.021000, 1.644771E-1, 1.595938E-3
342.022000, 1.751361E-1, 8.862205E-4
342.023000, 1.576222E-1, 3.268080E-4
342.024000, 1.891104E-1, 1.009746E-4
342.025000, 1.476708E-2, 9.065567E-3
342.026000, 1.680619E-3, 2.209976E-3
342.027000, 1.454105E-2, 7.048577E-3
342.028000, 8.824465E-2, 4.698552E-3
342.029000, 7.862890E-2, 2.721243E-3
342.030000, 7.737378E-2, 7.568577E-3
342.031000, 6.088584E-3, 2.589387E-3
342.032000, 7.310068E-3, 7.595551E-3
342.033000, 5.320663E-2, 2.654136E-3
342.034000, 1.377637E-1, 7.451789E-3
342.035000, 2.459180E-1, 5.786335E-3
342.036000, 1.560741E-2, 4.346105E-3
342.037000, 2.967614E-2, 5.539260E-3
342.038000, 3.126456E-2, 3.746140E-3
342.039000, 4.817915E-2, 6.392716E-3
342.040000, 6.706797E-2, 3.884369E-3
342.041000, 4.295716E-2, 2.439374E-3
342.042000, 6.663680E-2, 1.258586E-3
342.043000, 2.381064E-2, 8.337918E-3
342.044000, 1.927502E-2, 6.235312E-3
, , 
342.045000, 1.577396E-2, 4.425403E-3
342.046000, 3.045766E-2, 5.767033E-3
342.047000, 3.152544E-2, 4.223280E-3
342.048000, 4.860826E-2, 5.719007E-3
342.049000, 6.762808E-2, 3.944333E-3
342.050000, 7.827088E-2, 2.443915E-3
342.051000, 8.207333E-2, 7.457970E-3
342.052000, 4.078556E-2, 3.008057E-3
342.053000, 9.348471E-2, 1.711012E-3
342.054000, 2.055159E-1, 6.435768E-4
342.055000, 6.878427E-2, 8.868400E-3
342.056000, 1.221852E-1, 1.946135E-3
342.057000, 1.969966E-1, 9.579801E-4
342.058000, 1.498361E-1, 1.616922E-4
342.059000, 3.949470E-1, 4.638601E-4
342.060000, 3.293735E-1, 9.589688E-3
342.061000, 7.618325E-2, 1.558493E-3
342.062000, 2.148270E-1, 8.547817E-4
342.063000, 7.791587E-1, 8.353961E-3
342.064000, 2.007591E-2, 5.943477E-3
342.065000, 3.896132E-1, 3.896645E-3
342.066000, 3.021912E-1, 2.180869E-3
342.067000, 1.653483E-1, 7.649450E-4
342.068000, 7.108762E-2, 3.809220E-4
342.069000, 5.936879E-1, 1.285103E-3
342.070000, 3.532716E-1, 1.927663E-2
342.071000, 7.451214E-2, 5.445927E-3
342.072000, 9.029233E-2, 3.891619E-3
342.073000, 2.089090E-1, 6.077111E-3
342.074000, 1.844393E-1, 4.310931E-3
342.075000, 1.698669E-1, 2.926606E-3
342.076000, 1.710385E-1, 6.886616E-3
342.077000, 1.654629E-1, 5.008018E-3
, , 
342.078000, 1.458888E-1, 5.226887E-3
342.079000, 1.077596E-1, 3.704867E-3
342.080000, 1.179977E-1, 6.231548E-3
342.081000, 1.619997E-1, 4.462575E-3
342.082000, 1.150190E-1, 2.975704E-3
342.083000, 2.636402E-1, 6.907984E-3
342.084000, 5.019541E-1, 5.072866E-3
342.085000, 5.236087E-1, 3.510159E-3
342.086000, 3.770370E-1, 6.455743E-3
342.087000, 2.758880E-1, 3.944754E-3
342.088000, 1.281387E+0, 2.580963E-3
342.089000, 1.045849E+0, 1.445930E-3
342.090000, 7.105125E-1, 8.134084E-3
342.091000, 2.455863E-1, 2.612421E-3
342.092000, 9.599924E-2, 7.094350E-3
342.093000, 6.185764E-3, 3.533689E-3
342.094000, 1.499495E-2, 6.283511E-3
342.095000, 1.618848E-2, 4.241892E-3
342.096000, 2.017566E-2, 5.670384E-3
342.097000, 1.561395E-1, 3.883783E-3
342.098000, 2.376981E-1, 6.265293E-3
342.099000, 2.293392E-1, 4.662843E-3
342.100000, 1.644378E-1, 5.349259E-3
342.101000, 1.736132E-1, 4.999275E-3
342.102000, 1.398225E-1, 5.072549E-3
342.103000, 2.664676E-1, 5.222151E-3
342.104000, 2.855064E-1, 3.753174E-3
342.105000, 4.327172E-1, 6.136975E-3
342.106000, 3.867463E-1, 4.328450E-3
342.107000, 5.466294E-2, 2.808595E-3
342.108000, 2.442922E-1, 7.101727E-3
342.109000, 4.622254E-1, 5.287173E-3
342.110000, 7.489782E-1, 4.911757E-3
, , 
