Time, Activation By Channel (% of MVC)
1128.072000, 2.094561E-2, 1.398929E+0
1128.073000, -9.662192E-3, 1.409125E+0
1128.074000, 3.114822E-2, 1.409125E+0
1128.075000, 1.025664E-1, 1.398929E+0
1128.076000, -1.986479E-2, 1.398929E+0
1128.077000, 3.114822E-2, 1.398929E+0
1128.078000, 2.094561E-2, 1.409125E+0
1128.079000, -1.933090E-1, 1.409125E+0
1128.080000, -3.361455E-1, 1.398929E+0
1128.081000, -3.667533E-1, 1.409125E+0
1128.082000, -3.667533E-1, 1.398929E+0
1128.083000, -3.157402E-1, 1.409125E+0
1128.084000, 1.025664E-1, 1.398929E+0
1128.085000, 8.269512E-1, 1.409125E+0
1128.086000, 3.270237E-1, 1.398929E+0
1128.087000, 8.216122E-2, 1.409125E+0
1128.088000, 1.637820E-1, 1.398929E+0
1128.089000, 2.045924E-1, 1.409125E+0
1128.090000, 2.045924E-1, 1.398929E+0
1128.091000, 2.147950E-1, 1.409125E+0
1128.092000, 1.841872E-1, 1.398929E+0
1128.093000, 1.025664E-1, 1.409125E+0
1128.094000, 1.025664E-1, 1.398929E+0
1128.095000, 6.175602E-2, 1.409125E+0
1128.096000, -1.116882E-1, 1.398929E+0
1128.097000, -2.035116E-1, 1.409125E+0
1128.098000, -1.014856E-1, 1.398929E+0
1128.099000, -8.108041E-2, 1.398929E+0
1128.100000, 1.074301E-2, 1.398929E+0
1128.101000, 5.004679E-1, 1.398929E+0
1128.102000, 2.862133E-1, 1.398929E+0
1128.103000, 3.114822E-2, 1.398929E+0
1128.104000, 1.637820E-1, 1.398929E+0
, , 
1128.105000, 1.637820E-1, 1.409125E+0
1128.106000, 2.094561E-2, 1.398929E+0
1128.107000, 2.094561E-2, 1.398929E+0
1128.108000, -9.662192E-3, 1.409125E+0
1128.109000, -4.027000E-2, 1.398929E+0
1128.110000, -5.299949E-1, 1.409125E+0
1128.111000, -9.278964E-1, 1.398929E+0
1128.112000, -8.054651E-1, 1.409125E+0
1128.113000, -3.463481E-1, 1.398929E+0
1128.114000, 3.270237E-1, 1.409125E+0
1128.115000, 3.270237E-1, 1.398929E+0
1128.116000, -1.203367E+0, 1.409125E+0
1128.117000, -1.509445E+0, 1.398929E+0
1128.118000, -8.870860E-1, 1.409125E+0
1128.119000, 1.296271E+0, 1.398929E+0
1128.120000, 1.612552E+0, 1.409125E+0
1128.121000, -6.067520E-2, 1.398929E+0
1128.122000, -4.687793E-1, 1.409125E+0
1128.123000, -1.320934E-1, 1.398929E+0
1128.124000, -6.067520E-2, 1.409125E+0
1128.125000, 1.449310E+0, 1.398929E+0
1128.126000, 1.041206E+0, 1.398929E+0
1128.127000, 3.270237E-1, 1.409125E+0
1128.128000, 3.780367E-1, 1.398929E+0
1128.129000, 1.673767E+0, 1.398929E+0
1128.130000, 1.286068E+0, 1.409125E+0
1128.131000, 7.249251E-1, 1.409125E+0
1128.132000, 5.718861E-1, 1.398929E+0
1128.133000, 2.556055E-1, 1.398929E+0
1128.134000, 1.025664E-1, 1.398929E+0
1128.135000, 8.216122E-2, 1.409125E+0
1128.136000, 2.556055E-1, 1.398929E+0
1128.137000, 2.862133E-1, 1.398929E+0
, , 
1128.138000, 2.964159E-1, 1.398929E+0
1128.139000, 1.433768E-1, 1.409125E+0
1128.140000, 2.249977E-1, 1.398929E+0
1128.141000, 1.739846E-1, 1.409125E+0
1128.142000, 1.025664E-1, 1.398929E+0
1128.143000, -9.128301E-2, 1.409125E+0
1128.144000, -1.729038E-1, 1.398929E+0
1128.145000, -2.647272E-1, 1.409125E+0
1128.146000, -2.341194E-1, 1.398929E+0
1128.147000, -1.014856E-1, 1.409125E+0
1128.148000, -4.027000E-2, 1.398929E+0
1128.149000, 1.943898E-1, 1.409125E+0
1128.150000, -5.047260E-2, 1.398929E+0
1128.151000, -3.006740E-2, 1.409125E+0
1128.152000, -1.014856E-1, 1.398929E+0
1128.153000, -2.851324E-1, 1.409125E+0
1128.154000, -4.279689E-1, 1.398929E+0
1128.155000, -4.687793E-1, 1.409125E+0
1128.156000, -6.524261E-1, 1.409125E+0
1128.157000, -3.463481E-1, 1.398929E+0
1128.158000, 3.882393E-1, 1.409125E+0
1128.159000, 1.841872E-1, 1.398929E+0
1128.160000, 2.964159E-1, 1.409125E+0
1128.161000, 6.637095E-1, 1.398929E+0
1128.162000, 2.556055E-1, 1.409125E+0
1128.163000, 1.025664E-1, 1.398929E+0
