Time (s), Activation By Channel (% of MVC)
523.248000, 3.525231E-2, 6.102295E-3
523.249000, 2.986427E-2, 4.195660E-3
523.250000, 5.995404E-3, 2.552598E-3
523.251000, 4.414382E-3, 1.154026E-3
523.252000, 3.306527E-2, 1.886088E-5
523.253000, 1.674706E-2, 9.635595E-3
523.254000, 7.492345E-2, 1.078777E-3
523.255000, 1.059864E-1, 1.739085E-6
523.256000, 7.244718E-2, 8.800217E-4
523.257000, 8.012011E-2, 1.575245E-3
523.258000, 7.347917E-2, 2.105967E-3
523.259000, 2.184602E-2, 2.490066E-3
523.260000, 3.408693E-2, 1.139574E-2
523.261000, 3.997601E-3, 4.629213E-5
523.262000, 8.770998E-3, 5.655598E-4
523.263000, 1.123134E-1, 9.538826E-4
523.264000, 1.289731E-1, 1.227530E-3
523.265000, 2.215841E-2, 1.005288E-2
523.266000, 7.104856E-2, 7.302270E-3
523.267000, 7.859483E-2, 4.955391E-3
523.268000, 2.114567E-2, 2.976626E-3
523.269000, 9.793111E-2, 1.331912E-3
523.270000, 1.329276E-2, 1.126026E-5
523.271000, 1.018924E-1, 1.083841E-3
523.272000, 6.917599E-2, 1.056627E-2
523.273000, 5.235636E-2, 8.344353E-3
523.274000, 4.769884E-2, 2.240417E-3
523.275000, 5.664041E-2, 1.069384E-3
523.276000, 6.096003E-2, 1.312604E-4
523.277000, 1.400048E-1, 6.004851E-4
523.278000, 2.428099E-1, 1.150782E-3
523.279000, 2.272815E-1, 1.542958E-3
523.280000, 2.906467E-1, 1.798752E-3
, , 
523.281000, 5.171132E-2, 1.058938E-2
523.282000, 2.130144E-1, 8.596164E-4
523.283000, 5.979430E-2, 8.228212E-3
523.284000, 2.182428E-1, 5.712131E-3
523.285000, 2.643454E-1, 3.575109E-3
523.286000, 5.054364E-2, 6.866661E-3
523.287000, 2.630414E-1, 5.502768E-3
523.288000, 7.112430E-1, 4.329911E-3
523.289000, 4.631413E-1, 5.321824E-3
523.290000, 3.814710E-1, 3.328048E-3
523.291000, 6.649023E-1, 1.671502E-3
523.292000, 5.378337E-1, 3.194802E-4
523.293000, 6.653040E-2, 7.592737E-4
523.294000, 6.964751E-2, 1.594523E-3
523.295000, 8.586755E-1, 2.214501E-3
523.296000, 1.040645E+0, 2.645877E-3
523.297000, 1.582919E-1, 2.913726E-3
523.298000, 1.368836E-1, 1.169257E-2
523.299000, 1.693212E-1, 2.111829E-4
523.300000, 4.436142E-1, 5.981050E-4
523.301000, 6.532865E-1, 9.508670E-3
523.302000, 6.141370E-1, 1.830659E-3
523.303000, 4.555237E-1, 1.293638E-3
523.304000, 2.417447E-1, 8.782102E-4
523.305000, 3.758560E-1, 5.670031E-4
523.306000, 9.135126E-3, 3.441364E-4
523.307000, 2.969407E-1, 1.951759E-4
