Time (s), Percentage Displayed
1078.610587, 7.141705
1078.643639, 7.452325
1078.677731, 6.916403
1078.710849, 7.304184
1078.744949, 7.301373
1078.778037, 6.873253
1078.812088, 7.074067
1078.844212, 7.051156
1078.877305, 7.272205
1078.910389, 7.432648
1078.943480, 7.085922
1078.977567, 7.680529
1079.010614, 7.476345
1079.043733, 7.476345
1079.076791, 8.519878
1079.109923, 8.665348
1079.143999, 8.591948
1079.178087, 8.948886
1079.211206, 9.025069
1079.244266, 9.018206
1079.278357, 8.982542
1079.312447, 8.816323
1079.346549, 8.689606
1079.379670, 8.881132
1079.412786, 8.608366
1079.446823, 8.376677
1079.479911, 8.098294
1079.512999, 8.230276
1079.546088, 8.004610
1079.580179, 7.496142
1079.612288, 7.483524
1079.645350, 7.452399
1079.679473, 7.300911
1079.712530, 7.457983
1079.746619, 7.437004
1079.779708, 7.247417
1079.812797, 7.247417
1079.845883, 7.306697
1079.878998, 6.767987
1079.913062, 6.953321
1079.946177, 6.953321
1079.979269, 7.701917
1080.013329, 7.742751
1080.046459, 7.513305
1080.079520, 7.513305
1080.112624, 6.918833
1080.145725, 7.777340
1080.178784, 7.777340
1080.211900, 7.467821
1080.244986, 7.385687
1080.278076, 8.137585
1080.311161, 8.457994
1080.343247, 8.735501
1080.376294, 8.626521
1080.409383, 8.617525
1080.442514, 8.111061
1080.475559, 8.223242
1080.508674, 9.032509
1080.541779, 8.868585
1080.574865, 9.062975
1080.607951, 9.239283
1080.641007, 8.701488
1080.674117, 9.236678
1080.707173, 9.212352
1080.739260, 8.850718
1080.772385, 8.413432
1080.805477, 8.630519
1080.838564, 8.545663
1080.871653, 8.618218
1080.904741, 8.260813
1080.937829, 8.497001
1080.970914, 8.742218
1081.004006, 8.210131
1081.037093, 8.125777
1081.070182, 7.837671
1081.102255, 8.538807
1081.135352, 8.416411
1081.168404, 8.124792
1081.201529, 8.046238
1081.234607, 8.498733
1081.267665, 8.379690
1081.300794, 7.685952
1081.333881, 7.160901
1081.366929, 7.955552
1081.400016, 8.082186
1081.433103, 7.855299
1081.466192, 7.436439
