Time (s), Activation By Channel (% of MVC)
1250.865000, 4.321802E-1, 4.001502E-3
1250.866000, 6.425282E-1, 5.821031E-3
1250.867000, 2.936177E-1, 4.686799E-3
1250.868000, 4.773471E-1, 3.398079E-3
1250.869000, 3.994597E-1, 6.341565E-3
1250.870000, 6.207881E-3, 4.409325E-3
1250.871000, 4.327410E-1, 2.789744E-3
1250.872000, 1.143489E+0, 7.198957E-3
1250.873000, 6.029492E-1, 3.207131E-3
1250.874000, 5.689726E-2, 1.872124E-3
1250.875000, 6.709616E-2, 7.843383E-4
1250.876000, 6.998827E-2, 8.734236E-3
1250.877000, 6.421600E-3, 2.084074E-3
1250.878000, 1.462846E-3, 7.543920E-3
1250.879000, 1.252912E-1, 5.484177E-3
1250.880000, 5.000953E-2, 3.726285E-3
1250.881000, 1.744058E-1, 6.407050E-3
1250.882000, 4.955683E-2, 4.799026E-3
1250.883000, 2.342543E-2, 5.210952E-3
1250.884000, 5.205484E-2, 5.145252E-3
1250.885000, 7.316058E-2, 4.915212E-3
1250.886000, 1.060021E-1, 5.392962E-3
1250.887000, 1.888419E-1, 4.712806E-3
1250.888000, 1.908294E-1, 5.553013E-3
1250.889000, 1.164763E-1, 4.591983E-3
1250.890000, 9.385285E-2, 3.013193E-3
1250.891000, 2.302826E-1, 1.035094E-2
1250.892000, 3.530592E-1, 1.086522E-2
1250.893000, 2.686024E-1, 8.409964E-3
1250.894000, 2.870896E-2, 6.287658E-3
1250.895000, 4.340635E-1, 4.470178E-3
1250.896000, 3.946897E-1, 5.720424E-3
1250.897000, 3.747594E-1, 4.483233E-3
, , 
1250.898000, 1.310779E-2, 5.702692E-3
1250.899000, 3.214166E-1, 4.505904E-3
1250.900000, 5.430632E-2, 5.674950E-3
1250.901000, 3.778953E-1, 4.112335E-3
1250.902000, 5.962138E-2, 2.797285E-3
1250.903000, 5.809911E-3, 6.945739E-3
1250.904000, 9.641781E-2, 4.997899E-3
1250.905000, 9.235734E-2, 5.303689E-3
1250.906000, 2.311638E-2, 4.806601E-3
1250.907000, 3.069142E-1, 5.456785E-3
1250.908000, 6.098521E-1, 4.688602E-3
1250.909000, 7.301699E-1, 5.542799E-3
1250.910000, 8.142760E-1, 4.631476E-3
1250.911000, 5.102373E-2, 5.574094E-3
1250.912000, 1.012519E+0, 4.623009E-3
1250.913000, 8.999152E-1, 5.562655E-3
1250.914000, 1.474027E+0, 4.651532E-3
1250.915000, 3.900579E-1, 5.519754E-3
1250.916000, 6.234963E-2, 3.944816E-3
1250.917000, 3.360977E-1, 6.035277E-3
1250.918000, 1.915595E-1, 4.348999E-3
1250.919000, 9.263700E-1, 2.966978E-3
1250.920000, 9.780268E-1, 1.811802E-3
1250.921000, 6.180403E-1, 7.790107E-3
1250.922000, 7.191765E-1, 2.932961E-3
1250.923000, 6.647233E-1, 1.852519E-3
1250.924000, 1.366479E+0, 9.638719E-4
1250.925000, 8.965868E-3, 8.404406E-3
1250.926000, 4.304573E-1, 2.521533E-3
1250.927000, 4.825677E-1, 1.615321E-3
1250.928000, 4.981007E-1, 8.743592E-4
1250.929000, 2.419587E-1, 2.803470E-4
1250.930000, 1.801642E-2, 8.834941E-3
, , 
1250.931000, 5.898239E-1, 2.305501E-3
1250.932000, 6.229068E-1, 7.072653E-3
1250.933000, 1.255549E-1, 3.824093E-3
1250.934000, 7.457318E-2, 5.778984E-3
1250.935000, 1.706709E-2, 4.911172E-3
1250.936000, 1.920872E-1, 4.880641E-3
