Time, Activation By Channel (% of MVC)
341.979000, 4.135082E-2, 1.398929E+0
341.980000, 5.155342E-2, 1.398929E+0
341.981000, 3.114822E-2, 1.398929E+0
341.982000, 6.175602E-2, 1.409125E+0
341.983000, 6.175602E-2, 1.398929E+0
341.984000, 2.094561E-2, 1.398929E+0
341.985000, 6.175602E-2, 1.398929E+0
341.986000, 5.155342E-2, 1.409125E+0
341.987000, 5.155342E-2, 1.409125E+0
341.988000, 5.155342E-2, 1.398929E+0
341.989000, 9.236383E-2, 1.409125E+0
341.990000, 1.229716E-1, 1.398929E+0
341.991000, 9.236383E-2, 1.409125E+0
341.992000, 3.114822E-2, 1.398929E+0
341.993000, 3.114822E-2, 1.398929E+0
341.994000, 5.404097E-4, 1.398929E+0
341.995000, 9.236383E-2, 1.409125E+0
341.996000, 2.352003E-1, 1.398929E+0
341.997000, 1.535794E-1, 1.409125E+0
341.998000, 9.236383E-2, 1.409125E+0
341.999000, 6.175602E-2, 1.409125E+0
342.000000, 3.114822E-2, 1.409125E+0
342.001000, 5.155342E-2, 1.409125E+0
342.002000, 2.094561E-2, 1.398929E+0
342.003000, 4.135082E-2, 1.409125E+0
342.004000, -4.027000E-2, 1.409125E+0
342.005000, -3.055376E-1, 1.398929E+0
342.006000, -3.667533E-1, 1.398929E+0
342.007000, -3.565507E-1, 1.409125E+0
342.008000, -1.831064E-1, 1.409125E+0
342.009000, 4.392523E-1, 1.388733E+0
342.010000, 6.943173E-1, 1.398929E+0
342.011000, 3.372263E-1, 1.398929E+0
, , 
342.012000, 2.454029E-1, 1.409125E+0
342.013000, 2.556055E-1, 1.398929E+0
342.014000, 1.841872E-1, 1.398929E+0
342.015000, 1.433768E-1, 1.398929E+0
342.016000, 1.637820E-1, 1.409125E+0
342.017000, 1.841872E-1, 1.398929E+0
342.018000, 1.841872E-1, 1.398929E+0
342.019000, 1.943898E-1, 1.398929E+0
342.020000, 1.841872E-1, 1.409125E+0
342.021000, 9.236383E-2, 1.398929E+0
342.022000, 4.135082E-2, 1.398929E+0
342.023000, 1.074301E-2, 1.398929E+0
342.024000, -8.108041E-2, 1.398929E+0
342.025000, 8.216122E-2, 1.409125E+0
342.026000, 5.155342E-2, 1.398929E+0
342.027000, 5.155342E-2, 1.409125E+0
342.028000, 1.229716E-1, 1.409125E+0
342.029000, 1.229716E-1, 1.409125E+0
342.030000, -5.047260E-2, 1.398929E+0
342.031000, 5.404097E-4, 1.409125E+0
342.032000, -1.986479E-2, 1.398929E+0
342.033000, 1.074301E-2, 1.409125E+0
342.034000, 1.025664E-1, 1.398929E+0
