Time, Activation By Channel (% of MVC)
73.920000, -4.993871E-1, 1.409125E+0
73.921000, -5.401975E-1, 1.409125E+0
73.922000, -4.279689E-1, 1.398929E+0
73.923000, 1.739846E-1, 1.398929E+0
73.924000, 1.010598E+0, 1.409125E+0
73.925000, 5.412783E-1, 1.398929E+0
73.926000, 2.658081E-1, 1.398929E+0
73.927000, 2.556055E-1, 1.409125E+0
73.928000, 2.454029E-1, 1.398929E+0
73.929000, 1.841872E-1, 1.398929E+0
73.930000, 8.216122E-2, 1.409125E+0
73.931000, 9.236383E-2, 1.398929E+0
73.932000, 4.135082E-2, 1.398929E+0
73.933000, 2.094561E-2, 1.409125E+0
73.934000, 4.135082E-2, 1.409125E+0
73.935000, 6.175602E-2, 1.409125E+0
73.936000, 5.155342E-2, 1.398929E+0
73.937000, 6.175602E-2, 1.398929E+0
73.938000, 8.216122E-2, 1.398929E+0
73.939000, 8.216122E-2, 1.398929E+0
73.940000, 1.025664E-1, 1.398929E+0
73.941000, 9.236383E-2, 1.409125E+0
73.942000, 3.114822E-2, 1.398929E+0
73.943000, 3.114822E-2, 1.398929E+0
73.944000, 4.135082E-2, 1.398929E+0
73.945000, 5.155342E-2, 1.398929E+0
73.946000, 5.155342E-2, 1.409125E+0
73.947000, 3.114822E-2, 1.409125E+0
73.948000, 3.114822E-2, 1.398929E+0
73.949000, 1.074301E-2, 1.398929E+0
73.950000, 2.094561E-2, 1.409125E+0
73.951000, 4.135082E-2, 1.409125E+0
73.952000, 2.094561E-2, 1.398929E+0
, , 
