Time (s), Percentage Displayed
620.831679, 15.413470
620.864756, 15.413470
620.897822, 15.411978
620.930910, 16.025612
620.963998, 15.837718
620.998122, 14.725550
621.030201, 15.321549
621.063261, 15.767570
621.096350, 15.829731
621.129470, 16.481456
621.162559, 16.557537
621.195647, 16.601402
621.228703, 16.754718
621.261827, 15.924234
621.294912, 16.199379
621.327999, 16.483741
621.361053, 16.711825
621.394141, 15.963824
621.426227, 15.963824
621.459315, 16.919766
621.492405, 16.137940
621.525523, 16.774761
621.558605, 16.866250
621.591694, 16.806930
621.624781, 16.068117
621.657870, 15.765676
621.690957, 15.971609
621.724046, 15.971609
621.757134, 15.482838
621.789218, 15.110892
621.822307, 13.605595
621.855392, 12.996674
621.888487, 14.323710
621.921543, 13.734203
621.954659, 13.616849
621.987752, 12.868610
622.020807, 12.721323
622.054899, 11.929712
622.088990, 12.614138
622.122109, 11.865839
622.155179, 12.789949
622.187251, 12.413887
622.220369, 12.887018
622.253458, 13.191894
622.286547, 12.920806
622.320709, 13.619722
622.353796, 15.103605
622.386877, 14.157362
622.419970, 14.256286
622.453028, 14.235840
622.486146, 15.209581
622.518202, 15.365739
622.551322, 15.385673
622.585413, 14.582051
622.618468, 14.668317
622.651588, 15.181360
622.684647, 14.433273
622.717765, 14.322919
622.750820, 13.650424
622.783940, 14.533474
622.818030, 14.977630
622.851119, 13.256850
622.883199, 12.575431
622.916292, 12.871685
622.950351, 12.801975
622.984443, 12.101188
623.017565, 12.279642
623.051620, 13.336229
623.084710, 14.992857
623.117797, 14.992857
623.151905, 14.253257
623.184990, 15.058817
623.218062, 15.058817
623.251151, 16.484484
623.283268, 16.336514
623.316357, 15.512789
623.349414, 16.390524
623.382542, 17.128748
623.416631, 17.147599
623.449722, 17.079446
623.482795, 17.097962
623.515859, 17.097962
623.549986, 16.613021
623.583065, 15.480938
623.616163, 15.385228
623.648247, 15.127116
623.681337, 15.037228
623.714423, 13.462822
623.747512, 14.415256
623.780600, 14.320856
623.813686, 15.086909
623.846774, 14.551432
623.879864, 13.970371
623.913952, 14.043037
623.947040, 14.536813
623.980129, 14.306550
624.012203, 14.584653
624.045265, 15.599464
624.078392, 14.832102
624.111468, 14.077022
624.144554, 14.769014
624.177640, 14.710238
624.211703, 15.829052
624.244839, 14.911977
624.277921, 15.081739
624.311009, 15.362995
624.345099, 15.730105
624.379191, 16.081297
624.411274, 15.542169
624.444363, 14.229258
624.477454, 14.405283
624.510540, 15.464545
624.543586, 14.618454
624.577678, 15.076751
624.610805, 15.235123
624.643895, 15.291833
624.676981, 15.741213
624.710070, 14.258292
624.743158, 13.852904
624.775242, 14.779662
624.808332, 14.383592
624.841419, 14.280683
624.874506, 14.132306
624.907555, 13.885644
624.940684, 14.885028
624.973770, 15.350585
625.006860, 14.459671
625.040936, 14.459671
625.074027, 13.702744
625.107084, 13.702744
625.139199, 14.608405
625.172258, 14.268619
625.205346, 14.268619
625.238462, 15.356184
625.271521, 15.356184
