Time, Activation By Channel (% of MVC)
1250.865000, -4.789819E-1, 1.398929E+0
1250.866000, 5.616835E-1, 1.409125E+0
1250.867000, 3.066185E-1, 1.398929E+0
1250.868000, -5.504001E-1, 1.398929E+0
1250.869000, -6.932365E-1, 1.409125E+0
1250.870000, -4.687793E-1, 1.409125E+0
1250.871000, -7.087780E-2, 1.409125E+0
1250.872000, 8.065460E-1, 1.398929E+0
1250.873000, 5.004679E-1, 1.409125E+0
1250.874000, 4.135082E-2, 1.409125E+0
1250.875000, 6.175602E-2, 1.409125E+0
1250.876000, 8.216122E-2, 1.398929E+0
1250.877000, 3.114822E-2, 1.409125E+0
1250.878000, 3.114822E-2, 1.398929E+0
1250.879000, 1.841872E-1, 1.398929E+0
1250.880000, 1.535794E-1, 1.398929E+0
1250.881000, -7.087780E-2, 1.409125E+0
1250.882000, 1.535794E-1, 1.409125E+0
1250.883000, 1.637820E-1, 1.398929E+0
1250.884000, 1.127690E-1, 1.409125E+0
1250.885000, 1.025664E-1, 1.398929E+0
1250.886000, 7.195862E-2, 1.409125E+0
1250.887000, -3.006740E-2, 1.398929E+0
1250.888000, -7.087780E-2, 1.409125E+0
1250.889000, -3.006740E-2, 1.398929E+0
1250.890000, -3.006740E-2, 1.398929E+0
1250.891000, -2.137142E-1, 1.388733E+0
1250.892000, -4.381715E-1, 1.409125E+0
1250.893000, -4.789819E-1, 1.409125E+0
1250.894000, -3.259428E-1, 1.409125E+0
1250.895000, 1.637820E-1, 1.409125E+0
1250.896000, 2.352003E-1, 1.398929E+0
1250.897000, 3.372263E-1, 1.409125E+0
, , 
1250.898000, 5.155342E-2, 1.398929E+0
1250.899000, 4.392523E-1, 1.409125E+0
1250.900000, 1.433768E-1, 1.398929E+0
1250.901000, -2.137142E-1, 1.398929E+0
1250.902000, 6.175602E-2, 1.398929E+0
1250.903000, 1.433768E-1, 1.409125E+0
1250.904000, 5.155342E-2, 1.409125E+0
1250.905000, 2.658081E-1, 1.398929E+0
1250.906000, 2.454029E-1, 1.409125E+0
1250.907000, -1.014856E-1, 1.398929E+0
