Time (s), Activation By Channel (% of MVC)
707.553000, 3.211373E-2, 4.997989E-5
707.554000, 6.285135E-2, 6.009051E-4
707.555000, 7.287780E-2, 9.742745E-3
707.556000, 2.388768E-2, 7.253881E-3
707.557000, 3.825138E-2, 3.531441E-3
707.558000, 2.809039E-2, 2.501568E-3
707.559000, 9.159964E-3, 1.651956E-3
707.560000, 1.920583E-3, 7.688519E-3
707.561000, 3.307023E-3, 5.396624E-3
707.562000, 2.389806E-2, 3.456167E-3
707.563000, 4.452048E-2, 6.815651E-3
707.564000, 6.805650E-2, 3.343804E-3
707.565000, 8.378833E-2, 6.853916E-3
707.566000, 1.448543E-1, 3.370848E-3
707.567000, 8.813457E-2, 1.880934E-3
707.568000, 9.331747E-3, 7.987822E-3
707.569000, 3.057884E-2, 6.121927E-3
707.570000, 7.950643E-2, 4.514728E-3
707.571000, 1.601446E-2, 3.143784E-3
707.572000, 4.781338E-2, 6.663361E-3
707.573000, 7.427689E-2, 4.785079E-3
707.574000, 4.640013E-2, 5.444006E-3
707.575000, 4.101399E-2, 3.911525E-3
707.576000, 4.320622E-2, 2.611883E-3
707.577000, 1.870533E-2, 1.523643E-3
707.578000, 1.413157E-1, 8.024686E-3
707.579000, 7.658531E-2, 5.910533E-3
707.580000, 1.391752E-1, 4.532410E-3
707.581000, 8.228903E-2, 3.192699E-3
707.582000, 6.265875E-2, 2.065675E-3
707.583000, 9.766358E-3, 1.130843E-3
707.584000, 1.302770E-2, 8.282328E-3
707.585000, 3.013630E-2, 6.050291E-3
, , 
707.586000, 7.881720E-2, 4.156801E-3
707.587000, 5.116178E-2, 6.080760E-3
707.588000, 3.885236E-2, 4.550429E-3
707.589000, 5.532398E-2, 3.247037E-3
707.590000, 3.628474E-3, 6.501466E-3
707.591000, 3.291250E-2, 4.573051E-3
707.592000, 4.992271E-2, 5.698065E-3
707.593000, 4.327750E-2, 4.451128E-3
707.594000, 3.703149E-2, 5.767260E-3
707.595000, 3.118942E-2, 4.223913E-3
707.596000, 2.575499E-2, 5.737902E-3
707.597000, 2.938702E-2, 3.997689E-3
707.598000, 1.327416E-2, 2.542257E-3
707.599000, 7.769505E-3, 1.343093E-3
707.600000, 4.874321E-2, 8.277845E-3
707.601000, 1.911627E-2, 6.204020E-3
707.602000, 3.241158E-2, 4.225351E-3
707.603000, 3.165618E-2, 2.893798E-3
707.604000, 3.128237E-2, 1.792122E-3
707.605000, 2.358601E-2, 7.755295E-3
707.606000, 8.737255E-3, 5.629545E-3
707.607000, 4.866356E-2, 3.818589E-3
707.608000, 4.014301E-2, 2.294652E-3
707.609000, 7.482208E-2, 7.619956E-3
707.610000, 5.173066E-2, 5.808714E-3
707.611000, 9.819538E-2, 4.388809E-3
