Time (s), Activation By Channel (% of MVC)
620.829000, 5.423744E-2, 6.111029E-3
620.830000, 1.990194E-2, 4.411250E-3
620.831000, 5.713081E-2, 2.967538E-3
620.832000, 1.094257E-1, 1.756590E-3
620.833000, 6.595694E-2, 7.561625E-4
620.834000, 8.810634E-2, 5.492679E-5
620.835000, 6.360830E-2, 9.347846E-3
620.836000, 6.552913E-3, 1.651421E-3
620.837000, 8.882324E-2, 7.834465E-3
620.838000, 2.938256E-1, 5.666085E-3
620.839000, 3.770525E-1, 3.828108E-3
620.840000, 4.696510E-2, 2.289819E-3
620.841000, 2.984352E-2, 1.021973E-3
620.842000, 1.617710E-2, 3.208057E-6
620.843000, 2.459669E-2, 8.120299E-4
620.844000, 1.393576E-2, 1.008038E-2
620.845000, 9.938367E-3, 7.689621E-3
620.846000, 6.809098E-2, 5.627967E-3
620.847000, 1.046748E-1, 3.867870E-3
620.848000, 9.756592E-2, 2.382880E-3
620.849000, 5.380808E-2, 1.147650E-3
620.850000, 1.378758E-1, 8.513101E-3
620.851000, 1.520510E-1, 6.480470E-3
620.852000, 1.666915E-1, 4.742733E-3
620.853000, 2.842714E-1, 3.272711E-3
620.854000, 3.744000E-1, 2.044605E-3
620.855000, 3.958903E-1, 1.033984E-3
620.856000, 5.123672E-1, 8.433284E-3
620.857000, 1.270243E-1, 2.414119E-3
620.858000, 6.295179E-1, 1.447460E-3
620.859000, 2.759127E-1, 7.989117E-3
620.860000, 9.640721E-1, 5.773963E-3
620.861000, 9.395868E-1, 3.892475E-3
, , 
620.862000, 1.045527E-1, 2.314487E-3
620.863000, 2.893052E-2, 1.011143E-3
620.864000, 5.115295E-2, 4.508559E-5
620.865000, 2.955256E-1, 8.803806E-4
620.866000, 3.348528E-1, 1.519561E-3
620.867000, 3.015334E-1, 1.063712E-2
620.868000, 2.681678E-1, 8.113108E-3
620.869000, 2.524805E-1, 5.934496E-3
620.870000, 2.664703E-1, 4.072555E-3
620.871000, 7.588502E-1, 6.151348E-3
620.872000, 9.387469E-1, 4.029418E-3
620.873000, 7.602647E-1, 2.481264E-3
620.874000, 2.066356E-1, 7.456661E-3
620.875000, 1.234909E+0, 5.667819E-3
620.876000, 1.490442E+0, 4.142798E-3
620.877000, 2.555803E-2, 2.856675E-3
620.878000, 1.620715E-1, 1.785854E-3
620.879000, 4.155796E-1, 9.080472E-4
620.880000, 1.099428E+0, 8.448795E-3
620.881000, 2.321032E-1, 6.162392E-3
620.882000, 1.743604E-1, 4.217528E-3
620.883000, 3.692929E-1, 2.583451E-3
620.884000, 2.548794E-1, 1.230743E-3
620.885000, 9.496321E-2, 1.313350E-4
620.886000, 3.247315E-1, 7.414680E-4
620.887000, 4.586617E-2, 1.412976E-3
620.888000, 2.739309E-1, 1.055815E-2
620.889000, 4.437016E-1, 8.057478E-3
620.890000, 4.615808E-1, 2.752700E-3
620.891000, 4.452363E-1, 6.892338E-3
620.892000, 2.384637E-1, 4.857061E-3
620.893000, 5.427784E-2, 3.129691E-3
620.894000, 2.140598E-3, 1.682739E-3
, , 
620.895000, 4.891641E-1, 8.161185E-3
620.896000, 1.999793E-1, 2.365805E-3
620.897000, 4.191343E-2, 7.519654E-3
620.898000, 3.117922E-2, 5.684048E-3
620.899000, 2.650304E-1, 4.117818E-3
620.900000, 4.407102E-4, 2.795872E-3
620.901000, 1.046166E-1, 6.956637E-3
620.902000, 6.167382E-2, 5.020215E-3
620.903000, 9.426235E-2, 5.268628E-3
620.904000, 4.051205E-3, 4.855174E-3
620.905000, 1.728427E-1, 3.256622E-3
620.906000, 3.137554E-2, 1.924665E-3
620.907000, 3.030801E-2, 8.327394E-4
620.908000, 7.507151E-2, 4.436994E-5
620.909000, 7.945414E-2, 7.305186E-4
620.910000, 7.158142E-2, 1.248198E-3
620.911000, 8.956873E-2, 1.026958E-2
620.912000, 8.171941E-2, 7.672434E-3
620.913000, 7.255942E-2, 5.441459E-3
620.914000, 1.057956E-1, 3.545722E-3
620.915000, 2.042906E-2, 1.955495E-3
620.916000, 1.294237E-1, 8.008777E-3
620.917000, 1.801304E-1, 2.418701E-3
