Time (s), Activation By Channel (% of MVC)
192.555000, 1.735832E-3, 4.689207E-3
192.556000, 6.721643E-3, 3.239240E-3
192.557000, 4.825007E-2, 2.024320E-3
192.558000, 2.508734E-2, 1.021601E-3
192.559000, 1.013496E-2, 8.441710E-3
192.560000, 2.648414E-2, 2.406828E-3
192.561000, 4.949692E-2, 7.211645E-3
192.562000, 3.182599E-1, 3.491882E-3
192.563000, 5.048769E-1, 2.389335E-3
192.564000, 3.189043E-1, 1.476413E-3
192.565000, 4.218174E-2, 7.917944E-3
192.566000, 6.780682E-1, 2.980466E-3
192.567000, 1.108964E+0, 2.045605E-3
192.568000, 5.375834E-1, 1.275198E-3
192.569000, 5.698036E-3, 7.999812E-3
192.570000, 5.536932E-3, 5.654307E-3
192.571000, 6.091349E-2, 4.980661E-3
192.572000, 1.284297E-1, 4.854682E-3
192.573000, 2.194047E-1, 3.020221E-3
192.574000, 2.532801E-1, 1.499959E-3
192.575000, 2.176473E-1, 8.388482E-3
192.576000, 1.413451E-1, 6.532886E-3
192.577000, 2.722786E-1, 4.927803E-3
192.578000, 5.281963E-1, 3.551919E-3
192.579000, 4.363636E-1, 6.266170E-3
192.580000, 5.809149E-1, 4.403853E-3
192.581000, 2.026498E-1, 2.845895E-3
192.582000, 7.790706E-1, 7.089234E-3
192.583000, 1.015188E+0, 3.362664E-3
192.584000, 7.432284E-1, 6.585034E-3
192.585000, 4.603930E-1, 4.801658E-3
192.586000, 8.843324E-2, 3.280104E-3
192.587000, 3.804106E-1, 1.997367E-3
, , 
192.588000, 2.395200E-1, 7.719652E-3
192.589000, 3.464505E-2, 2.901028E-3
192.590000, 1.208167E-1, 6.920061E-3
192.591000, 1.553689E-1, 3.605336E-3
192.592000, 3.322689E-1, 6.302796E-3
192.593000, 9.740728E-1, 4.143279E-3
192.594000, 7.942570E-1, 5.836950E-3
192.595000, 3.561327E-1, 4.543788E-3
192.596000, 3.718417E-1, 5.495461E-3
192.597000, 1.301325E+0, 4.832154E-3
192.598000, 8.321450E-1, 5.254719E-3
192.599000, 3.841873E-2, 5.030392E-3
192.600000, 2.162562E-1, 3.556832E-3
192.601000, 9.456469E-2, 6.333381E-3
192.602000, 2.896888E-1, 4.130149E-3
192.603000, 2.301607E-1, 5.833489E-3
192.604000, 1.733773E-1, 4.562650E-3
192.605000, 2.350006E-1, 5.462636E-3
192.606000, 2.113751E-1, 4.877321E-3
192.607000, 2.131526E-1, 5.198950E-3
192.608000, 4.659911E-1, 5.094952E-3
192.609000, 5.142285E-1, 3.628353E-3
192.610000, 3.760806E-1, 6.256708E-3
192.611000, 1.512290E-1, 4.210223E-3
192.612000, 2.223636E-1, 5.751683E-3
192.613000, 8.331706E-1, 4.644632E-3
192.614000, 2.687834E-1, 3.269150E-3
192.615000, 9.995015E-3, 2.115629E-3
192.616000, 1.141777E-1, 7.488927E-3
192.617000, 1.832639E-2, 3.227751E-3
192.618000, 1.049231E-3, 2.137703E-3
192.619000, 4.408814E-2, 1.236737E-3
192.620000, 5.553734E-2, 5.049523E-4
, , 
192.621000, 1.595668E-2, 7.641013E-5
192.622000, 4.145877E-2, 5.249789E-4
192.623000, 8.312409E-2, 9.508313E-3
192.624000, 1.719242E-1, 1.751249E-3
192.625000, 8.230140E-2, 7.519964E-3
192.626000, 4.563133E-2, 3.472189E-3
192.627000, 4.703868E-2, 6.046369E-3
192.628000, 4.322188E-2, 4.718061E-3
192.629000, 4.782465E-2, 3.641970E-3
192.630000, 3.209230E-2, 2.725473E-3
192.631000, 6.413360E-3, 1.952810E-3
192.632000, 2.693549E-2, 1.309173E-3
192.633000, 6.712197E-2, 7.870372E-3
192.634000, 5.820064E-2, 5.456799E-3
192.635000, 4.863663E-2, 5.222524E-3
192.636000, 8.203514E-2, 4.588725E-3
192.637000, 4.058676E-2, 5.903838E-3
