Time, Activation By Channel (% of MVC)
658.911000, 1.074301E-2, 1.398929E+0
658.912000, -1.831064E-1, 1.398929E+0
658.913000, -1.933090E-1, 1.409125E+0
658.914000, -1.831064E-1, 1.409125E+0
658.915000, -1.218908E-1, 1.398929E+0
658.916000, 2.352003E-1, 1.398929E+0
658.917000, 5.616835E-1, 1.409125E+0
658.918000, 1.841872E-1, 1.398929E+0
658.919000, -9.662192E-3, 1.398929E+0
658.920000, -6.067520E-2, 1.398929E+0
658.921000, -1.524986E-1, 1.409125E+0
658.922000, -5.095897E-1, 1.409125E+0
658.923000, -4.687793E-1, 1.409125E+0
658.924000, 1.074301E-2, 1.398929E+0
658.925000, 1.229716E-1, 1.409125E+0
658.926000, 4.698601E-1, 1.409125E+0
658.927000, 4.596575E-1, 1.398929E+0
658.928000, -2.647272E-1, 1.398929E+0
658.929000, -5.810079E-1, 1.398929E+0
658.930000, -4.483741E-1, 1.409125E+0
658.931000, -1.831064E-1, 1.409125E+0
658.932000, 4.392523E-1, 1.409125E+0
658.933000, 1.051408E+0, 1.398929E+0
658.934000, 7.861408E-1, 1.409125E+0
658.935000, 3.984419E-1, 1.409125E+0
658.936000, 1.433768E-1, 1.409125E+0
658.937000, 2.556055E-1, 1.398929E+0
658.938000, 2.352003E-1, 1.398929E+0
658.939000, 2.352003E-1, 1.398929E+0
658.940000, 2.147950E-1, 1.409125E+0
658.941000, 2.454029E-1, 1.409125E+0
658.942000, 2.454029E-1, 1.398929E+0
658.943000, 1.637820E-1, 1.398929E+0
, , 
658.944000, 1.535794E-1, 1.398929E+0
658.945000, 1.535794E-1, 1.398929E+0
658.946000, 1.433768E-1, 1.398929E+0
658.947000, 6.175602E-2, 1.398929E+0
658.948000, -1.218908E-1, 1.398929E+0
658.949000, -1.218908E-1, 1.409125E+0
658.950000, -5.047260E-2, 1.409125E+0
658.951000, 7.195862E-2, 1.398929E+0
658.952000, 3.114822E-2, 1.398929E+0
658.953000, 3.114822E-2, 1.409125E+0
658.954000, -4.279689E-1, 1.398929E+0
658.955000, -5.095897E-1, 1.398929E+0
658.956000, -4.483741E-1, 1.398929E+0
658.957000, -1.831064E-1, 1.409125E+0
658.958000, 6.228991E-1, 1.409125E+0
658.959000, 9.085720E-1, 1.409125E+0
658.960000, 4.086445E-1, 1.398929E+0
658.961000, 2.249977E-1, 1.398929E+0
658.962000, 2.147950E-1, 1.398929E+0
658.963000, 8.216122E-2, 1.398929E+0
658.964000, 1.127690E-1, 1.398929E+0
658.965000, -2.341194E-1, 1.398929E+0
658.966000, -4.789819E-1, 1.409125E+0
658.967000, -4.789819E-1, 1.409125E+0
658.968000, -3.361455E-1, 1.409125E+0
658.969000, 3.678341E-1, 1.409125E+0
658.970000, 1.112624E+0, 1.409125E+0
658.971000, 6.126965E-1, 1.398929E+0
658.972000, 1.074301E-2, 1.398929E+0
658.973000, -9.662192E-3, 1.398929E+0
658.974000, 1.433768E-1, 1.398929E+0
658.975000, 2.147950E-1, 1.409125E+0
658.976000, 9.236383E-2, 1.409125E+0
, , 
658.977000, 5.404097E-4, 1.409125E+0
658.978000, 3.114822E-2, 1.398929E+0
658.979000, 4.135082E-2, 1.398929E+0
658.980000, 1.433768E-1, 1.398929E+0
658.981000, 1.025664E-1, 1.398929E+0
658.982000, 5.404097E-4, 1.398929E+0
658.983000, -4.027000E-2, 1.398929E+0
658.984000, -9.662192E-3, 1.409125E+0
658.985000, 1.535794E-1, 1.409125E+0
658.986000, 1.841872E-1, 1.409125E+0
658.987000, 6.175602E-2, 1.398929E+0
658.988000, 3.114822E-2, 1.398929E+0
658.989000, 3.114822E-2, 1.398929E+0
658.990000, 4.135082E-2, 1.398929E+0
658.991000, 5.155342E-2, 1.398929E+0
658.992000, 3.114822E-2, 1.398929E+0
658.993000, 2.094561E-2, 1.409125E+0
658.994000, -1.627012E-1, 1.409125E+0
658.995000, -2.035116E-1, 1.409125E+0
658.996000, -1.933090E-1, 1.409125E+0
658.997000, 2.094561E-2, 1.409125E+0
658.998000, 3.270237E-1, 1.398929E+0
658.999000, 3.678341E-1, 1.398929E+0
659.000000, 1.841872E-1, 1.398929E+0
659.001000, 1.025664E-1, 1.398929E+0
659.002000, 1.127690E-1, 1.409125E+0
659.003000, 1.127690E-1, 1.409125E+0
659.004000, 1.739846E-1, 1.409125E+0
659.005000, 1.025664E-1, 1.409125E+0
659.006000, 2.094561E-2, 1.398929E+0
659.007000, 7.195862E-2, 1.398929E+0
659.008000, 8.216122E-2, 1.398929E+0
659.009000, 8.216122E-2, 1.398929E+0
, , 
659.010000, 8.216122E-2, 1.398929E+0
659.011000, 2.094561E-2, 1.409125E+0
659.012000, 5.155342E-2, 1.409125E+0
659.013000, 4.135082E-2, 1.409125E+0
659.014000, 5.155342E-2, 1.409125E+0
659.015000, 7.195862E-2, 1.398929E+0
659.016000, 4.135082E-2, 1.398929E+0
659.017000, 6.175602E-2, 1.398929E+0
659.018000, 3.114822E-2, 1.398929E+0
659.019000, 2.094561E-2, 1.398929E+0
659.020000, 2.094561E-2, 1.398929E+0
659.021000, -1.218908E-1, 1.409125E+0
659.022000, -2.749298E-1, 1.409125E+0
659.023000, -1.422960E-1, 1.398929E+0
659.024000, -6.067520E-2, 1.398929E+0
659.025000, -8.108041E-2, 1.398929E+0
659.026000, 1.074301E-2, 1.409125E+0
659.027000, 2.352003E-1, 1.398929E+0
659.028000, 3.114822E-2, 1.398929E+0
659.029000, 1.127690E-1, 1.409125E+0
659.030000, 3.474289E-1, 1.409125E+0
659.031000, 3.114822E-2, 1.409125E+0
659.032000, 4.135082E-2, 1.398929E+0
659.033000, 2.094561E-2, 1.409125E+0
659.034000, 6.175602E-2, 1.398929E+0
659.035000, 2.147950E-1, 1.398929E+0
659.036000, 3.780367E-1, 1.398929E+0
659.037000, 2.352003E-1, 1.398929E+0
659.038000, 9.236383E-2, 1.409125E+0
659.039000, 1.025664E-1, 1.409125E+0
659.040000, 1.025664E-1, 1.398929E+0
659.041000, 1.127690E-1, 1.409125E+0
659.042000, 1.535794E-1, 1.398929E+0
, , 
