Time, Activation By Channel (% of MVC)
620.829000, 8.216122E-2, 1.398929E+0
620.830000, 3.114822E-2, 1.398929E+0
620.831000, 5.155342E-2, 1.398929E+0
620.832000, 1.025664E-1, 1.398929E+0
620.833000, 6.175602E-2, 1.398929E+0
620.834000, -1.218908E-1, 1.398929E+0
620.835000, -1.524986E-1, 1.409125E+0
620.836000, -1.422960E-1, 1.398929E+0
620.837000, -7.087780E-2, 1.409125E+0
620.838000, 1.637820E-1, 1.409125E+0
620.839000, 3.372263E-1, 1.409125E+0
620.840000, 7.195862E-2, 1.409125E+0
620.841000, 5.404097E-4, 1.409125E+0
620.842000, 1.074301E-2, 1.409125E+0
620.843000, 5.404097E-4, 1.409125E+0
620.844000, 1.074301E-2, 1.398929E+0
620.845000, 4.135082E-2, 1.398929E+0
620.846000, 1.229716E-1, 1.398929E+0
620.847000, 2.045924E-1, 1.398929E+0
620.848000, 2.556055E-1, 1.398929E+0
620.849000, 1.433768E-1, 1.398929E+0
620.850000, 6.175602E-2, 1.409125E+0
620.851000, 3.114822E-2, 1.409125E+0
620.852000, -9.662192E-3, 1.409125E+0
620.853000, -1.831064E-1, 1.409125E+0
620.854000, -3.769559E-1, 1.409125E+0
620.855000, -5.401975E-1, 1.409125E+0
620.856000, -8.462755E-1, 1.398929E+0
620.857000, -6.320209E-1, 1.409125E+0
620.858000, 1.331742E-1, 1.409125E+0
620.859000, -1.320934E-1, 1.398929E+0
620.860000, 7.249251E-1, 1.398929E+0
620.861000, 1.020801E+0, 1.398929E+0
, , 
620.862000, 4.086445E-1, 1.398929E+0
620.863000, 4.290497E-1, 1.398929E+0
620.864000, 4.290497E-1, 1.398929E+0
620.865000, 2.147950E-1, 1.398929E+0
620.866000, 1.535794E-1, 1.398929E+0
620.867000, 1.535794E-1, 1.409125E+0
620.868000, 1.535794E-1, 1.409125E+0
620.869000, 1.331742E-1, 1.409125E+0
620.870000, 7.195862E-2, 1.409125E+0
620.871000, -5.708053E-1, 1.398929E+0
620.872000, -1.050328E+0, 1.409125E+0
620.873000, -1.223772E+0, 1.409125E+0
620.874000, -9.483016E-1, 1.398929E+0
620.875000, 5.310757E-1, 1.398929E+0
620.876000, 1.143232E+0, 1.398929E+0
620.877000, -1.729038E-1, 1.398929E+0
620.878000, -3.667533E-1, 1.398929E+0
620.879000, 2.249977E-1, 1.398929E+0
620.880000, 1.153434E+0, 1.409125E+0
620.881000, 5.412783E-1, 1.409125E+0
620.882000, 2.045924E-1, 1.409125E+0
620.883000, -1.986479E-2, 1.409125E+0
620.884000, 4.135082E-2, 1.409125E+0
620.885000, 1.841872E-1, 1.409125E+0
620.886000, 6.841147E-1, 1.409125E+0
620.887000, 5.208731E-1, 1.409125E+0
620.888000, 2.249977E-1, 1.398929E+0
620.889000, -9.662192E-3, 1.398929E+0
620.890000, -1.422960E-1, 1.409125E+0
620.891000, -2.647272E-1, 1.398929E+0
620.892000, -1.831064E-1, 1.398929E+0
620.893000, 5.155342E-2, 1.398929E+0
620.894000, -3.006740E-2, 1.398929E+0
, , 
620.895000, 5.106705E-1, 1.409125E+0
620.896000, 3.168211E-1, 1.398929E+0
620.897000, 9.236383E-2, 1.409125E+0
620.898000, 8.216122E-2, 1.409125E+0
620.899000, 4.086445E-1, 1.409125E+0
620.900000, 1.841872E-1, 1.409125E+0
620.901000, 6.175602E-2, 1.398929E+0
620.902000, 7.195862E-2, 1.398929E+0
620.903000, 2.249977E-1, 1.409125E+0
620.904000, 1.433768E-1, 1.398929E+0
620.905000, -7.087780E-2, 1.398929E+0
620.906000, 2.094561E-2, 1.398929E+0
620.907000, 6.175602E-2, 1.398929E+0
620.908000, 1.025664E-1, 1.398929E+0
620.909000, 1.127690E-1, 1.398929E+0
620.910000, 1.127690E-1, 1.398929E+0
620.911000, 1.433768E-1, 1.409125E+0
620.912000, 1.535794E-1, 1.409125E+0
620.913000, 1.637820E-1, 1.409125E+0
620.914000, 2.249977E-1, 1.409125E+0
620.915000, 1.637820E-1, 1.409125E+0
620.916000, 5.404097E-4, 1.398929E+0
620.917000, -1.014856E-1, 1.409125E+0
620.918000, 3.114822E-2, 1.409125E+0
620.919000, 1.739846E-1, 1.398929E+0
620.920000, 3.372263E-1, 1.398929E+0
620.921000, -5.095897E-1, 1.398929E+0
620.922000, -1.172759E+0, 1.398929E+0
620.923000, -1.774712E+0, 1.398929E+0
620.924000, -1.897144E+0, 1.398929E+0
620.925000, -1.244177E+0, 1.398929E+0
620.926000, 9.901928E-1, 1.409125E+0
620.927000, 1.837009E+0, 1.409125E+0
, , 
620.928000, 2.862133E-1, 1.409125E+0
620.929000, -8.108041E-2, 1.409125E+0
620.930000, 3.168211E-1, 1.398929E+0
620.931000, 1.082016E+0, 1.398929E+0
620.932000, 2.862133E-1, 1.409125E+0
620.933000, -4.027000E-2, 1.409125E+0
620.934000, 2.454029E-1, 1.398929E+0
620.935000, 8.881668E-1, 1.398929E+0
620.936000, 4.086445E-1, 1.398929E+0
620.937000, 3.114822E-2, 1.398929E+0
620.938000, 7.195862E-2, 1.398929E+0
620.939000, 2.964159E-1, 1.398929E+0
620.940000, 6.535069E-1, 1.398929E+0
620.941000, 4.086445E-1, 1.398929E+0
620.942000, 2.045924E-1, 1.409125E+0
620.943000, 2.147950E-1, 1.409125E+0
620.944000, 2.454029E-1, 1.409125E+0
620.945000, 2.045924E-1, 1.398929E+0
620.946000, 1.841872E-1, 1.409125E+0
620.947000, -3.006740E-2, 1.398929E+0
620.948000, -3.463481E-1, 1.409125E+0
620.949000, -8.054651E-1, 1.398929E+0
620.950000, -7.748573E-1, 1.398929E+0
620.951000, -5.095897E-1, 1.398929E+0
620.952000, 5.155342E-2, 1.398929E+0
620.953000, 1.020801E+0, 1.398929E+0
620.954000, 7.249251E-1, 1.409125E+0
620.955000, 1.637820E-1, 1.409125E+0
620.956000, 2.045924E-1, 1.409125E+0
620.957000, 3.270237E-1, 1.409125E+0
620.958000, 4.494549E-1, 1.398929E+0
620.959000, 2.964159E-1, 1.398929E+0
620.960000, 1.229716E-1, 1.398929E+0
, , 
620.961000, -2.443220E-1, 1.409125E+0
620.962000, -3.871585E-1, 1.409125E+0
620.963000, -2.341194E-1, 1.398929E+0
620.964000, -9.662192E-3, 1.398929E+0
620.965000, 4.086445E-1, 1.398929E+0
620.966000, 1.061611E+0, 1.398929E+0
620.967000, 2.658081E-1, 1.409125E+0
620.968000, -9.662192E-3, 1.409125E+0
620.969000, 1.074301E-2, 1.409125E+0
620.970000, -2.035116E-1, 1.409125E+0
620.971000, -1.422960E-1, 1.409125E+0
620.972000, 1.074301E-2, 1.409125E+0
620.973000, -1.986479E-2, 1.409125E+0
620.974000, 8.216122E-2, 1.409125E+0
620.975000, 2.454029E-1, 1.409125E+0
620.976000, 1.535794E-1, 1.398929E+0
620.977000, 7.195862E-2, 1.409125E+0
620.978000, 4.135082E-2, 1.398929E+0
620.979000, -9.662192E-3, 1.398929E+0
620.980000, 8.216122E-2, 1.398929E+0
620.981000, 1.739846E-1, 1.409125E+0
620.982000, 3.114822E-2, 1.409125E+0
620.983000, -1.627012E-1, 1.409125E+0
620.984000, -2.239168E-1, 1.409125E+0
620.985000, -2.749298E-1, 1.398929E+0
620.986000, -1.116882E-1, 1.409125E+0
620.987000, 2.045924E-1, 1.409125E+0
620.988000, 1.739846E-1, 1.398929E+0
620.989000, 4.135082E-2, 1.398929E+0
620.990000, 1.433768E-1, 1.398929E+0
620.991000, 9.236383E-2, 1.398929E+0
620.992000, 5.155342E-2, 1.398929E+0
620.993000, 1.025664E-1, 1.398929E+0
, , 
620.994000, 1.229716E-1, 1.398929E+0
620.995000, 1.739846E-1, 1.409125E+0
620.996000, 5.404097E-4, 1.409125E+0
620.997000, -1.218908E-1, 1.398929E+0
620.998000, -1.729038E-1, 1.409125E+0
620.999000, -2.341194E-1, 1.398929E+0
621.000000, -7.087780E-2, 1.409125E+0
621.001000, 4.290497E-1, 1.398929E+0
621.002000, -2.341194E-1, 1.398929E+0
621.003000, -1.729038E-1, 1.398929E+0
621.004000, 9.236383E-2, 1.398929E+0
621.005000, 1.074301E-2, 1.398929E+0
621.006000, 2.760107E-1, 1.398929E+0
621.007000, 3.780367E-1, 1.398929E+0
621.008000, 1.739846E-1, 1.409125E+0
621.009000, 8.216122E-2, 1.409125E+0
621.010000, 9.236383E-2, 1.409125E+0
621.011000, 1.025664E-1, 1.409125E+0
621.012000, 1.127690E-1, 1.409125E+0
621.013000, 1.535794E-1, 1.409125E+0
621.014000, -3.006740E-2, 1.409125E+0
621.015000, -2.953350E-1, 1.398929E+0
621.016000, -7.340469E-1, 1.398929E+0
621.017000, -1.795118E+0, 1.398929E+0
621.018000, -1.764510E+0, 1.398929E+0
621.019000, -1.387013E+0, 1.398929E+0
621.020000, -1.070733E+0, 1.398929E+0
621.021000, 1.990048E+0, 1.398929E+0
621.022000, 1.775793E+0, 1.398929E+0
621.023000, 7.963434E-1, 1.409125E+0
621.024000, 9.187746E-1, 1.409125E+0
621.025000, 1.061611E+0, 1.409125E+0
621.026000, 9.493824E-1, 1.409125E+0
, , 
621.027000, 8.575590E-1, 1.398929E+0
621.028000, 4.698601E-1, 1.398929E+0
621.029000, 4.698601E-1, 1.398929E+0
621.030000, 3.270237E-1, 1.398929E+0
621.031000, 2.556055E-1, 1.398929E+0
621.032000, 3.270237E-1, 1.398929E+0
621.033000, 2.454029E-1, 1.409125E+0
621.034000, 1.229716E-1, 1.398929E+0
621.035000, 1.025664E-1, 1.398929E+0
621.036000, 5.155342E-2, 1.398929E+0
621.037000, -2.239168E-1, 1.409125E+0
621.038000, -3.769559E-1, 1.398929E+0
621.039000, -2.443220E-1, 1.409125E+0
621.040000, -2.137142E-1, 1.409125E+0
621.041000, 1.331742E-1, 1.409125E+0
621.042000, 6.943173E-1, 1.409125E+0
621.043000, 2.147950E-1, 1.398929E+0
621.044000, 1.637820E-1, 1.409125E+0
621.045000, 1.739846E-1, 1.409125E+0
621.046000, 1.637820E-1, 1.398929E+0
621.047000, 9.236383E-2, 1.398929E+0
621.048000, 1.637820E-1, 1.398929E+0
621.049000, 3.114822E-2, 1.398929E+0
621.050000, -3.006740E-2, 1.398929E+0
621.051000, -5.047260E-2, 1.409125E+0
621.052000, 5.404097E-4, 1.409125E+0
621.053000, -9.662192E-3, 1.409125E+0
621.054000, -1.986479E-2, 1.409125E+0
621.055000, 1.074301E-2, 1.398929E+0
621.056000, 3.114822E-2, 1.398929E+0
