Time (s), Activation By Channel (% of MVC)
1128.072000, 8.125373E-2, 7.185088E-3
1128.073000, 9.251424E-2, 3.252993E-3
1128.074000, 3.662191E-2, 1.946501E-3
1128.075000, 3.067798E-2, 7.767415E-3
1128.076000, 8.735469E-2, 5.773759E-3
1128.077000, 2.164338E-2, 4.064227E-3
1128.078000, 2.554183E-2, 6.036457E-3
1128.079000, 2.004639E-1, 4.409563E-3
1128.080000, 2.562327E-1, 5.607328E-3
1128.081000, 1.879758E-1, 4.752192E-3
1128.082000, 1.017401E-1, 5.296343E-3
1128.083000, 1.156882E-2, 5.030858E-3
1128.084000, 4.078776E-1, 5.050186E-3
1128.085000, 9.369959E-1, 5.244762E-3
1128.086000, 2.360054E-1, 4.867877E-3
1128.087000, 6.582766E-2, 5.396483E-3
1128.088000, 6.382013E-3, 4.745431E-3
1128.089000, 1.222665E-3, 5.491229E-3
1128.090000, 3.552520E-2, 4.676598E-3
1128.091000, 5.345530E-2, 5.536109E-3
1128.092000, 1.020136E-1, 4.653584E-3
1128.093000, 1.788434E-1, 5.539431E-3
1128.094000, 1.594567E-1, 4.667729E-3
1128.095000, 1.749079E-1, 5.510060E-3
1128.096000, 2.919478E-1, 4.710102E-3
1128.097000, 2.939311E-1, 5.456862E-3
1128.098000, 1.164237E-1, 4.772019E-3
1128.099000, 5.056866E-2, 3.262815E-3
1128.100000, 6.223713E-2, 2.005557E-3
1128.101000, 4.807944E-1, 9.747698E-4
1128.102000, 1.642417E-1, 1.463277E-4
1128.103000, 1.056791E-1, 5.025391E-4
1128.104000, 3.382965E-2, 9.932480E-4
, , 
1128.105000, 2.036857E-2, 9.996920E-3
1128.106000, 1.113598E-1, 1.260780E-3
1128.107000, 7.957630E-2, 6.541433E-4
1128.108000, 7.824741E-2, 8.469655E-3
1128.109000, 7.253458E-2, 2.665128E-3
1128.110000, 4.530771E-1, 6.716922E-3
1128.111000, 6.254909E-1, 4.176769E-3
1128.112000, 2.740032E-1, 5.429281E-3
1128.113000, 2.849672E-1, 5.257370E-3
1128.114000, 8.640759E-1, 4.538958E-3
1128.115000, 6.757026E-1, 5.973915E-3
1128.116000, 7.869622E-1, 3.980025E-3
1128.117000, 7.622347E-1, 6.390996E-3
1128.118000, 8.467389E-2, 3.689507E-3
1128.119000, 2.023066E+0, 6.569700E-3
1128.120000, 1.745117E+0, 3.608470E-3
1128.121000, 2.279573E-1, 6.566559E-3
1128.122000, 5.730485E-1, 3.683010E-3
1128.123000, 1.704520E-1, 6.432643E-3
1128.124000, 1.037994E-1, 3.865068E-3
1128.125000, 1.163906E+0, 6.212856E-3
1128.126000, 3.873222E-1, 4.538042E-3
1128.127000, 4.614653E-1, 5.545470E-3
1128.128000, 4.147079E-1, 4.734466E-3
1128.129000, 6.828995E-1, 3.249473E-3
1128.130000, 1.090040E-3, 6.656403E-3
1128.131000, 6.512884E-1, 4.862044E-3
1128.132000, 7.581897E-1, 5.297285E-3
1128.133000, 9.495709E-1, 3.708453E-3
1128.134000, 9.124547E-1, 2.365014E-3
1128.135000, 7.344707E-1, 7.406453E-3
1128.136000, 4.075513E-1, 3.165690E-3
1128.137000, 2.713040E-1, 1.952671E-3
, , 
1128.138000, 1.728370E-1, 9.493253E-4
1128.139000, 2.258786E-1, 8.516409E-3
1128.140000, 4.659854E-2, 2.328537E-3
1128.141000, 1.883391E-2, 7.294160E-3
1128.142000, 5.531932E-3, 3.404958E-3
1128.143000, 8.923850E-2, 6.352867E-3
1128.144000, 3.909317E-2, 4.221409E-3
1128.145000, 2.059462E-3, 5.651369E-3
1128.146000, 1.480206E-1, 4.817459E-3
1128.147000, 3.456351E-1, 5.151639E-3
1128.148000, 4.236211E-1, 5.229627E-3
1128.149000, 6.184116E-1, 4.818646E-3
1128.150000, 3.323687E-1, 5.491460E-3
1128.151000, 3.433841E-1, 4.620332E-3
1128.152000, 2.634313E-1, 5.633516E-3
1128.153000, 1.030968E-1, 4.527657E-3
1128.154000, 2.133521E-2, 5.683297E-3
