Time (s), Activation By Channel (% of MVC)
45.144000, 6.415648E-2, 6.003343E-3
45.145000, 1.836804E-2, 4.438420E-3
45.146000, 3.296252E-2, 5.537828E-3
45.147000, 2.530640E-2, 3.798159E-3
45.148000, 7.273183E-3, 2.332484E-3
45.149000, 2.171115E-2, 7.535966E-3
45.150000, 2.092352E-2, 2.961364E-3
45.151000, 2.478305E-2, 1.692870E-3
45.152000, 2.642095E-2, 8.000262E-3
45.153000, 8.359383E-3, 5.999417E-3
45.154000, 3.318137E-2, 4.357982E-3
45.155000, 6.325792E-3, 5.694065E-3
45.156000, 1.266824E-2, 4.021495E-3
45.157000, 2.667719E-2, 6.036878E-3
45.158000, 9.707744E-2, 4.364724E-3
45.159000, 4.124127E-3, 5.698319E-3
45.160000, 4.264956E-2, 4.615891E-3
45.161000, 2.554476E-2, 3.175370E-3
45.162000, 3.666518E-3, 6.679049E-3
45.163000, 5.270616E-3, 3.821979E-3
45.164000, 4.100648E-2, 2.547672E-3
45.165000, 3.032146E-2, 7.159936E-3
45.166000, 2.117480E-2, 5.181355E-3
45.167000, 4.776192E-3, 5.146881E-3
45.168000, 2.481730E-2, 4.940331E-3
45.169000, 7.117687E-2, 5.343021E-3
45.170000, 3.204979E-2, 3.865955E-3
45.171000, 1.951198E-2, 2.621336E-3
45.172000, 8.060227E-3, 7.064656E-3
45.173000, 2.791660E-2, 5.071573E-3
45.174000, 1.527061E-2, 5.264969E-3
45.175000, 2.300377E-2, 4.819263E-3
45.176000, 3.631683E-2, 5.462568E-3
, , 
