Time (s), Percentage Displayed
136.367082, 4.652076
136.400178, 4.619802
136.432257, 4.722877
136.465350, 4.474219
136.498439, 4.474219
136.532531, 4.531329
136.566588, 4.531329
136.599702, 4.840344
136.632791, 4.960637
136.665879, 4.960637
136.698939, 4.789664
136.733031, 4.789664
136.766145, 4.629088
136.798231, 4.888048
136.831319, 4.970445
136.864411, 4.899209
136.897499, 4.776872
136.930558, 4.967875
136.963652, 5.088692
136.996733, 5.093396
137.029840, 5.229262
137.062908, 5.046030
137.095994, 5.071512
137.129124, 5.220987
137.161197, 5.220987
137.194289, 5.230453
137.227386, 5.263788
137.260461, 5.169072
137.293561, 5.229720
137.326650, 5.093559
137.359727, 5.095615
137.392811, 5.144452
137.425872, 5.072287
137.458992, 5.072287
137.493084, 5.121224
137.526180, 5.123082
137.558267, 5.172104
137.591354, 5.158442
137.624441, 5.130769
137.657516, 5.020179
137.691621, 5.134059
137.725670, 5.069653
137.758797, 5.161395
137.792889, 5.074567
137.825978, 5.183229
137.859059, 5.183229
137.893145, 5.102042
137.925232, 4.934331
137.958320, 4.934331
137.991410, 4.934331
138.024496, 5.005800
138.058554, 5.011005
138.092645, 4.883877
138.126735, 4.703047
138.159855, 4.975408
138.192911, 4.810062
138.227002, 4.764195
138.260122, 4.713616
138.292209, 4.739307
138.326290, 4.788398
138.359353, 4.879776
138.392474, 4.804013
138.425555, 4.911756
138.458617, 4.892256
138.491706, 4.732458
138.524793, 5.041615
138.557913, 5.022688
138.591001, 5.037195
138.624057, 4.997584
138.657178, 5.032899
138.689262, 5.191947
138.722344, 5.236089
138.755439, 5.239008
138.789529, 5.188140
138.822617, 5.031113
138.856677, 5.033370
138.890799, 5.181995
138.923887, 5.147939
138.957977, 5.207905
138.991066, 5.178342
139.025157, 4.859920
139.057242, 5.074497
139.090339, 4.952370
139.124387, 5.018345
139.157475, 4.907004
139.190595, 4.902970
139.224665, 5.028582
139.258746, 4.985762
139.291876, 4.966493
139.324920, 4.998557
139.358052, 5.156438
139.391097, 5.262956
139.423222, 5.213784
139.457294, 5.210143
139.490404, 5.213178
139.523480, 5.379218
139.556578, 5.289321
139.589666, 5.417409
139.622756, 5.305023
139.655841, 5.111763
139.688928, 5.107736
139.722016, 5.178612
139.755106, 5.181590
139.788192, 5.436603
139.820279, 5.389837
139.853325, 5.389837
139.886523, 5.115070
139.919662, 5.086810
139.952750, 5.000157
139.985836, 5.117010
140.018926, 4.816751
140.053006, 4.840477
140.086062, 4.937962
140.119191, 4.896296
140.151237, 4.922660
140.184323, 4.939085
140.217454, 4.860807
140.250542, 4.936254
140.283632, 4.919266
140.316717, 4.714676
140.350808, 4.694593
140.383896, 4.588109
140.416984, 4.999483
140.451075, 5.154255
140.485166, 5.023380
140.517291, 4.948407
140.550373, 5.216999
140.583422, 4.885896
140.616622, 5.152156
140.649709, 5.365087
140.682798, 5.307886
140.715886, 5.354869
140.748974, 5.374288
140.782062, 5.183579
140.815150, 5.299657
140.847232, 5.471307
140.880302, 5.491356
140.913414, 5.157751
140.947501, 5.141411
140.980588, 5.198669
141.013670, 5.150438
141.047767, 5.048532
141.080814, 5.090224
141.113936, 4.909361
141.147023, 5.080294
141.180104, 5.165126
141.213166, 5.090104
141.245292, 4.938304
141.278378, 4.940410
141.311467, 4.975935
141.345560, 5.223510
141.378646, 5.227830
141.411735, 5.117696
141.444823, 5.354244
141.477909, 5.459342
141.510998, 5.610091
141.544088, 5.514468
141.577174, 5.523532
141.609259, 5.437756
141.643343, 5.437756
141.676439, 5.536657
141.709488, 5.620661
141.742574, 5.507442
141.775701, 5.472948
141.808790, 5.414112
141.841879, 5.199635
141.875970, 5.266654
141.909056, 5.489374
141.942146, 5.182331
141.974229, 4.979569
142.007317, 4.731670
142.040400, 4.796309
142.073485, 4.891716
142.106580, 5.090943
142.140632, 5.187484
142.173720, 4.757525
142.206808, 4.739716
142.239928, 4.675093
142.273026, 4.946857
142.306113, 5.201339
142.338196, 5.192046
142.371270, 5.065356
142.404374, 4.946054
142.437462, 4.951869
142.471512, 5.007899
142.504641, 5.201227
142.537729, 5.080247
142.570814, 5.211602
142.603904, 5.105892
142.637994, 4.930879
142.671083, 4.880252
142.704162, 4.969360
142.736217, 5.018477
142.769345, 4.935364
142.803433, 4.755285
142.836522, 4.692285
142.870612, 4.831849
142.903702, 4.759907
142.936790, 4.849271
142.969879, 5.030342
143.002964, 4.997179
143.036043, 5.004025
143.070144, 5.118785
143.102218, 5.127884
143.135310, 5.139087
143.168365, 5.346506
143.201452, 5.075123
143.234538, 5.157284
143.267627, 5.310255
143.300746, 5.185767
143.333845, 5.262067
143.367894, 5.202598
143.401025, 5.023970
143.434112, 5.089969
143.467198, 4.931802
143.500285, 4.909839
143.533375, 4.875527
143.566462, 4.858147
143.599552, 4.862935
143.632639, 4.878652
143.665727, 4.709464
143.698817, 4.819337
143.732907, 4.756340
143.765993, 4.627198
143.799071, 5.018358
143.832128, 5.031708
143.864304, 4.846786
143.897390, 4.969075
143.931483, 5.024615
143.964570, 5.192154
143.997620, 5.231077
144.030746, 5.298948
144.063806, 5.030999
144.096914, 4.893939
144.130000, 5.042170
144.164059, 5.019738
144.197177, 5.126536
144.229231, 5.191516
144.263388, 5.006138
144.296504, 4.649034
144.330606, 4.868568
144.363736, 5.026417
144.396880, 5.152949
144.430945, 4.885930
144.465041, 4.640610
144.498123, 4.773539
144.530203, 4.889270
144.563293, 4.896959
144.596379, 4.943090
144.630481, 4.782856
144.663533, 4.934311
144.696670, 4.886484
144.730792, 4.929744
144.763875, 4.911207
144.796969, 4.914623
144.830083, 4.938900
144.863121, 5.077482
144.895197, 4.958933
144.929289, 4.936607
144.962375, 5.158413
144.996500, 4.973742
145.030588, 5.142744
145.063678, 5.284772
145.096765, 5.261788
145.129822, 5.272066
145.163939, 5.265609
145.198004, 5.291561
145.232094, 5.397862
145.264220, 5.404445
145.297267, 5.269886
145.330355, 5.149710
145.363445, 5.412189
145.397567, 5.483143
145.430661, 5.288693
145.463750, 5.310917
145.496805, 5.133584
145.529926, 5.116238
145.563019, 5.158543
145.597109, 5.143684
145.630192, 5.066851
145.663316, 4.964582
145.696410, 4.974745
145.730500, 4.930879
145.763589, 5.000767
145.796677, 4.996063
145.830765, 4.772637
145.863854, 4.802545
145.897929, 4.747739
145.931026, 4.861454
145.965123, 4.940421
145.997202, 4.851883
146.030284, 4.878290
146.063351, 4.817523
146.097442, 4.748046
146.130545, 4.748046
146.164611, 4.749382
146.197729, 4.628179
146.230789, 4.917708
146.263878, 4.776746
146.297968, 4.787574
146.331055, 5.063684
146.364183, 5.031710
146.397275, 5.290545
146.430359, 5.308687
146.463436, 5.244247
146.496523, 5.133934
146.530624, 5.241257
146.563713, 5.513006
146.596768, 5.573613
146.629891, 5.561636
146.662982, 5.651970
146.697069, 5.995438
146.730117, 5.645744
146.762218, 5.645744
146.796292, 5.779815
146.830426, 5.670814
146.863486, 5.791793
146.897601, 5.570132
146.930650, 5.441882
146.963779, 5.601010
146.996859, 5.638001
147.029926, 5.734343
147.063048, 5.443149
147.097133, 5.351913
147.130221, 5.345228
147.163309, 5.467696
147.196390, 5.365015
147.229444, 5.442936
147.263563, 5.332126
147.296623, 5.244520
147.329738, 5.354795
147.363829, 5.143467
147.396919, 5.306865
147.429989, 5.502433
147.463064, 5.463433
147.496172, 5.400093
147.528236, 5.203823
147.562330, 5.380980
147.595482, 5.380562
147.628546, 5.660351
147.662595, 5.835095
147.695683, 5.585574
147.728821, 5.550926
147.762861, 5.469098
147.796981, 5.501796
147.830039, 5.610212
147.863128, 5.899740
147.895244, 5.608054
147.928300, 5.467634
147.962523, 5.366544
147.996588, 5.333244
148.030700, 5.805454
148.064768, 5.702663
148.097858, 5.733911
148.131978, 5.684469
148.165035, 5.475982
148.198163, 5.641331
148.230281, 5.794851
148.263338, 5.828455
148.296427, 5.773432
148.329536, 5.758988
148.363631, 5.504837
