Time (s), Filtered Data By Channel
0.228000, 1.808452E+0, 4.269975E-3
0.229000, 2.808281E-1, 2.812105E-3
0.230000, 4.368094E-1, 7.039889E-3
, , 
0.231000, 1.071910E+0, 3.479435E-3
0.232000, 1.639601E+0, 6.415267E-3
0.233000, 1.374409E+0, 4.059022E-3
0.234000, 9.658101E-1, 2.768701E-3
0.235000, 4.411414E-1, 6.946675E-3
0.236000, 1.167142E+0, 4.969776E-3
0.237000, 7.388188E-1, 5.361009E-3
0.238000, 1.365823E+0, 4.721005E-3
0.239000, 5.195978E-1, 5.568876E-3
0.240000, 4.241893E-1, 4.552472E-3
0.241000, 1.095395E+0, 2.951054E-3
0.242000, 4.664916E-1, 7.034420E-3
0.243000, 1.125754E+0, 3.363188E-3
0.244000, 5.419451E-1, 6.640223E-3
0.245000, 3.126431E-1, 4.911865E-3
0.246000, 7.956142E-1, 5.208173E-3
0.247000, 1.074457E+0, 5.048749E-3
0.248000, 9.659992E-1, 5.099891E-3
0.249000, 1.362416E+0, 3.519678E-3
0.250000, 9.500210E-1, 6.450917E-3
0.251000, 3.756895E-1, 3.955155E-3
0.252000, 1.998273E-3, 2.604906E-3
0.253000, 5.838024E-1, 1.489310E-3
0.254000, 1.000423E+0, 5.838451E-4
0.255000, 4.767218E-1, 1.346587E-4
0.256000, 1.282515E-1, 6.880112E-4
0.257000, 1.903213E+0, 9.747726E-3
0.258000, 5.578005E-1, 7.190910E-3
0.259000, 7.505309E-1, 3.649394E-3
0.260000, 5.341435E-1, 2.662717E-3
0.261000, 1.714096E+0, 1.845664E-3
0.262000, 4.433793E-1, 1.179280E-3
0.263000, 1.159022E+0, 6.458765E-4
, , 
0.264000, 2.470850E-1, 2.290055E-4
0.265000, 5.003363E-1, 8.657074E-5
0.266000, 7.288113E-1, 8.965965E-3
0.267000, 6.828437E-1, 2.370966E-3
0.268000, 1.263370E-1, 1.804099E-3
0.269000, 1.111991E+0, 7.314056E-3
0.270000, 1.866771E-1, 4.853748E-3
0.271000, 6.166069E-2, 2.792559E-3
0.272000, 6.857004E-1, 1.092823E-3
0.273000, 3.988204E-1, 8.932532E-3
0.274000, 2.894728E-1, 1.475210E-3
0.275000, 2.682086E-1, 8.475943E-3
0.276000, 3.308039E-2, 1.990501E-3
0.277000, 3.495997E-2, 7.345893E-4
0.278000, 3.402092E-2, 8.910256E-3
0.279000, 1.433994E-1, 6.832579E-3
0.280000, 1.275854E-1, 5.027408E-3
0.281000, 1.255089E-1, 5.177430E-3
0.282000, 2.695822E-1, 3.660343E-3
0.283000, 2.152564E-1, 6.243698E-3
0.284000, 4.610786E-1, 4.421690E-3
0.285000, 1.109304E+0, 5.783917E-3
0.286000, 1.581041E+0, 4.397345E-3
0.287000, 5.040512E-1, 5.815705E-3
0.288000, 1.210796E+0, 4.363294E-3
0.289000, 7.627718E-2, 2.803315E-3
0.290000, 1.233989E+0, 7.154224E-3
0.291000, 2.376135E+0, 3.260258E-3
0.292000, 2.295484E+0, 1.915909E-3
0.293000, 7.909272E-1, 7.845581E-3
0.294000, 3.225567E-1, 2.745751E-3
