Time (s), Activation By Channel (% of MVC)
39.912000, 1.007653E-1, 6.127519E-3
39.913000, 1.024739E-2, 4.429526E-3
39.914000, 2.223546E-2, 3.179335E-3
39.915000, 3.812023E-2, 6.530897E-3
39.916000, 3.860635E-2, 4.074137E-3
39.917000, 7.106315E-2, 2.869212E-3
39.918000, 3.819171E-2, 1.852579E-3
39.919000, 1.703486E-1, 1.006483E-3
39.920000, 1.492762E-1, 8.337031E-3
39.921000, 1.363294E-1, 2.599045E-3
39.922000, 7.725550E-2, 6.959857E-3
39.923000, 1.281212E-2, 4.871772E-3
39.924000, 7.795766E-2, 3.119052E-3
39.925000, 8.738360E-2, 6.982168E-3
39.926000, 2.198446E-2, 5.321009E-3
39.927000, 1.309191E-2, 3.893223E-3
39.928000, 2.255712E-2, 1.462352E-2
39.929000, 2.239835E-2, 1.313529E-3
, , 
39.930000, 2.383210E-2, 8.381140E-3
39.931000, 3.719035E-3, 2.287898E-3
39.932000, 4.599420E-2, 7.464898E-3
39.933000, 3.674489E-2, 5.507741E-3
39.934000, 9.783377E-2, 3.832378E-3
39.935000, 1.977966E-1, 2.414632E-3
39.936000, 6.943207E-2, 1.231271E-3
39.937000, 1.314939E-1, 8.391030E-3
39.938000, 2.368555E-1, 2.319498E-3
39.939000, 7.736616E-2, 7.416809E-3
39.940000, 1.839923E-1, 3.188136E-3
39.941000, 9.243065E-3, 6.645821E-3
39.942000, 1.441034E-1, 4.782103E-3
39.943000, 1.535584E-1, 5.442826E-3
39.944000, 4.552086E-2, 3.914828E-3
39.945000, 1.238775E-2, 6.024412E-3
39.946000, 1.033291E-2, 4.395165E-3
39.947000, 5.172171E-2, 3.043363E-3
39.948000, 7.504729E-3, 6.737314E-3
39.949000, 1.061109E-2, 3.824040E-3
39.950000, 2.898034E-2, 6.052955E-3
39.951000, 4.388014E-3, 4.419203E-3
39.952000, 1.943523E-1, 3.110944E-3
39.953000, 3.618225E-2, 6.634583E-3
39.954000, 2.014101E-1, 3.954194E-3
39.955000, 3.118021E-1, 2.748623E-3
39.956000, 3.916643E-2, 6.907229E-3
39.957000, 1.700934E-1, 3.759118E-3
39.958000, 2.320144E-3, 6.031140E-3
39.959000, 4.014982E-3, 4.511058E-3
39.960000, 2.166698E-1, 5.393371E-3
39.961000, 1.358752E-2, 5.044346E-3
39.962000, 1.337194E-1, 4.955186E-3
, , 
39.963000, 6.073066E-2, 5.396480E-3
39.964000, 1.938956E-1, 4.680394E-3
39.965000, 4.041374E-3, 5.602276E-3
39.966000, 8.925161E-3, 4.115429E-3
39.967000, 7.786612E-2, 5.797358E-3
39.968000, 1.923822E-3, 4.635822E-3
39.969000, 1.144553E-1, 3.286558E-3
39.970000, 3.797617E-2, 6.500939E-3
39.971000, 2.496027E-2, 4.045852E-3
39.972000, 7.541844E-2, 2.799124E-3
39.973000, 2.123224E-1, 6.896322E-3
39.974000, 3.228610E-2, 3.732618E-3
39.975000, 1.251942E-1, 2.558708E-3
39.976000, 1.155927E-1, 1.578370E-3
39.977000, 3.263427E-1, 7.722147E-4
39.978000, 5.096682E-1, 8.529172E-3
39.979000, 5.803069E-1, 2.449937E-3
39.980000, 4.414283E-2, 1.584916E-3
39.981000, 7.040991E-2, 7.776272E-3
39.982000, 2.441525E-1, 3.142609E-3
39.983000, 7.628860E-2, 6.433629E-3
39.984000, 8.033991E-2, 4.287553E-3
39.985000, 2.284156E-1, 3.181458E-3
39.986000, 2.563457E-1, 2.246983E-3
39.987000, 2.961884E-2, 1.467148E-3
39.988000, 4.164047E-1, 7.825128E-3
39.989000, 3.460801E-2, 5.502933E-3
39.990000, 1.083682E-1, 5.104312E-3
39.991000, 1.614247E-1, 4.761717E-3
39.992000, 8.710071E-2, 2.959618E-3
39.993000, 1.347313E-1, 7.178780E-3
39.994000, 1.909747E-1, 5.543768E-3
39.995000, 1.636170E-1, 4.518786E-3
, , 
39.996000, 2.323981E-1, 5.765098E-3
39.997000, 1.153053E-1, 4.268873E-3
39.998000, 2.478044E-2, 5.661603E-3
39.999000, 8.612823E-2, 4.747623E-3
40.000000, 1.286517E-1, 5.281085E-3
40.001000, 2.435772E-2, 5.042202E-3
40.002000, 3.528019E-2, 5.061023E-3
40.003000, 8.786841E-2, 3.452743E-3
40.004000, 1.199427E-1, 6.531796E-3
40.005000, 2.011964E-1, 4.779459E-3
40.006000, 1.038388E-1, 3.283762E-3
40.007000, 3.357075E-3, 2.022264E-3
40.008000, 6.035906E-2, 7.677622E-3
40.009000, 2.157406E-1, 2.956555E-3
40.010000, 3.687458E-1, 1.796807E-3
40.011000, 3.107305E-1, 7.812326E-3
40.012000, 2.254265E-1, 2.901930E-3
40.013000, 4.250866E-2, 1.811965E-3
40.014000, 9.030053E-2, 9.137999E-4
40.015000, 1.634928E-1, 1.876235E-4
40.016000, 7.855358E-2, 3.853374E-4
40.017000, 3.808565E-1, 9.473869E-3
40.018000, 7.108999E-2, 1.698406E-3
40.019000, 1.303184E-1, 1.007537E-3
40.020000, 8.840276E-2, 4.532493E-4
40.021000, 8.554799E-2, 1.947279E-5
40.022000, 1.042617E-1, 8.959872E-3
40.023000, 5.329082E-2, 2.294283E-3
40.024000, 2.521960E-3, 6.990405E-3
40.025000, 3.589134E-2, 4.669595E-3
40.026000, 1.914152E-2, 5.927923E-3
40.027000, 1.067455E-2, 4.695571E-3
40.028000, 8.132838E-2, 3.633484E-3
, , 
40.029000, 3.765591E-2, 2.725869E-3
40.030000, 1.748021E-2, 6.693221E-3
40.031000, 2.776070E-2, 4.155249E-3
40.032000, 4.450587E-2, 3.149793E-3
40.033000, 4.301613E-2, 6.358687E-3
40.034000, 7.488704E-2, 4.408784E-3
40.035000, 5.114682E-2, 3.330590E-3
40.036000, 1.416735E-1, 6.242548E-3
40.037000, 1.355314E-1, 4.468103E-3
40.038000, 1.418670E-2, 5.310417E-3
40.039000, 7.890171E-2, 3.434667E-3
40.040000, 1.368344E-3, 1.885663E-3
40.041000, 2.393916E-2, 6.294235E-4
40.042000, 3.093567E-2, 3.661831E-4
40.043000, 4.360520E-2, 9.782484E-3
40.044000, 2.499315E-2, 7.505898E-3
40.045000, 2.409253E-2, 5.529318E-3
40.046000, 3.698144E-2, 4.821554E-3
40.047000, 7.064301E-2, 3.427231E-3
40.048000, 4.865752E-3, 6.375254E-3
40.049000, 2.578577E-2, 4.470878E-3
40.050000, 4.703322E-2, 5.799864E-3
40.051000, 1.751713E-2, 4.331613E-3
40.052000, 3.704214E-2, 2.733376E-3
40.053000, 2.881866E-2, 7.254039E-3
40.054000, 3.196821E-2, 3.138093E-3
40.055000, 2.433415E-2, 1.778097E-3
40.056000, 5.245528E-2, 7.993127E-3
40.057000, 4.426125E-2, 2.593623E-3
40.058000, 1.197710E-1, 1.407258E-3
40.059000, 6.800601E-2, 8.210638E-3
40.060000, 5.059027E-2, 6.141127E-3
40.061000, 3.877494E-2, 1.302348E-2
, , 
40.062000, 5.970710E-3, 8.613674E-3
40.063000, 4.646496E-2, 2.105107E-3
40.064000, 1.266294E-2, 1.032599E-3
40.065000, 2.127724E-2, 8.488697E-3
40.066000, 1.815170E-3, 2.312275E-3
40.067000, 1.071750E-1, 1.306477E-3
40.068000, 1.228448E-1, 8.162289E-3
40.069000, 4.963481E-2, 2.678299E-3
40.070000, 3.111965E-2, 1.700436E-3
40.071000, 1.893478E-1, 7.750879E-3
40.072000, 2.753591E-2, 5.553217E-3
40.073000, 5.624486E-2, 1.234232E-2
40.074000, 1.603267E-1, 7.056698E-4
40.075000, 4.125881E-2, 1.016291E-2
40.076000, 5.784400E-2, 7.213211E-4
40.077000, 1.278325E-1, 1.853687E-4
40.078000, 2.066666E-1, 9.542390E-3
40.079000, 2.492366E-1, 1.419540E-3
40.080000, 9.957768E-2, 8.081290E-3
40.081000, 8.169505E-2, 2.741582E-3
40.082000, 1.773374E-2, 1.757831E-3
40.083000, 1.365973E-2, 9.611930E-4
40.084000, 9.436654E-2, 8.321071E-3
40.085000, 2.894214E-1, 2.683825E-3
40.086000, 1.791815E-2, 6.802366E-3
40.087000, 6.697756E-2, 1.266127E-2
40.088000, 9.149327E-2, 8.496375E-3
40.089000, 1.057381E-1, 6.028054E-3
40.090000, 1.135464E-1, 4.718058E-3
40.091000, 8.398407E-2, 5.017920E-3
40.092000, 2.860951E-2, 3.095811E-3
40.093000, 1.353755E-1, 1.499416E-3
40.094000, 1.568322E-1, 8.453972E-3
, , 
40.095000, 1.427752E-1, 1.998478E-3
40.096000, 2.303330E-1, 7.196827E-4
40.097000, 1.521240E-1, 3.033284E-4
40.098000, 5.828106E-3, 9.749905E-3
40.099000, 1.947528E-2, 1.146258E-3
40.100000, 1.062561E-1, 2.516566E-4
40.101000, 1.291404E-1, 4.430133E-4
40.102000, 1.736762E-1, 9.613371E-3
40.103000, 1.184885E-1, 1.510669E-3
40.104000, 2.837067E-1, 7.851654E-3
40.105000, 2.504187E-1, 5.563848E-3
40.106000, 8.582178E-2, 5.038024E-3
40.107000, 5.393876E-2, 4.810372E-3
40.108000, 2.231350E-2, 2.973035E-3
40.109000, 3.306836E-2, 1.437648E-3
40.110000, 1.167342E-1, 1.761513E-4
40.111000, 8.373939E-2, 9.489432E-3
40.112000, 5.979126E-2, 1.208209E-3
40.113000, 1.001324E-1, 1.362123E-4
40.114000, 9.796487E-2, 9.365466E-3
40.115000, 7.347546E-2, 1.471661E-3
40.116000, 2.087819E-1, 8.135040E-3
40.117000, 2.652026E-1, 6.051204E-3
40.118000, 1.640874E-1, 4.384770E-3
40.119000, 4.845791E-2, 3.057091E-3
40.120000, 2.089526E-2, 6.693943E-3
40.121000, 7.119088E-2, 4.750443E-3
40.122000, 7.069145E-2, 3.101459E-3
40.123000, 1.286087E-1, 1.720363E-3
40.124000, 1.562615E-1, 5.816978E-4
40.125000, 1.169523E-1, 3.388027E-4
40.126000, 9.057688E-2, 9.715275E-3
40.127000, 2.539559E-1, 7.427593E-3
, , 
40.128000, 2.089795E-2, 3.188308E-3
40.129000, 3.646100E-2, 6.632099E-3
40.130000, 2.901234E-2, 4.753288E-3
40.131000, 4.849081E-2, 5.487379E-3
40.132000, 6.898061E-2, 4.676037E-3
40.133000, 4.951355E-2, 5.541645E-3
40.134000, 1.433498E-2, 4.008613E-3
40.135000, 2.479826E-2, 5.934137E-3
40.136000, 1.162863E-1, 4.482885E-3
40.137000, 3.084738E-2, 3.129025E-3
40.138000, 2.342948E-3, 6.653572E-3
40.139000, 1.397711E-1, 3.905722E-3
40.140000, 1.837192E-1, 5.973672E-3
40.141000, 2.061870E-1, 4.495609E-3
40.142000, 1.177095E-1, 3.183914E-3
40.143000, 2.262138E-1, 6.565640E-3
40.144000, 2.692027E-1, 4.632539E-3
40.145000, 3.690718E-2, 5.647656E-3
40.146000, 4.598859E-2, 4.489254E-3
40.147000, 1.036534E-1, 2.907475E-3
40.148000, 1.539643E-1, 1.595223E-3
40.149000, 5.192071E-2, 5.252660E-4
40.150000, 1.989369E-1, 8.979268E-3
40.151000, 2.248707E-1, 1.850266E-3
40.152000, 8.632743E-2, 8.825631E-4
40.153000, 7.219694E-2, 8.540698E-3
40.154000, 1.963696E-1, 2.350843E-3
40.155000, 3.637996E-2, 1.427586E-3
40.156000, 2.474608E-1, 7.967095E-3
40.157000, 2.249259E-1, 2.938831E-3
40.158000, 2.246695E-1, 6.633649E-3
40.159000, 7.496809E-2, 4.104543E-3
40.160000, 3.493069E-1, 5.625450E-3
, , 
40.161000, 4.228019E-2, 4.965567E-3
40.162000, 1.113902E-1, 4.901198E-3
40.163000, 1.387775E-1, 5.563463E-3
40.164000, 1.080372E-1, 4.419283E-3
40.165000, 3.186643E-1, 1.459073E-2
40.166000, 7.550437E-2, 1.672500E-3
40.167000, 7.636876E-3, 7.720849E-3
40.168000, 1.077883E-2, 3.169558E-3
40.169000, 2.426577E-3, 6.431879E-3
40.170000, 7.243618E-2, 4.384009E-3
40.171000, 5.876402E-2, 5.981251E-3
40.172000, 1.013933E-1, 4.554255E-3
40.173000, 9.122015E-2, 5.318921E-3
40.174000, 1.555854E-2, 5.136043E-3
40.175000, 3.999398E-2, 4.857997E-3
40.176000, 9.913793E-2, 5.489495E-3
40.177000, 1.576874E-2, 4.051759E-3
40.178000, 6.709300E-2, 5.825471E-3
40.179000, 3.596291E-3, 4.631712E-3
40.180000, 1.677076E-1, 3.296740E-3
40.181000, 7.089060E-2, 6.484484E-3
40.182000, 3.671470E-2, 4.062102E-3
40.183000, 1.732005E-1, 2.810078E-3
40.184000, 3.807750E-2, 6.894512E-3
40.185000, 1.850718E-2, 3.722535E-3
40.186000, 5.065713E-2, 2.534950E-3
40.187000, 3.022308E-3, 7.111064E-3
40.188000, 7.398644E-2, 3.558868E-3
40.189000, 5.665028E-2, 6.232396E-3
40.190000, 6.248712E-2, 4.345397E-3
40.191000, 2.809564E-1, 5.886128E-3
40.192000, 1.396262E-1, 4.300437E-3
40.193000, 1.776264E-1, 5.883112E-3
, , 
40.194000, 8.197229E-2, 4.307691E-3
40.195000, 5.943454E-2, 5.683266E-3
40.196000, 2.688846E-2, 4.681892E-3
40.197000, 6.992332E-2, 5.376652E-3
40.198000, 7.770406E-2, 3.722068E-3
40.199000, 2.943897E-2, 6.309338E-3
40.200000, 1.679403E-1, 4.603491E-3
40.201000, 1.225067E-1, 5.497967E-3
40.202000, 1.019405E-1, 4.774880E-3
40.203000, 8.240426E-2, 5.359463E-3
40.204000, 3.981011E-2, 4.885272E-3
40.205000, 2.110222E-1, 3.378176E-3
40.206000, 1.904094E-1, 6.539035E-3
40.207000, 2.564298E-2, 3.903685E-3
40.208000, 5.893673E-1, 2.576097E-3
40.209000, 1.642979E-1, 7.179382E-3
40.210000, 4.579426E-2, 3.408038E-3
40.211000, 1.956458E-1, 2.208892E-3
40.212000, 1.562317E-1, 1.217462E-3
40.213000, 9.755969E-3, 4.123225E-4
40.214000, 3.472456E-2, 8.877864E-3
40.215000, 2.082172E-2, 2.120827E-3
40.216000, 8.674698E-3, 7.368960E-3
40.217000, 1.349491E-2, 5.207758E-3
40.218000, 5.024177E-1, 5.270932E-3
40.219000, 2.861414E-1, 4.695064E-3
40.220000, 1.007189E-1, 2.967958E-3
40.221000, 1.776082E-1, 7.117041E-3
40.222000, 5.326402E-2, 5.447081E-3
40.223000, 4.620763E-2, 4.016186E-3
40.224000, 3.265216E-2, 2.802620E-3
40.225000, 1.584474E-1, 1.785732E-3
40.226000, 7.814805E-2, 7.705113E-3
, , 
40.227000, 8.485498E-3, 5.546433E-3
40.228000, 4.471571E-2, 3.722013E-3
40.229000, 4.246561E-4, 6.450750E-3
40.230000, 6.954418E-3, 3.791164E-3
40.231000, 6.655802E-2, 2.310925E-3
40.232000, 6.552613E-2, 7.555197E-3
40.233000, 6.691745E-3, 2.957868E-3
40.234000, 1.015963E-1, 1.715354E-3
40.235000, 1.909073E-1, 7.066603E-4
40.236000, 1.242441E-1, 8.745171E-3
40.237000, 1.303205E-1, 2.128553E-3
40.238000, 2.228704E-1, 1.196684E-3
40.239000, 8.128446E-2, 4.522173E-4
40.240000, 1.146126E-1, 1.742929E-2
40.241000, 5.548878E-2, 5.117413E-3
40.242000, 7.929580E-2, 3.856320E-3
40.243000, 9.213078E-2, 5.852952E-3
40.244000, 1.723043E-1, 4.761047E-3
40.245000, 3.542853E-2, 3.569786E-3
40.246000, 7.431050E-2, 6.082335E-3
40.247000, 2.198556E-2, 4.577672E-3
40.248000, 5.707594E-2, 3.422714E-3
40.249000, 1.547976E-1, 6.201470E-3
40.250000, 7.054454E-2, 1.313040E-2
40.251000, 1.010134E-1, 8.151732E-3
40.252000, 2.465602E-1, 5.799721E-3
40.253000, 3.633549E-2, 4.838980E-3
40.254000, 1.521068E-1, 4.994950E-3
40.255000, 1.246021E-1, 5.490115E-3
40.256000, 3.240112E-3, 4.168611E-3
40.257000, 7.656196E-2, 3.038605E-3
40.258000, 7.072269E-2, 2.082297E-3
40.259000, 1.186159E-2, 1.282852E-3
, , 
40.260000, 2.125034E-2, 8.026684E-3
40.261000, 2.734304E-2, 5.719290E-3
40.262000, 4.799909E-2, 3.775371E-3
40.263000, 8.774712E-3, 2.160148E-3
40.264000, 1.468050E-2, 7.810520E-3
40.265000, 9.461814E-3, 2.625031E-3
40.266000, 9.163363E-2, 1.328799E-3
40.267000, 6.822868E-2, 8.363933E-3
40.268000, 2.183468E-2, 2.311100E-3
