Time (s), Percentage Displayed
238.821212, 9.986499
238.857339, 9.986499
238.890439, 10.211821
238.923527, 10.218147
238.956606, 9.845661
238.989703, 10.058045
239.022789, 9.875987
239.055876, 9.930853
239.088966, 9.929560
239.122053, 9.601573
239.155143, 9.780934
239.187227, 10.078172
239.221319, 9.481399
239.254418, 9.677613
239.287490, 9.603336
239.320578, 9.793088
239.353656, 9.793088
239.386758, 9.804708
239.419845, 9.665076
239.452890, 9.665076
239.486008, 9.874442
239.520095, 9.874442
239.553190, 9.598711
239.585269, 9.721296
239.618374, 9.583907
239.651445, 9.583907
239.685535, 9.108278
239.718639, 9.333732
239.752726, 9.175551
239.786822, 9.385146
239.819897, 9.414590
239.852988, 9.093502
239.887079, 8.713595
239.921179, 8.713595
239.953257, 9.100679
239.986309, 9.076127
240.019431, 8.629086
240.052528, 8.991652
240.085602, 8.991652
240.118671, 9.486643
240.151778, 9.423159
240.184879, 9.681126
240.218967, 9.904943
240.252060, 9.694262
240.285150, 9.508210
240.317220, 9.508210
240.350275, 9.566896
240.384401, 10.060559
240.417487, 10.060559
240.450548, 9.588971
240.483673, 9.720902
240.516763, 10.271814
240.550822, 10.054276
240.583941, 9.726939
240.617028, 9.546154
240.650116, 9.984168
240.683203, 9.765618
240.716290, 9.505393
240.750366, 9.930258
240.784462, 9.856634
240.817518, 9.958737
240.850633, 9.903422
240.883694, 9.790217
240.916809, 9.984031
240.949905, 10.107476
240.982991, 10.246805
241.016047, 9.939993
241.049134, 9.843469
241.081219, 9.822322
241.114306, 9.937561
241.148399, 9.668531
241.181517, 9.868806
241.214574, 10.099910
241.247661, 9.770602
241.280749, 9.887066
241.313864, 9.855491
241.346925, 9.721051
241.380046, 9.373785
241.413126, 9.819457
241.446189, 9.623225
241.478307, 9.328035
241.511364, 9.631609
241.544451, 9.560294
241.577574, 9.680486
241.611657, 9.625901
241.645747, 9.850539
241.678834, 10.015540
241.712931, 9.750365
241.746021, 9.312231
241.780107, 9.661341
241.813165, 9.718218
241.845250, 9.766466
241.878346, 9.712293
241.911445, 9.445122
241.944541, 9.566424
241.978622, 9.581515
242.011741, 9.571860
242.045814, 9.497442
242.079873, 9.349721
242.112989, 9.560432
242.147052, 9.344541
242.180140, 9.079992
242.212226, 8.931460
242.245314, 9.471439
242.279431, 9.596480
242.312493, 9.062386
242.345582, 9.032418
242.378668, 9.443863
242.411790, 9.875286
242.444845, 9.572248
242.478966, 9.548539
242.512023, 9.751619
242.545138, 9.857169
242.577228, 9.840655
242.610318, 9.553356
242.643403, 9.846448
242.676593, 9.946803
242.709655, 9.965600
242.742774, 9.752929
242.775860, 9.350146
242.808931, 9.908453
242.842059, 9.907331
242.875095, 9.669903
242.908183, 9.263436
242.940267, 9.668370
242.973371, 9.060411
243.006444, 9.060411
243.039531, 9.325952
243.072655, 9.460359
243.105708, 9.558210
243.139799, 9.019088
243.172885, 9.364131
243.205973, 9.452209
243.239093, 9.226331
243.272180, 9.522161
243.305281, 9.539396
243.339416, 9.541319
243.372552, 9.654618
243.405640, 9.576266
243.438726, 10.193410
243.471817, 9.960698
243.504903, 9.262443
243.538953, 9.290561
243.572041, 9.374769
243.606158, 9.636537
243.638258, 9.191639
243.671345, 9.072680
243.704438, 9.440652
243.737521, 9.577537
243.770610, 8.893780
243.804701, 8.663129
243.837787, 8.975574
243.870874, 9.142604
243.903966, 8.878718
243.937050, 8.349118
243.970142, 8.425044
244.003229, 8.798989
244.036315, 8.606180
244.069365, 8.606180
244.102452, 8.430895
244.136543, 8.430895
244.169656, 8.616915
244.202744, 8.893972
244.235831, 8.286183
244.268894, 8.286183
244.302023, 8.688235
244.335101, 8.688235
244.368198, 8.550257
244.401271, 8.550257
244.434335, 8.499462
244.467422, 8.890839
244.500509, 9.021784
244.533624, 8.813817
244.566711, 8.947433
244.599804, 8.702921
244.633895, 8.912428
244.666953, 8.875717
244.700079, 9.093666
244.733129, 9.093666
244.765253, 9.301080
244.798303, 9.301080
244.831420, 9.145822
244.864508, 9.228117
244.897566, 9.389903
244.930653, 9.106800
244.963741, 9.257572
244.996870, 9.112892
245.029948, 9.112892
245.063046, 9.346001
245.096093, 9.346001
245.128220, 10.046175
245.161268, 10.046175
245.194353, 9.463807
245.227479, 9.463807
245.261563, 9.967206
245.294651, 9.967206
245.327751, 9.801261
245.360828, 9.801261
245.393926, 10.101055
245.427000, 10.101055
245.460101, 9.453787
245.493151, 9.453787
245.525240, 10.044298
245.558322, 10.044298
245.591451, 9.696992
245.624498, 9.696992
245.657627, 10.405809
245.690704, 10.405809
245.723788, 9.964880
245.756880, 9.964880
245.789978, 10.672081
245.823026, 10.952338
245.856150, 10.952338
245.888239, 10.940627
245.921327, 11.355510
245.954416, 11.423429
245.987489, 11.423429
246.020591, 11.281488
246.053638, 11.431862
246.086764, 11.431862
246.119854, 11.022040
246.153906, 11.022040
246.188034, 10.783229
246.221110, 10.783229
246.254170, 10.330259
246.286258, 10.330259
246.319377, 10.169139
246.352441, 10.169139
246.385561, 9.554926
246.418643, 9.554926
246.451738, 9.945154
246.484800, 9.689815
246.517874, 9.689815
246.550960, 9.443846
246.584047, 9.443846
246.616277, 9.705031
246.649359, 9.705031
246.682458, 9.788699
246.715536, 9.788699
246.748635, 9.858117
246.782714, 9.858117
246.815806, 9.798662
246.848898, 9.905725
246.881947, 9.940930
246.915065, 9.940930
246.948156, 9.564523
246.981252, 9.483017
247.015331, 9.483017
247.048395, 9.415747
247.082521, 9.395476
247.115582, 9.238967
247.148695, 9.589206
247.181775, 9.637040
247.214832, 9.637040
247.247917, 9.559627
247.281006, 9.559627
247.314095, 9.511423
247.347183, 9.511423
247.379273, 9.607854
247.412355, 9.607854
247.445446, 9.506258
247.479574, 9.421530
247.512663, 9.704490
247.545743, 9.704490
247.578799, 9.756953
247.611929, 9.737579
247.645016, 9.493278
247.679066, 9.488637
247.712187, 9.622131
247.744240, 9.520356
247.777326, 9.520356
247.811476, 9.187138
247.845515, 9.232415
247.878595, 9.545627
247.911683, 9.399633
247.944790, 9.553801
247.977860, 9.690240
248.010948, 9.936946
248.044037, 9.985737
248.077150, 9.962260
248.109209, 9.868795
248.143331, 10.290663
248.176388, 9.893546
248.209514, 9.986681
248.242606, 10.175721
248.276693, 10.267045
248.309783, 10.302956
248.342871, 10.144319
248.375979, 10.251389
248.409062, 10.572530
248.442134, 10.438050
248.474218, 10.275385
248.507333, 10.287536
248.541435, 9.933868
248.574516, 10.254381
248.607606, 10.027697
248.640662, 9.840447
248.673776, 10.087327
248.707865, 9.993250
248.740950, 10.034602
248.775018, 10.035226
248.809140, 10.173365
248.841225, 10.634356
248.875334, 10.308214
248.909406, 10.133010
248.942480, 9.796802
248.975550, 9.891742
249.009673, 10.178038
249.042761, 10.399936
249.075848, 10.176786
249.108940, 9.957889
249.142996, 10.087041
249.176084, 9.877900
249.209199, 9.844548
249.243294, 9.624697
249.276353, 9.498702
249.309439, 9.625815
249.342561, 9.486594
249.375620, 9.302980
249.408711, 9.336512
249.442820, 9.621363
249.475884, 9.679493
249.508973, 9.583860
249.542058, 9.206232
249.575145, 9.496042
249.607255, 9.769226
249.640345, 9.511135
249.673405, 9.441021
249.706494, 9.657418
249.739608, 9.990365
249.772698, 9.932642
249.805789, 9.633036
249.838876, 9.815394
249.871962, 10.184286
249.905052, 10.184286
249.938142, 10.167715
249.970195, 9.898020
250.003281, 9.898020
250.036383, 9.995365
250.069490, 9.995365
250.103581, 9.956525
250.137673, 9.770856
250.170754, 9.702114
250.203815, 9.884753
250.236938, 10.146669
250.269991, 9.995536
250.303107, 10.167647
250.335198, 10.073704
250.368285, 10.080568
250.401340, 9.905831
250.435462, 9.615446
250.468574, 9.513277
250.501681, 9.354916
250.534695, 9.414326
250.567810, 9.375999
250.600871, 9.537957
250.633959, 9.437130
