Time (s), Percentage Displayed
167.755876, 11.110152
167.808001, 11.110152
167.841089, 10.995485
167.873202, 11.319442
167.907307, 10.992242
167.940387, 11.519029
167.973481, 11.485412
168.006569, 11.715424
168.039655, 11.209446
168.072744, 11.197075
168.105833, 10.931820
168.138880, 10.931820
168.172971, 11.420853
168.206099, 10.883860
168.239189, 10.666365
168.271233, 10.666365
168.304361, 12.080950
168.337447, 11.930960
168.370537, 11.766645
168.403624, 11.795027
168.436701, 11.795027
168.469800, 11.923039
168.502887, 11.385265
168.535974, 11.766605
168.569065, 11.855444
168.602152, 11.736338
168.635240, 11.169410
168.669330, 11.519693
168.702405, 11.519693
168.735506, 11.749023
168.768585, 10.754242
168.802676, 10.770527
168.835773, 10.929440
168.868820, 10.929440
168.901953, 10.810462
168.935038, 10.738594
168.968127, 10.396720
169.000201, 10.396720
169.033298, 10.533923
169.066388, 10.663409
169.099466, 10.625402
169.132562, 10.810804
169.165651, 10.369458
169.199742, 10.691785
169.232819, 10.691785
169.265917, 10.463462
169.298966, 10.469749
169.332084, 10.200331
169.365175, 9.808596
169.397266, 10.151028
169.430353, 10.090212
169.463443, 10.101814
169.496529, 10.206678
169.529619, 9.853781
169.563710, 9.825585
169.596798, 10.808931
169.629884, 10.817114
169.662974, 10.999172
169.696061, 10.433072
169.729120, 11.463570
169.761241, 11.688205
169.794322, 11.543822
169.827410, 11.561909
169.861459, 12.054931
169.894601, 12.037862
169.927674, 11.919774
169.960764, 11.855796
169.993853, 12.145134
170.026940, 12.426284
170.060028, 12.330549
170.093116, 12.087273
170.125201, 12.071024
170.158280, 12.157607
170.191337, 12.157607
170.225430, 12.300839
170.258555, 11.961830
170.291602, 11.961830
170.324723, 11.927042
170.357807, 11.834950
170.390899, 11.839270
170.423977, 11.856065
170.457043, 12.319606
170.490171, 12.274454
170.522259, 11.957723
170.555346, 12.044436
170.588432, 11.796003
170.621522, 11.746651
170.654617, 11.988330
170.687688, 11.988330
170.720778, 11.433794
170.753874, 11.618758
170.786920, 11.935269
170.820047, 11.792772
170.853137, 11.942378
170.886224, 11.941434
170.919300, 11.740998
170.952391, 11.651836
170.985476, 11.651836
171.018536, 11.488710
171.051666, 11.371919
171.084754, 11.157720
171.117840, 11.092507
171.150887, 11.183673
171.185010, 11.033262
171.218065, 11.033262
171.251154, 10.679323
171.283271, 10.679323
171.316370, 10.978766
171.349414, 10.634637
171.382503, 10.634637
171.415618, 10.910691
171.448707, 11.068990
171.481768, 10.826507
171.514854, 10.826507
171.547975, 11.220645
171.582075, 11.330255
171.615162, 11.052199
171.648251, 10.764177
171.681339, 11.251450
171.714428, 11.248292
171.747515, 10.912314
171.780602, 11.026804
171.814694, 11.351927
171.848743, 11.180594
171.881874, 11.038755
171.914972, 11.841659
171.948006, 11.822145
171.981094, 11.825745
172.013211, 11.948559
172.046312, 12.136558
172.079389, 12.136558
172.112486, 12.029158
172.145555, 11.778189
172.179664, 11.613594
172.212750, 11.614060
172.245804, 11.994452
172.278887, 11.527529
172.311992, 11.483819
172.345075, 11.573263
172.378150, 11.429717
172.411239, 10.583670
172.445331, 10.908821
172.478418, 11.059507
172.511505, 10.525606
172.544593, 10.255512
172.577679, 10.516725
172.610768, 11.126392
172.643856, 11.140823
172.677948, 10.862224
172.711036, 11.432461
172.744151, 11.745910
172.776210, 11.844799
172.809327, 11.636706
172.842383, 11.852778
172.875473, 12.336180
172.908559, 12.366323
172.941654, 12.370842
172.974762, 12.064896
173.007848, 12.386670
173.040913, 12.175798
173.074031, 12.451177
173.107118, 11.758776
173.140175, 12.096201
173.172261, 12.317148
173.205368, 12.246977
173.238467, 11.862401
173.271554, 11.617630
173.305650, 11.737592
173.338734, 12.018789
173.371790, 11.832381
173.405911, 11.838841
173.439001, 11.698226
173.473091, 12.179780
173.506151, 12.446718
173.538263, 12.579856
173.572324, 12.472774
173.605412, 12.388524
173.638500, 12.164885
173.671590, 12.448925
173.704729, 11.966569
173.737795, 11.944863
173.770886, 11.993472
173.803971, 12.261898
173.837059, 11.946253
173.870115, 11.506775
173.902225, 11.843170
173.936323, 11.788160
173.969379, 11.521557
174.002469, 10.947496
174.036590, 10.881664
174.070649, 10.911775
174.103737, 11.180571
174.136827, 11.167233
174.169914, 10.818836
174.204032, 11.281492
174.237091, 10.923671
174.269210, 10.835153
174.303293, 11.233374
174.336355, 11.348706
174.369480, 11.214040
174.402566, 10.988013
174.435650, 10.619200
174.468735, 11.037712
174.501827, 11.241350
174.534885, 10.966914
174.567972, 11.439693
174.601058, 11.637161
174.634174, 11.550601
174.666234, 12.125641
174.699322, 12.305632
174.732442, 12.747515
174.766501, 13.531770
174.799619, 13.146229
174.832716, 13.546889
174.865792, 13.546889
174.898850, 13.409406
174.931974, 13.766202
174.965059, 13.766202
174.998116, 13.541118
175.030200, 13.541118
175.063319, 13.526192
175.096375, 13.215962
175.129463, 13.287142
175.162581, 13.032076
175.195674, 12.734010
175.228757, 12.757229
175.261816, 11.961064
175.295948, 11.125950
175.329022, 11.125950
175.362114, 11.794160
175.395171, 11.794160
175.427255, 11.642252
175.460375, 11.480066
175.493460, 11.480066
175.527564, 11.813802
175.560650, 12.089423
175.593740, 11.993505
175.626800, 11.993505
175.659907, 11.889135
175.692989, 11.842104
175.726049, 12.117617
175.760142, 11.625707
175.793260, 12.347848
175.826358, 12.353832
175.859448, 11.688807
175.892534, 11.193491
175.925622, 11.252097
175.958707, 11.744837
175.991798, 11.163713
176.024889, 10.778523
176.057973, 10.628543
176.091061, 11.188870
176.124149, 11.173153
176.156237, 10.735751
176.189322, 10.721933
176.223479, 10.886052
176.257586, 11.597515
176.290663, 11.597515
176.324790, 11.652866
176.357883, 11.896963
176.390973, 12.422209
176.424065, 11.948063
176.457195, 11.335929
176.490284, 12.065805
176.523332, 12.065805
176.556460, 12.246204
176.589506, 12.246204
176.622636, 12.092834
176.655723, 12.629910
176.688797, 12.629910
176.721896, 12.340280
176.754948, 12.340280
176.788036, 12.154356
176.821154, 12.154356
176.853247, 11.860545
176.886338, 11.930273
176.919426, 12.138079
176.952499, 12.138079
176.985593, 12.145322
177.018690, 12.070047
177.051779, 12.190319
177.084824, 12.190319
177.117955, 12.346233
177.151042, 12.088908
177.184130, 12.170327
177.217218, 12.576791
177.250265, 12.576791
177.283394, 12.558626
177.316481, 12.746709
177.349557, 12.911127
177.382615, 12.911127
177.415743, 13.185778
177.449833, 13.336237
177.482923, 13.400774
177.517013, 13.224882
177.550102, 13.085178
177.583189, 13.661334
177.615273, 13.376429
177.649350, 13.217428
177.682452, 13.218864
177.716504, 13.326644
177.749591, 13.326644
177.783682, 13.120567
177.816801, 13.120567
177.849859, 13.047372
177.882945, 12.851454
177.916034, 12.851454
177.949153, 12.478547
177.981249, 12.419276
178.015339, 12.437954
178.048427, 12.557430
178.081515, 12.358076
178.114604, 12.328198
178.147666, 12.306231
178.180738, 12.706092
178.213868, 12.828490
