Time (s), Percentage Displayed
203.715079, 7.042253
203.761235, 7.042253
203.794322, 7.514952
203.827404, 7.609302
203.860470, 7.532849
203.893587, 7.566881
203.927675, 7.473774
203.961783, 7.543744
203.994843, 7.832852
204.028940, 7.914208
204.062035, 8.016339
204.095117, 8.091571
204.128180, 8.085888
204.161288, 8.412648
204.195356, 8.375531
204.228444, 8.485362
204.261532, 8.821079
204.295650, 8.408760
204.328710, 8.338125
204.361826, 8.514068
204.395916, 8.473553
204.430006, 8.694201
204.464097, 8.753021
204.497186, 8.870685
204.529271, 8.519282
204.563334, 8.396116
204.596429, 8.220368
204.629537, 8.320998
204.662627, 8.094633
204.696689, 7.982032
204.729808, 7.856380
204.762898, 7.856380
204.796973, 8.144456
204.830042, 7.829200
204.863174, 7.869643
204.896261, 7.470780
204.929348, 7.589192
204.962436, 7.303999
204.995526, 7.197624
205.028617, 7.483444
205.062704, 7.387661
205.095792, 7.370695
205.128884, 7.518437
205.161968, 7.334341
205.195055, 7.268345
205.228145, 7.184064
205.261230, 7.322326
205.294305, 7.359884
205.327366, 7.114410
205.361498, 7.034619
205.394576, 7.034619
205.427664, 7.053828
205.460759, 7.130952
205.494853, 7.115611
205.527940, 7.242241
205.560989, 7.564937
205.594121, 7.751296
205.627166, 7.539528
205.659247, 7.539528
205.692382, 7.684286
205.726426, 7.684286
205.760561, 7.489721
205.794641, 7.489721
205.827721, 8.284402
205.860790, 8.284402
205.894920, 8.021341
205.927994, 8.021341
205.961055, 7.945628
205.995187, 8.131417
206.027258, 8.131417
206.061363, 7.756883
206.094434, 7.756883
206.128506, 7.510725
206.161626, 7.826365
206.194703, 7.826365
206.227796, 7.681654
206.260882, 7.681654
206.294975, 7.697217
206.328062, 7.202791
206.361179, 7.382639
206.393235, 7.382639
206.426365, 7.769065
206.459442, 7.769065
206.492514, 7.553421
206.525629, 7.134518
206.558707, 7.134518
206.591763, 7.654424
206.624891, 7.777636
206.658982, 7.498561
206.692045, 7.562291
206.726162, 7.235574
206.758204, 7.235574
206.792296, 7.408792
206.825428, 7.419994
206.858501, 7.419994
206.891561, 6.648181
206.924679, 6.749815
206.957763, 6.749815
206.990825, 7.291835
207.023953, 7.377231
207.058002, 7.335913
207.091132, 6.974977
207.125180, 7.347797
207.158273, 7.041278
207.192359, 7.336018
207.225447, 7.378955
207.258535, 7.590957
207.291627, 7.558064
207.324711, 7.497758
207.357831, 7.720677
207.390887, 8.018173
207.423974, 8.049053
207.457070, 8.016620
207.490151, 7.891481
207.522237, 8.020660
207.555326, 7.889690
207.588413, 8.064175
207.621501, 7.798614
207.654588, 7.798614
207.687676, 8.172215
207.721805, 7.770550
207.754891, 7.754788
207.787982, 8.013812
207.821030, 8.059074
207.854118, 7.873886
207.886233, 7.750605
207.919291, 7.687701
207.952411, 7.976300
207.985468, 8.072485
208.018555, 7.919424
208.051679, 7.910649
208.084733, 7.862994
208.117819, 8.130701
208.150908, 8.393557
208.184027, 8.393557
208.217084, 8.342146
208.250172, 8.342762
208.282257, 8.258956
208.315345, 8.258956
208.348435, 8.379782
208.381521, 8.467037
208.414637, 8.529011
208.447728, 8.832252
208.481819, 8.832252
208.515915, 8.832252
208.549999, 8.832252
208.583085, 8.908124
208.616145, 8.908124
208.648261, 8.908124
208.681349, 8.908124
208.714437, 8.702064
208.747493, 8.702064
208.780581, 8.702064
208.813699, 8.623274
208.846788, 8.623274
208.880879, 8.623274
208.913935, 8.841482
208.948056, 9.090973
208.981146, 9.090973
209.013231, 9.090973
209.047296, 9.090973
209.080414, 8.909035
209.113498, 8.909035
209.146586, 8.342207
209.179674, 8.342207
209.213764, 8.342207
209.246850, 8.342207
209.279908, 8.440116
209.312998, 8.440116
209.346120, 8.736593
209.378202, 8.736593
209.411290, 8.887562
209.444365, 8.887562
209.477435, 8.887562
