Time (s), Percentage Displayed
73.683042, 14.004125
73.716162, 13.217523
73.748207, 13.117503
73.781325, 13.110637
73.815387, 13.523854
73.848473, 13.479712
73.881562, 13.442328
73.914650, 13.719308
73.947767, 13.956078
73.980831, 13.501347
74.013943, 13.870967
74.047029, 13.371230
74.080116, 13.935594
74.112202, 13.689004
74.145290, 13.848672
74.178350, 14.085852
74.211438, 14.268946
74.244555, 14.158951
74.277642, 14.388886
74.310731, 14.341603
74.344822, 14.012046
74.378913, 14.091888
74.413003, 14.573679
74.447094, 14.287890
74.480180, 14.645768
74.512266, 14.768516
74.546336, 14.748659
74.579447, 14.442015
74.612532, 15.120910
74.645622, 14.775793
74.678683, 14.966675
74.711804, 14.904578
74.744889, 15.277683
74.777972, 14.988956
74.811070, 14.695015
74.845155, 15.318077
74.877209, 15.499094
74.910326, 15.328425
74.943412, 15.598967
74.976502, 15.788159
75.009599, 14.944282
75.043691, 15.034785
75.076770, 15.102161
75.109829, 14.705425
75.143949, 14.504309
75.177048, 14.670863
75.210125, 14.699147
75.242220, 14.815685
75.275298, 15.056673
75.308387, 14.969289
75.342486, 14.764291
75.376573, 14.764291
75.409653, 14.826494
75.443755, 14.231801
75.476845, 14.274683
75.509931, 15.076412
75.543020, 15.172163
75.576110, 15.214879
75.608196, 15.184502
75.642287, 15.313461
75.675373, 15.729705
75.708459, 15.407652
75.741549, 16.011147
75.775631, 15.792810
75.808685, 15.896498
75.841774, 15.896059
75.874902, 16.049196
75.907990, 16.180068
75.941078, 15.963788
75.974165, 15.687014
76.006253, 15.444372
76.039338, 15.030284
76.072428, 15.023207
76.105515, 14.795803
76.138571, 14.774430
76.171692, 14.070989
76.204779, 14.330520
76.237866, 14.069144
76.270954, 13.844285
76.305037, 13.656829
76.338115, 13.656829
76.370219, 13.182742
76.403308, 12.868767
76.436395, 13.110734
76.469481, 13.513195
76.502571, 13.595277
76.535662, 13.530226
76.568746, 13.333374
76.601835, 14.055510
76.634910, 14.055510
76.669014, 14.299473
76.702102, 14.148141
76.735190, 14.011845
76.767274, 14.605284
76.800361, 14.641356
76.833453, 14.493160
76.866497, 14.582748
76.899589, 14.916111
76.932717, 14.762459
76.966806, 14.870060
76.999883, 14.870060
77.032973, 14.965205
77.066058, 15.092688
77.099143, 15.367802
77.132203, 15.374039
77.166325, 14.881165
77.199383, 14.836526
77.232471, 14.786023
77.266584, 14.074293
77.299681, 13.758816
77.332782, 13.811941
77.366869, 14.166019
77.399942, 13.817287
77.433006, 13.812643
77.466135, 13.981592
77.499222, 13.971525
77.533311, 14.180555
77.566377, 14.324453
77.599490, 14.035694
77.632577, 14.035633
77.665622, 14.048709
77.698733, 14.692334
77.732846, 13.896759
77.765934, 14.345555
77.800020, 15.187098
77.833098, 15.187098
77.866167, 14.376451
77.898290, 14.567849
77.932379, 14.569985
77.966451, 14.419680
78.000541, 14.088946
78.033631, 14.088946
78.066719, 14.019605
78.099786, 13.840192
78.132907, 13.768931
78.165952, 13.768931
78.199042, 13.950867
78.232138, 14.272818
78.264212, 14.272818
78.297336, 14.026060
78.331391, 13.877727
