	Minimum	Maximum	Mean	Std Dev	Mean%	Std Dev %
Wfm1	0.000003	3.345413	1.672708	1.471511	21.970444	19.327789
Wfm2	0.000000	0.022348	0.011174	0.007474	56.287366	37.647486
Wfm3	0.000000	0.021241	0.010621	0.006862	49.758581	32.147153
Wfm4	0.065999	7.458796	3.762397	2.267905	50.442507	30.405834
Wfm5	0.000000	0.013180	0.006590	0.004494	55.711375	37.994047
Wfm6	0.000001	0.023916	0.011959	0.007823	54.224521	35.471973
Wfm7	0.000001	0.071005	0.035503	0.021753	50.171445	30.739621
Wfm8	0.000000	0.011069	0.005535	0.003998	60.942826	44.024897
waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	7/26/2017  09:29:00.443566	7/26/2017  09:29:00.443566	7/26/2017  09:29:00.443566	7/26/2017  09:29:00.443566	7/26/2017  09:29:00.443566	7/26/2017  09:29:00.443566	7/26/2017  09:29:00.443566	7/26/2017  09:29:00.443566
delta t	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
7/26/2017  09:29:00.443566	5.569206E-3	3.464815E-4	2.818284E-4	1.514966E-1	1.405411E-4	5.903112E-4	1.407692E-3	9.654772E-5
7/26/2017  09:29:00.543566	3.526482E-2	2.193559E-3	1.883338E-3	9.921013E-1	9.203571E-4	3.564001E-3	9.407023E-3	4.436691E-4
7/26/2017  09:29:00.643566	9.957079E-2	6.540093E-3	5.777526E-3	2.993146E+0	2.587658E-3	9.837686E-3	2.878262E-2	8.233691E-4
7/26/2017  09:29:00.743566	1.628713E-1	1.238198E-2	1.111978E-2	5.607868E+0	4.153603E-3	1.680279E-2	5.414341E-2	8.736962E-4
7/26/2017  09:29:00.843566	1.595997E-1	1.679421E-2	1.558739E-2	7.424214E+0	4.353803E-3	2.028805E-2	7.093246E-2	9.034140E-4
7/26/2017  09:29:00.943566	6.521939E-2	1.713112E-2	1.723931E-2	7.454782E+0	3.522365E-3	1.850178E-2	6.902767E-2	1.421414E-3
7/26/2017  09:29:01.043566	6.649245E-2	1.299392E-2	1.520789E-2	5.896520E+0	3.129664E-3	1.302030E-2	5.118834E-2	2.234663E-3
7/26/2017  09:29:01.143566	1.468207E-1	6.515407E-3	9.944152E-3	3.739314E+0	3.744823E-3	7.280278E-3	2.874002E-2	2.691687E-3
7/26/2017  09:29:01.243566	1.285913E-1	8.504375E-4	3.509445E-3	1.925842E+0	4.337926E-3	3.913449E-3	1.196247E-2	2.233599E-3
7/26/2017  09:29:01.343566	3.869270E-2	2.067003E-3	1.441429E-3	8.265747E-1	3.573075E-3	2.592392E-3	3.812747E-3	8.403665E-4
7/26/2017  09:29:01.443566	5.569932E-2	2.389769E-3	3.410455E-3	2.657939E-1	1.342834E-3	8.790615E-4	6.052819E-4	8.384736E-4
7/26/2017  09:29:01.543566	1.039568E-1	1.538517E-3	2.821816E-3	1.324435E-1	1.092687E-3	2.791763E-3	2.703941E-3	2.078044E-3
7/26/2017  09:29:01.643566	9.961314E-2	1.134499E-3	1.515085E-3	6.247234E-1	2.267539E-3	7.269372E-3	8.079562E-3	2.524701E-3
7/26/2017  09:29:01.743566	6.524837E-2	1.922442E-3	1.363891E-3	1.241872E+0	1.850129E-3	9.756370E-3	1.401101E-2	2.184328E-3
7/26/2017  09:29:01.843566	2.337406E-2	3.251857E-3	2.805849E-3	1.870807E+0	9.090436E-4	8.855146E-3	1.826894E-2	1.503606E-3
7/26/2017  09:29:01.943566	1.500644E-2	4.075411E-3	4.697029E-3	2.391945E+0	7.871808E-4	6.203186E-3	2.064814E-2	1.078840E-3
7/26/2017  09:29:02.043566	4.579698E-2	4.278344E-3	5.750621E-3	2.761082E+0	1.629618E-3	4.686908E-3	2.282946E-2	9.895072E-4
7/26/2017  09:29:02.143566	6.839936E-2	4.491109E-3	5.914289E-3	3.008055E+0	2.403131E-3	5.540269E-3	2.594289E-2	7.563076E-4
7/26/2017  09:29:02.243566	8.485788E-2	4.985944E-3	6.009701E-3	3.189076E+0	2.538121E-3	7.564285E-3	2.928581E-2	5.158533E-5
7/26/2017  09:29:02.343566	9.640515E-2	5.752549E-3	6.411875E-3	3.342783E+0	2.448693E-3	8.819196E-3	3.139742E-2	1.202074E-3
7/26/2017  09:29:02.443566	1.009408E-1	7.087643E-3	6.734673E-3	3.476253E+0	2.424842E-3	8.618612E-3	3.160988E-2	1.771820E-3
7/26/2017  09:29:02.543566	9.497550E-2	8.934421E-3	6.577119E-3	3.576515E+0	2.311006E-3	7.830141E-3	3.070010E-2	9.604692E-4
7/26/2017  09:29:02.643566	7.924284E-2	1.025574E-2	6.075911E-3	3.629284E+0	2.168445E-3	7.537641E-3	3.004253E-2	1.116166E-3
7/26/2017  09:29:02.743566	6.646627E-2	1.002800E-2	5.718333E-3	3.630813E+0	2.498579E-3	7.757595E-3	3.017498E-2	3.471893E-3
7/26/2017  09:29:02.843566	8.408378E-2	8.537615E-3	5.987149E-3	3.588185E+0	3.470996E-3	7.767702E-3	3.090359E-2	4.827583E-3
7/26/2017  09:29:02.943566	1.599604E-1	7.032944E-3	7.084377E-3	3.512604E+0	4.249495E-3	7.399297E-3	3.180387E-2	4.397417E-3
7/26/2017  09:29:03.043566	2.948171E-1	6.291251E-3	8.559421E-3	3.413446E+0	3.922839E-3	7.046449E-3	3.196559E-2	2.489817E-3
7/26/2017  09:29:03.143566	4.474037E-1	6.104617E-3	9.353798E-3	3.296048E+0	2.776074E-3	6.754375E-3	3.071337E-2	1.499201E-4
7/26/2017  09:29:03.243566	5.510423E-1	6.107205E-3	8.734231E-3	3.162155E+0	2.049778E-3	6.230032E-3	2.859693E-2	1.799225E-3
7/26/2017  09:29:03.343566	5.506308E-1	6.403273E-3	7.345521E-3	3.011069E+0	2.720736E-3	5.260550E-3	2.686589E-2	2.907915E-3
7/26/2017  09:29:03.443566	4.323793E-1	6.807259E-3	6.547945E-3	2.841448E+0	4.526891E-3	4.133408E-3	2.621811E-2	2.748934E-3
7/26/2017  09:29:03.543566	2.255175E-1	6.169492E-3	6.421397E-3	2.654217E+0	6.261460E-3	3.928436E-3	2.599507E-2	1.397791E-3
7/26/2017  09:29:03.643566	2.442327E-2	3.868942E-3	5.627610E-3	2.453933E+0	6.835852E-3	5.441581E-3	2.466809E-2	3.036221E-4
7/26/2017  09:29:03.743566	2.875512E-1	1.360023E-3	3.651988E-3	2.246321E+0	5.711659E-3	7.804899E-3	2.155286E-2	1.659405E-3
7/26/2017  09:29:03.843566	5.489636E-1	6.370514E-4	1.773997E-3	2.034785E+0	3.079500E-3	9.310506E-3	1.748545E-2	2.499237E-3
7/26/2017  09:29:03.943566	7.689947E-1	1.881167E-3	1.198251E-3	1.820194E+0	2.830034E-5	9.319519E-3	1.384476E-2	2.559120E-3
7/26/2017  09:29:04.043566	8.665437E-1	3.777819E-3	1.627047E-3	1.603105E+0	2.455715E-3	8.308667E-3	1.155053E-2	1.604420E-3
7/26/2017  09:29:04.143566	7.787605E-1	5.239274E-3	2.201779E-3	1.384546E+0	3.868424E-3	6.449403E-3	1.027802E-2	8.369597E-5
7/26/2017  09:29:04.243566	5.397639E-1	5.834675E-3	2.627232E-3	1.165257E+0	4.544936E-3	3.306423E-3	8.608291E-3	1.072350E-3
7/26/2017  09:29:04.343566	2.760506E-1	5.180342E-3	2.895358E-3	9.459989E-1	4.343228E-3	7.186553E-4	5.592938E-3	1.205034E-3
7/26/2017  09:29:04.443566	1.100837E-1	2.975790E-3	2.727924E-3	7.287324E-1	2.741190E-3	3.587031E-3	1.794710E-3	3.972303E-4
7/26/2017  09:29:04.543566	6.915661E-2	2.033782E-4	1.893224E-3	5.163314E-1	1.361522E-4	3.438918E-3	1.241821E-3	6.468338E-4
7/26/2017  09:29:04.643566	8.826685E-2	2.776715E-3	7.482877E-4	3.110380E-1	1.851506E-3	8.805661E-4	2.285987E-3	1.096473E-3
7/26/2017  09:29:04.743566	8.654932E-2	3.361814E-3	7.635706E-5	1.137719E-1	1.909645E-3	1.406151E-3	1.390341E-3	7.108347E-4
7/26/2017  09:29:04.843566	2.914403E-2	2.133696E-3	2.680608E-4	7.557723E-2	2.662333E-4	1.190401E-3	2.211444E-6	1.410976E-4
7/26/2017  09:29:04.943566	7.178443E-2	5.322587E-4	7.762094E-4	2.577545E-1	1.689478E-3	1.334094E-3	1.441438E-4	1.077135E-4
7/26/2017  09:29:05.043566	1.923149E-1	2.252069E-4	6.579568E-4	4.331203E-1	2.549539E-3	3.983011E-3	2.775698E-3	5.498682E-4
7/26/2017  09:29:05.143566	3.170830E-1	2.967387E-4	5.431440E-4	6.004966E-1	1.985984E-3	4.930731E-3	6.706988E-3	8.752437E-4
7/26/2017  09:29:05.243566	4.304545E-1	1.838503E-3	2.428232E-3	7.578153E-1	9.498141E-4	4.240731E-3	9.761230E-3	6.674958E-4
7/26/2017  09:29:05.343566	5.118323E-1	3.279898E-3	3.912518E-3	9.039214E-1	5.194367E-4	3.168104E-3	1.073957E-2	6.058330E-5
7/26/2017  09:29:05.443566	5.503453E-1	3.265936E-3	4.045648E-3	1.039111E+0	7.330100E-4	2.522055E-3	1.006537E-2	1.023607E-3
7/26/2017  09:29:05.543566	5.541822E-1	1.841059E-3	2.935441E-3	1.164092E+0	8.806794E-4	2.066807E-3	9.015654E-3	2.129673E-3
7/26/2017  09:29:05.643566	5.429359E-1	8.189685E-4	1.754144E-3	1.278891E+0	7.320949E-4	1.655289E-3	8.858569E-3	3.557530E-3
7/26/2017  09:29:05.743566	5.333692E-1	1.785261E-3	1.630981E-3	1.382939E+0	8.018447E-4	1.954381E-3	1.028985E-2	4.825517E-3
7/26/2017  09:29:05.843566	5.165998E-1	4.343409E-3	2.602027E-3	1.476180E+0	1.366740E-3	3.236280E-3	1.289197E-2	4.753918E-3
7/26/2017  09:29:05.943566	4.421020E-1	6.834748E-3	3.830631E-3	1.559393E+0	1.871879E-3	4.525634E-3	1.524083E-2	2.944487E-3
7/26/2017  09:29:06.043566	2.536561E-1	8.356332E-3	4.384805E-3	1.632790E+0	1.438774E-3	4.763128E-3	1.607193E-2	4.406045E-4
7/26/2017  09:29:06.143566	4.029163E-2	8.940684E-3	3.723334E-3	1.695044E+0	3.341488E-5	4.142858E-3	1.545329E-2	1.269365E-3
7/26/2017  09:29:06.243566	3.524150E-1	8.113769E-3	2.201140E-3	1.744638E+0	1.582893E-3	3.533412E-3	1.469829E-2	1.715852E-3
7/26/2017  09:29:06.343566	5.862384E-1	5.366776E-3	1.135433E-3	1.781886E+0	2.183667E-3	2.899316E-3	1.492430E-2	1.774736E-3
7/26/2017  09:29:06.443566	7.110016E-1	1.579425E-3	1.779371E-3	1.809138E+0	1.381071E-3	1.532087E-3	1.596796E-2	2.209447E-3
7/26/2017  09:29:06.543566	7.742349E-1	1.330543E-3	3.899303E-3	1.828817E+0	3.842728E-4	1.061430E-4	1.711934E-2	2.329819E-3
7/26/2017  09:29:06.643566	8.601786E-1	1.699227E-3	5.833984E-3	1.841533E+0	1.542534E-3	2.633769E-4	1.786242E-2	8.859600E-4
7/26/2017  09:29:06.743566	1.023813E+0	5.323515E-4	6.482800E-3	1.846146E+0	8.806994E-4	1.927840E-3	1.753933E-2	1.884748E-3
7/26/2017  09:29:06.843566	1.233921E+0	3.398383E-3	6.154568E-3	1.841312E+0	6.211500E-4	5.079397E-3	1.565223E-2	4.199896E-3
7/26/2017  09:29:06.943566	1.375187E+0	4.711578E-3	5.294623E-3	1.827113E+0	7.766300E-4	7.126069E-3	1.285785E-2	5.024914E-3
7/26/2017  09:29:07.043566	1.324035E+0	4.225026E-3	4.008791E-3	1.804749E+0	1.154664E-3	7.690444E-3	1.098266E-2	4.866706E-3
7/26/2017  09:29:07.143566	4.811159E-4	4.219153E-4	3.195655E-4	1.513834E-1	6.492621E-5	4.771541E-4	1.483098E-3	1.660630E-5
7/26/2017  09:29:07.243566	2.736084E-3	2.536683E-3	2.054992E-3	9.913597E-1	5.386026E-4	2.898411E-3	9.448396E-3	1.087492E-4
7/26/2017  09:29:07.343566	6.187480E-3	7.080186E-3	6.104323E-3	2.991022E+0	1.912102E-3	7.982883E-3	2.768661E-2	2.903756E-4
7/26/2017  09:29:07.443566	3.069129E-3	1.240293E-2	1.136887E-2	5.604568E+0	3.863751E-3	1.343883E-2	5.042725E-2	3.677242E-4
