Time, Activation By Channel (% of MVC)
58.773000, 7.195862E-2, 1.398929E+0
58.774000, 1.025664E-1, 1.398929E+0
58.775000, 1.637820E-1, 1.398929E+0
58.776000, 7.195862E-2, 1.409125E+0
58.777000, 7.195862E-2, 1.398929E+0
58.778000, 8.216122E-2, 1.409125E+0
58.779000, 7.195862E-2, 1.398929E+0
58.780000, -9.662192E-3, 1.409125E+0
58.781000, 5.155342E-2, 1.398929E+0
58.782000, 1.074301E-2, 1.409125E+0
58.783000, 4.135082E-2, 1.398929E+0
58.784000, 6.175602E-2, 1.398929E+0
58.785000, 1.739846E-1, 1.409125E+0
58.786000, 1.025664E-1, 1.398929E+0
58.787000, 1.943898E-1, 1.398929E+0
58.788000, 2.556055E-1, 1.398929E+0
58.789000, 3.270237E-1, 1.398929E+0
58.790000, 2.045924E-1, 1.398929E+0
58.791000, -1.986479E-2, 1.398929E+0
58.792000, -1.422960E-1, 1.398929E+0
58.793000, 3.114822E-2, 1.409125E+0
58.794000, 8.216122E-2, 1.398929E+0
58.795000, 4.135082E-2, 1.409125E+0
58.796000, 5.404097E-4, 1.398929E+0
58.797000, 8.216122E-2, 1.409125E+0
58.798000, 4.135082E-2, 1.409125E+0
58.799000, 3.114822E-2, 1.398929E+0
58.800000, 2.094561E-2, 1.409125E+0
58.801000, 6.175602E-2, 1.398929E+0
58.802000, 1.739846E-1, 1.409125E+0
58.803000, 1.025664E-1, 1.409125E+0
58.804000, 1.074301E-2, 1.398929E+0
58.805000, 5.404097E-4, 1.398929E+0
, , 
58.806000, 1.127690E-1, 1.398929E+0
58.807000, 1.841872E-1, 1.409125E+0
58.808000, 7.195862E-2, 1.409125E+0
58.809000, -1.218908E-1, 1.398929E+0
58.810000, -3.006740E-2, 1.409125E+0
58.811000, 4.135082E-2, 1.398929E+0
58.812000, 7.195862E-2, 1.409125E+0
58.813000, 4.135082E-2, 1.409125E+0
58.814000, 5.155342E-2, 1.398929E+0
58.815000, 1.331742E-1, 1.398929E+0
58.816000, 1.637820E-1, 1.409125E+0
58.817000, 1.433768E-1, 1.409125E+0
58.818000, 2.556055E-1, 1.409125E+0
58.819000, 2.964159E-1, 1.409125E+0
58.820000, 2.352003E-1, 1.398929E+0
58.821000, -1.627012E-1, 1.409125E+0
58.822000, 1.127690E-1, 1.409125E+0
58.823000, 1.943898E-1, 1.398929E+0
58.824000, 1.943898E-1, 1.398929E+0
58.825000, -2.035116E-1, 1.398929E+0
58.826000, -8.108041E-2, 1.398929E+0
58.827000, 4.135082E-2, 1.409125E+0
58.828000, 5.155342E-2, 1.409125E+0
58.829000, 2.094561E-2, 1.398929E+0
58.830000, 2.094561E-2, 1.398929E+0
58.831000, 7.195862E-2, 1.398929E+0
58.832000, 1.025664E-1, 1.409125E+0
58.833000, 1.433768E-1, 1.409125E+0
58.834000, 1.127690E-1, 1.398929E+0
58.835000, 4.135082E-2, 1.409125E+0
58.836000, 8.216122E-2, 1.398929E+0
58.837000, 1.025664E-1, 1.409125E+0
58.838000, 9.236383E-2, 1.398929E+0
, , 
58.839000, 9.236383E-2, 1.398929E+0
58.840000, 6.175602E-2, 1.398929E+0
58.841000, -5.047260E-2, 1.409125E+0
58.842000, -3.006740E-2, 1.409125E+0
58.843000, 7.195862E-2, 1.409125E+0
58.844000, 1.025664E-1, 1.398929E+0
58.845000, 6.175602E-2, 1.398929E+0
58.846000, 3.114822E-2, 1.398929E+0
58.847000, 1.331742E-1, 1.409125E+0
58.848000, 1.433768E-1, 1.398929E+0
58.849000, 6.175602E-2, 1.398929E+0
58.850000, -1.986479E-2, 1.409125E+0
58.851000, 8.216122E-2, 1.398929E+0
58.852000, 1.331742E-1, 1.409125E+0
58.853000, 1.943898E-1, 1.398929E+0
58.854000, 1.943898E-1, 1.398929E+0
58.855000, 1.127690E-1, 1.398929E+0
58.856000, -5.047260E-2, 1.398929E+0
58.857000, -9.662192E-3, 1.409125E+0
58.858000, 3.114822E-2, 1.409125E+0
58.859000, 1.127690E-1, 1.398929E+0
58.860000, 1.025664E-1, 1.398929E+0
58.861000, 1.074301E-2, 1.398929E+0
58.862000, 8.216122E-2, 1.409125E+0
58.863000, 2.249977E-1, 1.409125E+0
58.864000, -9.662192E-3, 1.398929E+0
58.865000, -1.986479E-2, 1.409125E+0
58.866000, 4.135082E-2, 1.398929E+0
58.867000, 1.127690E-1, 1.409125E+0
58.868000, 8.216122E-2, 1.409125E+0
58.869000, 6.175602E-2, 1.398929E+0
58.870000, 1.331742E-1, 1.398929E+0
58.871000, 3.270237E-1, 1.398929E+0
, , 
58.872000, 2.454029E-1, 1.409125E+0
58.873000, -2.137142E-1, 1.409125E+0
58.874000, 5.404097E-4, 1.398929E+0
58.875000, 3.114822E-2, 1.398929E+0
58.876000, 5.404097E-4, 1.398929E+0
58.877000, 1.074301E-2, 1.409125E+0
58.878000, 6.175602E-2, 1.409125E+0
58.879000, 1.127690E-1, 1.398929E+0
58.880000, 9.236383E-2, 1.409125E+0
58.881000, 2.094561E-2, 1.409125E+0
58.882000, 5.155342E-2, 1.409125E+0
58.883000, 1.025664E-1, 1.409125E+0
58.884000, 1.739846E-1, 1.398929E+0
58.885000, 2.045924E-1, 1.398929E+0
58.886000, 1.535794E-1, 1.398929E+0
58.887000, -3.006740E-2, 1.409125E+0
58.888000, -1.320934E-1, 1.398929E+0
58.889000, -7.087780E-2, 1.398929E+0
58.890000, 7.195862E-2, 1.398929E+0
58.891000, 2.249977E-1, 1.398929E+0
58.892000, 1.739846E-1, 1.409125E+0
58.893000, 1.535794E-1, 1.398929E+0
58.894000, 9.236383E-2, 1.398929E+0
58.895000, -9.662192E-3, 1.398929E+0
58.896000, -1.014856E-1, 1.398929E+0
58.897000, -5.047260E-2, 1.409125E+0
58.898000, 9.236383E-2, 1.409125E+0
58.899000, 1.127690E-1, 1.398929E+0
58.900000, 6.175602E-2, 1.398929E+0
58.901000, -3.006740E-2, 1.409125E+0
58.902000, 1.229716E-1, 1.409125E+0
58.903000, 1.943898E-1, 1.409125E+0
58.904000, 1.637820E-1, 1.398929E+0
, , 
58.905000, 1.025664E-1, 1.398929E+0
58.906000, 9.236383E-2, 1.409125E+0
58.907000, -6.067520E-2, 1.409125E+0
58.908000, 1.433768E-1, 1.398929E+0
58.909000, 3.066185E-1, 1.398929E+0
58.910000, 2.352003E-1, 1.398929E+0
58.911000, -9.662192E-3, 1.398929E+0
58.912000, 5.155342E-2, 1.409125E+0
58.913000, -1.116882E-1, 1.409125E+0
58.914000, -1.116882E-1, 1.398929E+0
58.915000, -5.047260E-2, 1.398929E+0
58.916000, 4.135082E-2, 1.398929E+0
58.917000, 3.114822E-2, 1.409125E+0
58.918000, 1.074301E-2, 1.409125E+0
58.919000, 6.175602E-2, 1.398929E+0
58.920000, 1.025664E-1, 1.398929E+0
58.921000, 5.155342E-2, 1.398929E+0
58.922000, 4.135082E-2, 1.409125E+0
58.923000, 8.216122E-2, 1.398929E+0
58.924000, 8.216122E-2, 1.398929E+0
58.925000, 1.229716E-1, 1.398929E+0
58.926000, 1.127690E-1, 1.409125E+0
58.927000, 1.025664E-1, 1.409125E+0
58.928000, -1.986479E-2, 1.409125E+0
58.929000, 5.155342E-2, 1.409125E+0
58.930000, 1.433768E-1, 1.398929E+0
58.931000, 1.637820E-1, 1.409125E+0
58.932000, 1.739846E-1, 1.409125E+0
58.933000, -8.108041E-2, 1.409125E+0
58.934000, 6.175602E-2, 1.409125E+0
58.935000, 1.074301E-2, 1.398929E+0
58.936000, 4.135082E-2, 1.398929E+0
58.937000, 2.094561E-2, 1.409125E+0
, , 
58.938000, 1.025664E-1, 1.409125E+0
58.939000, 1.025664E-1, 1.409125E+0
58.940000, 5.155342E-2, 1.398929E+0
58.941000, 6.175602E-2, 1.398929E+0
58.942000, 3.114822E-2, 1.398929E+0
58.943000, 1.025664E-1, 1.398929E+0
58.944000, 1.229716E-1, 1.409125E+0
58.945000, 6.175602E-2, 1.398929E+0
58.946000, 1.433768E-1, 1.398929E+0
58.947000, 9.236383E-2, 1.398929E+0
58.948000, 6.175602E-2, 1.398929E+0
58.949000, 1.841872E-1, 1.398929E+0
58.950000, 1.025664E-1, 1.398929E+0
58.951000, 1.074301E-2, 1.409125E+0
58.952000, 5.155342E-2, 1.398929E+0
58.953000, 9.236383E-2, 1.398929E+0
58.954000, 1.331742E-1, 1.409125E+0
58.955000, 9.236383E-2, 1.409125E+0
58.956000, 1.025664E-1, 1.398929E+0
58.957000, 8.216122E-2, 1.398929E+0
58.958000, 8.216122E-2, 1.398929E+0
58.959000, 9.236383E-2, 1.409125E+0
58.960000, 1.025664E-1, 1.398929E+0
58.961000, 7.195862E-2, 1.398929E+0
58.962000, 1.127690E-1, 1.409125E+0
58.963000, 6.175602E-2, 1.409125E+0
58.964000, -9.662192E-3, 1.409125E+0
58.965000, 7.195862E-2, 1.409125E+0
58.966000, 9.236383E-2, 1.398929E+0
58.967000, 8.216122E-2, 1.398929E+0
58.968000, 1.025664E-1, 1.409125E+0
58.969000, 1.127690E-1, 1.409125E+0
58.970000, 1.229716E-1, 1.398929E+0
, , 
58.971000, 9.236383E-2, 1.398929E+0
58.972000, 1.127690E-1, 1.398929E+0
58.973000, 9.236383E-2, 1.409125E+0
58.974000, 6.175602E-2, 1.409125E+0
58.975000, 8.216122E-2, 1.409125E+0
58.976000, 5.155342E-2, 1.398929E+0
58.977000, 5.155342E-2, 1.398929E+0
58.978000, 6.175602E-2, 1.409125E+0
58.979000, 4.135082E-2, 1.409125E+0
58.980000, 9.236383E-2, 1.409125E+0
58.981000, 8.216122E-2, 1.398929E+0
58.982000, 6.175602E-2, 1.409125E+0
58.983000, 1.074301E-2, 1.398929E+0
58.984000, 7.195862E-2, 1.409125E+0
58.985000, 9.236383E-2, 1.409125E+0
58.986000, 1.739846E-1, 1.398929E+0
58.987000, 2.147950E-1, 1.398929E+0
58.988000, 2.147950E-1, 1.398929E+0
58.989000, 1.535794E-1, 1.409125E+0
58.990000, -1.986479E-2, 1.409125E+0
58.991000, -5.047260E-2, 1.409125E+0
58.992000, 3.114822E-2, 1.409125E+0
58.993000, 3.114822E-2, 1.398929E+0
58.994000, 8.216122E-2, 1.409125E+0
58.995000, 1.331742E-1, 1.398929E+0
58.996000, 4.135082E-2, 1.409125E+0
58.997000, -7.087780E-2, 1.409125E+0
58.998000, 1.074301E-2, 1.409125E+0
58.999000, 6.175602E-2, 1.409125E+0
59.000000, 9.236383E-2, 1.409125E+0
59.001000, 1.943898E-1, 1.398929E+0
