Time (s), Filtered Data By Channel
0.492000, 1.166113E+0, 1.117225E-2
0.493000, 6.325917E-1, 3.672021E-4
0.494000, 8.874593E-1, 3.143058E-5
, , 
0.495000, 9.008871E-1, 8.836051E-3
0.496000, 4.053793E-1, 2.537496E-3
0.497000, 1.407323E+0, 2.025344E-3
0.498000, 7.796308E-1, 1.625239E-3
0.499000, 8.157457E-1, 1.319861E-3
0.500000, 1.537217E+0, 7.557457E-3
0.501000, 1.063435E+0, 3.772355E-3
0.502000, 3.771233E-1, 3.188536E-3
0.503000, 5.639222E-1, 5.956654E-3
0.504000, 3.373625E-1, 3.533379E-3
0.505000, 2.903956E-1, 1.518848E-3
0.506000, 3.187664E-2, 1.252194E-4
0.507000, 1.118442E+0, 1.435655E-3
0.508000, 1.318011E+0, 2.447761E-3
0.509000, 5.183027E-1, 3.195232E-3
0.510000, 3.388896E-1, 1.236114E-2
0.511000, 3.401325E-1, 1.182700E-3
0.512000, 5.812824E-2, 1.796726E-3
0.513000, 7.587224E-1, 2.215564E-3
0.514000, 4.670926E-2, 1.111760E-2
0.515000, 8.246180E-1, 8.386280E-3
0.516000, 7.244338E-1, 6.011471E-3
0.517000, 5.006781E-2, 3.966855E-3
0.518000, 3.325503E-1, 2.226786E-3
0.519000, 3.068204E-1, 7.663164E-4
0.520000, 6.544788E-2, 4.387736E-4
0.521000, 2.545456E-1, 1.411936E-3
0.522000, 5.469799E-1, 2.175812E-3
0.523000, 9.468225E-2, 2.752187E-3
0.524000, 3.116448E-1, 1.181299E-2
0.525000, 5.808723E-1, 5.851109E-4
0.526000, 1.033788E+0, 1.195791E-3
0.527000, 5.571637E-1, 1.648636E-3
, , 
0.528000, 2.016154E+0, 1.963020E-3
0.529000, 2.730072E-1, 2.157211E-3
0.530000, 1.020355E+0, 2.248346E-3
0.531000, 4.154802E-1, 2.252411E-3
0.532000, 3.634750E-1, 2.184228E-3
0.533000, 7.821651E-1, 1.070851E-2
0.534000, 1.171843E+0, 9.553180E-4
0.535000, 9.487334E-1, 7.963470E-3
0.536000, 4.489061E-1, 3.332279E-3
0.537000, 7.323017E-1, 5.928452E-3
0.538000, 1.271195E+0, 3.599928E-3
0.539000, 9.575093E-2, 1.660535E-3
0.540000, 1.563113E+0, 7.335432E-5
0.541000, 9.805560E-1, 1.196948E-3
0.542000, 9.494895E-2, 2.184082E-3
0.543000, 1.567635E-1, 2.920094E-3
0.544000, 1.126403E+0, 3.435328E-3
0.545000, 1.191527E+0, 3.758396E-3
0.546000, 2.497544E+0, 3.916146E-3
0.547000, 1.008563E-1, 1.258470E-2
0.548000, 1.232605E+0, 9.942819E-4
0.549000, 8.471690E-1, 9.925745E-3
0.550000, 3.264472E-1, 7.242483E-3
0.551000, 8.637688E-1, 4.931287E-3
0.552000, 6.724803E-1, 2.962905E-3
0.553000, 7.046882E-1, 1.308919E-3
0.554000, 1.305674E+0, 5.821241E-5
0.555000, 4.762906E-1, 1.165110E-3
0.556000, 1.213633E+0, 2.037426E-3
0.557000, 4.072195E-2, 2.699793E-3
0.558000, 1.462373E+0, 3.175771E-3
0.559000, 9.884896E-1, 3.487805E-3
0.560000, 7.420140E-1, 3.657172E-3
, , 
0.561000, 5.365846E-1, 3.703944E-3
0.562000, 2.926737E-1, 3.646952E-3
0.563000, 1.654636E-1, 3.503757E-3
0.564000, 6.173164E-1, 1.194169E-2
0.565000, 6.404282E-1, 8.833713E-3
0.566000, 4.933074E-1, 2.491227E-3
0.567000, 5.644902E-1, 1.926732E-3
0.568000, 1.693257E-1, 1.473456E-3
0.569000, 4.547180E-1, 1.116464E-3
0.570000, 4.470076E-2, 8.420520E-4
0.571000, 6.186039E-2, 6.377165E-4
0.572000, 6.089916E-1, 8.158943E-3
0.573000, 4.952060E-1, 3.234898E-3
0.574000, 2.114391E-2, 2.701752E-3
0.575000, 3.915882E-1, 6.403290E-3
0.576000, 7.114129E-1, 4.703089E-3
0.577000, 3.098512E-1, 3.903736E-3
0.578000, 1.288887E-1, 5.446082E-3
0.579000, 5.082159E-1, 3.214091E-3
0.580000, 3.816675E-2, 1.375591E-3
0.581000, 5.988898E-1, 1.091144E-4
0.582000, 3.735382E-1, 1.277820E-3
0.583000, 3.173023E-1, 2.166380E-3
0.584000, 8.961856E-1, 2.808667E-3
0.585000, 1.150913E-1, 3.236550E-3
0.586000, 1.749183E-1, 3.479865E-3
0.587000, 3.149516E-1, 3.566406E-3
0.588000, 2.334197E-1, 1.217298E-2
0.589000, 1.435124E+0, 5.302287E-4
0.590000, 1.014052E+0, 9.419231E-3
0.591000, 4.922517E-1, 1.947676E-3
0.592000, 1.127955E+0, 7.209177E-3
0.593000, 7.667803E-1, 4.751877E-3
, , 
0.594000, 5.679433E-1, 2.665828E-3
0.595000, 2.313993E-1, 9.203497E-4
0.596000, 4.895398E-1, 5.144071E-4
0.597000, 3.801270E-1, 1.667388E-3
0.598000, 3.932560E-1, 2.566560E-3
0.599000, 4.424449E-1, 3.238839E-3
0.600000, 4.415653E-1, 3.710016E-3
0.601000, 1.323620E+0, 4.004688E-3
