Time (s), Activation By Channel (% of MVC)
66.495000, 1.381094E-1, 7.606862E-4
66.496000, 4.723241E-2, 6.150217E-4
66.497000, 2.360073E-2, 1.672003E-3
66.498000, 1.359004E-1, 2.448976E-3
66.499000, 2.026657E-2, 2.982281E-3
66.500000, 2.076794E-2, 1.195692E-2
66.501000, 1.974597E-2, 9.262452E-3
66.502000, 5.650100E-2, 6.894368E-3
66.503000, 2.111536E-3, 3.819555E-3
66.504000, 3.763870E-2, 2.758269E-3
66.505000, 3.890953E-2, 6.742260E-3
66.506000, 1.263888E-1, 4.083443E-3
66.507000, 7.748780E-3, 5.549388E-3
66.508000, 1.137897E-1, 3.507710E-3
66.509000, 1.166018E-1, 1.781599E-3
66.510000, 2.717467E-2, 8.306210E-3
66.511000, 2.098025E-2, 2.011772E-3
66.512000, 4.068411E-2, 6.023815E-4
66.513000, 2.271171E-2, 5.441263E-4
66.514000, 1.734024E-2, 1.453465E-3
66.515000, 1.343994E-2, 2.150394E-3
66.516000, 2.544515E-2, 1.130970E-2
66.517000, 1.719394E-2, 8.812023E-3
66.518000, 3.922039E-2, 6.645178E-3
66.519000, 8.845655E-3, 4.781480E-3
66.520000, 1.587179E-4, 3.194549E-3
66.521000, 2.955245E-3, 1.859275E-3
66.522000, 1.206548E-2, 7.517870E-4
66.523000, 1.321196E-2, 1.505739E-4
66.524000, 4.418008E-3, 9.520325E-3
66.525000, 8.830108E-3, 1.415304E-3
66.526000, 5.545926E-2, 8.122179E-3
66.527000, 8.693500E-2, 2.656619E-3
, , 
66.528000, 4.515473E-2, 7.027042E-3
66.529000, 3.908487E-2, 5.035085E-3
66.530000, 3.751245E-2, 3.353471E-3
66.531000, 8.701353E-3, 6.698316E-3
66.532000, 4.787182E-3, 3.644750E-3
66.533000, 7.024518E-3, 6.403300E-3
66.534000, 1.993910E-3, 4.711315E-3
66.535000, 1.694723E-2, 3.271872E-3
66.536000, 7.840634E-3, 2.061797E-3
66.537000, 1.684067E-2, 1.059022E-3
66.538000, 7.460636E-2, 8.408481E-3
66.539000, 3.477108E-2, 6.218580E-3
66.540000, 4.501456E-3, 4.356372E-3
66.541000, 4.165394E-2, 2.791559E-3
66.542000, 7.549298E-2, 1.495297E-3
66.543000, 8.783281E-2, 4.402024E-4
66.544000, 4.048167E-2, 3.996511E-4
66.545000, 3.970908E-3, 1.048732E-3
66.546000, 8.378148E-2, 1.530052E-3
66.547000, 1.263332E-1, 1.051623E-2
66.548000, 5.602679E-2, 7.656877E-4
66.549000, 2.510921E-3, 8.462369E-3
66.550000, 2.398399E-2, 6.061359E-3
66.551000, 2.045997E-2, 4.016016E-3
66.552000, 1.834112E-2, 2.295402E-3
66.553000, 2.019910E-2, 8.697757E-4
66.554000, 2.994983E-2, 2.893729E-4
66.555000, 4.485169E-2, 1.209296E-3
66.556000, 4.532002E-2, 1.056701E-2
66.557000, 5.250229E-2, 4.058871E-4
66.558000, 6.397430E-2, 4.222251E-4
66.559000, 1.714467E-2, 1.058988E-3
66.560000, 4.373546E-2, 1.527502E-3
, , 
66.561000, 5.995911E-2, 1.849469E-3
66.562000, 9.501575E-2, 2.045176E-3
66.563000, 3.780050E-2, 2.133497E-3
66.564000, 1.426838E-2, 2.131894E-3
66.565000, 7.762828E-2, 2.056425E-3
66.566000, 5.945576E-2, 1.057282E-2
66.567000, 9.094710E-3, 1.098660E-3
66.568000, 3.631317E-2, 7.813339E-3
66.569000, 4.139067E-2, 3.487844E-3
66.570000, 1.759577E-2, 5.769157E-3
66.571000, 1.617025E-2, 5.212227E-3
66.572000, 1.143912E-2, 4.339567E-3
66.573000, 3.956531E-3, 2.279324E-3
66.574000, 4.096611E-2, 5.859586E-4
66.575000, 1.177063E-1, 7.768999E-4
66.576000, 1.239399E-1, 1.844005E-3
66.577000, 3.397420E-2, 2.648439E-3
66.578000, 7.488020E-5, 3.221571E-3
66.579000, 1.141177E-2, 3.593009E-3
66.580000, 7.213304E-2, 3.790570E-3
66.581000, 2.697335E-2, 3.840253E-3
66.582000, 2.326680E-2, 3.766221E-3
66.583000, 7.232833E-2, 3.590793E-3
66.584000, 4.336871E-2, 1.198550E-2
66.585000, 5.568421E-2, 1.759485E-4
66.586000, 1.055943E-1, 2.873084E-4
66.587000, 5.872178E-2, 3.203720E-4
66.588000, 2.185057E-2, 2.910587E-4
66.589000, 3.694147E-2, 2.136199E-4
66.590000, 1.066392E-2, 1.007019E-4
66.591000, 3.568644E-2, 3.658509E-5
66.592000, 8.569777E-2, 1.885913E-4
66.593000, 6.656967E-2, 3.470463E-4
, , 
66.594000, 5.883432E-2, 5.049739E-4
66.595000, 1.610922E-2, 6.566034E-4
66.596000, 6.731942E-2, 7.853776E-3
66.597000, 2.028543E-2, 3.763257E-3
66.598000, 2.348943E-2, 3.396673E-3
66.599000, 2.317709E-3, 5.592154E-3
66.600000, 1.274265E-2, 3.064901E-3
66.601000, 3.292280E-3, 9.909070E-4
66.602000, 2.369647E-2, 6.753564E-4
66.603000, 1.163418E-2, 1.977361E-3
66.604000, 2.652716E-3, 1.160751E-2
66.605000, 3.090194E-2, 9.462938E-3
66.606000, 2.398878E-2, 1.104166E-3
66.607000, 9.269449E-3, 3.483509E-5
66.608000, 2.415279E-2, 9.004916E-4
66.609000, 1.629667E-2, 1.527860E-3
66.610000, 1.829746E-2, 1.949645E-3
66.611000, 2.473198E-2, 1.084725E-2
66.612000, 2.895541E-2, 5.443559E-4
66.613000, 3.957253E-2, 8.559908E-3
66.614000, 3.240303E-2, 6.027181E-3
66.615000, 8.263285E-2, 3.847554E-3
66.616000, 1.059788E-1, 1.994653E-3
66.617000, 2.188796E-2, 4.425604E-4
66.618000, 3.351165E-1, 8.341166E-4
66.619000, 9.244478E-2, 1.860166E-3
66.620000, 1.129429E-1, 1.131075E-2
66.621000, 3.630476E-3, 9.067198E-3
66.622000, 5.897805E-4, 7.118341E-3
66.623000, 6.777388E-3, 5.437779E-3
66.624000, 6.676257E-3, 4.650379E-3
66.625000, 7.697125E-3, 3.027475E-3
66.626000, 2.970397E-4, 6.969305E-3
, , 
66.627000, 2.895733E-3, 3.425665E-3
66.628000, 1.400212E-2, 6.573189E-3
66.629000, 3.892628E-2, 3.816573E-3
66.630000, 2.926093E-2, 6.190573E-3
66.631000, 1.230196E-2, 4.187935E-3
66.632000, 9.225454E-3, 2.817814E-3
66.633000, 7.097077E-3, 1.688812E-3
66.634000, 3.336696E-3, 7.752502E-4
66.635000, 6.696424E-3, 5.289195E-5
66.636000, 2.093932E-2, 5.010537E-4
66.637000, 2.244741E-2, 9.079290E-4
66.638000, 1.362899E-2, 1.187631E-3
66.639000, 6.290767E-2, 1.358621E-3
66.640000, 1.451901E-2, 1.008899E-2
66.641000, 4.351032E-2, 7.252388E-3
66.642000, 7.117564E-3, 3.821655E-3
66.643000, 3.492218E-2, 5.624872E-3
66.644000, 7.001384E-3, 3.449852E-3
66.645000, 5.396790E-2, 7.015977E-3
66.646000, 2.435354E-2, 2.986719E-3
66.647000, 1.868708E-2, 1.317274E-3
66.648000, 6.482109E-2, 8.691985E-3
66.649000, 1.485156E-1, 1.719999E-3
66.650000, 8.087686E-2, 4.144206E-4
66.651000, 2.100651E-3, 6.233498E-4
66.652000, 3.800627E-2, 1.423200E-3
66.653000, 2.952347E-2, 1.066445E-2
66.654000, 8.486294E-2, 8.231706E-3
66.655000, 4.453631E-2, 6.116243E-3
66.656000, 3.276580E-2, 4.293352E-3
66.657000, 5.828415E-2, 2.739190E-3
66.658000, 5.736755E-2, 1.430785E-3
66.659000, 6.319899E-2, 3.460405E-4
, , 
66.660000, 4.739406E-2, 5.362514E-4
66.661000, 7.873144E-2, 1.236396E-3
66.662000, 1.590240E-2, 1.773775E-3
66.663000, 4.018152E-2, 2.166830E-3
66.664000, 2.988465E-2, 1.108409E-2
66.665000, 4.993955E-3, 2.509940E-4
66.666000, 2.187411E-2, 2.853956E-4
66.667000, 5.341172E-3, 9.344510E-3
66.668000, 1.527969E-3, 1.850681E-3
66.669000, 3.627113E-2, 1.176856E-3
66.670000, 6.211609E-2, 6.343414E-4
66.671000, 1.736551E-2, 2.076423E-4
66.672000, 1.572996E-2, 1.177160E-4
66.673000, 3.892141E-2, 3.551958E-4
66.674000, 3.648381E-2, 5.172607E-4
66.675000, 6.877291E-3, 6.153922E-4
66.676000, 7.566459E-2, 6.601108E-4
66.677000, 1.938539E-3, 6.609991E-4
66.678000, 1.803493E-2, 8.024325E-3
66.679000, 1.452534E-2, 3.404986E-3
66.680000, 5.465892E-2, 2.847552E-3
66.681000, 4.630772E-2, 1.097486E-2
66.682000, 1.411129E-2, 7.647728E-3
66.683000, 2.276198E-2, 3.816494E-3
66.684000, 1.965254E-2, 5.328683E-3
66.685000, 6.873547E-2, 5.720766E-3
66.686000, 1.444262E-2, 3.799832E-3
66.687000, 2.539875E-2, 6.912119E-3
66.688000, 9.706385E-3, 2.909575E-3
66.689000, 1.934772E-2, 1.114985E-3
66.690000, 3.934911E-2, 3.210493E-4
66.691000, 1.615006E-4, 1.438361E-3
66.692000, 4.617308E-2, 2.274569E-3
, , 
66.693000, 1.033179E-1, 2.865060E-3
66.694000, 7.895821E-2, 3.242970E-3
66.695000, 2.069119E-2, 3.439177E-3
66.696000, 1.528111E-1, 1.213336E-2
66.697000, 2.486690E-2, 5.588598E-4
66.698000, 7.800090E-3, 9.499214E-3
66.699000, 1.370292E-2, 6.820118E-3
66.700000, 4.330843E-2, 4.510295E-3
