Time, Activation By Channel (% of MVC)
41.250000, 3.114822E-2, 1.398929E+0
41.251000, 9.236383E-2, 1.409125E+0
41.252000, 2.147950E-1, 1.398929E+0
41.253000, 1.841872E-1, 1.398929E+0
41.254000, 4.135082E-2, 1.398929E+0
41.255000, -1.116882E-1, 1.398929E+0
41.256000, 3.114822E-2, 1.409125E+0
41.257000, 4.135082E-2, 1.398929E+0
41.258000, 8.216122E-2, 1.409125E+0
41.259000, 4.135082E-2, 1.398929E+0
41.260000, 4.135082E-2, 1.409125E+0
41.261000, 1.025664E-1, 1.409125E+0
41.262000, 1.841872E-1, 1.398929E+0
41.263000, 1.943898E-1, 1.409125E+0
41.264000, 1.025664E-1, 1.409125E+0
41.265000, 8.216122E-2, 1.409125E+0
41.266000, -9.662192E-3, 1.409125E+0
41.267000, 5.155342E-2, 1.398929E+0
41.268000, 1.535794E-1, 1.398929E+0
41.269000, 1.433768E-1, 1.398929E+0
41.270000, 1.943898E-1, 1.409125E+0
41.271000, -1.218908E-1, 1.398929E+0
41.272000, 6.175602E-2, 1.398929E+0
41.273000, 5.155342E-2, 1.409125E+0
41.274000, 5.404097E-4, 1.398929E+0
41.275000, -4.027000E-2, 1.409125E+0
41.276000, 3.114822E-2, 1.398929E+0
41.277000, 2.249977E-1, 1.398929E+0
41.278000, 2.147950E-1, 1.398929E+0
41.279000, 1.943898E-1, 1.409125E+0
41.280000, 1.074301E-2, 1.409125E+0
41.281000, -6.067520E-2, 1.398929E+0
41.282000, 7.195862E-2, 1.398929E+0
, , 
41.283000, 4.135082E-2, 1.398929E+0
41.284000, 4.135082E-2, 1.398929E+0
41.285000, 4.135082E-2, 1.409125E+0
41.286000, 2.094561E-2, 1.398929E+0
41.287000, -1.986479E-2, 1.409125E+0
41.288000, 2.094561E-2, 1.398929E+0
41.289000, 8.216122E-2, 1.398929E+0
41.290000, 1.025664E-1, 1.409125E+0
41.291000, 4.135082E-2, 1.398929E+0
41.292000, 1.331742E-1, 1.409125E+0
41.293000, 2.658081E-1, 1.409125E+0
41.294000, 1.841872E-1, 1.409125E+0
41.295000, -9.662192E-3, 1.398929E+0
41.296000, -4.027000E-2, 1.398929E+0
41.297000, 3.114822E-2, 1.398929E+0
41.298000, 1.739846E-1, 1.409125E+0
41.299000, 9.236383E-2, 1.409125E+0
41.300000, -8.108041E-2, 1.398929E+0
41.301000, -1.524986E-1, 1.398929E+0
41.302000, -1.014856E-1, 1.398929E+0
41.303000, -6.067520E-2, 1.398929E+0
41.304000, 1.841872E-1, 1.409125E+0
41.305000, 1.433768E-1, 1.409125E+0
41.306000, 1.025664E-1, 1.398929E+0
41.307000, 6.175602E-2, 1.398929E+0
41.308000, 1.127690E-1, 1.409125E+0
41.309000, 1.127690E-1, 1.409125E+0
41.310000, 2.094561E-2, 1.398929E+0
41.311000, 2.094561E-2, 1.409125E+0
41.312000, 6.175602E-2, 1.398929E+0
41.313000, 1.127690E-1, 1.409125E+0
41.314000, 1.841872E-1, 1.409125E+0
41.315000, 2.964159E-1, 1.398929E+0
, , 
41.316000, -3.006740E-2, 1.398929E+0
41.317000, 3.114822E-2, 1.398929E+0
41.318000, 2.094561E-2, 1.398929E+0
41.319000, 1.074301E-2, 1.409125E+0
41.320000, 5.155342E-2, 1.409125E+0
41.321000, 1.433768E-1, 1.398929E+0
41.322000, 1.127690E-1, 1.398929E+0
41.323000, 2.454029E-1, 1.398929E+0
41.324000, 2.147950E-1, 1.409125E+0
41.325000, 5.404097E-4, 1.398929E+0
41.326000, -1.627012E-1, 1.398929E+0
41.327000, 9.236383E-2, 1.398929E+0
41.328000, 1.433768E-1, 1.398929E+0
41.329000, 4.135082E-2, 1.409125E+0
41.330000, -8.108041E-2, 1.398929E+0
41.331000, 3.114822E-2, 1.398929E+0
41.332000, 1.229716E-1, 1.409125E+0
41.333000, 2.352003E-1, 1.409125E+0
41.334000, -1.218908E-1, 1.409125E+0
41.335000, -1.986479E-2, 1.398929E+0
41.336000, -9.662192E-3, 1.398929E+0
41.337000, 2.094561E-2, 1.398929E+0
41.338000, 1.331742E-1, 1.409125E+0
41.339000, 1.025664E-1, 1.409125E+0
41.340000, 8.216122E-2, 1.398929E+0
41.341000, 5.155342E-2, 1.409125E+0
41.342000, 4.135082E-2, 1.398929E+0
41.343000, 7.195862E-2, 1.409125E+0
41.344000, 9.236383E-2, 1.409125E+0
41.345000, 1.127690E-1, 1.398929E+0
41.346000, 7.195862E-2, 1.409125E+0
41.347000, 5.155342E-2, 1.409125E+0
41.348000, 9.236383E-2, 1.409125E+0
, , 
41.349000, 5.155342E-2, 1.409125E+0
41.350000, 6.175602E-2, 1.398929E+0
41.351000, 6.175602E-2, 1.398929E+0
41.352000, 9.236383E-2, 1.409125E+0
41.353000, 5.155342E-2, 1.409125E+0
41.354000, 1.025664E-1, 1.409125E+0
41.355000, 1.025664E-1, 1.398929E+0
41.356000, 9.236383E-2, 1.398929E+0
41.357000, 1.841872E-1, 1.398929E+0
41.358000, 1.943898E-1, 1.409125E+0
41.359000, 1.739846E-1, 1.409125E+0
41.360000, 7.195862E-2, 1.398929E+0
41.361000, -1.986479E-2, 1.398929E+0
41.362000, 7.195862E-2, 1.398929E+0
41.363000, 1.074301E-2, 1.409125E+0
41.364000, 9.236383E-2, 1.409125E+0
41.365000, 9.236383E-2, 1.398929E+0
41.366000, 6.175602E-2, 1.398929E+0
41.367000, 9.236383E-2, 1.409125E+0
41.368000, 8.216122E-2, 1.409125E+0
41.369000, 1.025664E-1, 1.398929E+0
41.370000, 6.175602E-2, 1.398929E+0
41.371000, 5.155342E-2, 1.398929E+0
41.372000, 6.175602E-2, 1.398929E+0
41.373000, 1.074301E-2, 1.409125E+0
41.374000, 1.074301E-2, 1.398929E+0
41.375000, 1.127690E-1, 1.398929E+0
41.376000, 6.175602E-2, 1.398929E+0
41.377000, 5.404097E-4, 1.409125E+0
41.378000, 5.404097E-4, 1.409125E+0
41.379000, 1.433768E-1, 1.398929E+0
41.380000, 1.943898E-1, 1.398929E+0
41.381000, 1.331742E-1, 1.409125E+0
, , 
41.382000, 9.236383E-2, 1.398929E+0
41.383000, 5.404097E-4, 1.398929E+0
41.384000, 5.155342E-2, 1.398929E+0
41.385000, 1.127690E-1, 1.409125E+0
41.386000, 1.229716E-1, 1.409125E+0
41.387000, 1.127690E-1, 1.398929E+0
41.388000, 1.229716E-1, 1.398929E+0
41.389000, 1.637820E-1, 1.409125E+0
41.390000, -1.986479E-2, 1.398929E+0
41.391000, 4.135082E-2, 1.409125E+0
41.392000, 1.127690E-1, 1.409125E+0
41.393000, 1.331742E-1, 1.398929E+0
41.394000, 1.943898E-1, 1.398929E+0
41.395000, 1.229716E-1, 1.398929E+0
41.396000, 6.175602E-2, 1.409125E+0
41.397000, 9.236383E-2, 1.398929E+0
41.398000, 1.025664E-1, 1.398929E+0
41.399000, 1.074301E-2, 1.409125E+0
41.400000, 1.074301E-2, 1.398929E+0
41.401000, 6.175602E-2, 1.409125E+0
41.402000, 9.236383E-2, 1.398929E+0
41.403000, 1.025664E-1, 1.398929E+0
41.404000, 6.175602E-2, 1.398929E+0
41.405000, 6.175602E-2, 1.398929E+0
41.406000, 5.155342E-2, 1.409125E+0
41.407000, 1.433768E-1, 1.398929E+0
41.408000, -3.006740E-2, 1.398929E+0
41.409000, 4.135082E-2, 1.409125E+0
41.410000, 1.331742E-1, 1.398929E+0
41.411000, 1.841872E-1, 1.409125E+0
41.412000, 8.216122E-2, 1.409125E+0
41.413000, -6.067520E-2, 1.398929E+0
41.414000, -7.087780E-2, 1.398929E+0
, , 
41.415000, 2.094561E-2, 1.398929E+0
41.416000, 1.025664E-1, 1.409125E+0
41.417000, 8.216122E-2, 1.409125E+0
41.418000, 1.229716E-1, 1.398929E+0
41.419000, 1.943898E-1, 1.398929E+0
41.420000, 1.535794E-1, 1.398929E+0
41.421000, -2.035116E-1, 1.398929E+0
41.422000, -5.047260E-2, 1.409125E+0
41.423000, 1.074301E-2, 1.398929E+0
41.424000, 7.195862E-2, 1.398929E+0
41.425000, 4.135082E-2, 1.398929E+0
41.426000, 4.135082E-2, 1.409125E+0
41.427000, 5.155342E-2, 1.409125E+0
41.428000, 1.127690E-1, 1.398929E+0
41.429000, 2.249977E-1, 1.398929E+0
41.430000, 2.454029E-1, 1.398929E+0
41.431000, 1.637820E-1, 1.398929E+0
41.432000, -5.047260E-2, 1.398929E+0
41.433000, -1.116882E-1, 1.398929E+0
41.434000, -7.087780E-2, 1.398929E+0
41.435000, 1.229716E-1, 1.398929E+0
41.436000, 4.135082E-2, 1.409125E+0
41.437000, 2.094561E-2, 1.398929E+0
41.438000, 5.155342E-2, 1.398929E+0
41.439000, 3.114822E-2, 1.398929E+0
41.440000, 3.114822E-2, 1.409125E+0
41.441000, 4.135082E-2, 1.409125E+0
41.442000, 8.216122E-2, 1.398929E+0
41.443000, 9.236383E-2, 1.409125E+0
41.444000, 1.127690E-1, 1.409125E+0
41.445000, 3.114822E-2, 1.409125E+0
41.446000, 1.331742E-1, 1.409125E+0
41.447000, 1.535794E-1, 1.398929E+0
, , 
41.448000, 6.175602E-2, 1.409125E+0
41.449000, 1.074301E-2, 1.398929E+0
41.450000, 2.094561E-2, 1.409125E+0
41.451000, 8.216122E-2, 1.398929E+0
41.452000, 1.943898E-1, 1.398929E+0
41.453000, 1.943898E-1, 1.398929E+0
41.454000, 1.637820E-1, 1.398929E+0
41.455000, 1.074301E-2, 1.409125E+0
41.456000, 7.195862E-2, 1.409125E+0
41.457000, 7.195862E-2, 1.398929E+0
41.458000, -9.662192E-3, 1.409125E+0
41.459000, 3.114822E-2, 1.409125E+0
41.460000, 3.114822E-2, 1.409125E+0
41.461000, 2.094561E-2, 1.409125E+0
41.462000, 1.331742E-1, 1.398929E+0
41.463000, 2.045924E-1, 1.398929E+0
41.464000, 3.474289E-1, 1.409125E+0
41.465000, 2.862133E-1, 1.409125E+0
41.466000, 1.025664E-1, 1.398929E+0
41.467000, -5.047260E-2, 1.398929E+0
41.468000, -1.422960E-1, 1.398929E+0
41.469000, 5.404097E-4, 1.409125E+0
41.470000, 7.195862E-2, 1.409125E+0
41.471000, 5.404097E-4, 1.398929E+0
41.472000, -9.662192E-3, 1.398929E+0
41.473000, 1.074301E-2, 1.409125E+0
41.474000, 7.195862E-2, 1.398929E+0
41.475000, 1.025664E-1, 1.409125E+0
41.476000, 6.175602E-2, 1.398929E+0
41.477000, 1.025664E-1, 1.409125E+0
41.478000, 1.331742E-1, 1.409125E+0
41.479000, 1.331742E-1, 1.409125E+0
41.480000, 1.025664E-1, 1.398929E+0
, , 
41.481000, 1.433768E-1, 1.398929E+0
41.482000, 2.094561E-2, 1.398929E+0
41.483000, 6.175602E-2, 1.398929E+0
41.484000, 8.216122E-2, 1.409125E+0
41.485000, 1.025664E-1, 1.398929E+0
41.486000, 2.352003E-1, 1.398929E+0
41.487000, 2.045924E-1, 1.398929E+0
41.488000, -1.320934E-1, 1.409125E+0
41.489000, -9.128301E-2, 1.409125E+0
41.490000, -7.087780E-2, 1.409125E+0
41.491000, 8.216122E-2, 1.398929E+0
41.492000, 8.216122E-2, 1.409125E+0
41.493000, 1.127690E-1, 1.398929E+0
41.494000, 1.025664E-1, 1.409125E+0
41.495000, 9.236383E-2, 1.398929E+0
41.496000, 1.433768E-1, 1.398929E+0
41.497000, 1.127690E-1, 1.398929E+0
41.498000, 6.175602E-2, 1.398929E+0
41.499000, 6.175602E-2, 1.409125E+0
41.500000, 5.155342E-2, 1.398929E+0
41.501000, 4.135082E-2, 1.409125E+0
41.502000, 2.094561E-2, 1.398929E+0
41.503000, 8.216122E-2, 1.398929E+0
41.504000, 4.135082E-2, 1.409125E+0
41.505000, -9.662192E-3, 1.398929E+0
41.506000, 7.195862E-2, 1.398929E+0
41.507000, 1.637820E-1, 1.409125E+0
41.508000, 1.535794E-1, 1.398929E+0
41.509000, -1.986479E-2, 1.409125E+0
41.510000, 1.074301E-2, 1.398929E+0
41.511000, 6.175602E-2, 1.398929E+0
41.512000, 8.216122E-2, 1.398929E+0
41.513000, 1.025664E-1, 1.409125E+0
, , 
41.514000, 1.025664E-1, 1.398929E+0
41.515000, 1.433768E-1, 1.398929E+0
41.516000, 1.025664E-1, 1.398929E+0
41.517000, 9.236383E-2, 1.398929E+0
41.518000, 8.216122E-2, 1.409125E+0
41.519000, 9.236383E-2, 1.398929E+0
41.520000, 1.229716E-1, 1.398929E+0
41.521000, 9.236383E-2, 1.398929E+0
41.522000, -9.662192E-3, 1.398929E+0
41.523000, 3.114822E-2, 1.398929E+0
41.524000, 4.135082E-2, 1.409125E+0
41.525000, 2.094561E-2, 1.398929E+0
41.526000, 1.535794E-1, 1.398929E+0
41.527000, 2.658081E-1, 1.398929E+0
41.528000, 2.454029E-1, 1.398929E+0
41.529000, -5.047260E-2, 1.409125E+0
41.530000, -1.116882E-1, 1.398929E+0
41.531000, 6.175602E-2, 1.398929E+0
41.532000, 1.535794E-1, 1.398929E+0
41.533000, 1.127690E-1, 1.409125E+0
41.534000, 3.114822E-2, 1.409125E+0
41.535000, 7.195862E-2, 1.398929E+0
41.536000, 1.229716E-1, 1.398929E+0
41.537000, 4.135082E-2, 1.398929E+0
41.538000, -7.087780E-2, 1.409125E+0
41.539000, -1.986479E-2, 1.398929E+0
41.540000, 1.074301E-2, 1.398929E+0
41.541000, 7.195862E-2, 1.398929E+0
41.542000, 1.637820E-1, 1.398929E+0
41.543000, 1.637820E-1, 1.409125E+0
41.544000, 5.155342E-2, 1.398929E+0
41.545000, 5.155342E-2, 1.398929E+0
41.546000, 1.025664E-1, 1.409125E+0
, , 
41.547000, 8.216122E-2, 1.398929E+0
41.548000, -1.986479E-2, 1.409125E+0
41.549000, 1.433768E-1, 1.398929E+0
41.550000, 1.025664E-1, 1.398929E+0
41.551000, 5.155342E-2, 1.409125E+0
41.552000, -1.116882E-1, 1.409125E+0
41.553000, -3.006740E-2, 1.409125E+0
41.554000, 2.094561E-2, 1.398929E+0
41.555000, -6.067520E-2, 1.398929E+0
41.556000, -1.986479E-2, 1.398929E+0
41.557000, -9.128301E-2, 1.398929E+0
41.558000, 1.229716E-1, 1.409125E+0
41.559000, 2.556055E-1, 1.398929E+0
41.560000, 1.535794E-1, 1.409125E+0
41.561000, -5.047260E-2, 1.398929E+0
41.562000, -6.067520E-2, 1.409125E+0
41.563000, 6.175602E-2, 1.409125E+0
41.564000, 9.236383E-2, 1.398929E+0
41.565000, 8.216122E-2, 1.398929E+0
41.566000, 3.114822E-2, 1.398929E+0
41.567000, 5.155342E-2, 1.409125E+0
41.568000, 2.556055E-1, 1.398929E+0
41.569000, 1.841872E-1, 1.398929E+0
41.570000, 1.074301E-2, 1.409125E+0
41.571000, -1.320934E-1, 1.398929E+0
41.572000, 2.094561E-2, 1.409125E+0
41.573000, 1.025664E-1, 1.409125E+0
41.574000, 3.114822E-2, 1.398929E+0
41.575000, 1.127690E-1, 1.409125E+0
41.576000, 1.433768E-1, 1.398929E+0
41.577000, -4.027000E-2, 1.409125E+0
41.578000, -1.986479E-2, 1.398929E+0
41.579000, 3.114822E-2, 1.398929E+0
, , 
41.580000, 7.195862E-2, 1.398929E+0
41.581000, 1.637820E-1, 1.398929E+0
41.582000, 1.841872E-1, 1.409125E+0
41.583000, 1.535794E-1, 1.398929E+0
41.584000, -9.128301E-2, 1.398929E+0
41.585000, -3.006740E-2, 1.398929E+0
41.586000, 2.094561E-2, 1.398929E+0
41.587000, 6.175602E-2, 1.409125E+0
41.588000, 6.175602E-2, 1.398929E+0
41.589000, 6.175602E-2, 1.398929E+0
41.590000, 2.094561E-2, 1.409125E+0
41.591000, 5.155342E-2, 1.398929E+0
41.592000, 6.175602E-2, 1.409125E+0
41.593000, 5.155342E-2, 1.398929E+0
41.594000, 5.155342E-2, 1.398929E+0
41.595000, 5.155342E-2, 1.409125E+0
41.596000, 9.236383E-2, 1.398929E+0
41.597000, 1.025664E-1, 1.409125E+0
41.598000, 6.175602E-2, 1.398929E+0
41.599000, 6.175602E-2, 1.398929E+0
41.600000, 1.229716E-1, 1.398929E+0
41.601000, 1.229716E-1, 1.409125E+0
41.602000, 1.025664E-1, 1.409125E+0
41.603000, 5.155342E-2, 1.398929E+0
41.604000, -3.006740E-2, 1.398929E+0
41.605000, 4.135082E-2, 1.398929E+0
41.606000, 8.216122E-2, 1.409125E+0
41.607000, 1.433768E-1, 1.409125E+0
41.608000, 2.094561E-2, 1.398929E+0
41.609000, -3.006740E-2, 1.398929E+0
41.610000, 7.195862E-2, 1.409125E+0
41.611000, 1.535794E-1, 1.409125E+0
41.612000, 1.739846E-1, 1.398929E+0
, , 
41.613000, 1.535794E-1, 1.398929E+0
41.614000, 8.216122E-2, 1.398929E+0
41.615000, 4.135082E-2, 1.409125E+0
41.616000, 1.127690E-1, 1.409125E+0
41.617000, 8.216122E-2, 1.398929E+0
41.618000, 4.135082E-2, 1.398929E+0
41.619000, 4.135082E-2, 1.398929E+0
41.620000, 5.155342E-2, 1.409125E+0
41.621000, 5.155342E-2, 1.409125E+0
41.622000, 8.216122E-2, 1.409125E+0
41.623000, 9.236383E-2, 1.398929E+0
41.624000, 1.229716E-1, 1.409125E+0
41.625000, 1.841872E-1, 1.398929E+0
41.626000, 2.964159E-1, 1.409125E+0
41.627000, 3.168211E-1, 1.409125E+0
41.628000, 1.433768E-1, 1.398929E+0
41.629000, -1.422960E-1, 1.398929E+0
41.630000, -1.986479E-2, 1.409125E+0
41.631000, 8.216122E-2, 1.409125E+0
41.632000, 1.331742E-1, 1.398929E+0
41.633000, 1.025664E-1, 1.398929E+0
41.634000, 5.155342E-2, 1.398929E+0
41.635000, 5.155342E-2, 1.409125E+0
41.636000, 2.094561E-2, 1.409125E+0
41.637000, 1.229716E-1, 1.398929E+0
41.638000, 1.841872E-1, 1.398929E+0
41.639000, 1.074301E-2, 1.409125E+0
41.640000, -1.524986E-1, 1.398929E+0
41.641000, -5.047260E-2, 1.409125E+0
41.642000, 5.155342E-2, 1.398929E+0
41.643000, 1.841872E-1, 1.398929E+0
41.644000, 1.025664E-1, 1.398929E+0
41.645000, 1.433768E-1, 1.398929E+0
, , 
41.646000, 2.045924E-1, 1.398929E+0
41.647000, 1.637820E-1, 1.398929E+0
41.648000, 1.331742E-1, 1.398929E+0
41.649000, 5.155342E-2, 1.409125E+0
41.650000, 5.155342E-2, 1.409125E+0
41.651000, -7.087780E-2, 1.398929E+0
41.652000, 6.175602E-2, 1.398929E+0
41.653000, 1.433768E-1, 1.409125E+0
41.654000, 2.045924E-1, 1.409125E+0
41.655000, 6.175602E-2, 1.409125E+0
41.656000, 5.404097E-4, 1.398929E+0
41.657000, -9.128301E-2, 1.398929E+0
41.658000, -6.067520E-2, 1.409125E+0
41.659000, 3.114822E-2, 1.398929E+0
41.660000, 7.195862E-2, 1.409125E+0
41.661000, 6.175602E-2, 1.398929E+0
41.662000, 1.739846E-1, 1.398929E+0
41.663000, 1.433768E-1, 1.398929E+0
41.664000, 1.433768E-1, 1.409125E+0
41.665000, 1.433768E-1, 1.409125E+0
41.666000, -3.006740E-2, 1.409125E+0
41.667000, 5.155342E-2, 1.409125E+0
41.668000, 1.127690E-1, 1.398929E+0
41.669000, -4.027000E-2, 1.398929E+0
41.670000, -1.986479E-2, 1.409125E+0
41.671000, 4.135082E-2, 1.398929E+0
41.672000, 2.147950E-1, 1.398929E+0
41.673000, 1.331742E-1, 1.409125E+0
41.674000, 5.155342E-2, 1.398929E+0
41.675000, -3.006740E-2, 1.409125E+0
41.676000, 6.175602E-2, 1.398929E+0
41.677000, 1.025664E-1, 1.398929E+0
41.678000, 1.739846E-1, 1.409125E+0
, , 
41.679000, 1.127690E-1, 1.398929E+0
41.680000, 1.025664E-1, 1.409125E+0
41.681000, 7.195862E-2, 1.398929E+0
41.682000, 1.229716E-1, 1.398929E+0
41.683000, 1.331742E-1, 1.398929E+0
41.684000, 1.535794E-1, 1.409125E+0
41.685000, 9.236383E-2, 1.398929E+0
41.686000, 3.114822E-2, 1.398929E+0
41.687000, 2.094561E-2, 1.398929E+0
41.688000, 1.331742E-1, 1.409125E+0
41.689000, 1.535794E-1, 1.409125E+0
41.690000, 1.433768E-1, 1.398929E+0
41.691000, -7.087780E-2, 1.398929E+0
41.692000, 5.404097E-4, 1.398929E+0
41.693000, 5.155342E-2, 1.398929E+0
41.694000, 8.216122E-2, 1.409125E+0
41.695000, 1.433768E-1, 1.409125E+0
41.696000, 1.433768E-1, 1.398929E+0
41.697000, 7.195862E-2, 1.409125E+0
41.698000, 9.236383E-2, 1.398929E+0
41.699000, 6.175602E-2, 1.409125E+0
