Time (s), Filtered Data By Channel
0.496000, 1.142693E-2, 6.975947E-3
0.497000, 4.069741E-3, 3.549372E-3
0.498000, 4.657800E-2, 6.354824E-3
0.499000, 1.770795E-1, 1.274920E-2
0.500000, 3.830012E-2, 6.197353E-5
0.501000, 1.453386E-2, 6.865785E-4
0.502000, 3.989158E-2, 9.812188E-3
0.503000, 3.004750E-2, 7.315288E-3
0.504000, 4.706334E-2, 5.179505E-3
0.505000, 1.516742E-1, 5.278058E-3
0.506000, 8.031548E-2, 4.705196E-3
0.507000, 3.713217E-2, 5.659172E-3
0.508000, 2.520234E-2, 4.242525E-3
0.509000, 6.271004E-3, 5.611073E-3
0.510000, 1.137461E-1, 4.870826E-3
0.511000, 1.104351E-1, 3.560407E-3
0.512000, 9.598213E-2, 2.453572E-3
0.513000, 6.511277E-2, 1.530466E-3
0.514000, 3.217744E-2, 7.878747E-3
0.515000, 7.698251E-2, 3.001270E-3
0.516000, 7.158463E-2, 2.045531E-3
0.517000, 2.130385E-2, 1.252708E-3
0.518000, 3.602111E-2, 6.056518E-4
0.519000, 4.476357E-2, 8.562826E-3
0.520000, 3.127898E-2, 6.125858E-3
0.521000, 5.414321E-2, 4.063912E-3
0.522000, 3.263404E-2, 6.308865E-3
0.523000, 2.769290E-3, 4.883675E-3
0.524000, 3.396980E-3, 4.992624E-3
0.525000, 4.982949E-3, 3.196043E-3
0.526000, 7.232777E-3, 1.710005E-3
0.527000, 1.237805E-3, 8.148316E-3
, , 
0.528000, 4.156695E-2, 6.267023E-3
0.529000, 8.738932E-2, 4.640870E-3
0.530000, 8.288868E-2, 3.248632E-3
0.531000, 7.665257E-2, 6.581100E-3
0.532000, 6.911888E-2, 3.925245E-3
0.533000, 3.470667E-2, 2.640730E-3
0.534000, 1.691014E-2, 1.561916E-3
0.535000, 3.102003E-3, 6.693972E-4
0.536000, 7.268747E-3, 8.706394E-3
0.537000, 4.067404E-2, 6.441069E-3
0.538000, 2.844755E-2, 4.133399E-3
0.539000, 2.486201E-2, 2.907198E-3
0.540000, 3.321058E-2, 6.773841E-3
0.541000, 4.338778E-3, 4.786747E-3
0.542000, 2.944874E-2, 3.115933E-3
0.543000, 9.111839E-3, 1.730566E-3
0.544000, 3.202490E-2, 8.049642E-3
0.545000, 6.888072E-2, 6.110329E-3
0.546000, 3.147754E-2, 4.443870E-3
0.547000, 1.462565E-2, 5.624287E-3
0.548000, 4.341204E-3, 3.974660E-3
0.549000, 2.798175E-3, 6.055958E-3
0.550000, 2.463791E-2, 4.353016E-3
