Time, Activation By Channel (% of MVC)
18.414000, 9.236383E-2, 1.409125E+0
18.415000, 5.155342E-2, 1.409125E+0
18.416000, 8.216122E-2, 1.398929E+0
18.417000, 1.229716E-1, 1.409125E+0
18.418000, 1.127690E-1, 1.409125E+0
18.419000, 6.175602E-2, 1.398929E+0
18.420000, 1.025664E-1, 1.409125E+0
18.421000, 1.025664E-1, 1.409125E+0
18.422000, 6.175602E-2, 1.398929E+0
18.423000, 7.195862E-2, 1.398929E+0
18.424000, 8.216122E-2, 1.398929E+0
18.425000, 9.236383E-2, 1.398929E+0
18.426000, 6.175602E-2, 1.409125E+0
18.427000, 8.216122E-2, 1.409125E+0
18.428000, 1.433768E-1, 1.398929E+0
18.429000, 1.025664E-1, 1.398929E+0
18.430000, 8.216122E-2, 1.398929E+0
18.431000, 8.216122E-2, 1.398929E+0
18.432000, 2.094561E-2, 1.398929E+0
18.433000, -5.047260E-2, 1.409125E+0
18.434000, 7.195862E-2, 1.398929E+0
18.435000, 1.127690E-1, 1.398929E+0
18.436000, 1.025664E-1, 1.398929E+0
18.437000, 7.195862E-2, 1.398929E+0
18.438000, 5.404097E-4, 1.409125E+0
18.439000, 4.135082E-2, 1.409125E+0
18.440000, 1.074301E-2, 1.409125E+0
18.441000, 2.094561E-2, 1.398929E+0
18.442000, 6.175602E-2, 1.398929E+0
18.443000, 7.195862E-2, 1.398929E+0
18.444000, 8.216122E-2, 1.398929E+0
18.445000, 5.155342E-2, 1.409125E+0
18.446000, 5.155342E-2, 1.398929E+0
, , 
18.447000, 7.195862E-2, 1.398929E+0
18.448000, 9.236383E-2, 1.398929E+0
18.449000, 9.236383E-2, 1.398929E+0
18.450000, 1.535794E-1, 1.409125E+0
18.451000, 1.229716E-1, 1.409125E+0
18.452000, 8.216122E-2, 1.409125E+0
18.453000, 9.236383E-2, 1.398929E+0
18.454000, 5.404097E-4, 1.398929E+0
18.455000, 4.135082E-2, 1.398929E+0
18.456000, 8.216122E-2, 1.398929E+0
18.457000, 5.155342E-2, 1.409125E+0
18.458000, 3.114822E-2, 1.409125E+0
18.459000, 5.155342E-2, 1.398929E+0
18.460000, 5.155342E-2, 1.409125E+0
18.461000, 6.175602E-2, 1.398929E+0
18.462000, 7.195862E-2, 1.409125E+0
18.463000, 1.025664E-1, 1.409125E+0
18.464000, 1.025664E-1, 1.409125E+0
18.465000, 1.433768E-1, 1.398929E+0
18.466000, 1.637820E-1, 1.398929E+0
18.467000, 1.025664E-1, 1.409125E+0
18.468000, 4.135082E-2, 1.398929E+0
18.469000, 6.175602E-2, 1.409125E+0
18.470000, 5.404097E-4, 1.409125E+0
18.471000, 1.074301E-2, 1.398929E+0
18.472000, 8.216122E-2, 1.398929E+0
