Time, Activation By Channel (% of MVC)
72.930000, 2.094561E-2, 1.398929E+0
72.931000, 3.114822E-2, 1.398929E+0
72.932000, 3.114822E-2, 1.398929E+0
72.933000, 3.114822E-2, 1.398929E+0
72.934000, 2.094561E-2, 1.409125E+0
72.935000, 6.175602E-2, 1.398929E+0
72.936000, 6.175602E-2, 1.409125E+0
72.937000, 8.216122E-2, 1.409125E+0
72.938000, 5.155342E-2, 1.398929E+0
72.939000, 7.195862E-2, 1.398929E+0
72.940000, 7.195862E-2, 1.398929E+0
72.941000, 9.236383E-2, 1.398929E+0
72.942000, 1.025664E-1, 1.409125E+0
72.943000, 1.127690E-1, 1.398929E+0
72.944000, 8.216122E-2, 1.409125E+0
72.945000, 1.025664E-1, 1.409125E+0
72.946000, 1.025664E-1, 1.409125E+0
72.947000, 8.216122E-2, 1.398929E+0
72.948000, 1.025664E-1, 1.398929E+0
72.949000, 1.127690E-1, 1.398929E+0
72.950000, 8.216122E-2, 1.409125E+0
72.951000, 6.175602E-2, 1.398929E+0
72.952000, 5.155342E-2, 1.398929E+0
72.953000, 5.155342E-2, 1.409125E+0
72.954000, 6.175602E-2, 1.409125E+0
72.955000, 7.195862E-2, 1.398929E+0
72.956000, 6.175602E-2, 1.398929E+0
72.957000, 9.236383E-2, 1.398929E+0
72.958000, 9.236383E-2, 1.398929E+0
72.959000, 1.127690E-1, 1.409125E+0
72.960000, 9.236383E-2, 1.398929E+0
72.961000, 1.433768E-1, 1.409125E+0
72.962000, 1.025664E-1, 1.409125E+0
, , 
72.963000, 1.127690E-1, 1.409125E+0
72.964000, 9.236383E-2, 1.398929E+0
72.965000, 9.236383E-2, 1.398929E+0
72.966000, 9.236383E-2, 1.398929E+0
72.967000, 7.195862E-2, 1.398929E+0
72.968000, 8.216122E-2, 1.409125E+0
72.969000, 8.216122E-2, 1.398929E+0
72.970000, 7.195862E-2, 1.409125E+0
72.971000, 6.175602E-2, 1.409125E+0
72.972000, 7.195862E-2, 1.409125E+0
72.973000, 7.195862E-2, 1.398929E+0
72.974000, 1.127690E-1, 1.398929E+0
72.975000, 1.127690E-1, 1.398929E+0
72.976000, 1.433768E-1, 1.398929E+0
72.977000, 1.127690E-1, 1.409125E+0
72.978000, 1.025664E-1, 1.409125E+0
72.979000, 6.175602E-2, 1.409125E+0
72.980000, -9.662192E-3, 1.398929E+0
72.981000, 6.175602E-2, 1.409125E+0
72.982000, 3.114822E-2, 1.398929E+0
72.983000, 6.175602E-2, 1.409125E+0
72.984000, 5.155342E-2, 1.398929E+0
72.985000, 5.155342E-2, 1.398929E+0
72.986000, 5.155342E-2, 1.398929E+0
72.987000, 6.175602E-2, 1.409125E+0
72.988000, 3.114822E-2, 1.409125E+0
72.989000, 2.094561E-2, 1.409125E+0
72.990000, 6.175602E-2, 1.398929E+0
72.991000, 1.025664E-1, 1.388733E+0
72.992000, 7.195862E-2, 1.398929E+0
72.993000, 8.216122E-2, 1.398929E+0
72.994000, 6.175602E-2, 1.409125E+0
72.995000, 6.175602E-2, 1.409125E+0
, , 
72.996000, 6.175602E-2, 1.409125E+0
72.997000, 7.195862E-2, 1.409125E+0
72.998000, 8.216122E-2, 1.409125E+0
72.999000, 8.216122E-2, 1.409125E+0
73.000000, 8.216122E-2, 1.398929E+0
73.001000, 6.175602E-2, 1.398929E+0
73.002000, 8.216122E-2, 1.409125E+0
73.003000, 1.025664E-1, 1.398929E+0
73.004000, 1.025664E-1, 1.398929E+0
73.005000, 5.155342E-2, 1.409125E+0
73.006000, 4.135082E-2, 1.409125E+0
73.007000, 6.175602E-2, 1.409125E+0
73.008000, 6.175602E-2, 1.398929E+0
73.009000, 1.025664E-1, 1.398929E+0
73.010000, 1.025664E-1, 1.398929E+0
73.011000, 7.195862E-2, 1.409125E+0
73.012000, 5.155342E-2, 1.398929E+0
73.013000, 6.175602E-2, 1.398929E+0
73.014000, 9.236383E-2, 1.409125E+0
73.015000, 1.025664E-1, 1.398929E+0
73.016000, 7.195862E-2, 1.409125E+0
73.017000, 8.216122E-2, 1.409125E+0
73.018000, 1.127690E-1, 1.409125E+0
73.019000, 1.025664E-1, 1.398929E+0
73.020000, 1.535794E-1, 1.398929E+0
73.021000, 1.739846E-1, 1.398929E+0
73.022000, 5.155342E-2, 1.398929E+0
73.023000, 6.175602E-2, 1.398929E+0
73.024000, 7.195862E-2, 1.398929E+0
73.025000, 1.127690E-1, 1.409125E+0
73.026000, 4.135082E-2, 1.409125E+0
73.027000, -9.662192E-3, 1.409125E+0
73.028000, 1.074301E-2, 1.398929E+0
, , 
73.029000, 8.216122E-2, 1.398929E+0
73.030000, 1.025664E-1, 1.398929E+0
73.031000, 1.127690E-1, 1.398929E+0
73.032000, 1.127690E-1, 1.409125E+0
73.033000, 1.025664E-1, 1.398929E+0
73.034000, 8.216122E-2, 1.409125E+0
73.035000, 1.074301E-2, 1.409125E+0
73.036000, -4.027000E-2, 1.398929E+0
73.037000, 2.094561E-2, 1.398929E+0
73.038000, 4.135082E-2, 1.398929E+0
73.039000, 8.216122E-2, 1.398929E+0
73.040000, 7.195862E-2, 1.398929E+0
73.041000, 5.155342E-2, 1.409125E+0
73.042000, 6.175602E-2, 1.398929E+0
73.043000, 9.236383E-2, 1.409125E+0
73.044000, 8.216122E-2, 1.409125E+0
73.045000, 6.175602E-2, 1.409125E+0
73.046000, 6.175602E-2, 1.398929E+0
73.047000, 7.195862E-2, 1.398929E+0
73.048000, 6.175602E-2, 1.398929E+0
73.049000, 6.175602E-2, 1.398929E+0
73.050000, 4.135082E-2, 1.398929E+0
73.051000, 3.114822E-2, 1.398929E+0
73.052000, 7.195862E-2, 1.409125E+0
73.053000, 5.155342E-2, 1.409125E+0
73.054000, 7.195862E-2, 1.409125E+0
73.055000, 7.195862E-2, 1.398929E+0
73.056000, 9.236383E-2, 1.398929E+0
73.057000, 6.175602E-2, 1.398929E+0
73.058000, 1.025664E-1, 1.398929E+0
73.059000, 1.025664E-1, 1.398929E+0
73.060000, 1.025664E-1, 1.398929E+0
73.061000, 6.175602E-2, 1.398929E+0
, , 
73.062000, 1.025664E-1, 1.398929E+0
73.063000, 6.175602E-2, 1.409125E+0
73.064000, 1.025664E-1, 1.409125E+0
73.065000, 7.195862E-2, 1.398929E+0
73.066000, 7.195862E-2, 1.398929E+0
73.067000, 6.175602E-2, 1.398929E+0
73.068000, 5.155342E-2, 1.398929E+0
73.069000, 7.195862E-2, 1.398929E+0
73.070000, 5.155342E-2, 1.398929E+0
73.071000, 5.155342E-2, 1.398929E+0
73.072000, 8.216122E-2, 1.409125E+0
73.073000, 1.025664E-1, 1.409125E+0
73.074000, 9.236383E-2, 1.409125E+0
73.075000, 1.127690E-1, 1.409125E+0
73.076000, 8.216122E-2, 1.398929E+0
73.077000, 1.127690E-1, 1.398929E+0
73.078000, 6.175602E-2, 1.398929E+0
73.079000, 6.175602E-2, 1.398929E+0
73.080000, 8.216122E-2, 1.409125E+0
73.081000, 5.155342E-2, 1.409125E+0
73.082000, 7.195862E-2, 1.409125E+0
73.083000, 6.175602E-2, 1.398929E+0
73.084000, 3.114822E-2, 1.409125E+0
73.085000, -9.662192E-3, 1.398929E+0
73.086000, 3.114822E-2, 1.398929E+0
73.087000, 4.135082E-2, 1.398929E+0
73.088000, 3.114822E-2, 1.409125E+0
73.089000, 3.114822E-2, 1.409125E+0
73.090000, 4.135082E-2, 1.409125E+0
73.091000, 6.175602E-2, 1.409125E+0
73.092000, 5.155342E-2, 1.409125E+0
73.093000, 7.195862E-2, 1.409125E+0
73.094000, 6.175602E-2, 1.398929E+0
, , 
73.095000, 5.155342E-2, 1.398929E+0
73.096000, 4.135082E-2, 1.398929E+0
73.097000, 6.175602E-2, 1.398929E+0
73.098000, 7.195862E-2, 1.398929E+0
73.099000, 9.236383E-2, 1.398929E+0
73.100000, 7.195862E-2, 1.409125E+0
73.101000, 6.175602E-2, 1.409125E+0
73.102000, 4.135082E-2, 1.409125E+0
73.103000, 5.155342E-2, 1.398929E+0
73.104000, 5.155342E-2, 1.398929E+0
73.105000, 6.175602E-2, 1.398929E+0
73.106000, 4.135082E-2, 1.398929E+0
73.107000, 5.155342E-2, 1.398929E+0
73.108000, 6.175602E-2, 1.409125E+0
73.109000, 8.216122E-2, 1.409125E+0
73.110000, 1.025664E-1, 1.409125E+0
73.111000, 8.216122E-2, 1.398929E+0
73.112000, 1.025664E-1, 1.398929E+0
73.113000, 7.195862E-2, 1.398929E+0
73.114000, 9.236383E-2, 1.409125E+0
73.115000, 6.175602E-2, 1.409125E+0
73.116000, 7.195862E-2, 1.409125E+0
73.117000, 3.114822E-2, 1.398929E+0
73.118000, 5.155342E-2, 1.409125E+0
73.119000, 6.175602E-2, 1.409125E+0
73.120000, 6.175602E-2, 1.409125E+0
73.121000, 5.155342E-2, 1.398929E+0
73.122000, 5.155342E-2, 1.398929E+0
73.123000, 7.195862E-2, 1.409125E+0
73.124000, 7.195862E-2, 1.398929E+0
73.125000, 9.236383E-2, 1.409125E+0
73.126000, 1.127690E-1, 1.398929E+0
73.127000, 1.127690E-1, 1.409125E+0
, , 
73.128000, 9.236383E-2, 1.398929E+0
73.129000, 1.025664E-1, 1.409125E+0
73.130000, 8.216122E-2, 1.398929E+0
73.131000, 6.175602E-2, 1.409125E+0
73.132000, 6.175602E-2, 1.409125E+0
73.133000, 4.135082E-2, 1.398929E+0
73.134000, 8.216122E-2, 1.398929E+0
73.135000, 8.216122E-2, 1.398929E+0
73.136000, 5.155342E-2, 1.409125E+0
73.137000, 8.216122E-2, 1.409125E+0
73.138000, 1.025664E-1, 1.409125E+0
73.139000, 9.236383E-2, 1.398929E+0
73.140000, 1.229716E-1, 1.398929E+0
73.141000, 1.025664E-1, 1.398929E+0
73.142000, 1.127690E-1, 1.398929E+0
73.143000, 1.025664E-1, 1.409125E+0
73.144000, 8.216122E-2, 1.398929E+0
73.145000, 6.175602E-2, 1.409125E+0
73.146000, 1.025664E-1, 1.409125E+0
73.147000, 1.229716E-1, 1.409125E+0
73.148000, 1.025664E-1, 1.398929E+0
73.149000, 1.331742E-1, 1.398929E+0
73.150000, 6.175602E-2, 1.409125E+0
73.151000, 5.155342E-2, 1.398929E+0
73.152000, 2.094561E-2, 1.398929E+0
73.153000, 4.135082E-2, 1.409125E+0
73.154000, 8.216122E-2, 1.409125E+0
73.155000, 6.175602E-2, 1.409125E+0
73.156000, 8.216122E-2, 1.409125E+0
73.157000, 6.175602E-2, 1.398929E+0
73.158000, 8.216122E-2, 1.398929E+0
73.159000, 6.175602E-2, 1.398929E+0
73.160000, 1.127690E-1, 1.398929E+0
, , 
73.161000, 1.229716E-1, 1.398929E+0
73.162000, 1.127690E-1, 1.409125E+0
73.163000, 1.331742E-1, 1.409125E+0
73.164000, 1.229716E-1, 1.409125E+0
73.165000, 8.216122E-2, 1.398929E+0
73.166000, 8.216122E-2, 1.398929E+0
73.167000, 9.236383E-2, 1.398929E+0
73.168000, 8.216122E-2, 1.409125E+0
73.169000, 6.175602E-2, 1.409125E+0
73.170000, 6.175602E-2, 1.409125E+0
73.171000, 8.216122E-2, 1.409125E+0
73.172000, 6.175602E-2, 1.409125E+0
73.173000, 7.195862E-2, 1.409125E+0
73.174000, 1.025664E-1, 1.398929E+0
73.175000, 1.025664E-1, 1.398929E+0
73.176000, 1.229716E-1, 1.398929E+0
73.177000, 1.433768E-1, 1.398929E+0
73.178000, 1.331742E-1, 1.398929E+0
73.179000, 1.127690E-1, 1.398929E+0
73.180000, 1.127690E-1, 1.409125E+0
73.181000, 2.094561E-2, 1.409125E+0
73.182000, 2.094561E-2, 1.409125E+0
73.183000, 6.175602E-2, 1.398929E+0
73.184000, 7.195862E-2, 1.398929E+0
73.185000, 6.175602E-2, 1.409125E+0
73.186000, 1.025664E-1, 1.398929E+0
73.187000, 1.127690E-1, 1.409125E+0
73.188000, 1.025664E-1, 1.398929E+0
73.189000, 1.127690E-1, 1.409125E+0
73.190000, 7.195862E-2, 1.409125E+0
73.191000, 4.135082E-2, 1.409125E+0
73.192000, 9.236383E-2, 1.398929E+0
73.193000, 1.025664E-1, 1.398929E+0
, , 
73.194000, 1.025664E-1, 1.398929E+0
73.195000, 7.195862E-2, 1.398929E+0
73.196000, 1.127690E-1, 1.409125E+0
73.197000, 9.236383E-2, 1.398929E+0
73.198000, 7.195862E-2, 1.409125E+0
73.199000, 9.236383E-2, 1.409125E+0
73.200000, 1.025664E-1, 1.398929E+0
73.201000, 1.229716E-1, 1.398929E+0
73.202000, 1.127690E-1, 1.398929E+0
73.203000, 1.025664E-1, 1.398929E+0
73.204000, 5.155342E-2, 1.398929E+0
73.205000, -1.986479E-2, 1.398929E+0
73.206000, 7.195862E-2, 1.398929E+0
73.207000, 2.094561E-2, 1.409125E+0
73.208000, 2.094561E-2, 1.409125E+0
73.209000, 4.135082E-2, 1.409125E+0
73.210000, 8.216122E-2, 1.398929E+0
73.211000, 8.216122E-2, 1.398929E+0
73.212000, 1.025664E-1, 1.398929E+0
73.213000, 7.195862E-2, 1.409125E+0
73.214000, 6.175602E-2, 1.409125E+0
73.215000, 9.236383E-2, 1.409125E+0
73.216000, 7.195862E-2, 1.409125E+0
73.217000, 3.114822E-2, 1.409125E+0
73.218000, 3.114822E-2, 1.409125E+0
73.219000, 4.135082E-2, 1.398929E+0
73.220000, 4.135082E-2, 1.398929E+0
73.221000, 4.135082E-2, 1.398929E+0
73.222000, 1.025664E-1, 1.398929E+0
73.223000, 2.094561E-2, 1.409125E+0
73.224000, 3.114822E-2, 1.398929E+0
73.225000, 5.155342E-2, 1.409125E+0
73.226000, 5.155342E-2, 1.409125E+0
, , 
73.227000, 5.155342E-2, 1.409125E+0
73.228000, 7.195862E-2, 1.398929E+0
73.229000, 7.195862E-2, 1.398929E+0
73.230000, 8.216122E-2, 1.409125E+0
73.231000, 8.216122E-2, 1.398929E+0
73.232000, 4.135082E-2, 1.398929E+0
73.233000, 4.135082E-2, 1.398929E+0
73.234000, 6.175602E-2, 1.409125E+0
73.235000, 3.114822E-2, 1.409125E+0
73.236000, 1.074301E-2, 1.398929E+0
73.237000, 2.094561E-2, 1.398929E+0
73.238000, 3.114822E-2, 1.398929E+0
73.239000, 5.155342E-2, 1.398929E+0
73.240000, 5.155342E-2, 1.398929E+0
73.241000, 2.094561E-2, 1.398929E+0
73.242000, 6.175602E-2, 1.409125E+0
73.243000, 8.216122E-2, 1.409125E+0
73.244000, 7.195862E-2, 1.409125E+0
73.245000, 8.216122E-2, 1.409125E+0
73.246000, 6.175602E-2, 1.398929E+0
73.247000, 4.135082E-2, 1.398929E+0
73.248000, 1.025664E-1, 1.398929E+0
73.249000, 1.025664E-1, 1.398929E+0
73.250000, 8.216122E-2, 1.398929E+0
73.251000, 5.155342E-2, 1.409125E+0
73.252000, 9.236383E-2, 1.409125E+0
73.253000, 1.025664E-1, 1.409125E+0
73.254000, 7.195862E-2, 1.409125E+0
73.255000, 8.216122E-2, 1.398929E+0
73.256000, 6.175602E-2, 1.398929E+0
73.257000, 6.175602E-2, 1.398929E+0
73.258000, 7.195862E-2, 1.398929E+0
73.259000, 9.236383E-2, 1.398929E+0
, , 
73.260000, 1.127690E-1, 1.409125E+0
73.261000, 1.331742E-1, 1.409125E+0
73.262000, 1.025664E-1, 1.409125E+0
73.263000, 9.236383E-2, 1.398929E+0
73.264000, 1.025664E-1, 1.398929E+0
73.265000, 8.216122E-2, 1.398929E+0
73.266000, 6.175602E-2, 1.398929E+0
73.267000, 7.195862E-2, 1.409125E+0
73.268000, 6.175602E-2, 1.398929E+0
73.269000, 5.155342E-2, 1.409125E+0
73.270000, 8.216122E-2, 1.409125E+0
73.271000, 8.216122E-2, 1.409125E+0
73.272000, 8.216122E-2, 1.398929E+0
73.273000, 6.175602E-2, 1.398929E+0
73.274000, 6.175602E-2, 1.409125E+0
73.275000, 8.216122E-2, 1.409125E+0
73.276000, 1.025664E-1, 1.398929E+0
73.277000, 1.331742E-1, 1.398929E+0
73.278000, 1.025664E-1, 1.409125E+0
73.279000, 6.175602E-2, 1.409125E+0
73.280000, 8.216122E-2, 1.398929E+0
73.281000, 7.195862E-2, 1.398929E+0
73.282000, 6.175602E-2, 1.398929E+0
73.283000, 5.155342E-2, 1.398929E+0
73.284000, 5.155342E-2, 1.409125E+0
73.285000, 6.175602E-2, 1.398929E+0
73.286000, 7.195862E-2, 1.398929E+0
73.287000, 5.155342E-2, 1.409125E+0
73.288000, 8.216122E-2, 1.409125E+0
73.289000, 9.236383E-2, 1.409125E+0
73.290000, 8.216122E-2, 1.398929E+0
73.291000, 9.236383E-2, 1.398929E+0
73.292000, 8.216122E-2, 1.398929E+0
, , 
73.293000, 6.175602E-2, 1.398929E+0
73.294000, 9.236383E-2, 1.398929E+0
73.295000, 9.236383E-2, 1.398929E+0
73.296000, 1.739846E-1, 1.409125E+0
73.297000, 1.127690E-1, 1.409125E+0
73.298000, 7.195862E-2, 1.398929E+0
73.299000, 8.216122E-2, 1.398929E+0
73.300000, 6.175602E-2, 1.398929E+0
73.301000, 6.175602E-2, 1.398929E+0
73.302000, 6.175602E-2, 1.398929E+0
73.303000, 7.195862E-2, 1.409125E+0
73.304000, 6.175602E-2, 1.398929E+0
73.305000, 5.155342E-2, 1.409125E+0
73.306000, 7.195862E-2, 1.409125E+0
73.307000, 5.155342E-2, 1.409125E+0
73.308000, 6.175602E-2, 1.398929E+0
73.309000, 1.025664E-1, 1.398929E+0
73.310000, 8.216122E-2, 1.409125E+0
73.311000, 8.216122E-2, 1.398929E+0
73.312000, 9.236383E-2, 1.409125E+0
73.313000, 6.175602E-2, 1.398929E+0
73.314000, 6.175602E-2, 1.409125E+0
73.315000, 6.175602E-2, 1.409125E+0
73.316000, 1.074301E-2, 1.409125E+0
73.317000, 5.155342E-2, 1.398929E+0
73.318000, 6.175602E-2, 1.398929E+0
73.319000, 5.155342E-2, 1.398929E+0
73.320000, 6.175602E-2, 1.409125E+0
73.321000, 3.114822E-2, 1.409125E+0
73.322000, 5.155342E-2, 1.398929E+0
73.323000, 5.155342E-2, 1.409125E+0
73.324000, 8.216122E-2, 1.398929E+0
73.325000, 8.216122E-2, 1.409125E+0
, , 
73.326000, 1.025664E-1, 1.398929E+0
73.327000, 1.025664E-1, 1.398929E+0
73.328000, 6.175602E-2, 1.398929E+0
73.329000, 8.216122E-2, 1.398929E+0
73.330000, 7.195862E-2, 1.398929E+0
73.331000, 8.216122E-2, 1.409125E+0
73.332000, 7.195862E-2, 1.409125E+0
73.333000, 5.155342E-2, 1.409125E+0
73.334000, 5.155342E-2, 1.409125E+0
73.335000, 7.195862E-2, 1.398929E+0
73.336000, 9.236383E-2, 1.398929E+0
73.337000, 8.216122E-2, 1.398929E+0
73.338000, 8.216122E-2, 1.398929E+0
73.339000, 1.025664E-1, 1.398929E+0
73.340000, 9.236383E-2, 1.398929E+0
73.341000, 1.127690E-1, 1.409125E+0
73.342000, 1.025664E-1, 1.409125E+0
73.343000, 9.236383E-2, 1.409125E+0
73.344000, 8.216122E-2, 1.409125E+0
73.345000, 8.216122E-2, 1.398929E+0
73.346000, 9.236383E-2, 1.398929E+0
73.347000, 7.195862E-2, 1.398929E+0
73.348000, 6.175602E-2, 1.398929E+0
73.349000, 4.135082E-2, 1.398929E+0
73.350000, 2.094561E-2, 1.398929E+0
73.351000, 6.175602E-2, 1.409125E+0
73.352000, 5.155342E-2, 1.409125E+0
73.353000, 6.175602E-2, 1.398929E+0
73.354000, 6.175602E-2, 1.398929E+0
73.355000, 8.216122E-2, 1.398929E+0
73.356000, 8.216122E-2, 1.398929E+0
73.357000, 5.155342E-2, 1.398929E+0
73.358000, 9.236383E-2, 1.398929E+0
, , 
73.359000, 1.025664E-1, 1.409125E+0
73.360000, 1.025664E-1, 1.398929E+0
73.361000, 9.236383E-2, 1.409125E+0
73.362000, 9.236383E-2, 1.409125E+0
73.363000, 6.175602E-2, 1.409125E+0
73.364000, 8.216122E-2, 1.398929E+0
73.365000, 8.216122E-2, 1.398929E+0
73.366000, 6.175602E-2, 1.398929E+0
73.367000, 6.175602E-2, 1.409125E+0
73.368000, 5.155342E-2, 1.398929E+0
73.369000, 6.175602E-2, 1.398929E+0
73.370000, 8.216122E-2, 1.398929E+0
73.371000, 9.236383E-2, 1.409125E+0
73.372000, 9.236383E-2, 1.409125E+0
73.373000, 8.216122E-2, 1.398929E+0
