Time, Activation By Channel (% of MVC)
53.559000, 6.175602E-2, 1.409125E+0
53.560000, 6.175602E-2, 1.398929E+0
53.561000, 8.216122E-2, 1.398929E+0
53.562000, 1.127690E-1, 1.409125E+0
53.563000, 8.216122E-2, 1.398929E+0
53.564000, 1.025664E-1, 1.398929E+0
53.565000, 7.195862E-2, 1.398929E+0
53.566000, 6.175602E-2, 1.398929E+0
53.567000, 7.195862E-2, 1.398929E+0
53.568000, 2.094561E-2, 1.398929E+0
53.569000, 3.114822E-2, 1.409125E+0
53.570000, 5.155342E-2, 1.409125E+0
53.571000, 3.114822E-2, 1.409125E+0
53.572000, 4.135082E-2, 1.409125E+0
53.573000, 5.155342E-2, 1.398929E+0
53.574000, 4.135082E-2, 1.398929E+0
53.575000, 9.236383E-2, 1.398929E+0
53.576000, 1.025664E-1, 1.409125E+0
53.577000, 1.127690E-1, 1.409125E+0
53.578000, 8.216122E-2, 1.409125E+0
53.579000, 8.216122E-2, 1.409125E+0
53.580000, 8.216122E-2, 1.398929E+0
53.581000, 9.236383E-2, 1.409125E+0
53.582000, 9.236383E-2, 1.398929E+0
53.583000, 8.216122E-2, 1.409125E+0
53.584000, 7.195862E-2, 1.398929E+0
53.585000, 8.216122E-2, 1.409125E+0
53.586000, 9.236383E-2, 1.398929E+0
53.587000, 6.175602E-2, 1.409125E+0
53.588000, 8.216122E-2, 1.409125E+0
53.589000, 8.216122E-2, 1.398929E+0
53.590000, 8.216122E-2, 1.398929E+0
53.591000, 6.175602E-2, 1.398929E+0
, , 
53.592000, 9.236383E-2, 1.409125E+0
53.593000, 6.175602E-2, 1.398929E+0
53.594000, 5.155342E-2, 1.398929E+0
53.595000, 1.229716E-1, 1.398929E+0
53.596000, 1.331742E-1, 1.409125E+0
53.597000, 9.236383E-2, 1.398929E+0
53.598000, 8.216122E-2, 1.398929E+0
53.599000, 7.195862E-2, 1.398929E+0
53.600000, 8.216122E-2, 1.398929E+0
53.601000, 1.025664E-1, 1.398929E+0
53.602000, 7.195862E-2, 1.398929E+0
53.603000, 7.195862E-2, 1.398929E+0
53.604000, 7.195862E-2, 1.409125E+0
53.605000, 8.216122E-2, 1.409125E+0
53.606000, 8.216122E-2, 1.409125E+0
53.607000, 8.216122E-2, 1.398929E+0
53.608000, 8.216122E-2, 1.398929E+0
53.609000, 1.025664E-1, 1.398929E+0
53.610000, 6.175602E-2, 1.398929E+0
53.611000, 6.175602E-2, 1.398929E+0
53.612000, 1.025664E-1, 1.409125E+0
53.613000, 8.216122E-2, 1.409125E+0
53.614000, 9.236383E-2, 1.409125E+0
53.615000, 6.175602E-2, 1.409125E+0
53.616000, 8.216122E-2, 1.398929E+0
53.617000, 9.236383E-2, 1.398929E+0
53.618000, 7.195862E-2, 1.398929E+0
53.619000, 7.195862E-2, 1.398929E+0
53.620000, 7.195862E-2, 1.409125E+0
53.621000, 2.094561E-2, 1.409125E+0
53.622000, 6.175602E-2, 1.398929E+0
53.623000, 6.175602E-2, 1.409125E+0
53.624000, 7.195862E-2, 1.398929E+0
, , 
53.625000, 9.236383E-2, 1.398929E+0
53.626000, 1.127690E-1, 1.398929E+0
53.627000, 1.025664E-1, 1.409125E+0
53.628000, 1.025664E-1, 1.409125E+0
53.629000, 9.236383E-2, 1.398929E+0
53.630000, 8.216122E-2, 1.409125E+0
53.631000, 1.025664E-1, 1.398929E+0
53.632000, 6.175602E-2, 1.398929E+0
53.633000, 6.175602E-2, 1.398929E+0
53.634000, 3.114822E-2, 1.398929E+0
53.635000, 6.175602E-2, 1.409125E+0
53.636000, 6.175602E-2, 1.398929E+0
53.637000, 5.155342E-2, 1.398929E+0
53.638000, 7.195862E-2, 1.409125E+0
53.639000, 8.216122E-2, 1.409125E+0
53.640000, 4.135082E-2, 1.398929E+0
53.641000, 4.135082E-2, 1.398929E+0
53.642000, 9.236383E-2, 1.398929E+0
53.643000, 1.229716E-1, 1.409125E+0
53.644000, 9.236383E-2, 1.409125E+0
53.645000, 9.236383E-2, 1.409125E+0
53.646000, 1.433768E-1, 1.398929E+0
53.647000, 1.127690E-1, 1.409125E+0
53.648000, 1.025664E-1, 1.409125E+0
53.649000, 9.236383E-2, 1.409125E+0
53.650000, 6.175602E-2, 1.398929E+0
53.651000, 4.135082E-2, 1.398929E+0
53.652000, 4.135082E-2, 1.398929E+0
53.653000, 6.175602E-2, 1.398929E+0
53.654000, 6.175602E-2, 1.398929E+0
53.655000, 8.216122E-2, 1.409125E+0
53.656000, 8.216122E-2, 1.409125E+0
53.657000, 9.236383E-2, 1.409125E+0
, , 
53.658000, 9.236383E-2, 1.398929E+0
53.659000, 9.236383E-2, 1.398929E+0
53.660000, 8.216122E-2, 1.398929E+0
53.661000, 8.216122E-2, 1.398929E+0
53.662000, 1.025664E-1, 1.398929E+0
53.663000, 1.331742E-1, 1.398929E+0
53.664000, 1.025664E-1, 1.409125E+0
53.665000, 9.236383E-2, 1.409125E+0
53.666000, 1.025664E-1, 1.398929E+0
53.667000, 6.175602E-2, 1.398929E+0
53.668000, 6.175602E-2, 1.398929E+0
53.669000, 5.155342E-2, 1.398929E+0
53.670000, 8.216122E-2, 1.398929E+0
53.671000, 6.175602E-2, 1.409125E+0
53.672000, 7.195862E-2, 1.409125E+0
53.673000, 6.175602E-2, 1.409125E+0
53.674000, 7.195862E-2, 1.398929E+0
53.675000, 6.175602E-2, 1.398929E+0
53.676000, 4.135082E-2, 1.398929E+0
53.677000, 8.216122E-2, 1.398929E+0
53.678000, 7.195862E-2, 1.398929E+0
53.679000, 6.175602E-2, 1.398929E+0
53.680000, 8.216122E-2, 1.398929E+0
53.681000, 7.195862E-2, 1.409125E+0
53.682000, 5.155342E-2, 1.409125E+0
53.683000, 6.175602E-2, 1.409125E+0
53.684000, 4.135082E-2, 1.398929E+0
53.685000, 5.155342E-2, 1.398929E+0
53.686000, 5.155342E-2, 1.409125E+0
53.687000, 9.236383E-2, 1.398929E+0
53.688000, 1.025664E-1, 1.409125E+0
53.689000, 1.025664E-1, 1.409125E+0
53.690000, 8.216122E-2, 1.409125E+0
, , 
53.691000, 1.127690E-1, 1.409125E+0
