Time, Activation By Channel (% of MVC)
66.495000, 2.094561E-2, 1.409125E+0
66.496000, 9.236383E-2, 1.409125E+0
66.497000, 1.127690E-1, 1.409125E+0
66.498000, -1.986479E-2, 1.409125E+0
66.499000, 7.195862E-2, 1.409125E+0
66.500000, 1.127690E-1, 1.398929E+0
66.501000, 7.195862E-2, 1.398929E+0
66.502000, 2.094561E-2, 1.398929E+0
66.503000, 6.175602E-2, 1.409125E+0
66.504000, 1.025664E-1, 1.409125E+0
66.505000, 2.094561E-2, 1.398929E+0
66.506000, -1.014856E-1, 1.409125E+0
66.507000, 5.404097E-4, 1.398929E+0
66.508000, 1.127690E-1, 1.398929E+0
66.509000, 1.433768E-1, 1.398929E+0
66.510000, 7.195862E-2, 1.409125E+0
66.511000, 2.094561E-2, 1.398929E+0
66.512000, 8.216122E-2, 1.398929E+0
66.513000, 7.195862E-2, 1.398929E+0
66.514000, 7.195862E-2, 1.398929E+0
66.515000, 4.135082E-2, 1.398929E+0
66.516000, 8.216122E-2, 1.409125E+0
66.517000, 4.135082E-2, 1.409125E+0
66.518000, 1.025664E-1, 1.409125E+0
66.519000, 6.175602E-2, 1.409125E+0
66.520000, 7.195862E-2, 1.409125E+0
66.521000, 7.195862E-2, 1.409125E+0
66.522000, 9.236383E-2, 1.409125E+0
66.523000, 1.025664E-1, 1.409125E+0
66.524000, 9.236383E-2, 1.398929E+0
66.525000, 9.236383E-2, 1.409125E+0
66.526000, 4.135082E-2, 1.398929E+0
66.527000, -9.662192E-3, 1.409125E+0
, , 
66.528000, 1.074301E-2, 1.398929E+0
66.529000, 9.236383E-2, 1.398929E+0
66.530000, 1.025664E-1, 1.398929E+0
66.531000, 8.216122E-2, 1.409125E+0
66.532000, 8.216122E-2, 1.398929E+0
66.533000, 7.195862E-2, 1.409125E+0
66.534000, 8.216122E-2, 1.409125E+0
66.535000, 1.025664E-1, 1.409125E+0
66.536000, 8.216122E-2, 1.409125E+0
66.537000, 7.195862E-2, 1.409125E+0
66.538000, 5.404097E-4, 1.398929E+0
66.539000, 2.094561E-2, 1.398929E+0
66.540000, 5.155342E-2, 1.398929E+0
66.541000, 9.236383E-2, 1.398929E+0
66.542000, 1.433768E-1, 1.398929E+0
66.543000, 1.841872E-1, 1.398929E+0
66.544000, 1.637820E-1, 1.398929E+0
66.545000, 1.433768E-1, 1.398929E+0
66.546000, 5.155342E-2, 1.398929E+0
66.547000, -1.986479E-2, 1.409125E+0
66.548000, 2.094561E-2, 1.398929E+0
66.549000, 6.175602E-2, 1.409125E+0
66.550000, 3.114822E-2, 1.409125E+0
66.551000, 2.094561E-2, 1.409125E+0
66.552000, 5.155342E-2, 1.409125E+0
66.553000, 5.155342E-2, 1.409125E+0
66.554000, 6.175602E-2, 1.409125E+0
66.555000, 8.216122E-2, 1.409125E+0
66.556000, 9.236383E-2, 1.398929E+0
66.557000, 1.127690E-1, 1.409125E+0
66.558000, 1.433768E-1, 1.409125E+0
66.559000, 1.127690E-1, 1.409125E+0
66.560000, 5.155342E-2, 1.409125E+0
, , 
66.561000, 2.094561E-2, 1.409125E+0
66.562000, -4.027000E-2, 1.409125E+0
66.563000, -9.662192E-3, 1.409125E+0
66.564000, 3.114822E-2, 1.409125E+0
66.565000, 1.025664E-1, 1.409125E+0
66.566000, 1.025664E-1, 1.398929E+0
66.567000, 6.175602E-2, 1.409125E+0
66.568000, 1.074301E-2, 1.398929E+0
66.569000, -9.662192E-3, 1.409125E+0
66.570000, 4.135082E-2, 1.398929E+0
66.571000, 4.135082E-2, 1.409125E+0
66.572000, 1.074301E-2, 1.398929E+0
66.573000, 2.094561E-2, 1.398929E+0
66.574000, 6.175602E-2, 1.398929E+0
66.575000, 1.637820E-1, 1.398929E+0
66.576000, 2.147950E-1, 1.398929E+0
66.577000, 8.216122E-2, 1.398929E+0
66.578000, 1.229716E-1, 1.398929E+0
66.579000, 1.229716E-1, 1.398929E+0
66.580000, 6.175602E-2, 1.398929E+0
66.581000, 1.025664E-1, 1.398929E+0
66.582000, 1.637820E-1, 1.398929E+0
66.583000, 7.195862E-2, 1.398929E+0
66.584000, 9.236383E-2, 1.409125E+0
66.585000, 7.195862E-2, 1.398929E+0
66.586000, 5.404097E-4, 1.398929E+0
66.587000, 2.094561E-2, 1.398929E+0
66.588000, 4.135082E-2, 1.398929E+0
66.589000, 1.074301E-2, 1.398929E+0
66.590000, 2.094561E-2, 1.398929E+0
66.591000, 6.175602E-2, 1.398929E+0
66.592000, 1.229716E-1, 1.398929E+0
66.593000, 1.229716E-1, 1.398929E+0
, , 
66.594000, 1.331742E-1, 1.398929E+0
66.595000, 1.025664E-1, 1.398929E+0
66.596000, 1.074301E-2, 1.409125E+0
66.597000, 4.135082E-2, 1.398929E+0
66.598000, 8.216122E-2, 1.398929E+0
66.599000, 6.175602E-2, 1.409125E+0
66.600000, 4.135082E-2, 1.409125E+0
66.601000, 5.155342E-2, 1.409125E+0
66.602000, 7.195862E-2, 1.409125E+0
66.603000, 6.175602E-2, 1.409125E+0
66.604000, 5.155342E-2, 1.398929E+0
66.605000, 8.216122E-2, 1.398929E+0
66.606000, 8.216122E-2, 1.409125E+0
66.607000, 7.195862E-2, 1.409125E+0
66.608000, 9.236383E-2, 1.409125E+0
66.609000, 9.236383E-2, 1.409125E+0
66.610000, 1.025664E-1, 1.409125E+0
66.611000, 6.175602E-2, 1.398929E+0
66.612000, 5.155342E-2, 1.409125E+0
66.613000, 3.114822E-2, 1.398929E+0
66.614000, 1.025664E-1, 1.398929E+0
66.615000, 1.739846E-1, 1.398929E+0
66.616000, 2.352003E-1, 1.398929E+0
66.617000, 1.841872E-1, 1.398929E+0
66.618000, -2.137142E-1, 1.398929E+0
66.619000, -4.027000E-2, 1.398929E+0
66.620000, 1.637820E-1, 1.409125E+0
66.621000, 6.175602E-2, 1.409125E+0
66.622000, 6.175602E-2, 1.409125E+0
66.623000, 5.155342E-2, 1.409125E+0
66.624000, 6.175602E-2, 1.398929E+0
66.625000, 6.175602E-2, 1.398929E+0
66.626000, 5.155342E-2, 1.409125E+0
, , 
66.627000, 5.155342E-2, 1.398929E+0
66.628000, 6.175602E-2, 1.409125E+0
66.629000, 9.236383E-2, 1.398929E+0
66.630000, 9.236383E-2, 1.409125E+0
66.631000, 8.216122E-2, 1.398929E+0
66.632000, 6.175602E-2, 1.398929E+0
66.633000, 6.175602E-2, 1.398929E+0
