Time (s), Activation By Channel (% of MVC)
18.414000, 4.056283E-2, 4.997636E-3
18.415000, 4.480862E-4, 3.155952E-3
18.416000, 3.118291E-2, 7.020284E-3
18.417000, 6.167076E-2, 3.230176E-3
18.418000, 3.780556E-2, 1.768786E-3
18.419000, 1.565147E-2, 8.069837E-3
18.420000, 2.452858E-2, 2.477802E-3
18.421000, 1.771431E-2, 1.275452E-3
18.422000, 2.271822E-2, 8.339932E-3
18.423000, 7.583403E-3, 6.253541E-3
18.424000, 3.637308E-3, 4.457240E-3
18.425000, 1.152924E-2, 2.926950E-3
18.426000, 1.800279E-2, 7.011548E-3
18.427000, 4.798074E-3, 5.238494E-3
18.428000, 5.559498E-2, 4.909538E-3
18.429000, 2.880435E-3, 3.318171E-3
18.430000, 1.819501E-2, 1.979772E-3
18.431000, 1.550712E-2, 8.708470E-4
18.432000, 6.502697E-2, 3.108058E-5
18.433000, 1.064035E-1, 9.398508E-3
18.434000, 3.350056E-2, 1.541233E-3
18.435000, 6.393696E-2, 6.605071E-4
18.436000, 3.994176E-2, 4.461019E-5
18.437000, 3.610571E-3, 5.937852E-4
18.438000, 5.734297E-2, 9.656620E-3
18.439000, 3.254755E-3, 7.108536E-3
18.440000, 2.451019E-2, 4.932148E-3
18.441000, 3.734757E-3, 5.556411E-3
18.442000, 3.776480E-2, 4.246528E-3
18.443000, 4.027677E-2, 3.134479E-3
18.444000, 4.041112E-2, 2.200806E-3
18.445000, 4.022017E-3, 7.223906E-3
18.446000, 3.501319E-3, 3.636129E-3
, , 
18.447000, 2.014311E-2, 2.656388E-3
18.448000, 3.099880E-2, 1.836026E-3
18.449000, 1.974846E-2, 1.158389E-3
18.450000, 6.222030E-2, 8.043213E-3
18.451000, 1.135784E-2, 5.641413E-3
18.452000, 3.530718E-2, 3.616184E-3
18.453000, 2.485396E-2, 6.718809E-3
18.454000, 1.035124E-1, 5.255234E-3
18.455000, 4.334948E-2, 3.991449E-3
18.456000, 1.767554E-3, 2.909859E-3
18.457000, 2.652366E-2, 6.657298E-3
18.458000, 3.705172E-2, 4.583869E-3
18.459000, 8.189902E-3, 5.799881E-3
18.460000, 4.122268E-3, 4.265289E-3
18.461000, 7.923176E-3, 6.012082E-3
18.462000, 1.651123E-2, 4.145010E-3
18.463000, 3.949125E-2, 2.597088E-3
18.464000, 2.838168E-2, 1.329043E-3
18.465000, 5.369261E-2, 8.340388E-3
18.466000, 5.193672E-2, 6.297661E-3
18.467000, 2.141031E-2, 4.115238E-3
18.468000, 7.376274E-2, 5.871751E-3
18.469000, 3.915014E-2, 4.522911E-3
18.470000, 8.178261E-2, 3.164242E-3
18.471000, 4.794315E-2, 6.609486E-3
18.472000, 3.104538E-2, 4.682131E-3
18.473000, 2.550108E-2, 3.044231E-3
