Time (s), Activation By Channel (% of MVC)
41.250000, 2.090674E-2, 7.706820E-3
41.251000, 3.951851E-2, 2.907282E-3
41.252000, 1.331889E-1, 6.905386E-3
41.253000, 6.430910E-2, 5.011092E-3
41.254000, 8.426957E-2, 3.399894E-3
41.255000, 1.968312E-1, 2.046163E-3
41.256000, 1.799880E-2, 7.725612E-3
41.257000, 7.035371E-4, 2.854327E-3
41.258000, 3.806764E-2, 6.995518E-3
41.259000, 4.772948E-3, 3.511264E-3
41.260000, 5.832955E-4, 6.407023E-3
41.261000, 5.460502E-2, 4.615207E-3
41.262000, 1.092334E-1, 5.548954E-3
41.263000, 8.267260E-2, 4.680915E-3
41.264000, 2.753601E-2, 3.171161E-3
41.265000, 4.589934E-2, 1.912100E-3
41.266000, 1.183670E-1, 8.785517E-4
41.267000, 3.567216E-2, 8.604383E-3
41.268000, 6.003800E-2, 6.417207E-3
41.269000, 3.081901E-2, 4.547414E-3
41.270000, 5.995988E-2, 5.684182E-3
41.271000, 2.340198E-1, 4.488578E-3
41.272000, 1.092952E-2, 2.931714E-3
41.273000, 1.394055E-2, 7.015932E-3
41.274000, 4.965639E-2, 3.413000E-3
41.275000, 6.382343E-2, 6.565287E-3
41.276000, 2.502941E-2, 3.833419E-3
41.277000, 1.927566E-1, 2.476395E-3
41.278000, 1.321079E-1, 1.354835E-3
41.279000, 7.360168E-2, 8.206657E-3
41.280000, 1.109994E-1, 6.089121E-3
41.281000, 1.441168E-1, 4.370462E-3
41.282000, 1.180166E-2, 3.057657E-3
, , 
41.283000, 1.469050E-2, 1.965122E-3
41.284000, 6.787719E-3, 1.069972E-3
41.285000, 3.929299E-4, 8.300421E-3
41.286000, 1.265718E-2, 2.626718E-3
41.287000, 3.774353E-2, 6.926979E-3
41.288000, 1.579132E-2, 3.828123E-3
41.289000, 7.160260E-2, 2.764696E-3
41.290000, 7.437943E-2, 6.771791E-3
41.291000, 3.909756E-3, 3.992626E-3
41.292000, 8.287342E-2, 5.719326E-3
41.293000, 1.703642E-1, 3.768063E-3
41.294000, 4.297186E-2, 2.138020E-3
41.295000, 1.472254E-1, 7.852856E-3
41.296000, 1.400022E-1, 6.092121E-3
41.297000, 4.232974E-2, 4.574184E-3
41.298000, 9.039228E-2, 5.373380E-3
41.299000, 8.903258E-3, 3.628892E-3
41.300000, 1.583278E-1, 6.473086E-3
41.301000, 1.721421E-1, 4.820254E-3
41.302000, 6.963386E-2, 3.407082E-3
41.303000, 4.539418E-5, 2.212192E-3
41.304000, 2.246568E-1, 7.435867E-3
41.305000, 1.347496E-1, 5.414500E-3
41.306000, 6.409848E-2, 4.942593E-3
41.307000, 1.011082E-2, 3.523939E-3
41.308000, 4.832569E-2, 6.326241E-3
41.309000, 2.981525E-2, 4.486540E-3
41.310000, 6.351460E-2, 5.708163E-3
41.311000, 5.056328E-2, 4.505835E-3
41.312000, 4.752664E-3, 5.658630E-3
41.313000, 3.674373E-2, 4.579559E-3
41.314000, 8.179746E-2, 3.084847E-3
41.315000, 1.443695E-1, 6.805215E-3
, , 
41.316000, 1.907262E-1, 4.975333E-3
41.317000, 9.548127E-2, 3.417013E-3
41.318000, 8.375620E-2, 2.105950E-3
41.319000, 7.171470E-2, 7.632167E-3
41.320000, 1.636468E-2, 5.677529E-3
41.321000, 6.783643E-2, 4.633480E-3
41.322000, 2.168635E-2, 3.186804E-3
41.323000, 1.260173E-1, 1.975264E-3
41.324000, 5.655296E-2, 7.675116E-3
41.325000, 1.525710E-1, 3.006928E-3
41.326000, 2.533398E-1, 1.892413E-3
41.327000, 4.106719E-2, 9.761222E-4
