Time, Activation By Channel (% of MVC)
37.059000, 7.195862E-2, 1.409125E+0
37.060000, 8.216122E-2, 1.398929E+0
37.061000, 1.025664E-1, 1.398929E+0
37.062000, 1.229716E-1, 1.398929E+0
37.063000, 1.127690E-1, 1.398929E+0
37.064000, 3.114822E-2, 1.398929E+0
37.065000, -9.662192E-3, 1.398929E+0
37.066000, 6.175602E-2, 1.398929E+0
37.067000, 2.249977E-1, 1.398929E+0
37.068000, 2.556055E-1, 1.398929E+0
37.069000, 1.841872E-1, 1.398929E+0
37.070000, 1.841872E-1, 1.398929E+0
37.071000, 3.114822E-2, 1.398929E+0
37.072000, -9.128301E-2, 1.398929E+0
37.073000, 8.216122E-2, 1.409125E+0
37.074000, -1.986479E-2, 1.409125E+0
37.075000, 5.404097E-4, 1.409125E+0
37.076000, -8.108041E-2, 1.409125E+0
37.077000, 1.025664E-1, 1.398929E+0
37.078000, 2.454029E-1, 1.409125E+0
37.079000, 1.229716E-1, 1.398929E+0
37.080000, 1.127690E-1, 1.398929E+0
37.081000, 1.025664E-1, 1.409125E+0
37.082000, 7.195862E-2, 1.409125E+0
37.083000, -4.027000E-2, 1.398929E+0
37.084000, -5.047260E-2, 1.409125E+0
37.085000, -3.006740E-2, 1.409125E+0
37.086000, 1.074301E-2, 1.409125E+0
37.087000, 3.114822E-2, 1.398929E+0
37.088000, 8.216122E-2, 1.409125E+0
37.089000, 2.094561E-2, 1.409125E+0
37.090000, 5.404097E-4, 1.409125E+0
37.091000, -3.006740E-2, 1.409125E+0
, , 
37.092000, 2.094561E-2, 1.398929E+0
37.093000, 6.175602E-2, 1.409125E+0
37.094000, 1.127690E-1, 1.409125E+0
37.095000, 5.155342E-2, 1.409125E+0
37.096000, 1.127690E-1, 1.409125E+0
37.097000, 1.025664E-1, 1.409125E+0
37.098000, 1.331742E-1, 1.398929E+0
37.099000, 1.433768E-1, 1.409125E+0
37.100000, 1.433768E-1, 1.409125E+0
37.101000, 7.195862E-2, 1.409125E+0
37.102000, 4.135082E-2, 1.409125E+0
37.103000, 6.175602E-2, 1.409125E+0
37.104000, 8.216122E-2, 1.409125E+0
37.105000, 1.127690E-1, 1.409125E+0
37.106000, 1.127690E-1, 1.409125E+0
37.107000, 7.195862E-2, 1.409125E+0
37.108000, 5.155342E-2, 1.409125E+0
37.109000, 1.025664E-1, 1.398929E+0
37.110000, 8.216122E-2, 1.409125E+0
37.111000, 1.025664E-1, 1.409125E+0
37.112000, 1.433768E-1, 1.409125E+0
37.113000, 1.127690E-1, 1.409125E+0
37.114000, 1.127690E-1, 1.409125E+0
37.115000, 1.127690E-1, 1.409125E+0
37.116000, 1.127690E-1, 1.398929E+0
37.117000, 8.216122E-2, 1.409125E+0
37.118000, 2.094561E-2, 1.398929E+0
37.119000, 3.114822E-2, 1.398929E+0
37.120000, 1.025664E-1, 1.398929E+0
37.121000, 8.216122E-2, 1.398929E+0
37.122000, 1.025664E-1, 1.398929E+0
37.123000, 8.216122E-2, 1.398929E+0
37.124000, 2.094561E-2, 1.398929E+0
, , 
37.125000, 6.175602E-2, 1.398929E+0
37.126000, 6.175602E-2, 1.398929E+0
37.127000, 7.195862E-2, 1.398929E+0
37.128000, 1.025664E-1, 1.398929E+0
37.129000, 1.433768E-1, 1.398929E+0
37.130000, 2.352003E-1, 1.398929E+0
37.131000, 1.331742E-1, 1.398929E+0
37.132000, 1.025664E-1, 1.398929E+0
37.133000, 1.229716E-1, 1.398929E+0
37.134000, 8.216122E-2, 1.398929E+0
37.135000, 8.216122E-2, 1.398929E+0
37.136000, 2.094561E-2, 1.398929E+0
37.137000, 5.404097E-4, 1.398929E+0
37.138000, 4.135082E-2, 1.398929E+0
37.139000, 5.155342E-2, 1.398929E+0
37.140000, 6.175602E-2, 1.398929E+0
37.141000, 1.025664E-1, 1.398929E+0
37.142000, 1.331742E-1, 1.398929E+0
37.143000, 1.025664E-1, 1.398929E+0
37.144000, 4.135082E-2, 1.398929E+0
37.145000, 4.135082E-2, 1.398929E+0
37.146000, 7.195862E-2, 1.398929E+0
37.147000, 6.175602E-2, 1.398929E+0
37.148000, 9.236383E-2, 1.398929E+0
37.149000, 8.216122E-2, 1.398929E+0
37.150000, 1.127690E-1, 1.398929E+0
37.151000, 1.025664E-1, 1.398929E+0
37.152000, 9.236383E-2, 1.398929E+0
37.153000, 4.135082E-2, 1.409125E+0
37.154000, 9.236383E-2, 1.409125E+0
37.155000, 1.074301E-2, 1.409125E+0
37.156000, -4.027000E-2, 1.398929E+0
37.157000, 4.135082E-2, 1.398929E+0
, , 
37.158000, 6.175602E-2, 1.409125E+0
37.159000, 5.404097E-4, 1.409125E+0
37.160000, 5.404097E-4, 1.409125E+0
37.161000, 8.216122E-2, 1.409125E+0
37.162000, 1.127690E-1, 1.409125E+0
37.163000, 1.331742E-1, 1.409125E+0
37.164000, 1.637820E-1, 1.409125E+0
37.165000, 1.331742E-1, 1.409125E+0
37.166000, 1.433768E-1, 1.409125E+0
37.167000, 7.195862E-2, 1.409125E+0
