Time (s), Raw Data By Channel
0.429000, 1.433768E-1, 1.409125E+0
0.430000, 1.074301E-2, 1.409125E+0
0.431000, 3.372263E-1, 1.398929E+0
0.432000, 2.964159E-1, 1.398929E+0
0.433000, 3.984419E-1, 1.398929E+0
0.434000, 1.127690E-1, 1.398929E+0
0.435000, -1.831064E-1, 1.398929E+0
0.436000, 3.576315E-1, 1.409125E+0
0.437000, 6.535069E-1, 1.398929E+0
0.438000, 4.596575E-1, 1.409125E+0
0.439000, -1.933090E-1, 1.409125E+0
0.440000, -1.422960E-1, 1.409125E+0
0.441000, -8.768833E-1, 1.409125E+0
0.442000, -2.545246E-1, 1.409125E+0
0.443000, -1.116882E-1, 1.398929E+0
0.444000, 1.229716E-1, 1.398929E+0
0.445000, -3.463481E-1, 1.398929E+0
0.446000, 2.964159E-1, 1.398929E+0
0.447000, -1.218908E-1, 1.409125E+0
0.448000, -2.545246E-1, 1.398929E+0
0.449000, -6.320209E-1, 1.409125E+0
0.450000, 2.964159E-1, 1.409125E+0
0.451000, -7.087780E-2, 1.409125E+0
0.452000, -4.483741E-1, 1.409125E+0
0.453000, -2.035116E-1, 1.409125E+0
0.454000, 1.841872E-1, 1.398929E+0
0.455000, 3.882393E-1, 1.398929E+0
0.456000, 3.780367E-1, 1.398929E+0
0.457000, 4.902653E-1, 1.409125E+0
0.458000, 6.228991E-1, 1.398929E+0
0.459000, 7.147225E-1, 1.398929E+0
0.460000, 3.372263E-1, 1.398929E+0
0.461000, -6.422235E-1, 1.409125E+0
, , 
0.462000, -4.687793E-1, 1.409125E+0
0.463000, -4.789819E-1, 1.409125E+0
0.464000, -1.729038E-1, 1.409125E+0
0.465000, 6.637095E-1, 1.398929E+0
0.466000, 1.331742E-1, 1.398929E+0
0.467000, -1.116882E-1, 1.398929E+0
0.468000, -6.067520E-2, 1.398929E+0
0.469000, -2.647272E-1, 1.409125E+0
0.470000, 1.943898E-1, 1.398929E+0
0.471000, 2.147950E-1, 1.398929E+0
0.472000, 2.454029E-1, 1.398929E+0
0.473000, 3.270237E-1, 1.409125E+0
0.474000, 3.474289E-1, 1.409125E+0
0.475000, 3.474289E-1, 1.398929E+0
