Time (s), Activation By Channel (% of MVC)
38.577000, 2.725264E-2, 5.045234E-3
38.578000, 5.271791E-3, 3.682309E-3
38.579000, 2.340200E-2, 2.525025E-3
38.580000, 2.551058E-2, 1.554317E-3
38.581000, 4.366621E-2, 7.520482E-4
38.582000, 1.217003E-2, 8.550055E-3
38.583000, 8.331878E-3, 6.226289E-3
38.584000, 1.358997E-2, 4.392697E-3
38.585000, 9.536625E-3, 5.452646E-3
38.586000, 2.609275E-2, 3.622128E-3
38.587000, 2.843953E-2, 6.551234E-3
38.588000, 3.026932E-3, 3.694485E-3
38.589000, 1.933112E-2, 2.221475E-3
38.590000, 4.379475E-3, 7.634860E-3
38.591000, 4.757386E-3, 5.761267E-3
38.592000, 2.495821E-3, 4.151171E-3
38.593000, 1.808717E-2, 2.782064E-3
38.594000, 2.485802E-3, 7.018694E-3
38.595000, 1.758995E-2, 5.129761E-3
38.596000, 2.262132E-2, 5.113880E-3
38.597000, 4.247226E-2, 5.051621E-3
38.598000, 1.999118E-2, 5.160733E-3
38.599000, 1.120017E-2, 3.620681E-3
38.600000, 1.258226E-2, 6.329476E-3
38.601000, 2.213143E-2, 4.570234E-3
38.602000, 3.795341E-2, 5.561663E-3
38.603000, 2.201979E-2, 4.699310E-3
38.604000, 3.577503E-2, 5.432248E-3
38.605000, 5.283561E-2, 4.826483E-3
38.606000, 1.935356E-2, 3.341571E-3
38.607000, 5.865055E-3, 6.547886E-3
38.608000, 1.947219E-3, 4.725138E-3
38.609000, 1.454705E-3, 3.180326E-3
, , 
38.610000, 2.144796E-2, 6.763179E-3
38.611000, 1.780559E-2, 3.663254E-3
38.612000, 1.455366E-2, 6.323011E-3
38.613000, 4.629556E-2, 4.587758E-3
38.614000, 2.238623E-3, 3.120752E-3
38.615000, 3.207121E-2, 6.754795E-3
38.616000, 3.780719E-2, 4.921278E-3
38.617000, 5.716997E-2, 3.368088E-3
38.618000, 5.059705E-2, 2.069003E-3
38.619000, 1.672888E-2, 7.652008E-3
38.620000, 5.273657E-2, 2.974386E-3
38.621000, 1.272882E-1, 1.817400E-3
38.622000, 9.783116E-2, 8.701336E-4
38.623000, 8.092815E-2, 1.101097E-4
38.624000, 4.746182E-2, 9.134931E-3
38.625000, 3.133085E-2, 6.742921E-3
38.626000, 1.661134E-2, 4.698849E-3
38.627000, 7.567580E-2, 5.678913E-3
38.628000, 2.468589E-2, 4.277634E-3
38.629000, 1.029948E-2, 5.559458E-3
38.630000, 3.513043E-2, 3.711700E-3
38.631000, 5.237209E-2, 2.165540E-3
38.632000, 2.606410E-3, 7.759122E-3
38.633000, 2.395125E-2, 5.947961E-3
38.634000, 5.406047E-2, 4.393587E-3
38.635000, 3.059891E-2, 5.578142E-3
38.636000, 3.022117E-2, 4.803879E-3
38.637000, 3.770225E-2, 5.240555E-3
38.638000, 2.438478E-2, 3.574859E-3
38.639000, 3.985232E-2, 6.464536E-3
38.640000, 3.190078E-2, 4.763536E-3
38.641000, 1.373952E-3, 3.314908E-3
38.642000, 5.023946E-4, 2.095656E-3
, , 
38.643000, 1.026626E-2, 7.567190E-3
38.644000, 7.547377E-4, 5.552462E-3
38.645000, 4.297718E-2, 3.846236E-3
38.646000, 2.012010E-2, 6.231842E-3
38.647000, 1.080125E-2, 4.567602E-3
38.648000, 2.896145E-3, 3.153725E-3
38.649000, 1.235296E-2, 1.967128E-3
38.650000, 1.107719E-2, 9.858184E-4
38.651000, 9.302386E-3, 8.462161E-3
38.652000, 1.927644E-2, 2.396439E-3
38.653000, 2.257323E-2, 1.434584E-3
38.654000, 1.611841E-2, 6.489610E-4
38.655000, 2.019964E-2, 2.050581E-5
38.656000, 4.028298E-2, 9.119801E-3
38.657000, 7.085355E-2, 6.646829E-3
38.658000, 1.211533E-2, 4.542680E-3
38.659000, 3.010674E-2, 5.876976E-3
38.660000, 1.465830E-3, 4.501934E-3
38.661000, 2.788278E-2, 3.328823E-3
38.662000, 1.310672E-2, 6.312584E-3
38.663000, 2.420394E-2, 4.352633E-3
38.664000, 1.920845E-2, 5.452014E-3
38.665000, 2.455597E-3, 3.586330E-3
38.666000, 7.884038E-3, 6.616757E-3
38.667000, 6.134061E-3, 3.604511E-3
38.668000, 1.294364E-2, 6.538957E-3
38.669000, 1.765211E-2, 4.918982E-3
38.670000, 1.422231E-2, 5.120097E-3
38.671000, 1.902349E-2, 3.456794E-3
38.672000, 4.025282E-3, 6.574043E-3
38.673000, 1.867618E-2, 4.859746E-3
38.674000, 3.263830E-2, 3.394349E-3
38.675000, 3.385265E-2, 2.155973E-3
, , 
38.676000, 4.209687E-2, 7.527376E-3
38.677000, 5.767163E-2, 5.533690E-3
38.678000, 1.526680E-1, 4.802724E-3
38.679000, 3.162425E-2, 3.369761E-3
38.680000, 5.804693E-2, 2.162056E-3
38.681000, 7.772084E-2, 1.158377E-3
38.682000, 8.046513E-2, 8.312571E-3
38.683000, 9.653937E-2, 2.523025E-3
38.684000, 8.645963E-2, 1.538611E-3
38.685000, 6.625291E-2, 7.312721E-4
38.686000, 4.688002E-3, 8.568787E-3
38.687000, 1.273076E-1, 6.237278E-3
38.688000, 2.084925E-1, 4.393854E-3
38.689000, 1.105449E-2, 5.436116E-3
38.690000, 4.791855E-2, 3.588056E-3
38.691000, 3.403462E-3, 6.604078E-3
38.692000, 1.478340E-2, 5.028600E-3
38.693000, 1.206015E-2, 3.680617E-3
38.694000, 1.272397E-2, 2.539402E-3
38.695000, 3.026100E-2, 7.065809E-3
38.696000, 5.899997E-2, 5.011720E-3
38.697000, 4.234568E-2, 5.368700E-3
38.698000, 7.145209E-2, 3.964722E-3
38.699000, 2.392808E-2, 2.772383E-3
38.700000, 5.752050E-2, 6.879195E-3
38.701000, 7.001833E-3, 4.866849E-3
38.702000, 9.434647E-3, 3.174757E-3
38.703000, 1.894006E-2, 6.879234E-3
38.704000, 7.045181E-3, 3.468409E-3
38.705000, 1.979288E-2, 6.569635E-3
38.706000, 4.442021E-3, 4.863435E-3
38.707000, 1.087921E-1, 5.244401E-3
38.708000, 9.916362E-2, 3.634080E-3
, , 
38.709000, 5.300982E-2, 2.293153E-3
38.710000, 2.632953E-2, 7.457169E-3
38.711000, 4.809202E-2, 3.149995E-3
38.712000, 5.323479E-2, 6.669359E-3
38.713000, 3.194216E-2, 3.869035E-3
38.714000, 3.976215E-2, 6.018318E-3
38.715000, 9.524349E-2, 4.453326E-3
38.716000, 3.424749E-2, 5.499079E-3
38.717000, 8.336319E-2, 4.909622E-3
38.718000, 8.078683E-2, 3.547807E-3
38.719000, 5.808030E-2, 2.407907E-3
38.720000, 4.758610E-2, 1.466910E-3
38.721000, 8.373234E-2, 7.031886E-4
38.722000, 9.683882E-2, 8.554578E-3
38.723000, 1.077712E-2, 6.183323E-3
38.724000, 4.473828E-2, 4.166991E-3
38.725000, 1.062519E-2, 6.177098E-3
38.726000, 9.319666E-2, 4.737275E-3
38.727000, 2.685020E-2, 3.508858E-3
38.728000, 4.650430E-2, 2.471517E-3
38.729000, 3.749995E-2, 7.044968E-3
38.730000, 5.381931E-2, 4.916620E-3
38.731000, 5.511724E-2, 3.126673E-3
38.732000, 5.397696E-2, 7.008077E-3
38.733000, 2.493064E-2, 5.376290E-3
38.734000, 1.439152E-2, 4.677616E-3
38.735000, 1.260663E-3, 3.031999E-3
38.736000, 3.852966E-3, 6.978516E-3
38.737000, 2.040669E-2, 3.409520E-3
38.738000, 1.505735E-2, 6.591297E-3
38.739000, 7.458250E-2, 4.851106E-3
38.740000, 6.192251E-2, 3.363629E-3
38.741000, 5.815104E-2, 6.544363E-3
, , 
38.742000, 1.736846E-2, 4.752084E-3
38.743000, 1.089946E-1, 5.404939E-3
38.744000, 8.324764E-2, 4.837667E-3
38.745000, 9.378567E-3, 5.306576E-3
38.746000, 5.264932E-2, 4.944154E-3
38.747000, 1.799584E-2, 3.455010E-3
38.748000, 1.652537E-2, 2.215317E-3
38.749000, 6.428250E-3, 7.451975E-3
38.750000, 9.453810E-3, 3.221714E-3
38.751000, 2.009641E-2, 6.545969E-3
38.752000, 2.554003E-2, 4.620219E-3
38.753000, 1.437597E-2, 5.661110E-3
38.754000, 1.469713E-2, 4.468205E-3
38.755000, 2.321606E-2, 5.776906E-3
38.756000, 1.985326E-2, 4.264685E-3
38.757000, 7.996486E-3, 5.663691E-3
38.758000, 4.244446E-2, 3.889490E-3
38.759000, 1.266611E-2, 6.250075E-3
38.760000, 2.591775E-2, 4.640339E-3
38.761000, 6.955773E-2, 3.273690E-3
38.762000, 3.971186E-2, 2.126926E-3
38.763000, 9.991327E-3, 1.178091E-3
38.764000, 2.851702E-2, 8.244599E-3
38.765000, 1.503183E-2, 2.632389E-3
38.766000, 1.367353E-2, 1.682401E-3
38.767000, 2.971944E-2, 9.025816E-4
38.768000, 1.177658E-2, 2.743804E-4
38.769000, 1.105930E-2, 8.870663E-3
38.770000, 9.918420E-3, 6.406829E-3
38.771000, 1.750168E-2, 4.315618E-3
38.772000, 3.962007E-2, 6.087908E-3
38.773000, 1.046621E-2, 4.694142E-3
38.774000, 2.434568E-3, 3.500296E-3
, , 
38.775000, 2.290341E-2, 2.487756E-3
38.776000, 3.356895E-3, 7.012138E-3
38.777000, 1.229898E-2, 4.874006E-3
38.778000, 3.784290E-2, 5.571230E-3
38.779000, 2.912540E-2, 4.214843E-3
38.780000, 2.157609E-2, 3.054809E-3
38.781000, 2.211142E-3, 6.577879E-3
38.782000, 1.932937E-2, 4.092785E-3
38.783000, 2.216012E-2, 5.708727E-3
38.784000, 1.448407E-2, 3.841388E-3
38.785000, 8.168655E-3, 6.362586E-3
38.786000, 3.065962E-3, 4.793087E-3
38.787000, 3.366387E-2, 3.446639E-3
38.788000, 1.541415E-2, 6.347278E-3
38.789000, 1.577255E-2, 4.465274E-3
38.790000, 1.561184E-2, 2.891425E-3
38.791000, 4.099548E-2, 7.056402E-3
38.792000, 1.181101E-1, 3.385461E-3
38.793000, 6.409142E-2, 2.080988E-3
38.794000, 1.302446E-2, 7.632604E-3
38.795000, 8.153348E-3, 3.010827E-3
38.796000, 2.238402E-2, 1.877700E-3
38.797000, 1.505423E-2, 7.692365E-3
38.798000, 2.711525E-2, 5.581921E-3
38.799000, 3.520329E-2, 3.780249E-3
38.800000, 5.725752E-2, 6.390297E-3
38.801000, 5.353648E-2, 4.813301E-3
38.802000, 2.253213E-2, 3.479640E-3
38.803000, 9.551625E-3, 2.364832E-3
38.804000, 6.352834E-3, 7.205195E-3
38.805000, 1.250361E-2, 5.110027E-3
38.806000, 2.686918E-2, 3.336173E-3
38.807000, 3.268406E-2, 6.796577E-3
, , 
38.808000, 3.758974E-3, 5.174167E-3
38.809000, 2.978328E-2, 3.789616E-3
38.810000, 3.837305E-2, 6.030681E-3
38.811000, 5.116624E-2, 4.485033E-3
38.812000, 1.423836E-2, 5.442695E-3
38.813000, 5.696323E-2, 3.676445E-3
38.814000, 2.831320E-2, 6.448262E-3
38.815000, 2.415406E-2, 4.818296E-3
38.816000, 3.091989E-3, 5.223621E-3
38.817000, 1.406467E-2, 3.557446E-3
38.818000, 4.756846E-2, 2.170359E-3
38.819000, 1.771469E-2, 1.034157E-3
38.820000, 4.584453E-3, 8.528941E-3
38.821000, 2.045435E-2, 2.248875E-3
38.822000, 4.945512E-3, 7.415526E-3
38.823000, 1.518276E-2, 3.262939E-3
38.824000, 5.593806E-3, 6.498440E-3
38.825000, 3.167992E-2, 4.085832E-3
38.826000, 1.374902E-2, 5.766560E-3
38.827000, 1.738836E-2, 3.920802E-3
38.828000, 3.630937E-2, 2.365814E-3
38.829000, 1.268113E-2, 7.576259E-3
38.830000, 1.316089E-2, 5.789063E-3
38.831000, 3.925433E-2, 4.263394E-3
38.832000, 3.054887E-2, 2.974559E-3
38.833000, 5.702493E-3, 6.751854E-3
38.834000, 1.358353E-2, 3.855171E-3
38.835000, 9.994612E-3, 2.666564E-3
38.836000, 2.422910E-2, 1.677151E-3
38.837000, 1.379342E-3, 8.661617E-4
38.838000, 6.042890E-3, 2.140600E-4
38.839000, 1.505633E-2, 8.948530E-3
38.840000, 2.973898E-2, 2.154318E-3
, , 
38.841000, 1.306557E-2, 1.398325E-3
38.842000, 4.614475E-4, 7.829811E-4
38.843000, 8.843081E-6, 8.359001E-3
38.844000, 1.769521E-2, 5.900751E-3
38.845000, 2.961210E-2, 3.822645E-3
38.846000, 2.806473E-2, 2.089713E-3
38.847000, 1.676000E-2, 6.685138E-4
38.848000, 4.212079E-2, 9.123890E-3
38.849000, 4.594256E-2, 7.175801E-3
38.850000, 3.871001E-3, 3.168814E-3
38.851000, 8.461369E-3, 6.862198E-3
38.852000, 1.070184E-1, 3.510529E-3
38.853000, 6.069152E-2, 2.149792E-3
38.854000, 7.035124E-3, 7.608384E-3
38.855000, 6.318924E-3, 5.650096E-3
38.856000, 7.382879E-3, 4.682960E-3
38.857000, 2.642841E-2, 5.379056E-3
38.858000, 3.746298E-2, 4.945553E-3
38.859000, 4.756246E-2, 3.521910E-3
38.860000, 7.889882E-2, 6.311668E-3
38.861000, 2.858833E-2, 4.212016E-3
38.862000, 4.380757E-2, 5.690678E-3
38.863000, 2.706341E-2, 4.764909E-3
38.864000, 2.722641E-2, 3.446759E-3
38.865000, 2.037629E-1, 2.346994E-3
38.866000, 4.416633E-2, 7.208676E-3
38.867000, 1.305419E-2, 5.100024E-3
38.868000, 4.599810E-2, 3.313711E-3
38.869000, 5.986415E-2, 1.820706E-3
38.870000, 1.587560E-2, 8.057894E-3
38.871000, 3.599336E-2, 6.206721E-3
38.872000, 4.064407E-2, 4.033572E-3
38.873000, 1.647405E-2, 2.544851E-3
, , 
38.874000, 3.313917E-2, 1.316052E-3
38.875000, 6.101128E-2, 3.205940E-4
38.876000, 2.302370E-4, 4.667565E-4
38.877000, 5.425798E-4, 9.720917E-3
38.878000, 1.004027E-2, 1.328688E-3
38.879000, 3.521593E-2, 5.526474E-4
38.880000, 7.445115E-2, 8.705485E-3
38.881000, 4.668232E-2, 6.324552E-3
38.882000, 3.223948E-2, 4.290329E-3
38.883000, 5.379708E-2, 2.572911E-3
38.884000, 5.578865E-2, 7.507479E-3
38.885000, 5.571141E-2, 5.836357E-3
38.886000, 6.183597E-3, 4.244711E-3
38.887000, 6.333463E-2, 2.616646E-3
38.888000, 2.328417E-1, 7.383646E-3
38.889000, 1.975637E-1, 3.009290E-3
38.890000, 4.148574E-2, 6.990207E-3
38.891000, 3.914672E-2, 5.250789E-3
38.892000, 5.317203E-2, 3.764924E-3
38.893000, 3.576771E-2, 6.141647E-3
38.894000, 3.966946E-2, 4.302091E-3
38.895000, 3.263171E-2, 5.684134E-3
38.896000, 1.032813E-1, 4.687272E-3
38.897000, 3.987625E-2, 5.364255E-3
38.898000, 4.327251E-2, 3.702487E-3
38.899000, 4.163480E-2, 2.315263E-3
38.900000, 5.679996E-2, 7.476033E-3
38.901000, 5.721214E-2, 3.095546E-3
38.902000, 6.406898E-2, 1.897026E-3
38.903000, 3.170979E-2, 9.195075E-4
38.904000, 2.433174E-2, 8.512358E-3
38.905000, 1.783038E-2, 6.279415E-3
38.906000, 2.080777E-2, 4.369395E-3
, , 
38.907000, 1.305492E-2, 2.754301E-3
38.908000, 2.164124E-3, 7.243777E-3
38.909000, 4.795021E-3, 3.142511E-3
38.910000, 1.747416E-3, 1.780312E-3
38.911000, 2.323214E-2, 6.605798E-4
38.912000, 2.466487E-3, 2.413712E-4
38.913000, 8.247399E-2, 9.490004E-4
38.914000, 1.803362E-3, 1.013558E-2
38.915000, 4.110894E-3, 7.680065E-3
38.916000, 7.005191E-2, 3.082582E-3
38.917000, 9.438727E-3, 2.039917E-3
38.918000, 2.038904E-2, 1.186550E-3
38.919000, 7.558108E-2, 5.015181E-4
38.920000, 1.819677E-2, 8.685918E-3
38.921000, 7.654882E-2, 2.398883E-3
38.922000, 5.458204E-2, 1.630441E-3
38.923000, 1.483189E-3, 1.007141E-3
38.924000, 2.843896E-2, 5.117430E-4
38.925000, 1.787592E-1, 1.282140E-4
38.926000, 1.884329E-2, 1.583002E-4
38.927000, 6.047876E-3, 9.012555E-3
38.928000, 2.153012E-2, 2.345925E-3
38.929000, 5.848572E-2, 1.797326E-3
38.930000, 3.109637E-2, 7.305547E-3
38.931000, 4.503277E-2, 3.818387E-3
38.932000, 7.061175E-2, 5.601250E-3
38.933000, 2.523537E-2, 3.418223E-3
38.934000, 4.317769E-2, 1.610577E-3
38.935000, 6.824783E-3, 8.509852E-3
38.936000, 3.316365E-4, 6.836435E-3
38.937000, 2.095440E-2, 3.281961E-3
