Time (s), Percentage Displayed
56.174808, 10.596153
56.208915, 10.596153
56.243014, 10.720600
56.276101, 10.472750
56.309190, 10.350373
56.342264, 10.339897
56.375366, 10.294596
56.408454, 10.210299
56.441543, 10.383596
56.474629, 10.564932
56.507718, 10.529219
56.540807, 10.370735
56.573894, 10.045841
56.606980, 9.834700
56.640079, 9.737300
56.673159, 9.637756
56.706246, 9.634353
56.740297, 9.612816
56.773425, 9.528620
56.806499, 9.528620
56.839601, 9.435635
56.873690, 9.257293
56.906748, 9.682644
56.939868, 9.472463
56.973958, 9.449834
57.007046, 9.114618
57.040131, 9.193999
57.073208, 8.888622
57.107311, 9.126394
57.140399, 9.577267
57.174476, 9.710088
57.207565, 9.560243
57.240657, 9.415620
57.273714, 9.415620
57.306804, 9.547813
57.339931, 9.688431
57.373021, 10.003837
57.406066, 9.944029
57.438195, 9.930612
57.471281, 9.540352
57.504358, 9.540352
57.537457, 9.704809
57.570544, 10.126332
57.603636, 10.147853
57.636683, 9.817905
57.669807, 10.082484
57.702894, 9.932053
57.736972, 10.211076
57.770034, 10.211076
57.803134, 9.987827
57.835247, 9.998505
57.868336, 10.287833
57.901427, 10.188051
57.935518, 10.200970
57.968592, 10.230800
58.001658, 10.126865
58.035780, 10.171724
58.068870, 10.444176
58.101958, 10.477448
58.135046, 10.470787
58.168134, 10.375358
58.200222, 10.081648
58.233305, 10.298526
58.266378, 10.340350
58.299454, 10.432018
58.333573, 10.617146
58.366661, 10.246698
58.399749, 10.294839
58.432836, 10.286931
58.465923, 10.221376
58.499013, 10.397831
58.532101, 10.668206
58.565188, 9.932582
58.597233, 9.824916
58.630363, 10.056053
58.663450, 10.220198
58.696537, 10.468639
58.729626, 10.060591
58.762712, 10.367701
58.795759, 10.115298
58.828847, 10.115298
58.861979, 9.714525
58.896068, 9.514328
58.930121, 9.710332
58.962204, 10.424545
58.995332, 10.143899
59.028421, 9.970330
59.062510, 10.107929
59.096601, 10.160669
59.130700, 10.242193
59.163781, 9.923405
59.197860, 10.199309
59.230916, 10.169215
59.264036, 9.869177
59.297092, 10.300377
