Time (s), Raw Data By Channel
0.237000, 5.404097E-4, 1.398929E+0
0.238000, 1.433768E-1, 1.398929E+0
0.239000, 1.074301E-2, 1.409125E+0
0.240000, 5.404097E-4, 1.409125E+0
0.241000, -2.341194E-1, 1.398929E+0
0.242000, -2.647272E-1, 1.398929E+0
0.243000, -1.116882E-1, 1.398929E+0
0.244000, 2.094561E-2, 1.398929E+0
0.245000, -3.006740E-2, 1.409125E+0
0.246000, -9.662192E-3, 1.409125E+0
0.247000, 1.025664E-1, 1.398929E+0
0.248000, 1.841872E-1, 1.398929E+0
0.249000, 2.454029E-1, 1.398929E+0
0.250000, 3.066185E-1, 1.409125E+0
0.251000, 2.556055E-1, 1.409125E+0
0.252000, 3.066185E-1, 1.409125E+0
0.253000, -9.662192E-3, 1.398929E+0
0.254000, 2.094561E-2, 1.398929E+0
0.255000, -1.524986E-1, 1.398929E+0
0.256000, -4.075637E-1, 1.398929E+0
0.257000, 2.249977E-1, 1.398929E+0
0.258000, 3.114822E-2, 1.409125E+0
0.259000, 4.290497E-1, 1.398929E+0
0.260000, 1.229716E-1, 1.409125E+0
0.261000, -1.524986E-1, 1.409125E+0
0.262000, 2.094561E-2, 1.409125E+0
0.263000, 6.175602E-2, 1.398929E+0
, , 
0.264000, -4.027000E-2, 1.398929E+0
0.265000, -1.729038E-1, 1.398929E+0
0.266000, -2.239168E-1, 1.398929E+0
0.267000, -9.128301E-2, 1.398929E+0
0.268000, 1.433768E-1, 1.409125E+0
0.269000, 1.637820E-1, 1.409125E+0
0.270000, 2.249977E-1, 1.398929E+0
0.271000, 1.637820E-1, 1.398929E+0
0.272000, -1.986479E-2, 1.398929E+0
0.273000, 6.175602E-2, 1.398929E+0
0.274000, 2.249977E-1, 1.409125E+0
0.275000, 1.943898E-1, 1.409125E+0
0.276000, 2.964159E-1, 1.398929E+0
0.277000, -1.729038E-1, 1.398929E+0
0.278000, -6.626287E-1, 1.409125E+0
0.279000, -6.116157E-1, 1.409125E+0
0.280000, -3.565507E-1, 1.409125E+0
0.281000, 2.352003E-1, 1.409125E+0
0.282000, 2.964159E-1, 1.398929E+0
0.283000, 6.739121E-1, 1.398929E+0
0.284000, 6.228991E-1, 1.398929E+0
0.285000, 5.208731E-1, 1.409125E+0
0.286000, 4.135082E-2, 1.409125E+0
0.287000, -3.463481E-1, 1.398929E+0
0.288000, -2.239168E-1, 1.398929E+0
0.289000, -1.320934E-1, 1.398929E+0
0.290000, 2.454029E-1, 1.409125E+0
0.291000, -2.545246E-1, 1.409125E+0
0.292000, 1.127690E-1, 1.409125E+0
0.293000, -3.565507E-1, 1.398929E+0
0.294000, -2.749298E-1, 1.409125E+0
0.295000, -7.087780E-2, 1.398929E+0
0.296000, 3.984419E-1, 1.398929E+0
, , 
0.297000, 6.637095E-1, 1.409125E+0
0.298000, 5.155342E-2, 1.398929E+0
0.299000, -5.912105E-1, 1.398929E+0
0.300000, 1.127690E-1, 1.398929E+0
0.301000, 4.290497E-1, 1.409125E+0
0.302000, 7.249251E-1, 1.398929E+0
0.303000, 6.637095E-1, 1.409125E+0
0.304000, 1.739846E-1, 1.409125E+0
0.305000, -1.933090E-1, 1.398929E+0
0.306000, 5.155342E-2, 1.398929E+0
0.307000, 5.412783E-1, 1.409125E+0
0.308000, 5.514809E-1, 1.409125E+0
0.309000, 1.127690E-1, 1.398929E+0
0.310000, 7.195862E-2, 1.398929E+0
0.311000, 5.106705E-1, 1.398929E+0
0.312000, 2.249977E-1, 1.398929E+0
0.313000, -6.422235E-1, 1.398929E+0
0.314000, -7.544521E-1, 1.409125E+0
0.315000, -3.565507E-1, 1.398929E+0
0.316000, -4.381715E-1, 1.398929E+0
0.317000, 5.208731E-1, 1.409125E+0
0.318000, -3.769559E-1, 1.398929E+0
0.319000, -4.075637E-1, 1.398929E+0
0.320000, -1.218908E-1, 1.409125E+0
0.321000, 6.433043E-1, 1.409125E+0
0.322000, 6.024939E-1, 1.398929E+0
0.323000, 6.535069E-1, 1.398929E+0
0.324000, 1.331742E-1, 1.409125E+0
0.325000, 2.964159E-1, 1.398929E+0
0.326000, 1.637820E-1, 1.409125E+0
0.327000, -7.340469E-1, 1.409125E+0
0.328000, -4.483741E-1, 1.398929E+0
0.329000, -3.871585E-1, 1.398929E+0
, , 
0.330000, -1.422960E-1, 1.398929E+0
0.331000, 9.236383E-2, 1.398929E+0
0.332000, 5.514809E-1, 1.398929E+0
0.333000, -1.014856E-1, 1.398929E+0
0.334000, -1.422960E-1, 1.398929E+0
0.335000, -1.986479E-2, 1.398929E+0
0.336000, 2.147950E-1, 1.398929E+0
0.337000, 4.494549E-1, 1.409125E+0
0.338000, 6.739121E-1, 1.409125E+0
0.339000, 6.024939E-1, 1.398929E+0
0.340000, 3.474289E-1, 1.398929E+0
0.341000, 1.331742E-1, 1.409125E+0
0.342000, -4.279689E-1, 1.409125E+0
0.343000, -1.729038E-1, 1.409125E+0
0.344000, -1.218908E-1, 1.409125E+0
0.345000, 1.433768E-1, 1.398929E+0
0.346000, 3.882393E-1, 1.398929E+0
0.347000, 4.494549E-1, 1.398929E+0
0.348000, 4.086445E-1, 1.409125E+0
0.349000, 4.698601E-1, 1.409125E+0
0.350000, -3.463481E-1, 1.409125E+0
0.351000, -2.647272E-1, 1.398929E+0
0.352000, 4.135082E-2, 1.409125E+0
0.353000, 3.576315E-1, 1.398929E+0
0.354000, 3.882393E-1, 1.409125E+0
0.355000, 1.637820E-1, 1.409125E+0
0.356000, -1.831064E-1, 1.409125E+0
0.357000, -3.259428E-1, 1.398929E+0
0.358000, 5.155342E-2, 1.409125E+0
0.359000, 1.025664E-1, 1.398929E+0
0.360000, 2.352003E-1, 1.409125E+0
0.361000, 2.760107E-1, 1.409125E+0
0.362000, 5.404097E-4, 1.398929E+0
, , 
0.363000, 1.127690E-1, 1.398929E+0
0.364000, 7.195862E-2, 1.398929E+0
0.365000, 2.094561E-2, 1.398929E+0
0.366000, 1.025664E-1, 1.409125E+0
0.367000, -9.662192E-3, 1.409125E+0
0.368000, -6.067520E-2, 1.398929E+0
0.369000, 1.739846E-1, 1.409125E+0
0.370000, 2.352003E-1, 1.409125E+0
0.371000, -1.986479E-2, 1.409125E+0
0.372000, 9.236383E-2, 1.409125E+0
0.373000, 5.404097E-4, 1.409125E+0
0.374000, 9.236383E-2, 1.398929E+0
0.375000, -2.749298E-1, 1.398929E+0
0.376000, 5.404097E-4, 1.398929E+0
0.377000, 4.800627E-1, 1.398929E+0
0.378000, 5.412783E-1, 1.409125E+0
0.379000, 5.004679E-1, 1.409125E+0
0.380000, 1.535794E-1, 1.398929E+0
0.381000, 1.127690E-1, 1.398929E+0
0.382000, -3.667533E-1, 1.409125E+0
0.383000, -2.341194E-1, 1.398929E+0
0.384000, -1.422960E-1, 1.398929E+0
0.385000, 2.094561E-2, 1.409125E+0
0.386000, 1.074301E-2, 1.398929E+0
0.387000, 6.175602E-2, 1.398929E+0
0.388000, 7.195862E-2, 1.398929E+0
0.389000, -7.087780E-2, 1.409125E+0
0.390000, 2.094561E-2, 1.409125E+0
0.391000, 5.155342E-2, 1.398929E+0
0.392000, 2.249977E-1, 1.398929E+0
0.393000, 1.535794E-1, 1.398929E+0
0.394000, 7.195862E-2, 1.398929E+0
0.395000, 5.155342E-2, 1.398929E+0
, , 
0.396000, 4.086445E-1, 1.398929E+0
0.397000, 4.902653E-1, 1.398929E+0
0.398000, 1.433768E-1, 1.398929E+0
0.399000, 9.236383E-2, 1.409125E+0
0.400000, 3.168211E-1, 1.409125E+0
0.401000, -3.055376E-1, 1.409125E+0
0.402000, -2.239168E-1, 1.398929E+0
0.403000, 1.074301E-2, 1.398929E+0
0.404000, -1.524986E-1, 1.398929E+0
0.405000, 1.433768E-1, 1.398929E+0
0.406000, -5.047260E-2, 1.409125E+0
0.407000, -8.108041E-2, 1.398929E+0
0.408000, -5.047260E-2, 1.398929E+0
0.409000, 6.175602E-2, 1.398929E+0
0.410000, 3.114822E-2, 1.398929E+0
0.411000, 1.074301E-2, 1.409125E+0
0.412000, -3.006740E-2, 1.409125E+0
0.413000, 9.236383E-2, 1.409125E+0
0.414000, 3.066185E-1, 1.409125E+0
0.415000, 1.074301E-2, 1.398929E+0
0.416000, -4.027000E-2, 1.398929E+0
0.417000, 1.739846E-1, 1.398929E+0
0.418000, 1.739846E-1, 1.409125E+0
0.419000, 2.658081E-1, 1.398929E+0
0.420000, 2.556055E-1, 1.398929E+0
0.421000, -2.443220E-1, 1.398929E+0
0.422000, 1.025664E-1, 1.398929E+0
0.423000, 4.290497E-1, 1.409125E+0
0.424000, 5.718861E-1, 1.409125E+0
0.425000, 4.086445E-1, 1.398929E+0
0.426000, -1.422960E-1, 1.398929E+0
0.427000, -1.422960E-1, 1.409125E+0
0.428000, 3.066185E-1, 1.398929E+0
, , 
0.429000, 4.086445E-1, 1.409125E+0
0.430000, 1.229716E-1, 1.409125E+0
0.431000, 3.066185E-1, 1.398929E+0
0.432000, -9.128301E-2, 1.398929E+0
0.433000, -5.047260E-2, 1.398929E+0
0.434000, 5.155342E-2, 1.409125E+0
0.435000, -2.953350E-1, 1.409125E+0
0.436000, -2.953350E-1, 1.398929E+0
0.437000, -1.320934E-1, 1.398929E+0
0.438000, 3.474289E-1, 1.398929E+0
0.439000, 5.922913E-1, 1.398929E+0
0.440000, 7.195862E-2, 1.409125E+0
0.441000, 1.127690E-1, 1.398929E+0
0.442000, -3.055376E-1, 1.398929E+0
0.443000, 2.147950E-1, 1.409125E+0
0.444000, -9.662192E-3, 1.409125E+0
0.445000, 1.739846E-1, 1.409125E+0
0.446000, -2.341194E-1, 1.409125E+0
0.447000, -8.768833E-1, 1.398929E+0
0.448000, -3.055376E-1, 1.398929E+0
0.449000, 2.045924E-1, 1.398929E+0
0.450000, -1.116882E-1, 1.398929E+0
0.451000, 1.637820E-1, 1.409125E+0
0.452000, 5.514809E-1, 1.409125E+0
0.453000, -2.137142E-1, 1.398929E+0
0.454000, 2.249977E-1, 1.398929E+0
0.455000, -1.831064E-1, 1.398929E+0
0.456000, 1.074301E-2, 1.409125E+0
0.457000, 2.454029E-1, 1.409125E+0
0.458000, 4.596575E-1, 1.398929E+0
0.459000, 4.086445E-1, 1.398929E+0
0.460000, 2.556055E-1, 1.409125E+0
0.461000, 1.841872E-1, 1.409125E+0
, , 
0.462000, 1.433768E-1, 1.409125E+0
0.463000, -4.381715E-1, 1.398929E+0
0.464000, -2.341194E-1, 1.398929E+0
0.465000, -5.047260E-2, 1.398929E+0
0.466000, 1.127690E-1, 1.398929E+0
0.467000, 7.195862E-2, 1.409125E+0
0.468000, 3.114822E-2, 1.409125E+0
0.469000, 3.168211E-1, 1.398929E+0
0.470000, 4.290497E-1, 1.398929E+0
0.471000, -9.662192E-3, 1.398929E+0
0.472000, 7.195862E-2, 1.398929E+0
0.473000, 1.841872E-1, 1.398929E+0
0.474000, 1.637820E-1, 1.409125E+0
0.475000, -7.087780E-2, 1.409125E+0
0.476000, -5.047260E-2, 1.398929E+0
0.477000, 3.270237E-1, 1.398929E+0
0.478000, 1.841872E-1, 1.398929E+0
0.479000, 1.739846E-1, 1.398929E+0
0.480000, 1.535794E-1, 1.409125E+0
0.481000, -2.137142E-1, 1.398929E+0
0.482000, -6.067520E-2, 1.398929E+0
0.483000, 2.658081E-1, 1.409125E+0
0.484000, 3.270237E-1, 1.398929E+0
0.485000, 4.135082E-2, 1.409125E+0
0.486000, 2.556055E-1, 1.398929E+0
0.487000, 8.216122E-2, 1.398929E+0
0.488000, 3.114822E-2, 1.398929E+0
0.489000, 8.216122E-2, 1.398929E+0
0.490000, 3.066185E-1, 1.398929E+0
0.491000, 1.841872E-1, 1.409125E+0
0.492000, -3.973611E-1, 1.409125E+0
0.493000, -3.565507E-1, 1.398929E+0
0.494000, 1.074301E-2, 1.398929E+0
, , 
0.495000, -1.986479E-2, 1.409125E+0
0.496000, 3.984419E-1, 1.398929E+0
0.497000, 3.882393E-1, 1.409125E+0
0.498000, 4.086445E-1, 1.409125E+0
0.499000, -1.729038E-1, 1.398929E+0
0.500000, -3.006740E-2, 1.398929E+0
0.501000, 2.094561E-2, 1.409125E+0
0.502000, -1.933090E-1, 1.409125E+0
0.503000, 6.175602E-2, 1.398929E+0
0.504000, 2.556055E-1, 1.398929E+0
0.505000, -1.524986E-1, 1.398929E+0
0.506000, -2.851324E-1, 1.409125E+0
0.507000, 3.474289E-1, 1.398929E+0
0.508000, 8.216122E-2, 1.409125E+0
0.509000, 3.474289E-1, 1.409125E+0
0.510000, 3.474289E-1, 1.398929E+0
0.511000, 1.331742E-1, 1.398929E+0
0.512000, -3.055376E-1, 1.409125E+0
0.513000, 8.216122E-2, 1.398929E+0
0.514000, 2.556055E-1, 1.409125E+0
0.515000, -3.667533E-1, 1.398929E+0
0.516000, 1.739846E-1, 1.398929E+0
0.517000, 3.114822E-2, 1.398929E+0
0.518000, -1.524986E-1, 1.398929E+0
0.519000, 4.135082E-2, 1.398929E+0
0.520000, 7.195862E-2, 1.398929E+0
0.521000, -8.108041E-2, 1.409125E+0
0.522000, -1.116882E-1, 1.398929E+0
0.523000, 1.229716E-1, 1.409125E+0
0.524000, 2.760107E-1, 1.398929E+0
0.525000, 3.114822E-2, 1.409125E+0
0.526000, 1.841872E-1, 1.409125E+0
0.527000, 1.025664E-1, 1.398929E+0
, , 
0.528000, 1.739846E-1, 1.398929E+0
0.529000, 9.236383E-2, 1.398929E+0
0.530000, 3.114822E-2, 1.398929E+0
0.531000, 5.155342E-2, 1.409125E+0
0.532000, 2.352003E-1, 1.409125E+0
0.533000, 2.658081E-1, 1.398929E+0
0.534000, 1.127690E-1, 1.409125E+0
0.535000, 1.229716E-1, 1.398929E+0
0.536000, 3.372263E-1, 1.409125E+0
0.537000, 4.596575E-1, 1.409125E+0
0.538000, 4.086445E-1, 1.409125E+0
0.539000, -1.627012E-1, 1.398929E+0
0.540000, 1.025664E-1, 1.398929E+0
0.541000, -4.483741E-1, 1.409125E+0
0.542000, -3.973611E-1, 1.398929E+0
0.543000, -1.729038E-1, 1.409125E+0
0.544000, 3.780367E-1, 1.398929E+0
0.545000, 5.310757E-1, 1.398929E+0
0.546000, 4.698601E-1, 1.398929E+0
0.547000, 5.004679E-1, 1.398929E+0
0.548000, -1.014856E-1, 1.398929E+0
0.549000, -2.749298E-1, 1.409125E+0
0.550000, -5.810079E-1, 1.409125E+0
0.551000, -3.871585E-1, 1.398929E+0
0.552000, 3.114822E-2, 1.398929E+0
0.553000, 2.760107E-1, 1.409125E+0
0.554000, 2.045924E-1, 1.409125E+0
0.555000, 4.135082E-2, 1.409125E+0
0.556000, -1.933090E-1, 1.398929E+0
0.557000, 3.114822E-2, 1.398929E+0
0.558000, 2.862133E-1, 1.398929E+0
0.559000, -5.047260E-2, 1.398929E+0
0.560000, -3.006740E-2, 1.409125E+0
, , 
0.561000, -2.851324E-1, 1.409125E+0
0.562000, -9.662192E-3, 1.398929E+0
0.563000, 1.229716E-1, 1.398929E+0
0.564000, -4.381715E-1, 1.409125E+0
0.565000, -6.524261E-1, 1.398929E+0
0.566000, -6.524261E-1, 1.409125E+0
0.567000, -1.320934E-1, 1.409125E+0
0.568000, -1.627012E-1, 1.398929E+0
0.569000, 7.759382E-1, 1.398929E+0
0.570000, 1.433768E-1, 1.398929E+0
0.571000, 2.249977E-1, 1.398929E+0
0.572000, -3.006740E-2, 1.409125E+0
0.573000, 7.195862E-2, 1.409125E+0
0.574000, -4.027000E-2, 1.398929E+0
0.575000, 5.616835E-1, 1.398929E+0
0.576000, 5.412783E-1, 1.398929E+0
0.577000, 2.045924E-1, 1.409125E+0
0.578000, 2.964159E-1, 1.409125E+0
0.579000, 4.086445E-1, 1.409125E+0
0.580000, 5.616835E-1, 1.398929E+0
0.581000, 3.474289E-1, 1.398929E+0
0.582000, -1.524986E-1, 1.398929E+0
0.583000, -2.851324E-1, 1.409125E+0
0.584000, 3.984419E-1, 1.409125E+0
0.585000, 7.045199E-1, 1.398929E+0
0.586000, 5.310757E-1, 1.398929E+0
0.587000, 4.698601E-1, 1.409125E+0
0.588000, -7.238443E-1, 1.398929E+0
0.589000, 9.236383E-2, 1.409125E+0
0.590000, 9.236383E-2, 1.398929E+0
0.591000, -3.361455E-1, 1.398929E+0
0.592000, -1.014856E-1, 1.398929E+0
0.593000, 1.173840E+0, 1.398929E+0
, , 
0.594000, -3.871585E-1, 1.398929E+0
0.595000, -7.238443E-1, 1.409125E+0
0.596000, -1.933090E-1, 1.398929E+0
0.597000, -9.662192E-3, 1.398929E+0
0.598000, 1.025664E-1, 1.398929E+0
0.599000, 4.902653E-1, 1.409125E+0
0.600000, 7.195862E-2, 1.398929E+0
0.601000, -3.463481E-1, 1.409125E+0
0.602000, 1.127690E-1, 1.398929E+0
