Time (s), Percentage Displayed
53.486521, 9.842421
53.519608, 9.892307
53.553699, 9.302589
53.586788, 10.043777
53.619875, 9.903686
53.652988, 10.575891
53.686051, 10.626944
53.719138, 9.635623
53.751225, 9.832287
53.784313, 10.756669
53.817400, 10.714807
53.850488, 10.527154
53.883577, 10.606320
53.917695, 10.085659
53.950782, 9.303581
53.983870, 9.144020
54.016964, 10.033404
54.051059, 10.662418
54.084109, 10.376971
54.116235, 11.114240
54.149315, 10.410556
54.183373, 10.699883
54.216486, 11.490486
54.249580, 11.160195
54.282670, 10.129868
54.315756, 10.178785
54.348847, 10.632183
54.381932, 10.707432
54.415023, 10.770453
54.449078, 11.000739
54.482182, 11.372170
54.514252, 10.630873
54.548346, 11.001506
54.581466, 10.881254
54.614520, 10.703354
54.648642, 10.681056
54.682702, 10.650656
54.715821, 9.466117
54.748908, 9.224836
54.781994, 9.979510
54.815094, 9.342948
54.848174, 9.342948
54.880230, 10.122902
54.913346, 10.122902
54.946433, 9.516276
54.979491, 9.603721
55.013581, 9.603721
55.046701, 9.316906
55.079782, 9.616200
55.112886, 9.245021
55.145974, 9.014075
55.179062, 9.996186
55.213144, 9.996186
55.246241, 10.123237
55.279321, 10.123237
55.312375, 10.417656
55.345491, 10.417656
55.378608, 10.974225
55.412683, 11.190841
55.446774, 10.360823
55.479819, 10.360823
55.512906, 11.538758
55.546039, 11.441674
55.579115, 11.276885
55.612212, 11.399793
55.645302, 11.636646
55.678389, 11.155823
55.711477, 11.440320
55.744567, 12.140714
55.777658, 11.987086
55.810742, 12.021394
55.843830, 11.142492
55.876876, 11.132965
55.909963, 10.848659
55.943098, 11.732441
55.977183, 11.381488
56.010272, 10.805976
56.043351, 10.782274
56.077450, 10.461087
56.111532, 10.338758
56.145618, 10.338758
56.178720, 11.251123
56.212795, 11.251123
56.245897, 9.945504
56.278977, 9.773424
56.312073, 9.739690
56.345120, 11.362233
56.377206, 11.558126
56.410337, 11.556110
56.443382, 10.526487
56.476470, 10.526487
56.509556, 10.935470
56.543689, 10.787742
56.576772, 10.787742
56.609865, 12.925254
56.642945, 12.841001
56.676000, 12.841001
56.709089, 12.099975
56.741217, 11.325656
56.774304, 11.100863
56.807390, 10.804338
56.840464, 10.804338
56.873569, 8.615191
56.906639, 8.615191
56.939702, 9.667971
56.973834, 9.295966
57.007924, 9.918580
57.041012, 10.305637
57.074100, 11.652350
57.108178, 10.784755
57.140264, 10.784755
57.173322, 11.052342
57.206438, 10.318963
57.239530, 10.318963
57.273604, 11.640744
57.306704, 11.640744
57.339771, 12.816258
57.372896, 13.523503
57.405982, 14.534870
57.439071, 13.682795
57.473145, 14.194896
57.505238, 13.819193
57.538333, 13.634572
57.571424, 12.180569
57.604511, 12.521596
57.637598, 11.878751
57.671690, 12.538760
57.704766, 12.906837
57.737854, 13.019154
57.771913, 13.106446
57.806003, 13.519032
57.839123, 12.352309
57.871219, 12.406123
57.905294, 12.289964
57.938355, 12.191427
57.972474, 11.638796
58.005566, 10.998702
58.038655, 11.063873
58.072746, 12.017175
58.105832, 11.240941
58.138923, 11.324802
58.172008, 11.057146
58.205097, 11.127457
58.238184, 11.828751
58.270238, 11.661961
58.303352, 11.153299
58.336450, 11.179064
58.370536, 10.305496
58.403630, 10.073757
58.436712, 10.369890
58.470803, 9.420635
58.503892, 9.623476
58.536979, 9.800414
58.570067, 9.649815
58.603149, 9.783462
58.635239, 9.473046
58.668295, 10.126697
58.701415, 10.299092
58.734504, 8.231852
58.767592, 8.543302
58.800647, 9.184133
58.833761, 10.502664
58.866857, 10.851556
