Time (s), Percentage Displayed
38.493597, 9.844189
38.526647, 9.844189
38.559768, 9.667798
38.592863, 9.551797
38.625948, 10.028258
38.659038, 10.389472
38.692128, 10.353910
38.724201, 10.222131
38.757301, 10.104415
38.791391, 10.135528
38.824452, 10.593292
38.857532, 10.492487
38.890641, 10.545167
38.924747, 10.472654
38.958837, 10.178795
38.991924, 10.270301
39.025013, 10.581501
39.058100, 10.414523
39.091187, 10.495177
39.124274, 10.200643
39.157351, 10.200643
39.191455, 10.135592
39.224527, 10.135592
39.257631, 10.538059
39.290711, 10.398653
39.324806, 10.248650
39.357898, 10.324187
39.390985, 10.534189
39.424032, 10.550728
39.458164, 10.786705
39.490242, 10.447205
39.524329, 10.473693
39.557423, 10.574593
39.590508, 10.574593
39.623610, 10.506835
39.657652, 10.781474
39.690755, 11.056884
39.723827, 11.056884
39.756958, 10.627236
39.791007, 10.868694
39.824126, 11.077750
39.857216, 10.775341
39.890318, 10.490836
39.924403, 10.433177
39.957489, 10.800846
39.990580, 10.929863
40.023653, 10.929863
40.056713, 10.563080
40.089802, 10.249832
40.122887, 10.411823
40.156005, 10.627389
40.189099, 10.073794
40.222196, 10.203908
40.256244, 10.235372
40.290369, 10.143699
40.323491, 10.376443
40.357553, 10.407812
40.390603, 10.443794
40.424725, 10.413217
40.458815, 10.077205
40.492906, 10.446033
40.525991, 10.760526
40.559080, 10.901826
40.593138, 10.762379
40.625249, 10.828844
40.658344, 10.596258
40.691434, 10.802945
40.724489, 11.047207
40.757614, 11.161778
40.790665, 11.097621
40.823783, 10.905825
40.856845, 11.144976
40.889929, 11.447930
40.924057, 11.573634
40.957151, 11.409655
40.989223, 11.522887
41.022314, 11.144513
41.056370, 11.109004
41.089458, 11.332011
41.122579, 11.562153
41.156638, 11.175898
41.189724, 11.028728
41.222812, 10.515246
41.255900, 10.637156
41.288988, 10.369091
41.322076, 9.829746
41.356168, 9.687348
41.388252, 9.463157
41.421340, 9.057368
41.454462, 8.990511
41.487550, 8.304500
41.521607, 8.543450
41.555731, 8.492777
41.588786, 8.101794
41.621918, 8.438011
41.654994, 8.681612
41.688049, 8.681612
41.721180, 8.349040
41.753253, 8.349040
41.787313, 9.300566
41.821435, 9.443139
41.854535, 9.354530
41.888627, 9.462084
41.921713, 9.677525
41.954798, 9.826849
41.987888, 10.162626
42.020968, 10.162626
42.054200, 10.554363
42.087286, 10.565019
42.121367, 10.288496
42.155469, 9.953033
42.188514, 9.953033
42.221635, 10.670495
42.254700, 10.860240
42.287821, 10.267470
42.321912, 10.034861
42.354999, 10.155755
42.388076, 10.155755
42.421176, 10.275053
42.453260, 10.245187
42.486348, 9.782434
42.519436, 9.502710
42.552523, 9.508978
42.585612, 9.408480
42.618659, 9.624822
42.651746, 9.624822
42.684834, 9.636950
42.718951, 9.000910
42.752012, 8.998174
42.785102, 9.111695
42.818188, 9.399761
42.850275, 9.666530
42.883394, 9.405247
42.916492, 9.591628
42.949538, 9.795358
42.982669, 9.682720
43.015754, 9.587068
43.048842, 9.823454
43.081932, 10.085260
43.114978, 10.085260
43.148108, 10.377562
43.181185, 10.377562
43.213270, 10.462946
43.246370, 10.203700
43.279447, 10.331976
43.312545, 10.877917
43.345631, 10.427519
43.378722, 10.362365
43.411809, 10.239766
43.444896, 10.169643
43.477984, 10.279916
43.511073, 10.634662
43.544160, 10.810483
43.577249, 10.643208
43.610336, 10.059025
43.643424, 9.836689
43.676512, 9.967187
43.709599, 10.678879
43.742688, 10.724436
43.775765, 10.713862
43.808822, 9.588043
43.842939, 9.613039
43.876040, 9.869846
43.910134, 10.528267
43.943179, 10.480618
43.975306, 10.134912
44.008395, 9.947568
44.042486, 9.719975
44.075573, 9.601742
44.108662, 10.011178
44.141738, 10.203073
44.174836, 10.146378
44.208887, 9.391939
44.241973, 9.391939
44.276074, 9.755997
44.309193, 10.257502
44.341238, 10.257502
44.374357, 10.582852
44.407413, 10.023557
44.440502, 9.758566
44.473634, 10.083608
44.507722, 10.487396
44.540799, 10.575817
44.573864, 10.774224
44.606992, 10.733201
44.641077, 10.734772
44.674166, 11.059001
44.706208, 11.388434
44.740343, 11.121992
44.774389, 11.013033
44.808481, 11.013033
44.841600, 10.830018
44.875658, 10.866540
44.909749, 10.824039
44.942836, 11.262239
44.976927, 11.051552
45.010015, 10.822871
45.043103, 11.059329
45.075220, 11.087105
45.108276, 11.156365
45.141396, 11.070117
45.174453, 10.444198
45.208543, 10.065959
45.242665, 10.443772
45.275753, 10.269223
45.309844, 9.990111
45.342900, 9.529101
45.375988, 9.433437
45.409076, 9.352318
45.443191, 9.093473
45.475252, 9.834331
45.508371, 10.123651
45.541428, 10.229088
45.574516, 9.783366
45.608640, 9.743837
45.641726, 9.898659
45.674814, 10.465539
45.707870, 10.419038
45.741992, 10.193948
45.775081, 10.338003
45.808137, 10.551365
45.840260, 11.090608
45.874346, 11.315000
45.907401, 11.489594
45.940520, 11.286682
45.973611, 10.768544
46.006697, 10.700521
46.040787, 10.700521
46.073874, 10.810700
46.107934, 10.632734
46.142051, 10.535004
46.175139, 10.381461
46.207198, 9.893866
46.240290, 9.893866
46.273401, 10.025552
46.306462, 9.981383
46.340579, 10.122099
46.373679, 9.547638
46.406764, 9.429395
46.439817, 9.731853
46.472904, 9.858819
46.505993, 9.999080
46.539112, 9.403367
46.571203, 9.381780
46.604286, 9.419360
46.637341, 9.864178
46.670429, 9.985099
46.703517, 9.991397
46.736605, 9.950383
46.769693, 10.326673
46.802781, 10.311817
46.835869, 10.241034
46.868957, 10.217777
46.903047, 9.977757
46.936136, 9.952983
46.968220, 10.431815
47.001309, 10.646734
47.034397, 10.646734
47.067486, 10.680767
47.100573, 10.296740
47.133661, 10.717638
47.166749, 10.919258
47.199837, 11.051699
47.232924, 11.063695
47.266012, 11.099745
47.299100, 11.430961
47.332188, 11.696233
47.364305, 11.816499
47.397362, 11.835525
47.430449, 12.093531
47.463569, 11.652948
47.496657, 11.592288
47.530749, 11.699736
47.564844, 11.765271
47.597927, 11.971156
47.631015, 11.411422
47.664105, 11.334130
47.697190, 11.065703
47.729275, 10.900917
47.762332, 10.513579
47.795452, 9.992108
47.828540, 10.082170
47.861595, 9.545909
47.894716, 9.396033
47.927771, 8.776383
47.960860, 8.879619
47.993948, 9.327902
48.027066, 9.350436
48.060123, 9.098695
48.093243, 8.596410
48.127334, 8.822915
48.160389, 9.003151
48.194512, 9.502869
48.227569, 9.649381
48.260656, 9.676504
48.293746, 9.906093
48.326832, 10.066418
48.360923, 10.356682
48.394012, 10.698934
48.427098, 10.911084
48.461190, 10.534612
48.493307, 10.334839
48.526364, 10.290315
48.559452, 10.461414
48.592538, 10.611336
48.625659, 10.353605
48.658747, 10.090545
48.691838, 10.170472
48.724890, 10.151855
48.757978, 10.111238
48.791067, 10.032103
48.824155, 10.010790
48.856240, 9.697042
48.890367, 10.091609
48.923426, 10.059231
48.956541, 10.212366
48.989655, 9.877720
49.022682, 9.921532
49.056809, 10.224638
49.089865, 10.124116
49.123993, 10.324627
49.157042, 10.429589
49.190144, 9.950644
49.222213, 10.144967
49.255300, 10.637025
49.288389, 10.625182
49.321477, 10.855313
49.355567, 10.855313
49.388655, 10.417061
49.421743, 10.882100
49.454831, 10.960201
49.487950, 11.190022
49.521009, 11.064725
49.554095, 10.830848
49.587183, 10.912838
49.619300, 10.924189
49.652356, 10.968802
49.685444, 11.058604
49.718532, 10.999896
49.751620, 10.289558
49.784709, 10.754876
49.817796, 10.856739
49.850911, 10.712345
49.885006, 10.866569
49.918089, 10.314498
49.951150, 10.346794
49.983268, 10.426302
50.017359, 10.352143
