Time (s), Percentage Displayed
0.003018, 12.956798
0.051136, 12.956798
0.085268, 12.646759
0.119317, 11.883714
0.152419, 11.415903
0.186512, 11.285997
0.220602, 11.380172
0.253716, 11.079441
0.286763, 11.566959
0.320852, 11.566959
0.353981, 11.822418
0.387030, 11.682203
0.421159, 11.872963
0.454247, 12.089281
0.487333, 11.906907
0.520383, 11.791081
0.553474, 12.150299
0.587587, 12.088512
0.620651, 12.265731
0.652735, 12.578116
0.685843, 12.382491
0.719914, 12.173624
0.754004, 12.346618
0.787095, 12.444941
0.820180, 11.657937
0.853269, 11.806455
0.886359, 11.547476
0.919444, 10.973043
0.952563, 11.128564
0.985620, 11.236863
1.017716, 11.131599
1.051795, 10.709605
1.084884, 10.820219
1.117971, 10.477553
1.151066, 10.578851
1.184148, 10.453242
1.218243, 10.552390
1.251326, 10.960053
1.284414, 11.039986
1.317503, 10.879612
1.350590, 11.397913
1.382702, 11.896317
1.415795, 12.156226
1.448878, 11.899991
1.481977, 12.061690
1.515054, 12.183536
1.548141, 12.260646
1.581230, 12.416086
1.614318, 12.633936
1.647378, 12.766709
1.680494, 12.880134
1.713554, 12.662251
1.746644, 12.467539
1.778755, 11.889989
1.811842, 12.132411
1.844942, 11.183725
1.878018, 11.432421
1.911113, 11.032017
1.944194, 11.122918
1.977255, 10.801297
2.011348, 10.911475
2.044438, 10.963876
2.077523, 10.944459
2.110628, 11.296793
2.142695, 11.360697
2.175783, 11.159238
2.208874, 11.497206
2.241960, 11.221933
2.276052, 11.169998
2.309138, 11.336724
2.342227, 11.616925
2.375315, 11.337080
2.408428, 11.421002
2.441517, 11.137363
2.475581, 11.067988
2.507693, 11.313409
2.540786, 10.820868
2.573843, 10.792082
2.606930, 10.569284
2.640045, 10.718413
2.673132, 10.385899
2.707229, 10.345453
2.740317, 10.523251
2.773374, 10.263275
2.806468, 10.341117
2.839575, 10.402320
2.872663, 10.451589
2.904748, 10.526783
2.937841, 10.877929
2.970937, 10.998523
3.003985, 11.199588
3.037073, 11.168773
3.070162, 11.307528
3.103250, 10.909243
3.136338, 10.593964
3.169426, 10.757347
3.202513, 11.247238
3.235602, 10.859367
3.267718, 10.887288
3.300776, 11.134196
3.333862, 10.559420
