Time (s), Percentage Displayed
0.022046, 4.939307
0.055130, 4.898213
0.088218, 5.573218
0.122337, 5.614389
0.154394, 5.664414
0.187515, 6.340523
0.221573, 6.488949
0.254663, 6.664541
0.288777, 7.140954
0.322843, 7.397263
0.355929, 7.595546
0.389019, 7.701007
0.422107, 7.772239
0.455205, 7.772239
0.488282, 7.802415
0.520405, 7.934874
0.553482, 8.203203
0.586570, 7.834116
0.619630, 7.882301
0.653721, 7.865834
0.686809, 7.710714
0.719932, 7.505866
0.754035, 7.722271
0.788105, 7.297624
0.821182, 7.313953
0.854255, 7.255606
0.887342, 7.082220
0.919455, 7.069938
0.952541, 6.451476
0.986607, 6.850397
1.019693, 6.850397
1.052783, 6.368940
1.085902, 6.248839
1.118989, 5.710424
1.152073, 5.752430
1.185135, 5.311355
1.218223, 5.443113
1.251336, 5.476919
1.283422, 5.251887
1.316483, 5.131794
1.349597, 5.175466
1.382661, 5.250326
1.415748, 5.250326
1.448834, 5.117272
1.481922, 5.117272
1.515043, 4.747124
1.548131, 4.811525
1.581190, 4.965348
1.614275, 4.937225
1.646360, 4.859784
1.680479, 4.852454
1.713538, 5.080234
1.747656, 4.318757
1.780750, 4.213361
1.813805, 4.228640
1.846894, 3.861354
1.879982, 3.720473
1.913070, 3.745550
1.946159, 3.722551
1.980279, 3.509179
2.012359, 3.448154
2.045454, 3.420335
2.078610, 3.236600
2.111698, 3.029966
2.144787, 2.902601
2.177843, 2.911544
2.210979, 2.901739
2.244096, 3.111772
2.277153, 4.020664
2.310271, 4.414315
2.344333, 4.823096
2.376446, 4.871993
2.409505, 4.799459
2.442603, 5.496263
2.475728, 5.694293
2.508811, 5.634908
2.541858, 5.634908
2.574945, 5.732064
2.608060, 5.951138
2.641157, 6.405995
2.674209, 6.432460
2.707307, 6.304465
2.739382, 6.293848
2.772497, 5.452059
2.805558, 5.246215
2.839649, 5.290620
2.873768, 5.251704
2.906859, 5.085829
2.939937, 4.507588
2.973003, 4.262910
3.006091, 4.193663
3.039179, 4.184561
3.072267, 4.207780
3.104372, 4.238681
3.137441, 3.773689
3.170540, 4.224981
3.203643, 4.237054
3.236705, 4.134639
3.269793, 4.846713
3.302881, 4.830960
3.335968, 4.435729
3.369086, 4.733985
3.402172, 4.753287
3.435232, 4.765477
3.469350, 4.941828
3.501408, 4.906221
3.534496, 4.746957
3.567584, 4.867749
3.600672, 4.734896
3.633760, 4.782567
3.666848, 4.489254
3.699936, 4.339293
3.733024, 4.287765
3.767115, 3.536400
3.801246, 3.417296
3.834293, 3.428452
3.866378, 3.095198
3.899500, 3.028062
3.932554, 3.022566
3.965642, 2.693396
3.998733, 2.791607
4.031819, 3.047609
4.064907, 3.126908
4.097994, 3.360608
4.132117, 3.423554
4.165173, 3.437169
4.198264, 3.993004
4.231349, 3.993004
4.263434, 3.958496
4.296523, 4.072645
4.329639, 4.213028
4.362699, 4.390403
4.395816, 4.390403
4.428876, 4.420705
4.462997, 4.396590
4.496054, 4.584920
4.529141, 4.449470
4.562228, 4.144224
4.595357, 3.987493
4.628446, 3.825240
4.661533, 3.384585
4.695626, 3.384755
4.728714, 3.381718
4.761759, 3.389428
4.794888, 3.656206
4.827975, 3.603744
4.862065, 3.463676
4.895143, 3.541187
4.928233, 3.651483
4.961321, 3.445467
4.993406, 3.311765
5.026495, 3.280301
5.059580, 3.340091
5.092665, 3.307742
5.125756, 3.702703
5.158845, 4.020989
5.191943, 4.162616
5.225033, 4.748940
5.258111, 4.832944
5.291208, 4.444607
5.324297, 4.294852
5.356380, 4.697953
5.389468, 4.703889
5.422558, 4.732033
5.455646, 5.086388
5.488732, 5.054109
5.521820, 5.187546
5.554868, 5.096557
5.589000, 5.344789
5.622047, 5.158776
5.655177, 4.968457
5.689265, 4.924747
5.722353, 4.579755
5.755442, 4.480143
5.788520, 4.763048
5.821592, 4.903363
5.855710, 4.433498
5.889759, 4.653377
5.923880, 5.089638
5.957968, 4.744186
5.991043, 5.107766
6.024142, 5.216753
6.057229, 5.227485
6.090293, 5.208840
6.122376, 5.104447
6.155465, 5.497920
6.188552, 5.320616
6.221656, 5.259862
6.255731, 5.545452
6.289822, 5.370415
6.322944, 5.289732
6.356029, 5.526183
6.389116, 5.301258
6.422205, 4.958137
6.456295, 4.935530
6.489382, 4.716575
6.523462, 4.592506
6.557559, 4.847376
6.590621, 4.613093
6.623738, 4.731512
6.656797, 4.317256
6.689913, 4.247197
6.723004, 4.726211
6.756090, 4.320950
6.789149, 4.129886
6.822237, 4.283734
6.855351, 4.388334
6.887410, 4.558360
6.920515, 4.555715
6.953586, 4.651183
6.986675, 4.775070
7.019762, 4.941693
7.052850, 4.818565
7.085938, 5.082232
7.119057, 4.919733
7.153116, 5.211696
7.186238, 5.318560
7.220330, 4.969668
7.252423, 5.000009
7.286513, 4.885412
7.319593, 4.733730
7.353649, 4.674021
7.387741, 4.904255
7.420828, 4.910319
7.453943, 4.862847
7.487036, 4.950637
7.520091, 4.949594
7.553236, 4.673272
7.586267, 5.092531
7.618353, 4.822126
7.651530, 5.244051
7.684618, 5.552004
7.717706, 5.379842
7.750793, 5.562113
7.783880, 5.955361
7.816969, 5.822164
7.850057, 5.889857
7.883145, 5.660638
7.916233, 5.443224
7.949351, 5.599930
7.982409, 5.285756
8.015497, 5.244607
8.049628, 5.400484
8.083679, 4.926233
8.117795, 5.018907
8.151899, 5.062467
8.184948, 4.390657
8.218035, 4.384264
8.251163, 4.622916
8.284250, 4.299357
8.317338, 4.240168
8.349424, 4.482154
8.382513, 4.309180
8.415602, 4.554180
8.449729, 4.453438
8.482828, 4.257741
8.515918, 4.566450
8.549006, 4.534436
8.582093, 4.704050
8.615181, 4.804145
8.649271, 4.442607
8.681355, 4.749401
8.715449, 5.010590
8.748535, 4.660234
8.781624, 4.586720
8.814711, 4.751539
8.847801, 4.303807
8.880889, 4.487989
8.913976, 4.872290
8.947060, 4.820827
8.980108, 4.907470
9.013215, 4.763794
9.046318, 4.779071
9.078413, 4.688438
9.111489, 4.698185
9.144547, 4.874004
9.177676, 4.513533
9.211724, 4.470876
9.244841, 4.858233
9.277943, 5.000884
9.311031, 4.887440
9.344119, 5.040685
9.377209, 5.191738
9.410284, 4.879090
9.442380, 4.665183
9.475467, 4.797393
9.508545, 4.845099
9.541643, 4.698091
9.574732, 4.947953
9.607821, 4.722721
9.640908, 4.501439
9.674998, 4.689380
9.709088, 4.743477
9.742177, 4.339472
9.775221, 4.365528
9.808342, 4.691944
9.840417, 4.670066
9.873527, 4.399078
9.906614, 4.446972
9.939691, 4.739671
9.972748, 4.818213
10.005837, 4.724261
