Time (s), Percentage Displayed
0.014035, 7.608872
0.047123, 7.753740
0.080242, 7.883866
0.113325, 8.135945
0.146418, 8.135945
0.179520, 8.406255
0.212603, 8.857610
0.244660, 9.002903
0.277762, 9.002903
0.310824, 8.852066
0.344925, 8.440816
0.378031, 8.440816
0.412137, 8.728569
0.445221, 8.559633
0.478276, 8.559633
0.511403, 8.546045
0.545492, 8.676590
0.579551, 8.228460
0.611655, 8.228460
0.645725, 8.391416
0.678844, 7.762568
0.711936, 7.489967
0.746025, 7.930890
0.780116, 7.655783
0.814203, 7.659199
0.847291, 7.783794
0.880383, 7.425203
0.913470, 7.243831
0.946558, 7.349447
0.978644, 7.622176
1.011714, 7.023042
1.044811, 6.813034
1.077871, 6.728651
1.110950, 6.763267
1.144080, 6.780873
1.177174, 7.101975
1.211258, 7.296208
1.245310, 6.659661
1.279400, 6.910653
1.313491, 6.941695
1.347582, 7.115077
1.379667, 7.173962
1.412755, 7.320921
1.446846, 7.206385
1.479933, 7.216124
1.513022, 7.521632
1.546109, 7.574305
1.579197, 7.626540
1.612286, 7.576179
1.645385, 7.976117
1.678500, 8.231110
1.711549, 8.147481
1.743654, 8.573059
1.776763, 8.488153
1.810813, 8.315951
1.844949, 8.175034
1.878035, 8.527023
1.912083, 8.133027
1.945179, 8.403275
1.978288, 8.403275
2.012349, 7.748839
2.046440, 7.690008
2.079571, 7.544195
2.113644, 7.544195
2.147738, 7.279842
2.180822, 7.080548
2.213914, 7.125214
2.246997, 6.717242
2.280059, 6.695862
2.313147, 6.535877
2.346235, 6.535877
2.379350, 6.144242
2.412437, 6.175086
2.446537, 5.855176
2.480592, 6.366526
2.512677, 6.366526
2.545765, 6.462958
2.578886, 6.654331
2.611973, 6.540635
2.645029, 6.637278
2.679199, 6.709684
2.713289, 6.710415
2.746396, 6.766104
2.779509, 6.933266
2.813604, 7.098177
2.845659, 7.286055
2.878780, 7.192698
2.911866, 7.257878
2.944954, 7.257878
2.978042, 7.007658
3.012132, 7.152307
3.045216, 7.398348
3.078276, 7.359794
3.111392, 7.450079
3.145487, 7.283108
