Time (s), Percentage Displayed
0.027111, 4.617310
0.060186, 4.617310
0.093246, 4.578277
0.126374, 4.962701
0.159450, 4.962701
0.192537, 5.057607
0.224640, 5.059551
0.258686, 5.059551
0.291815, 5.278590
0.324903, 5.257192
0.357984, 5.257192
0.391038, 5.250366
0.425170, 5.246894
0.459246, 5.246894
0.492307, 5.051280
0.525439, 5.086791
0.558526, 4.888341
0.591612, 5.218489
0.624703, 4.674534
0.657789, 4.860721
0.691880, 4.805727
0.724967, 4.581363
0.758055, 4.527606
0.791142, 4.671283
0.824221, 4.640963
0.857319, 4.325362
0.891409, 4.590441
0.924457, 4.395981
0.958548, 4.197127
0.991678, 4.680230
1.024723, 4.731922
1.057811, 4.658015
1.090941, 4.720517
1.123990, 4.735073
1.158077, 4.493104
1.191166, 4.683493
1.224254, 4.859051
1.257341, 4.798929
1.290430, 4.608361
1.323523, 4.962445
1.355611, 5.006735
1.388690, 4.688604
1.422808, 5.074042
1.455892, 5.183113
1.488988, 4.942135
1.523090, 4.680947
1.556177, 4.963234
1.589229, 4.952431
1.622352, 4.847456
1.655440, 5.123714
1.688529, 5.018017
1.720614, 4.760780
1.753704, 4.747188
1.786776, 4.726459
1.819878, 4.551351
1.852967, 4.359978
1.886015, 4.364117
1.919132, 4.857065
1.952220, 4.816742
1.985319, 4.694644
2.018406, 5.213115
2.051495, 4.883726
2.084583, 4.629215
2.117656, 5.037097
2.150757, 4.818432
2.183845, 4.907429
2.216894, 4.978475
2.250022, 5.185652
2.284112, 5.405452
2.318161, 5.121249
2.351290, 5.376319
2.384379, 5.600644
2.417468, 4.637322
2.450555, 4.840642
2.482641, 5.318954
2.515728, 4.903300
2.548815, 4.783381
2.581903, 4.987699
2.614991, 4.847147
2.648038, 4.753105
2.681168, 5.077147
2.714214, 4.981711
2.747302, 4.524061
2.780390, 4.854373
2.813478, 4.913059
2.846567, 4.616498
2.878652, 4.644247
2.911738, 4.948823
2.944827, 4.670068
2.977958, 4.596238
3.011029, 4.895644
3.044118, 4.930816
3.078213, 4.975452
3.111300, 4.878258
3.145361, 5.074257
3.178448, 4.875058
3.210576, 4.922182
3.244626, 4.930977
3.277755, 4.802216
3.311834, 4.847833
