Time (s), Percentage Displayed
0.007037, 13.179618
0.052140, 13.179618
0.085228, 12.644847
0.117312, 12.644847
0.150432, 12.159353
0.184523, 12.053293
0.217579, 12.053293
0.250693, 11.947309
0.283755, 11.911962
0.316845, 11.990229
0.349933, 11.828983
0.383060, 12.039360
0.416148, 13.092825
0.449195, 13.092825
0.481311, 13.173318
0.514370, 13.959398
0.548460, 14.082621
0.582591, 14.575880
0.615638, 15.774401
0.648727, 16.079791
0.681815, 16.461504
0.714927, 16.835298
0.748015, 17.109722
0.781078, 16.772842
0.814167, 17.034859
0.847254, 18.467507
0.880342, 18.525348
0.913431, 18.190323
0.946518, 18.231699
0.979647, 17.841581
1.012724, 17.655209
1.045783, 17.180649
1.078870, 17.168084
1.111959, 15.912290
1.146049, 15.876560
1.179137, 15.859738
1.212236, 15.859738
1.244308, 16.206337
1.277407, 16.715095
1.310486, 17.217267
1.343574, 16.129024
1.376702, 15.159397
1.409750, 14.806497
1.442839, 14.807723
1.475956, 14.301785
1.509014, 14.514495
1.542133, 14.558021
1.576223, 14.237756
1.608305, 14.709779
1.641366, 15.434301
1.674479, 15.434301
1.708559, 15.653710
1.741672, 15.624751
1.775723, 15.709351
1.808811, 15.688551
1.841924, 15.396684
1.875989, 15.922513
1.909077, 15.922513
1.942166, 15.690259
1.974282, 15.562558
2.008374, 15.828051
2.042430, 15.820382
2.075520, 16.003535
2.108638, 15.817123
2.141695, 15.652929
2.174783, 16.154132
2.207908, 16.154132
2.240991, 16.154132
2.274047, 15.179882
2.307135, 15.117896
2.340222, 14.575211
2.373312, 13.663089
2.406400, 13.663089
2.439520, 13.428553
2.472612, 13.289785
2.505695, 13.031038
2.538751, 12.911471
2.571839, 13.642672
2.604927, 13.741097
2.638014, 14.407508
2.671102, 14.407508
2.704191, 14.436374
2.736301, 16.214586
2.769366, 16.269185
2.802455, 16.827003
2.835556, 16.920835
2.868626, 16.920835
2.902752, 16.296127
2.935806, 16.296127
2.969934, 17.399167
3.003025, 18.086018
3.036100, 17.885226
3.069162, 18.202981
3.101286, 18.312618
3.134366, 18.312618
3.167453, 18.451161
3.200537, 17.444206
3.233596, 17.444206
3.266684, 17.759499
3.299772, 16.895545
3.332894, 16.311202
3.365951, 14.712912
3.399070, 14.362945
3.432164, 13.011439
3.465212, 13.128990
3.497336, 13.128990
3.530387, 13.951994
3.563475, 13.381308
3.596563, 13.381308
3.629676, 12.364858
3.663771, 12.779319
3.696860, 12.461472
3.730946, 12.643612
3.764039, 12.887189
3.797095, 12.887189
3.830183, 12.887189
3.862268, 13.525933
3.895356, 14.139030
3.928445, 13.734251
3.961532, 14.566160
3.994647, 14.812925
4.027709, 14.426411
4.061799, 15.120924
4.094918, 15.120924
4.127975, 14.597757
4.161089, 14.342560
4.194151, 14.220977
4.227239, 14.220977
4.259325, 14.146056
4.292411, 14.030485
4.325501, 14.202971
4.358590, 13.916356
4.391675, 13.916356
4.424764, 14.171308
4.457851, 14.171308
4.490940, 14.536985
4.524028, 13.325790
4.557142, 13.702343
4.590230, 13.207347
4.622290, 13.207347
4.655410, 13.169003
4.688478, 13.341349
4.721554, 13.427090
4.754642, 14.308804
4.787729, 14.308804
4.820816, 14.308804
4.853937, 15.057016
4.887995, 14.623796
4.921090, 15.172609
4.954198, 15.172609
4.986297, 14.982102
5.019371, 14.766649
5.053438, 14.862080
5.087527, 15.353818
5.120613, 14.926578
5.154739, 15.893247
5.187793, 16.352518
5.220879, 16.615324
