waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/12/2017  17:17:31.767104	10/12/2017  17:17:31.767104	10/12/2017  17:17:31.767104	10/12/2017  17:17:31.767104	10/12/2017  17:17:31.767104	10/12/2017  17:17:31.767104	10/12/2017  17:17:31.767104	10/12/2017  17:17:31.767104
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/12/2017  17:17:31.750827	1.391070E+0	1.397043E+0	1.395963E+0	-1.018215E+1	1.396651E+0	1.423742E+0	1.422338E+0	1.420625E+0
10/12/2017  17:17:31.751827	1.487665E+0	1.478445E+0	1.462138E+0	-1.006249E+1	1.414500E+0	1.446638E+0	1.435052E+0	1.423169E+0
10/12/2017  17:17:31.752827	1.426657E+0	1.432656E+0	1.439231E+0	-1.011596E+1	1.419600E+0	1.428830E+0	1.422338E+0	1.420625E+0
10/12/2017  17:17:31.753827	1.431741E+0	1.417393E+0	1.403599E+0	-1.018979E+1	1.391551E+0	1.398302E+0	1.417252E+0	1.425713E+0
10/12/2017  17:17:31.754827	1.388528E+0	1.391955E+0	1.388327E+0	-1.020506E+1	1.389001E+0	1.408478E+0	1.414709E+0	1.402818E+0
10/12/2017  17:17:31.755827	1.380902E+0	1.376692E+0	1.375601E+0	-1.021779E+1	1.378801E+0	1.390670E+0	1.394366E+0	1.395186E+0
10/12/2017  17:17:31.756827	1.363108E+0	1.376692E+0	1.373056E+0	-1.021779E+1	1.366051E+0	1.375406E+0	1.361308E+0	1.362115E+0
10/12/2017  17:17:31.757827	1.347856E+0	1.343622E+0	1.339969E+0	-1.021779E+1	1.371151E+0	1.352510E+0	1.348593E+0	1.326501E+0
10/12/2017  17:17:31.758827	1.385986E+0	1.389411E+0	1.378147E+0	-1.021779E+1	1.396651E+0	1.360142E+0	1.353679E+0	1.351940E+0
10/12/2017  17:17:31.759827	1.350398E+0	1.330903E+0	1.334878E+0	-1.021779E+1	1.363501E+0	1.370318E+0	1.361308E+0	1.364659E+0
10/12/2017  17:17:31.760827	1.363108E+0	1.356341E+0	1.352695E+0	-1.021779E+1	1.371151E+0	1.377950E+0	1.379108E+0	1.367203E+0
10/12/2017  17:17:31.761827	1.383444E+0	1.381779E+0	1.383237E+0	-1.021779E+1	1.381351E+0	1.362686E+0	1.358765E+0	1.341764E+0
10/12/2017  17:17:31.762827	1.380902E+0	1.389411E+0	1.395963E+0	-1.021270E+1	1.391551E+0	1.375406E+0	1.371480E+0	1.372291E+0
10/12/2017  17:17:31.763827	1.396154E+0	1.397043E+0	1.390873E+0	-1.021779E+1	1.381351E+0	1.380494E+0	1.376565E+0	1.372291E+0
10/12/2017  17:17:31.764827	1.403780E+0	1.394499E+0	1.395963E+0	-1.018724E+1	1.401751E+0	1.411022E+0	1.404537E+0	1.397730E+0
10/12/2017  17:17:31.765827	1.388528E+0	1.384323E+0	1.383237E+0	-1.021270E+1	1.381351E+0	1.390670E+0	1.391823E+0	1.392642E+0
