waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938	10/12/2017  17:07:19.294938
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/12/2017  17:07:19.313588	1.413258E-2	1.459361E-2	7.353330E-3	1.056608E-2	4.217776E-3	1.631796E-2	2.481587E-2	3.414695E-2
10/12/2017  17:07:19.314588	8.481877E-3	1.254160E-3	1.177528E-2	2.879423E-2	1.837037E-2	2.262939E-2	1.152093E-2	1.388779E-3
10/12/2017  17:07:19.315588	1.173195E-2	1.072415E-2	9.415698E-4	2.589054E-2	1.724922E-3	1.977766E-2	2.454389E-2	3.127622E-2
10/12/2017  17:07:19.316588	4.184045E-2	4.321301E-2	4.272673E-2	3.794920E-2	1.041110E-2	1.926509E-2	2.227830E-2	1.915651E-2
10/12/2017  17:07:19.317588	5.528394E-2	4.534539E-2	6.024428E-2	2.768980E-2	2.238140E-2	7.218953E-2	6.511527E-2	7.238430E-2
10/12/2017  17:07:19.318588	2.570415E-2	1.885668E-2	1.607272E-2	1.897077E-2	1.025896E-2	2.928712E-2	2.822875E-2	4.050854E-2
10/12/2017  17:07:19.319588	3.318425E-2	2.031579E-2	1.140742E-2	1.165218E-2	3.371831E-2	2.474058E-2	8.788400E-3	1.980376E-2
10/12/2017  17:07:19.320588	4.744367E-2	6.547145E-2	6.339967E-2	5.600311E-3	1.177983E-2	4.950960E-2	1.996669E-2	1.441940E-2
10/12/2017  17:07:19.321588	2.917242E-2	2.639274E-2	3.642853E-2	6.877225E-4	1.363386E-2	3.255899E-3	2.076340E-2	2.511102E-2
10/12/2017  17:07:19.322588	1.246993E-2	1.206239E-2	1.213976E-2	3.206693E-3	2.905757E-2	3.494354E-2	2.365042E-2	1.067539E-3
10/12/2017  17:07:19.323588	1.987494E-2	1.684901E-2	2.262055E-2	2.131853E-2	2.177474E-2	3.316104E-2	1.849675E-2	2.081815E-2
10/12/2017  17:07:19.324588	1.620807E-2	2.650276E-2	4.247375E-2	2.935108E-2	1.119054E-2	2.844152E-2	2.496946E-2	2.367173E-2
10/12/2017  17:07:19.325588	3.056041E-2	2.618906E-2	2.699849E-2	2.746796E-3	3.525204E-3	1.737717E-2	4.374019E-2	4.436277E-2
10/12/2017  17:07:19.326588	5.066714E-2	4.666961E-2	1.904403E-2	4.648552E-3	3.254620E-3	8.627730E-3	2.504147E-2	3.363262E-2
10/12/2017  17:07:19.327588	4.146971E-2	3.785729E-2	4.267962E-2	7.685672E-2	2.727272E-2	3.210468E-2	2.106188E-2	1.139379E-2
10/12/2017  17:07:19.328588	3.727559E-2	3.838994E-2	3.599847E-2	2.589699E-2	1.924084E-2	1.305078E-2	4.012899E-3	3.574526E-2
10/12/2017  17:07:19.329588	2.159421E-2	2.170432E-2	2.056674E-2	6.765985E-2	1.936022E-2	2.823322E-2	1.278702E-2	2.333245E-2
10/12/2017  17:07:19.330588	3.272483E-2	1.266408E-2	1.019406E-2	2.497954E-2	4.948047E-3	2.835455E-2	1.164350E-2	8.617087E-3
10/12/2017  17:07:19.331588	1.505307E-2	1.591921E-2	3.934640E-2	4.004654E-2	1.241477E-2	3.012951E-3	3.337249E-3	2.444123E-2
10/12/2017  17:07:19.332588	1.404945E-2	1.106395E-2	2.839066E-2	6.849324E-2	2.677283E-2	2.447635E-2	2.058870E-2	4.422095E-3
10/12/2017  17:07:19.333588	3.282384E-2	4.998222E-2	3.688558E-2	5.396845E-2	2.092283E-2	2.416268E-2	2.443987E-2	1.398079E-2
10/12/2017  17:07:19.334588	6.479451E-2	4.379461E-2	3.726879E-2	4.132350E-2	9.347263E-3	4.261092E-2	5.673462E-2	6.163974E-2
10/12/2017  17:07:19.335588	2.048693E-2	2.033743E-2	2.084102E-2	3.040747E-2	2.440517E-2	4.552215E-2	5.823282E-2	4.588936E-2
10/12/2017  17:07:19.336588	1.586705E-2	2.855940E-2	3.612848E-2	2.107549E-2	1.892388E-2	3.476434E-2	2.213743E-2	4.227942E-3
10/12/2017  17:07:19.337588	2.917165E-2	9.461581E-3	8.647683E-3	1.318869E-2	2.283024E-2	8.001318E-3	1.654793E-2	1.161565E-2
10/12/2017  17:07:19.338588	5.720334E-3	1.704215E-3	1.818391E-3	6.614200E-3	8.580091E-3	3.259869E-3	1.223194E-2	5.667776E-3
10/12/2017  17:07:19.339588	6.040492E-3	2.437751E-3	1.329856E-3	1.225173E-3	2.126205E-2	3.308856E-2	1.325898E-2	1.009339E-2
10/12/2017  17:07:19.340588	1.235407E-3	1.666506E-2	2.702701E-2	2.470049E-2	2.938760E-3	2.858824E-3	3.624493E-3	5.733487E-3
10/12/2017  17:07:19.341588	6.668264E-3	3.818582E-3	1.203359E-2	3.178448E-2	1.996731E-2	2.120148E-2	2.346240E-2	4.533207E-2
10/12/2017  17:07:19.342588	7.805002E-3	5.211897E-3	2.018258E-2	2.054769E-2	1.127963E-3	2.256849E-2	4.640641E-2	3.694173E-2
								
10/12/2017  17:07:19.343588	3.634185E-2	3.619975E-2	2.943085E-2	5.485353E-2	2.049206E-2	2.471085E-2	1.769973E-2	7.537585E-3
10/12/2017  17:07:19.344588	9.864868E-3	6.421271E-4	1.073660E-2	2.236315E-2	6.062962E-3	9.939532E-3	2.418581E-2	2.684672E-2
10/12/2017  17:07:19.345588	4.841969E-2	6.333577E-2	7.512332E-2	1.303418E-1	1.826294E-2	3.970952E-2	3.403520E-2	2.629126E-2
10/12/2017  17:07:19.346588	4.629971E-3	1.026797E-2	1.870391E-2	2.008200E-2	1.982898E-3	1.391147E-3	1.038373E-2	1.025583E-2
10/12/2017  17:07:19.347588	1.343526E-2	2.027878E-2	2.332445E-2	5.013031E-2	1.448541E-2	5.383809E-3	1.206846E-2	1.397646E-4
10/12/2017  17:07:19.348588	1.584843E-2	2.241693E-2	1.420528E-2	6.665232E-2	1.648277E-2	3.428412E-2	3.034426E-2	4.032326E-2
10/12/2017  17:07:19.349588	4.534136E-2	4.278040E-2	5.068527E-2	5.865072E-2	1.941595E-2	3.654454E-2	2.727976E-2	3.560636E-2
10/12/2017  17:07:19.350588	3.253298E-2	2.771363E-2	2.964980E-2	2.229577E-2	9.895100E-4	1.721574E-2	2.181822E-2	3.295777E-2
10/12/2017  17:07:19.351588	5.655880E-2	6.106707E-2	5.654728E-2	3.830429E-2	2.544108E-2	5.218696E-2	6.008413E-2	5.551334E-2
10/12/2017  17:07:19.352588	1.737305E-2	1.099530E-2	1.934763E-2	2.632991E-2	1.291970E-2	2.303493E-2	3.295232E-2	3.885648E-2
10/12/2017  17:07:19.353588	3.143258E-3	4.195943E-3	4.156295E-3	1.620502E-2	3.128981E-3	2.011020E-2	1.370525E-2	4.631339E-2
10/12/2017  17:07:19.354588	1.656078E-2	1.502408E-2	3.722063E-2	7.763141E-3	2.198405E-3	3.708815E-3	3.050540E-3	4.971826E-3
10/12/2017  17:07:19.355588	1.466452E-2	2.571822E-2	1.749967E-2	8.446202E-4	5.315763E-3	8.765834E-3	1.609501E-2	3.587814E-2
10/12/2017  17:07:19.356588	3.690186E-3	3.773436E-3	9.156347E-5	4.703241E-3	2.242739E-3	9.219434E-3	3.831355E-2	3.336881E-2
10/12/2017  17:07:19.357588	2.200243E-2	3.859060E-2	3.052124E-2	9.026031E-3	1.215305E-2	2.472465E-2	5.528894E-3	6.791978E-3
10/12/2017  17:07:19.358588	1.826688E-2	1.379499E-2	1.692301E-2	1.226208E-2	1.571897E-2	2.439652E-2	1.440339E-2	1.152700E-2
10/12/2017  17:07:19.359588	3.442378E-2	3.666052E-2	4.559205E-2	8.366645E-2	2.641678E-2	5.360351E-2	4.204295E-2	5.367258E-2
