waveform	[0]	[1]	[2]	[3]	[4]	[5]	[6]	[7]
t0	10/12/2017  17:21:11.103897	10/12/2017  17:21:11.103897	10/12/2017  17:21:11.103897	10/12/2017  17:21:11.103897	10/12/2017  17:21:11.103897	10/12/2017  17:21:11.103897	10/12/2017  17:21:11.103897	10/12/2017  17:21:11.103897
delta t	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]	Y[6]	Y[7]
10/12/2017  17:21:11.103923	1.380902E+0	1.379236E+0	1.383237E+0	-1.021779E+1	1.399201E+0	1.390670E+0	1.374022E+0	1.364659E+0
10/12/2017  17:21:11.104923	1.393612E+0	1.399586E+0	1.388327E+0	-1.021779E+1	1.383901E+0	1.380494E+0	1.374022E+0	1.364659E+0
10/12/2017  17:21:11.105923	1.401238E+0	1.386867E+0	1.393418E+0	-1.020761E+1	1.391551E+0	1.390670E+0	1.389280E+0	1.377379E+0
10/12/2017  17:21:11.106923	1.393612E+0	1.391955E+0	1.406144E+0	-1.020506E+1	1.396651E+0	1.400846E+0	1.396909E+0	1.397730E+0
10/12/2017  17:21:11.107923	1.419031E+0	1.407218E+0	1.411234E+0	-1.016687E+1	1.404300E+0	1.423742E+0	1.412166E+0	1.415538E+0
10/12/2017  17:21:11.108923	1.419031E+0	1.402130E+0	1.406144E+0	-1.018979E+1	1.381351E+0	1.395758E+0	1.401994E+0	1.385011E+0
10/12/2017  17:21:11.109923	1.380902E+0	1.361429E+0	1.375601E+0	-1.021525E+1	1.386451E+0	1.403390E+0	1.417252E+0	1.423169E+0
10/12/2017  17:21:11.110923	1.426657E+0	1.432656E+0	1.444322E+0	-1.011850E+1	1.411950E+0	1.433918E+0	1.429966E+0	1.420625E+0
10/12/2017  17:21:11.111923	1.416490E+0	1.409762E+0	1.411234E+0	-1.011086E+1	1.414500E+0	1.449182E+0	1.440138E+0	1.423169E+0
10/12/2017  17:21:11.112923	1.421573E+0	1.414849E+0	1.418870E+0	-1.014905E+1	1.389001E+0	1.403390E+0	1.394366E+0	1.397730E+0
10/12/2017  17:21:11.113923	1.401238E+0	1.394499E+0	1.388327E+0	-1.021779E+1	1.381351E+0	1.380494E+0	1.379108E+0	1.395186E+0
10/12/2017  17:21:11.114923	1.383444E+0	1.389411E+0	1.367966E+0	-1.021779E+1	1.371151E+0	1.375406E+0	1.371480E+0	1.374835E+0
10/12/2017  17:21:11.115923	1.363108E+0	1.356341E+0	1.342514E+0	-1.021779E+1	1.381351E+0	1.372862E+0	1.348593E+0	1.344308E+0
10/12/2017  17:21:11.116923	1.380902E+0	1.363973E+0	1.360330E+0	-1.021779E+1	1.371151E+0	1.344878E+0	1.346051E+0	1.339220E+0
10/12/2017  17:21:11.117923	1.324978E+0	1.328359E+0	1.329788E+0	-1.021779E+1	1.368601E+0	1.365230E+0	1.381651E+0	1.385011E+0
10/12/2017  17:21:11.118923	1.370734E+0	1.379236E+0	1.380692E+0	-1.021779E+1	1.396651E+0	1.393214E+0	1.374022E+0	1.351940E+0
10/12/2017  17:21:11.119923	1.375818E+0	1.384323E+0	1.365421E+0	-1.021779E+1	1.376251E+0	1.362686E+0	1.356222E+0	1.367203E+0
10/12/2017  17:21:11.120923	1.363108E+0	1.374148E+0	1.395963E+0	-1.019488E+1	1.389001E+0	1.393214E+0	1.389280E+0	1.385011E+0
10/12/2017  17:21:11.121923	1.375818E+0	1.376692E+0	1.378147E+0	-1.021779E+1	1.373701E+0	1.408478E+0	1.396909E+0	1.385011E+0
10/12/2017  17:21:11.122923	1.403780E+0	1.399586E+0	1.401053E+0	-1.018979E+1	1.406850E+0	1.408478E+0	1.401994E+0	1.405362E+0
10/12/2017  17:21:11.123923	1.413948E+0	1.414849E+0	1.413779E+0	-1.015160E+1	1.414500E+0	1.426286E+0	1.427423E+0	1.430801E+0
10/12/2017  17:21:11.124923	1.424115E+0	1.419937E+0	1.426505E+0	-1.013632E+1	1.414500E+0	1.436462E+0	1.422338E+0	1.425713E+0
10/12/2017  17:21:11.125923	1.403780E+0	1.394499E+0	1.401053E+0	-1.021525E+1	1.376251E+0	1.398302E+0	1.396909E+0	1.395186E+0
10/12/2017  17:21:11.126923	1.449535E+0	1.453007E+0	1.467229E+0	-1.002940E+1	1.427250E+0	1.472078E+0	1.473196E+0	1.474048E+0
10/12/2017  17:21:11.127923	1.439367E+0	1.425025E+0	1.429051E+0	-1.015415E+1	1.391551E+0	1.423742E+0	1.427423E+0	1.423169E+0
10/12/2017  17:21:11.128923	1.416490E+0	1.404674E+0	1.411234E+0	-1.017960E+1	1.391551E+0	1.416110E+0	1.424881E+0	1.430801E+0
10/12/2017  17:21:11.129923	1.391070E+0	1.394499E+0	1.370511E+0	-1.019997E+1	1.396651E+0	1.413566E+0	1.409623E+0	1.410450E+0
10/12/2017  17:21:11.130923	1.393612E+0	1.374148E+0	1.367966E+0	-1.021270E+1	1.383901E+0	1.388126E+0	1.379108E+0	1.379923E+0
10/12/2017  17:21:11.131923	1.350398E+0	1.366516E+0	1.373056E+0	-1.021779E+1	1.368601E+0	1.380494E+0	1.368937E+0	1.377379E+0
10/12/2017  17:21:11.132923	1.365650E+0	1.369060E+0	1.367966E+0	-1.021779E+1	1.394101E+0	1.367774E+0	1.374022E+0	1.364659E+0
10/12/2017  17:21:11.133923	1.360566E+0	1.361429E+0	1.357785E+0	-1.021779E+1	1.396651E+0	1.383038E+0	1.368937E+0	1.364659E+0
10/12/2017  17:21:11.134923	1.373276E+0	1.346166E+0	1.350149E+0	-1.021779E+1	1.373701E+0	1.332158E+0	1.335879E+0	1.334132E+0
10/12/2017  17:21:11.135923	1.373276E+0	1.376692E+0	1.375601E+0	-1.021779E+1	1.389001E+0	1.370318E+0	1.363851E+0	1.354484E+0
								
10/12/2017  17:21:11.136923	1.373276E+0	1.369060E+0	1.365421E+0	-1.021779E+1	1.363501E+0	1.365230E+0	1.368937E+0	1.357028E+0
10/12/2017  17:21:11.137923	1.373276E+0	1.361429E+0	1.365421E+0	-1.021779E+1	1.378801E+0	1.388126E+0	1.384194E+0	1.379923E+0
10/12/2017  17:21:11.138923	1.378360E+0	1.376692E+0	1.362875E+0	-1.021779E+1	1.376251E+0	1.370318E+0	1.368937E+0	1.369747E+0
10/12/2017  17:21:11.139923	1.403780E+0	1.391955E+0	1.406144E+0	-1.018215E+1	1.389001E+0	1.403390E+0	1.401994E+0	1.397730E+0
10/12/2017  17:21:11.140923	1.413948E+0	1.414849E+0	1.408689E+0	-1.016687E+1	1.399201E+0	1.416110E+0	1.412166E+0	1.415538E+0
10/12/2017  17:21:11.141923	1.401238E+0	1.391955E+0	1.393418E+0	-1.016942E+1	1.404300E+0	1.421198E+0	1.417252E+0	1.428257E+0
10/12/2017  17:21:11.142923	1.408864E+0	1.389411E+0	1.395963E+0	-1.020252E+1	1.366051E+0	1.380494E+0	1.399452E+0	1.390098E+0
10/12/2017  17:21:11.143923	1.436825E+0	1.414849E+0	1.413779E+0	-1.017197E+1	1.389001E+0	1.408478E+0	1.404537E+0	1.412994E+0
10/12/2017  17:21:11.144923	1.449535E+0	1.437744E+0	1.421415E+0	-1.015669E+1	1.394101E+0	1.413566E+0	1.412166E+0	1.415538E+0
10/12/2017  17:21:11.145923	1.421573E+0	1.407218E+0	1.423960E+0	-1.019233E+1	1.391551E+0	1.400846E+0	1.391823E+0	1.385011E+0
10/12/2017  17:21:11.146923	1.385986E+0	1.384323E+0	1.378147E+0	-1.021779E+1	1.396651E+0	1.408478E+0	1.409623E+0	1.407906E+0
10/12/2017  17:21:11.147923	1.401238E+0	1.391955E+0	1.395963E+0	-1.021779E+1	1.383901E+0	1.372862E+0	1.371480E+0	1.372291E+0
10/12/2017  17:21:11.148923	1.345314E+0	1.351253E+0	1.347604E+0	-1.021779E+1	1.371151E+0	1.344878E+0	1.353679E+0	1.339220E+0
10/12/2017  17:21:11.149923	1.345314E+0	1.366516E+0	1.357785E+0	-1.021779E+1	1.391551E+0	1.388126E+0	1.371480E+0	1.372291E+0
